z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000040	0.000040	0.000100	0.001131	0.001109
-21.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030000	0.000620	0.001230	0.000600	0.003606	0.003302
-20.500000	0.000000	0.000000	0.000000	0.000000	0.010000	0.060000	0.001820	0.004020	0.002520	0.008707	0.006502
-19.500000	0.010000	0.010000	0.010000	0.010000	0.020000	0.120000	0.006790	0.013110	0.010640	0.023393	0.012137
-18.500000	0.040000	0.030000	0.030000	0.040000	0.050000	0.200000	0.024630	0.035680	0.033500	0.053757	0.018444
-17.500000	0.090000	0.070000	0.080000	0.080000	0.110000	0.300000	0.056800	0.085060	0.088330	0.106688	0.024643
-16.500000	0.170000	0.140000	0.160000	0.170000	0.210000	0.420000	0.120940	0.166550	0.183960	0.193494	0.029521
-15.500000	0.300000	0.250000	0.280000	0.290000	0.350000	0.530000	0.213910	0.295200	0.318040	0.314128	0.029899
-14.500000	0.440000	0.370000	0.420000	0.440000	0.500000	0.620000	0.339290	0.440200	0.464690	0.448242	0.026729
-13.500000	0.580000	0.500000	0.570000	0.570000	0.620000	0.700000	0.464140	0.573440	0.608190	0.576197	0.022587
-12.500000	0.680000	0.620000	0.680000	0.680000	0.710000	0.740000	0.593280	0.679830	0.710130	0.677027	0.015115
-11.500000	0.750000	0.710000	0.750000	0.750000	0.760000	0.770000	0.689130	0.753250	0.761890	0.743808	0.008829
-10.500000	0.780000	0.760000	0.780000	0.780000	0.780000	0.780000	0.754940	0.784150	0.789810	0.776544	0.003790
-9.500000	0.790000	0.780000	0.790000	0.790000	0.790000	0.780000	0.784710	0.788600	0.787310	0.786736	0.001401
-8.500000	0.790000	0.790000	0.790000	0.790000	0.790000	0.780000	0.802690	0.791530	0.794200	0.790936	0.001948
-7.500000	0.780000	0.790000	0.780000	0.780000	0.780000	0.760000	0.794530	0.786550	0.782630	0.781523	0.003206
