z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-21.500000	0.000350	0.001160	0.000380	0.000770	0.000080	0.000470	0.002830	0.000660	0.000690	0.000821	0.000271
-20.500000	0.002130	0.003970	0.002230	0.003170	0.001570	0.002490	0.009320	0.002340	0.003130	0.003372	0.000780
-19.500000	0.006820	0.013520	0.007140	0.009390	0.006210	0.006850	0.022100	0.006330	0.009230	0.009732	0.001729
-18.500000	0.022700	0.036520	0.018080	0.025010	0.015800	0.016180	0.051000	0.017020	0.023480	0.025088	0.003891
-17.500000	0.049940	0.083380	0.039800	0.057970	0.037710	0.038450	0.100250	0.039220	0.050820	0.055282	0.007413
-16.500000	0.099380	0.172510	0.076610	0.127110	0.080320	0.078810	0.184250	0.083110	0.099090	0.111243	0.013755
-15.500000	0.174940	0.297560	0.137160	0.218750	0.151350	0.155120	0.304890	0.151160	0.170680	0.195734	0.021380
-14.500000	0.268240	0.444670	0.215410	0.342920	0.253580	0.248740	0.441750	0.245520	0.272770	0.303733	0.028722
-13.500000	0.378930	0.588920	0.310590	0.468060	0.373520	0.383610	0.568210	0.354770	0.398480	0.425010	0.032155
-12.500000	0.499720	0.703000	0.424380	0.602110	0.498930	0.517450	0.685650	0.473350	0.517730	0.546924	0.031914
-11.500000	0.605290	0.780110	0.530050	0.699610	0.598230	0.650530	0.764380	0.591970	0.633590	0.650418	0.027683
-10.500000	0.699670	0.820310	0.641990	0.759930	0.702860	0.746740	0.803400	0.700310	0.711420	0.731848	0.018752
-9.500000	0.780890	0.815310	0.723000	0.804550	0.756650	0.788380	0.821980	0.771940	0.786500	0.783244	0.010199
-8.500000	0.810130	0.817690	0.769970	0.823740	0.795290	0.808620	0.833370	0.813190	0.823620	0.810624	0.006244
-7.500000	0.831250	0.810500	0.816440	0.837850	0.812330	0.821960	0.817930	0.812630	0.828410	0.821033	0.003185
-6.500000	0.820580	0.810690	0.834220	0.814570	0.807910	0.816830	0.824680	0.819660	0.818310	0.818606	0.002588
-5.500000	0.803990	0.789380	0.815740	0.801340	0.796170	0.793540	0.795460	0.802540	0.800410	0.799841	0.002532
-4.500000	0.789630	0.784090	0.799560	0.770900	0.784700	0.787110	0.788700	0.786720	0.788090	0.786611	0.002473
-3.500000	0.765540	0.764760	0.772470	0.760960	0.764480	0.763350	0.750130	0.765640	0.772800	0.764459	0.002221
-2.500000	0.736120	0.743440	0.736700	0.732350	0.732810	0.745170	0.720540	0.740560	0.733960	0.735739	0.002435
-1.500000	0.712400	0.703890	0.713570	0.704960	0.705700	0.714080	0.689870	0.707230	0.704130	0.706203	0.002455
-0.500000	0.687060	0.692220	0.691960	0.684580	0.703630	0.707840	0.674110	0.689790	0.689380	0.691174	0.003315
0.500000	0.684520	0.692150	0.690100	0.694170	0.704340	0.701900	0.685830	0.685180	0.678840	0.690781	0.002786
1.500000	0.688550	0.708750	0.693700	0.713170	0.720820	0.709090	0.695830	0.704090	0.694840	0.703204	0.003546
2.500000	0.708920	0.737490	0.722180	0.725030	0.736490	0.732700	0.731350	0.716720	0.710090	0.724552	0.003619
3.500000	0.737410	0.759490	0.754370	0.749640	0.758610	0.759450	0.755480	0.746110	0.741060	0.751291	0.002742
4.500000	0.770240	0.782450	0.789420	0.785240	0.777350	0.785580	0.787830	0.771470	0.777150	0.780748	0.002336
5.500000	0.797710	0.795520	0.795600	0.809460	0.796910	0.793480	0.816870	0.805870	0.809790	0.802357	0.002767
6.500000	0.809470	0.813910	0.818290	0.810660	0.812270	0.813580	0.829700	0.818830	0.820500	0.816357	0.002093
7.500000	0.834590	0.816030	0.818100	0.820890	0.824560	0.819790	0.826750	0.824460	0.831180	0.824039	0.002033
8.500000	0.831860	0.796720	0.825850	0.823320	0.824340	0.819520	0.825460	0.821950	0.825520	0.821616	0.003307
9.500000	0.835280	0.736920	0.822620	0.811510	0.813900	0.799710	0.805920	0.825170	0.823100	0.808237	0.009612
10.500000	0.814260	0.658080	0.804150	0.775630	0.775580	0.743800	0.770010	0.811320	0.800310	0.772571	0.016231
11.500000	0.785870	0.554730	0.764630	0.695200	0.711120	0.653920	0.694000	0.766460	0.746270	0.708022	0.023845
12.500000	0.725060	0.439060	0.686020	0.592640	0.605410	0.538980	0.586220	0.697230	0.652340	0.613662	0.029686
13.500000	0.627020	0.320440	0.566250	0.472060	0.478490	0.393660	0.454870	0.600220	0.545110	0.495347	0.033174
14.500000	0.503860	0.223120	0.425960	0.336030	0.350260	0.258590	0.316470	0.477350	0.411190	0.366981	0.031751
15.500000	0.357550	0.138950	0.273420	0.208260	0.233170	0.147370	0.197610	0.339090	0.268210	0.240403	0.025601
16.500000	0.226700	0.074570	0.166100	0.122200	0.136590	0.075720	0.106750	0.214040	0.163490	0.142907	0.018258
17.500000	0.133510	0.037990	0.085040	0.060020	0.067880	0.032990	0.051970	0.113080	0.084810	0.074143	0.011183
18.500000	0.065940	0.017220	0.040190	0.024950	0.027220	0.012480	0.019410	0.056500	0.038440	0.033594	0.006088
19.500000	0.029540	0.006740	0.016610	0.009250	0.008650	0.005670	0.006430	0.022560	0.013640	0.013232	0.002756
20.500000	0.013460	0.003090	0.005900	0.003980	0.002460	0.001820	0.001920	0.008830	0.004350	0.005090	0.001281
