z	dens_traj1_bloc1	dens_traj1_bloc2	dens_traj1_bloc3	dens_traj2_bloc1	dens_traj2_bloc2	dens_traj2_bloc3	dens_traj3_bloc1	dens_traj3_bloc2	dens_traj3_bloc3	dens_mean	se
-27.500000	0.000320	0.000130	0.000700	0.000330	0.001020	0.000800	0.000330	0.000920	0.000260	0.000534	0.000109
-26.500000	0.001950	0.002820	0.002360	0.001290	0.004850	0.003250	0.003120	0.003110	0.001760	0.002723	0.000350
-25.500000	0.007350	0.008550	0.007800	0.006700	0.012320	0.014480	0.010730	0.012510	0.007010	0.009717	0.000953
-24.500000	0.028390	0.030620	0.025610	0.027030	0.038380	0.046730	0.039010	0.036930	0.024770	0.033052	0.002511
-23.500000	0.064770	0.086250	0.078860	0.068410	0.086970	0.102390	0.095970	0.101910	0.070370	0.083989	0.004774
-22.500000	0.153580	0.198880	0.175130	0.156330	0.162650	0.199980	0.195260	0.199150	0.155400	0.177373	0.006954
-21.500000	0.274570	0.332340	0.293330	0.277390	0.279760	0.329880	0.315070	0.316160	0.295410	0.301546	0.007489
-20.500000	0.383420	0.431550	0.412110	0.411070	0.385980	0.428370	0.400540	0.404930	0.421520	0.408832	0.005684
-19.500000	0.452990	0.440530	0.442000	0.455610	0.438300	0.472670	0.431130	0.418730	0.465850	0.446423	0.005670
-18.500000	0.416600	0.366860	0.388850	0.411810	0.409900	0.401770	0.383550	0.352190	0.412990	0.393836	0.007566
-17.500000	0.313450	0.275350	0.278130	0.304820	0.310220	0.269620	0.270890	0.269550	0.292000	0.287114	0.006080
-16.500000	0.182410	0.167580	0.185630	0.181840	0.183360	0.146340	0.167950	0.173040	0.171310	0.173273	0.004085
-15.500000	0.096930	0.081750	0.097370	0.088220	0.087720	0.061890	0.091050	0.098170	0.080450	0.087061	0.003819
-14.500000	0.036370	0.031670	0.040500	0.031480	0.029990	0.018650	0.038790	0.046640	0.031940	0.034003	0.002631
-13.500000	0.011490	0.009460	0.014580	0.008790	0.009120	0.005270	0.013140	0.017220	0.009910	0.010998	0.001185
-12.500000	0.002230	0.002380	0.002950	0.002900	0.001370	0.000970	0.003130	0.006150	0.002570	0.002739	0.000490
-11.500000	0.000430	0.000260	0.001010	0.000500	0.000190	0.000530	0.000460	0.001150	0.000620	0.000572	0.000106
-10.500000	0.000000	0.000000	0.000000	0.000000	0.000060	0.000130	0.000000	0.000320	0.000060	0.000063	0.000035
-9.500000	0.000000	0.000000	0.000060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000060	0.000013	0.000009
-8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-4.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-3.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-2.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
