z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-29.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-28.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-27.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-26.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-25.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
-24.500000	0.020000	0.030000	0.030000	0.020000	0.020000	0.020000	0.030000	0.030000	0.030000	0.025556	0.001757
-23.500000	0.070000	0.070000	0.070000	0.060000	0.060000	0.060000	0.080000	0.070000	0.070000	0.067778	0.002222
-22.500000	0.140000	0.140000	0.150000	0.130000	0.130000	0.140000	0.150000	0.150000	0.140000	0.141111	0.002606
-21.500000	0.240000	0.250000	0.260000	0.240000	0.230000	0.240000	0.260000	0.250000	0.250000	0.246667	0.003333
-20.500000	0.330000	0.350000	0.350000	0.350000	0.330000	0.340000	0.360000	0.350000	0.350000	0.345556	0.003379
-19.500000	0.390000	0.400000	0.400000	0.410000	0.390000	0.400000	0.400000	0.390000	0.400000	0.397778	0.002222
-18.500000	0.380000	0.380000	0.370000	0.380000	0.380000	0.380000	0.370000	0.370000	0.380000	0.376667	0.001667
-17.500000	0.300000	0.300000	0.280000	0.300000	0.300000	0.300000	0.280000	0.290000	0.290000	0.293333	0.002887
-16.500000	0.200000	0.190000	0.180000	0.200000	0.200000	0.200000	0.180000	0.190000	0.190000	0.192222	0.002778
-15.500000	0.110000	0.100000	0.100000	0.110000	0.110000	0.110000	0.100000	0.110000	0.100000	0.105556	0.001757
-14.500000	0.050000	0.040000	0.050000	0.050000	0.050000	0.050000	0.040000	0.050000	0.050000	0.047778	0.001470
-13.500000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.000000
-12.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000	0.010000	0.010000	0.010000	0.008889	0.001111
-11.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-4.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-3.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-2.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.500000	0.010000	0.010000	0.000000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000	0.007778	0.001470
13.500000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.000000
14.500000	0.040000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.040000	0.047778	0.001470
15.500000	0.100000	0.100000	0.100000	0.110000	0.100000	0.100000	0.110000	0.110000	0.100000	0.103333	0.001667
16.500000	0.180000	0.180000	0.190000	0.200000	0.190000	0.180000	0.190000	0.200000	0.190000	0.188889	0.002606
17.500000	0.280000	0.280000	0.290000	0.290000	0.280000	0.280000	0.290000	0.300000	0.300000	0.287778	0.002778
18.500000	0.370000	0.370000	0.380000	0.360000	0.360000	0.360000	0.370000	0.380000	0.390000	0.371111	0.003514
19.500000	0.400000	0.400000	0.400000	0.380000	0.390000	0.390000	0.390000	0.400000	0.410000	0.395556	0.002940
20.500000	0.350000	0.350000	0.350000	0.340000	0.340000	0.350000	0.350000	0.350000	0.350000	0.347778	0.001470
21.500000	0.250000	0.260000	0.250000	0.250000	0.250000	0.260000	0.260000	0.240000	0.240000	0.251111	0.002606
22.500000	0.150000	0.150000	0.140000	0.150000	0.160000	0.160000	0.150000	0.130000	0.140000	0.147778	0.003239
23.500000	0.070000	0.070000	0.070000	0.070000	0.080000	0.070000	0.070000	0.060000	0.060000	0.068889	0.002003
24.500000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.020000	0.020000	0.027778	0.001470
25.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
26.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
28.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
29.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
