z	dens_traj1_bloc1	dens_traj1_bloc2	dens_traj1_bloc3	dens_traj2_bloc1	dens_traj2_bloc2	dens_traj2_bloc3	dens_traj3_bloc1	dens_traj3_bloc2	dens_traj3_bloc3	dens_mean	se
-67.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-66.500000	0.000000	0.000000	0.010000	0.000000	0.000000	0.010000	0.010000	0.000000	0.010000	0.004444	0.001757
-65.500000	0.010000	0.030000	0.020000	0.020000	0.020000	0.040000	0.030000	0.010000	0.040000	0.024444	0.003768
-64.500000	0.070000	0.100000	0.080000	0.090000	0.090000	0.110000	0.080000	0.040000	0.110000	0.085556	0.007286
-63.500000	0.220000	0.210000	0.190000	0.220000	0.240000	0.240000	0.170000	0.130000	0.270000	0.210000	0.013944
-62.500000	0.470000	0.380000	0.390000	0.440000	0.440000	0.430000	0.340000	0.330000	0.510000	0.414444	0.019798
-61.500000	0.710000	0.600000	0.610000	0.670000	0.670000	0.640000	0.570000	0.590000	0.750000	0.645556	0.019868
-60.500000	0.870000	0.800000	0.810000	0.850000	0.850000	0.830000	0.780000	0.820000	0.900000	0.834444	0.012373
-59.500000	0.950000	0.930000	0.940000	0.950000	0.950000	0.930000	0.910000	0.940000	0.970000	0.941111	0.005638
-58.500000	0.980000	0.980000	0.990000	0.990000	0.990000	0.980000	0.970000	0.990000	1.000000	0.985556	0.002940
-57.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-56.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-55.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-54.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-53.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-52.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-51.500000	1.000000	1.000000	1.010000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.001111	0.001111
-50.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
