z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-32.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-31.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-30.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-29.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-28.500000	0.010000	0.010000	0.000000	0.010000	0.000000	0.010000	0.010000	0.000000	0.010000	0.006667	0.001667
-27.500000	0.010000	0.020000	0.010000	0.020000	0.010000	0.010000	0.010000	0.010000	0.010000	0.012222	0.001470
-26.500000	0.030000	0.040000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.031111	0.001111
-25.500000	0.070000	0.070000	0.060000	0.070000	0.070000	0.070000	0.070000	0.060000	0.070000	0.067778	0.001470
-24.500000	0.110000	0.120000	0.110000	0.120000	0.110000	0.110000	0.110000	0.110000	0.120000	0.113333	0.001667
-23.500000	0.170000	0.170000	0.160000	0.170000	0.170000	0.170000	0.170000	0.160000	0.180000	0.168889	0.002003
-22.500000	0.220000	0.220000	0.220000	0.220000	0.230000	0.220000	0.220000	0.220000	0.230000	0.222222	0.001470
-21.500000	0.260000	0.250000	0.260000	0.260000	0.260000	0.260000	0.250000	0.250000	0.270000	0.257778	0.002222
-20.500000	0.270000	0.260000	0.270000	0.270000	0.270000	0.270000	0.260000	0.270000	0.270000	0.267778	0.001470
-19.500000	0.250000	0.250000	0.260000	0.250000	0.250000	0.250000	0.250000	0.260000	0.250000	0.252222	0.001470
-18.500000	0.220000	0.210000	0.220000	0.210000	0.220000	0.220000	0.210000	0.220000	0.210000	0.215556	0.001757
-17.500000	0.170000	0.170000	0.170000	0.160000	0.170000	0.170000	0.170000	0.170000	0.160000	0.167778	0.001470
-16.500000	0.120000	0.120000	0.120000	0.120000	0.120000	0.120000	0.120000	0.120000	0.110000	0.118889	0.001111
-15.500000	0.080000	0.080000	0.080000	0.080000	0.070000	0.080000	0.080000	0.080000	0.070000	0.077778	0.001470
-14.500000	0.040000	0.050000	0.040000	0.050000	0.040000	0.040000	0.050000	0.050000	0.040000	0.044444	0.001757
-13.500000	0.020000	0.020000	0.020000	0.030000	0.020000	0.020000	0.020000	0.020000	0.020000	0.021111	0.001111
-12.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
-11.500000	0.000000	0.000000	0.000000	0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001111	0.001111
-10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-4.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-3.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-2.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
13.500000	0.020000	0.020000	0.030000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.021111	0.001111
14.500000	0.040000	0.040000	0.050000	0.040000	0.040000	0.050000	0.040000	0.040000	0.040000	0.042222	0.001470
15.500000	0.080000	0.080000	0.080000	0.070000	0.070000	0.080000	0.080000	0.080000	0.080000	0.077778	0.001470
16.500000	0.120000	0.120000	0.120000	0.120000	0.120000	0.120000	0.130000	0.130000	0.120000	0.122222	0.001470
17.500000	0.170000	0.170000	0.170000	0.170000	0.170000	0.160000	0.180000	0.180000	0.160000	0.170000	0.002357
18.500000	0.210000	0.220000	0.210000	0.220000	0.220000	0.210000	0.230000	0.230000	0.210000	0.217778	0.002778
19.500000	0.250000	0.260000	0.250000	0.260000	0.250000	0.240000	0.260000	0.260000	0.250000	0.253333	0.002357
20.500000	0.270000	0.270000	0.270000	0.270000	0.270000	0.260000	0.270000	0.270000	0.270000	0.268889	0.001111
21.500000	0.260000	0.260000	0.250000	0.260000	0.260000	0.250000	0.250000	0.260000	0.260000	0.256667	0.001667
22.500000	0.230000	0.220000	0.220000	0.230000	0.230000	0.220000	0.210000	0.210000	0.230000	0.222222	0.002778
23.500000	0.170000	0.160000	0.170000	0.170000	0.170000	0.170000	0.160000	0.160000	0.180000	0.167778	0.002222
24.500000	0.120000	0.110000	0.110000	0.110000	0.110000	0.120000	0.100000	0.100000	0.120000	0.111111	0.002606
25.500000	0.070000	0.060000	0.070000	0.060000	0.070000	0.070000	0.060000	0.060000	0.070000	0.065556	0.001757
26.500000	0.030000	0.030000	0.030000	0.030000	0.030000	0.040000	0.030000	0.030000	0.040000	0.032222	0.001470
27.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.020000	0.010000	0.010000	0.020000	0.012222	0.001470
28.500000	0.010000	0.000000	0.000000	0.000000	0.010000	0.010000	0.000000	0.000000	0.010000	0.004444	0.001757
29.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
30.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
31.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
32.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
