z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-74.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-73.500000	0.000000	0.000000	0.000000	0.010000	0.000000	0.000000	0.010000	0.000000	0.000000	0.002222	0.001470
-72.500000	0.010000	0.010000	0.020000	0.020000	0.010000	0.010000	0.020000	0.000000	0.010000	0.012222	0.002222
-71.500000	0.030000	0.030000	0.050000	0.050000	0.030000	0.050000	0.060000	0.020000	0.030000	0.038889	0.004547
-70.500000	0.070000	0.100000	0.110000	0.110000	0.070000	0.120000	0.120000	0.060000	0.080000	0.093333	0.007817
-69.500000	0.170000	0.220000	0.210000	0.220000	0.170000	0.260000	0.220000	0.170000	0.170000	0.201111	0.010858
-68.500000	0.320000	0.400000	0.340000	0.380000	0.320000	0.470000	0.360000	0.330000	0.320000	0.360000	0.016750
-67.500000	0.500000	0.600000	0.500000	0.580000	0.500000	0.670000	0.550000	0.530000	0.510000	0.548889	0.019468
-66.500000	0.690000	0.760000	0.650000	0.750000	0.660000	0.850000	0.720000	0.730000	0.690000	0.722222	0.020329
-65.500000	0.840000	0.870000	0.790000	0.880000	0.790000	0.940000	0.860000	0.870000	0.830000	0.852222	0.015615
-64.500000	0.940000	0.930000	0.890000	0.950000	0.880000	0.980000	0.940000	0.950000	0.930000	0.932222	0.010244
-63.500000	0.980000	0.970000	0.950000	0.980000	0.940000	1.000000	0.980000	0.980000	0.980000	0.973333	0.006009
-62.500000	1.000000	0.990000	0.980000	1.000000	0.980000	1.000000	1.000000	0.990000	1.000000	0.993333	0.002887
-61.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-60.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-59.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-58.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
