z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-24.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.001111	0.001111
-21.500000	0.000000	0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.002222	0.001470
-20.500000	0.000000	0.020000	0.000000	0.000000	0.010000	0.000000	0.000000	0.030000	0.000000	0.006667	0.003727
-19.500000	0.010000	0.040000	0.010000	0.010000	0.020000	0.010000	0.010000	0.070000	0.010000	0.021111	0.006961
-18.500000	0.020000	0.090000	0.030000	0.020000	0.050000	0.020000	0.020000	0.130000	0.020000	0.044444	0.013240
-17.500000	0.060000	0.160000	0.080000	0.040000	0.100000	0.060000	0.050000	0.210000	0.050000	0.090000	0.019365
-16.500000	0.120000	0.260000	0.150000	0.080000	0.190000	0.120000	0.100000	0.310000	0.100000	0.158889	0.026428
-15.500000	0.220000	0.380000	0.250000	0.150000	0.300000	0.230000	0.180000	0.420000	0.190000	0.257778	0.030631
-14.500000	0.340000	0.500000	0.390000	0.250000	0.430000	0.350000	0.300000	0.530000	0.300000	0.376667	0.031535
-13.500000	0.480000	0.610000	0.520000	0.370000	0.560000	0.490000	0.430000	0.620000	0.440000	0.502222	0.027977
-12.500000	0.600000	0.690000	0.630000	0.490000	0.660000	0.610000	0.570000	0.700000	0.560000	0.612222	0.022347
-11.500000	0.700000	0.750000	0.720000	0.610000	0.740000	0.700000	0.680000	0.750000	0.670000	0.702222	0.015072
-10.500000	0.760000	0.780000	0.770000	0.700000	0.780000	0.760000	0.750000	0.780000	0.740000	0.757778	0.008625
-9.500000	0.790000	0.800000	0.800000	0.760000	0.810000	0.790000	0.790000	0.800000	0.790000	0.792222	0.004648
-8.500000	0.810000	0.810000	0.810000	0.800000	0.820000	0.810000	0.810000	0.810000	0.810000	0.810000	0.001667
-7.500000	0.810000	0.820000	0.820000	0.810000	0.820000	0.810000	0.820000	0.810000	0.820000	0.815556	0.001757
-6.500000	0.810000	0.810000	0.810000	0.810000	0.810000	0.810000	0.810000	0.800000	0.810000	0.808889	0.001111
-5.500000	0.800000	0.800000	0.800000	0.800000	0.800000	0.800000	0.800000	0.790000	0.800000	0.798889	0.001111
-4.500000	0.780000	0.770000	0.780000	0.780000	0.780000	0.780000	0.780000	0.770000	0.780000	0.777778	0.001470
-3.500000	0.750000	0.740000	0.760000	0.760000	0.750000	0.750000	0.760000	0.750000	0.760000	0.753333	0.002357
-2.500000	0.720000	0.720000	0.720000	0.730000	0.720000	0.730000	0.730000	0.720000	0.730000	0.724444	0.001757
-1.500000	0.700000	0.700000	0.700000	0.710000	0.700000	0.700000	0.710000	0.710000	0.710000	0.704444	0.001757
-0.500000	0.690000	0.700000	0.680000	0.690000	0.690000	0.690000	0.690000	0.700000	0.690000	0.691111	0.002003
0.500000	0.700000	0.700000	0.690000	0.690000	0.700000	0.690000	0.690000	0.700000	0.690000	0.694444	0.001757
1.500000	0.710000	0.710000	0.710000	0.700000	0.710000	0.710000	0.700000	0.710000	0.700000	0.706667	0.001667
2.500000	0.730000	0.730000	0.730000	0.720000	0.730000	0.730000	0.730000	0.740000	0.730000	0.730000	0.001667
3.500000	0.760000	0.750000	0.760000	0.750000	0.750000	0.760000	0.760000	0.760000	0.760000	0.756667	0.001667
4.500000	0.780000	0.780000	0.780000	0.780000	0.780000	0.780000	0.780000	0.780000	0.780000	0.780000	0.000000
5.500000	0.800000	0.790000	0.800000	0.800000	0.800000	0.800000	0.800000	0.790000	0.800000	0.797778	0.001470
6.500000	0.810000	0.800000	0.820000	0.810000	0.810000	0.810000	0.810000	0.770000	0.810000	0.805556	0.004747
7.500000	0.810000	0.790000	0.820000	0.820000	0.810000	0.810000	0.820000	0.730000	0.820000	0.803333	0.009718
8.500000	0.790000	0.750000	0.800000	0.810000	0.780000	0.790000	0.810000	0.670000	0.810000	0.778889	0.015041
9.500000	0.750000	0.680000	0.770000	0.800000	0.740000	0.750000	0.790000	0.590000	0.790000	0.740000	0.022298
10.500000	0.680000	0.600000	0.710000	0.760000	0.660000	0.690000	0.740000	0.510000	0.740000	0.676667	0.026405
11.500000	0.590000	0.490000	0.630000	0.710000	0.560000	0.600000	0.670000	0.430000	0.670000	0.594444	0.030098
12.500000	0.470000	0.400000	0.510000	0.610000	0.440000	0.480000	0.560000	0.350000	0.560000	0.486667	0.027689
13.500000	0.350000	0.300000	0.380000	0.490000	0.330000	0.360000	0.430000	0.270000	0.430000	0.371111	0.023181
14.500000	0.240000	0.210000	0.260000	0.360000	0.220000	0.240000	0.300000	0.190000	0.300000	0.257778	0.017856
15.500000	0.140000	0.130000	0.160000	0.230000	0.140000	0.150000	0.190000	0.120000	0.190000	0.161111	0.011837
16.500000	0.080000	0.080000	0.090000	0.130000	0.070000	0.080000	0.100000	0.070000	0.100000	0.088889	0.006334
17.500000	0.040000	0.040000	0.040000	0.070000	0.030000	0.040000	0.050000	0.040000	0.050000	0.044444	0.003768
18.500000	0.020000	0.020000	0.020000	0.030000	0.010000	0.020000	0.020000	0.020000	0.020000	0.020000	0.001667
19.500000	0.010000	0.010000	0.010000	0.010000	0.000000	0.010000	0.010000	0.010000	0.010000	0.008889	0.001111
20.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
