z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-30.500000	0.000530	0.000140	0.000880	0.000460	0.000310	0.000630	0.002280	0.000250	0.000970	0.000717	0.000216
-29.500000	0.002230	0.000730	0.002260	0.002270	0.001130	0.001400	0.006500	0.001770	0.002590	0.002320	0.000561
-28.500000	0.007570	0.003870	0.007540	0.007570	0.005660	0.004610	0.015810	0.006220	0.009460	0.007590	0.001175
-27.500000	0.023430	0.011510	0.020080	0.019340	0.015250	0.012320	0.030510	0.018010	0.023540	0.019332	0.002003
-26.500000	0.050360	0.027780	0.040730	0.047280	0.040100	0.029260	0.061050	0.042610	0.049150	0.043147	0.003476
-25.500000	0.096120	0.060850	0.073140	0.093180	0.082190	0.062760	0.099400	0.083880	0.090390	0.082434	0.004707
-24.500000	0.153490	0.114520	0.125110	0.148530	0.140060	0.106610	0.163530	0.143800	0.142970	0.137624	0.006199
-23.500000	0.225280	0.178690	0.172090	0.219480	0.189120	0.165400	0.225860	0.205560	0.207730	0.198801	0.007740
-22.500000	0.277950	0.239340	0.223770	0.277840	0.253410	0.230760	0.278060	0.260820	0.262530	0.256053	0.006944
-21.500000	0.316970	0.286730	0.263680	0.309040	0.286460	0.272870	0.291760	0.293300	0.292850	0.290407	0.005426
-20.500000	0.317310	0.298960	0.281520	0.294600	0.282290	0.295020	0.280000	0.302410	0.294750	0.294096	0.003961
-19.500000	0.263310	0.279630	0.264870	0.259260	0.253510	0.278860	0.232550	0.273270	0.263980	0.263249	0.004814
-18.500000	0.202770	0.240940	0.233870	0.199680	0.202650	0.232270	0.196600	0.213330	0.204010	0.214013	0.005673
-17.500000	0.136860	0.178070	0.181000	0.140020	0.147560	0.165350	0.142270	0.149390	0.148030	0.154283	0.005479
-16.500000	0.078060	0.112670	0.116310	0.085910	0.096950	0.107700	0.097460	0.088400	0.093160	0.097402	0.004253
