           z         mean           se
  -71.500000     0.000002     0.000001
  -70.500000     0.000015     0.000006
  -69.500000     0.000066     0.000016
  -68.500000     0.000243     0.000045
  -67.500000     0.000643     0.000088
  -66.500000     0.001450     0.000167
  -65.500000     0.002727     0.000218
  -64.500000     0.004424     0.000247
  -63.500000     0.006067     0.000158
  -62.500000     0.007385     0.000149
  -61.500000     0.008127     0.000149
  -60.500000     0.008585     0.000135
  -59.500000     0.008709     0.000164
  -58.500000     0.008874     0.000132
  -57.500000     0.008942     0.000151
  -56.500000     0.009003     0.000127
  -55.500000     0.009081     0.000112
  -54.500000     0.009092     0.000142
  -53.500000     0.009084     0.000167
  -52.500000     0.009004     0.000124
  -51.500000     0.008904     0.000091
  -50.500000     0.008957     0.000121
  -49.500000     0.009000     0.000139
  -48.500000     0.009040     0.000159
  -47.500000     0.009030     0.000171
  -46.500000     0.008976     0.000157
  -45.500000     0.009094     0.000161
  -44.500000     0.008912     0.000178
  -43.500000     0.008863     0.000175
  -42.500000     0.008719     0.000199
  -41.500000     0.008850     0.000159
  -40.500000     0.008735     0.000167
  -39.500000     0.008620     0.000148
  -38.500000     0.008613     0.000172
  -37.500000     0.008469     0.000211
  -36.500000     0.008436     0.000221
  -35.500000     0.008320     0.000183
  -34.500000     0.008075     0.000183
  -33.500000     0.007794     0.000167
  -32.500000     0.007538     0.000163
  -31.500000     0.007195     0.000172
  -30.500000     0.006845     0.000211
  -29.500000     0.006272     0.000208
  -28.500000     0.005637     0.000183
  -27.500000     0.004849     0.000200
  -26.500000     0.004153     0.000150
  -25.500000     0.003425     0.000142
  -24.500000     0.003002     0.000159
  -23.500000     0.002656     0.000153
  -22.500000     0.002342     0.000104
  -21.500000     0.002331     0.000085
  -20.500000     0.002704     0.000108
  -19.500000     0.003810     0.000175
  -18.500000     0.006508     0.000357
  -17.500000     0.011398     0.000605
  -16.500000     0.017681     0.000837
  -15.500000     0.023945     0.001089
  -14.500000     0.025981     0.001178
  -13.500000     0.023055     0.000946
  -12.500000     0.016604     0.000832
  -11.500000     0.009590     0.000538
  -10.500000     0.004428     0.000305
   -9.500000     0.001521     0.000081
   -8.500000     0.000407     0.000031
   -7.500000     0.000095     0.000018
   -6.500000     0.000021     0.000008
   -5.500000     0.000003     0.000002
   -4.500000     0.000000     0.000000
   -3.500000     0.000000     0.000000
   -2.500000     0.000000     0.000000
   -1.500000     0.000000     0.000000
   -0.500000     0.000000     0.000000
    0.500000     0.000000     0.000000
    1.500000     0.000000     0.000000
    2.500000     0.000000     0.000000
    3.500000     0.000000     0.000000
    4.500000     0.000002     0.000002
    5.500000     0.000011     0.000009
    6.500000     0.000037     0.000018
    7.500000     0.000114     0.000035
    8.500000     0.000424     0.000042
    9.500000     0.001583     0.000108
   10.500000     0.004324     0.000231
   11.500000     0.009554     0.000444
   12.500000     0.017109     0.000851
   13.500000     0.024160     0.001149
   14.500000     0.027237     0.001228
   15.500000     0.024659     0.001144
   16.500000     0.018168     0.000840
   17.500000     0.011487     0.000523
   18.500000     0.006711     0.000318
   19.500000     0.003939     0.000183
   20.500000     0.002701     0.000145
   21.500000     0.002217     0.000138
   22.500000     0.002288     0.000126
   23.500000     0.002493     0.000113
   24.500000     0.002850     0.000102
   25.500000     0.003320     0.000065
   26.500000     0.003923     0.000059
   27.500000     0.004634     0.000097
   28.500000     0.005380     0.000108
   29.500000     0.006074     0.000096
   30.500000     0.006655     0.000125
   31.500000     0.007088     0.000136
   32.500000     0.007532     0.000144
   33.500000     0.007765     0.000154
   34.500000     0.008025     0.000144
   35.500000     0.008130     0.000165
   36.500000     0.008207     0.000141
   37.500000     0.008423     0.000166
   38.500000     0.008441     0.000191
   39.500000     0.008547     0.000181
   40.500000     0.008636     0.000194
   41.500000     0.008741     0.000191
   42.500000     0.008803     0.000178
   43.500000     0.008758     0.000179
   44.500000     0.008777     0.000197
   45.500000     0.008752     0.000192
   46.500000     0.008843     0.000181
   47.500000     0.008837     0.000202
   48.500000     0.008876     0.000220
   49.500000     0.008773     0.000201
   50.500000     0.008787     0.000202
   51.500000     0.008777     0.000200
   52.500000     0.008758     0.000192
   53.500000     0.008849     0.000187
   54.500000     0.008788     0.000175
   55.500000     0.008870     0.000168
   56.500000     0.008965     0.000115
   57.500000     0.009044     0.000125
   58.500000     0.009028     0.000101
   59.500000     0.009177     0.000103
   60.500000     0.009086     0.000114
   61.500000     0.008977     0.000091
   62.500000     0.009058     0.000110
   63.500000     0.008796     0.000131
   64.500000     0.008779     0.000149
   65.500000     0.008336     0.000136
   66.500000     0.007642     0.000164
   67.500000     0.006433     0.000211
   68.500000     0.004843     0.000227
   69.500000     0.003098     0.000193
   70.500000     0.001713     0.000179
   71.500000     0.000818     0.000112
   72.500000     0.000324     0.000058
   73.500000     0.000095     0.000020
   74.500000     0.000024     0.000009
   75.500000     0.000004     0.000002
   76.500000     0.000000     0.000000
