z_center	theta_center	count	angle_type
-60.237096	170.796351	0	theta2
-60.237096	174.390908	0	theta2
-60.237096	177.985465	0	theta2
-57.561315	1.852171	0	theta2
-57.561315	5.446728	5	theta2
-57.561315	9.041285	4	theta2
-57.561315	12.635842	4	theta2
-57.561315	16.230399	8	theta2
-57.561315	19.824956	10	theta2
-57.561315	23.419513	16	theta2
-57.561315	27.014070	14	theta2
-57.561315	30.608627	14	theta2
-57.561315	34.203184	12	theta2
-57.561315	37.797742	18	theta2
-57.561315	41.392299	25	theta2
-57.561315	44.986856	23	theta2
-57.561315	48.581413	28	theta2
-57.561315	52.175970	16	theta2
-57.561315	55.770527	23	theta2
-57.561315	59.365084	36	theta2
-57.561315	62.959641	28	theta2
-57.561315	66.554198	25	theta2
-57.561315	70.148755	29	theta2
-57.561315	73.743312	26	theta2
-57.561315	77.337869	28	theta2
-57.561315	80.932426	35	theta2
-57.561315	84.526983	31	theta2
-57.561315	88.121540	24	theta2
-57.561315	91.716097	28	theta2
-57.561315	95.310654	28	theta2
-57.561315	98.905211	38	theta2
-57.561315	102.499768	25	theta2
-57.561315	106.094325	16	theta2
-57.561315	109.688882	29	theta2
-57.561315	113.283439	24	theta2
-57.561315	116.877996	24	theta2
-57.561315	120.472553	29	theta2
-57.561315	124.067110	23	theta2
-57.561315	127.661667	29	theta2
-57.561315	131.256224	28	theta2
-57.561315	134.850781	21	theta2
-57.561315	138.445338	22	theta2
-57.561315	142.039895	26	theta2
-57.561315	145.634452	15	theta2
-57.561315	149.229009	17	theta2
-57.561315	152.823566	16	theta2
-57.561315	156.418123	13	theta2
-57.561315	160.012680	11	theta2
-57.561315	163.607237	8	theta2
-57.561315	167.201794	6	theta2
-57.561315	170.796351	6	theta2
-57.561315	174.390908	4	theta2
-57.561315	177.985465	0	theta2
-54.885533	1.852171	0	theta2
-54.885533	5.446728	1	theta2
-54.885533	9.041285	4	theta2
-54.885533	12.635842	8	theta2
-54.885533	16.230399	14	theta2
-54.885533	19.824956	16	theta2
-54.885533	23.419513	18	theta2
-54.885533	27.014070	12	theta2
-54.885533	30.608627	24	theta2
-54.885533	34.203184	18	theta2
-54.885533	37.797742	21	theta2
-54.885533	41.392299	25	theta2
-54.885533	44.986856	21	theta2
-54.885533	48.581413	26	theta2
-54.885533	52.175970	23	theta2
-54.885533	55.770527	37	theta2
-54.885533	59.365084	32	theta2
-54.885533	62.959641	25	theta2
-54.885533	66.554198	37	theta2
-54.885533	70.148755	31	theta2
-54.885533	73.743312	43	theta2
-54.885533	77.337869	35	theta2
-54.885533	80.932426	37	theta2
-54.885533	84.526983	41	theta2
-54.885533	88.121540	37	theta2
-54.885533	91.716097	43	theta2
-54.885533	95.310654	28	theta2
-54.885533	98.905211	41	theta2
-54.885533	102.499768	38	theta2
-54.885533	106.094325	22	theta2
-54.885533	109.688882	28	theta2
-54.885533	113.283439	31	theta2
-54.885533	116.877996	42	theta2
-54.885533	120.472553	32	theta2
-54.885533	124.067110	27	theta2
-54.885533	127.661667	27	theta2
-54.885533	131.256224	29	theta2
-54.885533	134.850781	31	theta2
-54.885533	138.445338	24	theta2
-54.885533	142.039895	32	theta2
-54.885533	145.634452	19	theta2
-54.885533	149.229009	20	theta2
-54.885533	152.823566	29	theta2
-54.885533	156.418123	17	theta2
-54.885533	160.012680	16	theta2
-54.885533	163.607237	9	theta2
-54.885533	167.201794	8	theta2
-54.885533	170.796351	6	theta2
-54.885533	174.390908	1	theta2
-54.885533	177.985465	0	theta2
-52.209752	1.852171	2	theta2
-52.209752	5.446728	4	theta2
-52.209752	9.041285	4	theta2
-52.209752	12.635842	11	theta2
-52.209752	16.230399	18	theta2
-52.209752	19.824956	11	theta2
-52.209752	23.419513	10	theta2
-52.209752	27.014070	24	theta2
-52.209752	30.608627	18	theta2
-52.209752	34.203184	19	theta2
-52.209752	37.797742	22	theta2
-52.209752	41.392299	21	theta2
-52.209752	44.986856	33	theta2
-52.209752	48.581413	20	theta2
-52.209752	52.175970	35	theta2
-52.209752	55.770527	36	theta2
-52.209752	59.365084	41	theta2
-52.209752	62.959641	48	theta2
-52.209752	66.554198	38	theta2
-52.209752	70.148755	38	theta2
-52.209752	73.743312	39	theta2
-52.209752	77.337869	43	theta2
-52.209752	80.932426	50	theta2
-52.209752	84.526983	31	theta2
-52.209752	88.121540	43	theta2
-52.209752	91.716097	36	theta2
-52.209752	95.310654	42	theta2
-52.209752	98.905211	33	theta2
-52.209752	102.499768	45	theta2
-52.209752	106.094325	42	theta2
-52.209752	109.688882	35	theta2
-52.209752	113.283439	48	theta2
-52.209752	116.877996	43	theta2
-52.209752	120.472553	37	theta2
-52.209752	124.067110	39	theta2
-52.209752	127.661667	33	theta2
-52.209752	131.256224	40	theta2
-52.209752	134.850781	26	theta2
-52.209752	138.445338	32	theta2
-52.209752	142.039895	31	theta2
-52.209752	145.634452	29	theta2
-52.209752	149.229009	15	theta2
-52.209752	152.823566	21	theta2
-52.209752	156.418123	12	theta2
-52.209752	160.012680	18	theta2
-52.209752	163.607237	12	theta2
-52.209752	167.201794	17	theta2
-52.209752	170.796351	6	theta2
-52.209752	174.390908	2	theta2
-52.209752	177.985465	2	theta2
-49.533970	1.852171	2	theta2
-49.533970	5.446728	4	theta2
-49.533970	9.041285	10	theta2
-49.533970	12.635842	13	theta2
-49.533970	16.230399	10	theta2
-49.533970	19.824956	19	theta2
-49.533970	23.419513	13	theta2
-49.533970	27.014070	11	theta2
-49.533970	30.608627	17	theta2
-49.533970	34.203184	24	theta2
-49.533970	37.797742	23	theta2
-49.533970	41.392299	27	theta2
-49.533970	44.986856	23	theta2
-49.533970	48.581413	37	theta2
-49.533970	52.175970	43	theta2
-49.533970	55.770527	44	theta2
-49.533970	59.365084	36	theta2
-49.533970	62.959641	32	theta2
-49.533970	66.554198	46	theta2
-49.533970	70.148755	31	theta2
-49.533970	73.743312	32	theta2
-49.533970	77.337869	45	theta2
-49.533970	80.932426	36	theta2
-49.533970	84.526983	53	theta2
-49.533970	88.121540	43	theta2
-49.533970	91.716097	38	theta2
-49.533970	95.310654	45	theta2
-49.533970	98.905211	48	theta2
-49.533970	102.499768	48	theta2
-49.533970	106.094325	42	theta2
-49.533970	109.688882	38	theta2
-49.533970	113.283439	39	theta2
-49.533970	116.877996	43	theta2
-49.533970	120.472553	51	theta2
-49.533970	124.067110	41	theta2
-49.533970	127.661667	33	theta2
-49.533970	131.256224	38	theta2
-49.533970	134.850781	30	theta2
-49.533970	138.445338	34	theta2
-49.533970	142.039895	28	theta2
-49.533970	145.634452	20	theta2
-49.533970	149.229009	21	theta2
-49.533970	152.823566	17	theta2
-49.533970	156.418123	29	theta2
-49.533970	160.012680	22	theta2
-49.533970	163.607237	11	theta2
-49.533970	167.201794	13	theta2
-49.533970	170.796351	8	theta2
-49.533970	174.390908	5	theta2
-49.533970	177.985465	2	theta2
-46.858189	1.852171	4	theta2
-46.858189	5.446728	5	theta2
-46.858189	9.041285	8	theta2
-46.858189	12.635842	4	theta2
-46.858189	16.230399	13	theta2
-46.858189	19.824956	17	theta2
-46.858189	23.419513	13	theta2
-46.858189	27.014070	14	theta2
-46.858189	30.608627	29	theta2
-46.858189	34.203184	25	theta2
-46.858189	37.797742	29	theta2
-46.858189	41.392299	26	theta2
-46.858189	44.986856	27	theta2
-46.858189	48.581413	31	theta2
-46.858189	52.175970	31	theta2
-46.858189	55.770527	43	theta2
-46.858189	59.365084	42	theta2
-46.858189	62.959641	42	theta2
-46.858189	66.554198	32	theta2
-46.858189	70.148755	42	theta2
-46.858189	73.743312	58	theta2
-46.858189	77.337869	49	theta2
-46.858189	80.932426	57	theta2
-46.858189	84.526983	53	theta2
-46.858189	88.121540	44	theta2
-46.858189	91.716097	39	theta2
-46.858189	95.310654	40	theta2
-46.858189	98.905211	43	theta2
-46.858189	102.499768	41	theta2
-46.858189	106.094325	52	theta2
-46.858189	109.688882	41	theta2
-46.858189	113.283439	33	theta2
-46.858189	116.877996	34	theta2
-46.858189	120.472553	37	theta2
-46.858189	124.067110	34	theta2
-46.858189	127.661667	38	theta2
-46.858189	131.256224	36	theta2
-46.858189	134.850781	30	theta2
-46.858189	138.445338	28	theta2
-46.858189	142.039895	22	theta2
-46.858189	145.634452	28	theta2
-46.858189	149.229009	17	theta2
-46.858189	152.823566	22	theta2
-46.858189	156.418123	17	theta2
-46.858189	160.012680	21	theta2
-46.858189	163.607237	11	theta2
-46.858189	167.201794	11	theta2
-46.858189	170.796351	3	theta2
-46.858189	174.390908	4	theta2
-46.858189	177.985465	2	theta2
-44.182408	1.852171	0	theta2
-44.182408	5.446728	3	theta2
-44.182408	9.041285	7	theta2
-44.182408	12.635842	9	theta2
-44.182408	16.230399	11	theta2
-44.182408	19.824956	17	theta2
-44.182408	23.419513	8	theta2
-44.182408	27.014070	30	theta2
-44.182408	30.608627	21	theta2
-44.182408	34.203184	20	theta2
-44.182408	37.797742	20	theta2
-44.182408	41.392299	35	theta2
-44.182408	44.986856	31	theta2
-44.182408	48.581413	34	theta2
-44.182408	52.175970	52	theta2
-44.182408	55.770527	43	theta2
-44.182408	59.365084	32	theta2
-44.182408	62.959641	38	theta2
-44.182408	66.554198	38	theta2
-44.182408	70.148755	46	theta2
-44.182408	73.743312	38	theta2
-44.182408	77.337869	36	theta2
-44.182408	80.932426	46	theta2
-44.182408	84.526983	39	theta2
-44.182408	88.121540	42	theta2
-44.182408	91.716097	46	theta2
-44.182408	95.310654	39	theta2
-44.182408	98.905211	49	theta2
-44.182408	102.499768	49	theta2
-44.182408	106.094325	45	theta2
-44.182408	109.688882	37	theta2
-44.182408	113.283439	38	theta2
-44.182408	116.877996	30	theta2
-44.182408	120.472553	31	theta2
-44.182408	124.067110	50	theta2
-44.182408	127.661667	39	theta2
-44.182408	131.256224	30	theta2
-44.182408	134.850781	23	theta2
-44.182408	138.445338	24	theta2
-44.182408	142.039895	24	theta2
-44.182408	145.634452	28	theta2
-44.182408	149.229009	14	theta2
-44.182408	152.823566	21	theta2
-44.182408	156.418123	14	theta2
-44.182408	160.012680	18	theta2
-44.182408	163.607237	8	theta2
-44.182408	167.201794	9	theta2
-44.182408	170.796351	4	theta2
-44.182408	174.390908	3	theta2
-44.182408	177.985465	1	theta2
-41.506626	1.852171	1	theta2
-41.506626	5.446728	7	theta2
-41.506626	9.041285	11	theta2
-41.506626	12.635842	10	theta2
-41.506626	16.230399	7	theta2
-41.506626	19.824956	19	theta2
-41.506626	23.419513	19	theta2
-41.506626	27.014070	22	theta2
-41.506626	30.608627	14	theta2
-41.506626	34.203184	27	theta2
-41.506626	37.797742	26	theta2
-41.506626	41.392299	22	theta2
-41.506626	44.986856	29	theta2
-41.506626	48.581413	30	theta2
-41.506626	52.175970	30	theta2
-41.506626	55.770527	43	theta2
-41.506626	59.365084	38	theta2
-41.506626	62.959641	39	theta2
-41.506626	66.554198	40	theta2
-41.506626	70.148755	50	theta2
-41.506626	73.743312	41	theta2
-41.506626	77.337869	31	theta2
-41.506626	80.932426	41	theta2
-41.506626	84.526983	45	theta2
-41.506626	88.121540	39	theta2
-41.506626	91.716097	40	theta2
-41.506626	95.310654	49	theta2
-41.506626	98.905211	41	theta2
-41.506626	102.499768	35	theta2
-41.506626	106.094325	30	theta2
-41.506626	109.688882	55	theta2
-41.506626	113.283439	42	theta2
-41.506626	116.877996	28	theta2
-41.506626	120.472553	41	theta2
-41.506626	124.067110	28	theta2
-41.506626	127.661667	40	theta2
-41.506626	131.256224	24	theta2
-41.506626	134.850781	28	theta2
-41.506626	138.445338	23	theta2
-41.506626	142.039895	22	theta2
-41.506626	145.634452	27	theta2
-41.506626	149.229009	15	theta2
-41.506626	152.823566	15	theta2
-41.506626	156.418123	13	theta2
-41.506626	160.012680	14	theta2
-41.506626	163.607237	14	theta2
-41.506626	167.201794	9	theta2
-41.506626	170.796351	6	theta2
-41.506626	174.390908	4	theta2
-41.506626	177.985465	2	theta2
-38.830845	1.852171	0	theta2
-38.830845	5.446728	6	theta2
-38.830845	9.041285	8	theta2
-38.830845	12.635842	10	theta2
-38.830845	16.230399	13	theta2
-38.830845	19.824956	7	theta2
-38.830845	23.419513	23	theta2
-38.830845	27.014070	20	theta2
-38.830845	30.608627	20	theta2
-38.830845	34.203184	21	theta2
-38.830845	37.797742	31	theta2
-38.830845	41.392299	24	theta2
-38.830845	44.986856	34	theta2
-38.830845	48.581413	27	theta2
-38.830845	52.175970	29	theta2
-38.830845	55.770527	42	theta2
-38.830845	59.365084	42	theta2
-38.830845	62.959641	41	theta2
-38.830845	66.554198	32	theta2
-38.830845	70.148755	51	theta2
-38.830845	73.743312	38	theta2
-38.830845	77.337869	32	theta2
-38.830845	80.932426	34	theta2
-38.830845	84.526983	31	theta2
-38.830845	88.121540	48	theta2
-38.830845	91.716097	34	theta2
-38.830845	95.310654	42	theta2
-38.830845	98.905211	45	theta2
-38.830845	102.499768	35	theta2
-38.830845	106.094325	38	theta2
-38.830845	109.688882	39	theta2
-38.830845	113.283439	32	theta2
-38.830845	116.877996	45	theta2
-38.830845	120.472553	38	theta2
-38.830845	124.067110	35	theta2
-38.830845	127.661667	32	theta2
-38.830845	131.256224	35	theta2
-38.830845	134.850781	24	theta2
-38.830845	138.445338	34	theta2
-38.830845	142.039895	28	theta2
-38.830845	145.634452	17	theta2
-38.830845	149.229009	20	theta2
-38.830845	152.823566	24	theta2
-38.830845	156.418123	13	theta2
-38.830845	160.012680	13	theta2
-38.830845	163.607237	7	theta2
-38.830845	167.201794	8	theta2
-38.830845	170.796351	4	theta2
-38.830845	174.390908	7	theta2
-38.830845	177.985465	2	theta2
-36.155063	1.852171	0	theta2
-36.155063	5.446728	3	theta2
-36.155063	9.041285	3	theta2
-36.155063	12.635842	7	theta2
-36.155063	16.230399	13	theta2
-36.155063	19.824956	13	theta2
-36.155063	23.419513	18	theta2
-36.155063	27.014070	22	theta2
-36.155063	30.608627	20	theta2
-36.155063	34.203184	24	theta2
-36.155063	37.797742	25	theta2
-36.155063	41.392299	34	theta2
-36.155063	44.986856	32	theta2
-36.155063	48.581413	35	theta2
-36.155063	52.175970	39	theta2
-36.155063	55.770527	31	theta2
-36.155063	59.365084	35	theta2
-36.155063	62.959641	37	theta2
-36.155063	66.554198	41	theta2
-36.155063	70.148755	33	theta2
-36.155063	73.743312	48	theta2
-36.155063	77.337869	49	theta2
-36.155063	80.932426	44	theta2
-36.155063	84.526983	42	theta2
-36.155063	88.121540	43	theta2
-36.155063	91.716097	41	theta2
-36.155063	95.310654	50	theta2
-36.155063	98.905211	35	theta2
-36.155063	102.499768	30	theta2
-36.155063	106.094325	44	theta2
-36.155063	109.688882	40	theta2
-36.155063	113.283439	53	theta2
-36.155063	116.877996	38	theta2
-36.155063	120.472553	37	theta2
-36.155063	124.067110	40	theta2
-36.155063	127.661667	44	theta2
-36.155063	131.256224	40	theta2
-36.155063	134.850781	40	theta2
-36.155063	138.445338	31	theta2
-36.155063	142.039895	34	theta2
-36.155063	145.634452	27	theta2
-36.155063	149.229009	23	theta2
-36.155063	152.823566	14	theta2
-36.155063	156.418123	13	theta2
-36.155063	160.012680	15	theta2
-36.155063	163.607237	11	theta2
-36.155063	167.201794	8	theta2
-36.155063	170.796351	7	theta2
-36.155063	174.390908	8	theta2
-36.155063	177.985465	0	theta2
-33.479282	1.852171	3	theta2
-33.479282	5.446728	3	theta2
-33.479282	9.041285	3	theta2
-33.479282	12.635842	13	theta2
-33.479282	16.230399	13	theta2
-33.479282	19.824956	15	theta2
-33.479282	23.419513	15	theta2
-33.479282	27.014070	16	theta2
-33.479282	30.608627	22	theta2
-33.479282	34.203184	16	theta2
-33.479282	37.797742	24	theta2
-33.479282	41.392299	30	theta2
-33.479282	44.986856	24	theta2
-33.479282	48.581413	31	theta2
-33.479282	52.175970	33	theta2
-33.479282	55.770527	37	theta2
-33.479282	59.365084	23	theta2
-33.479282	62.959641	28	theta2
-33.479282	66.554198	46	theta2
-33.479282	70.148755	41	theta2
-33.479282	73.743312	51	theta2
-33.479282	77.337869	47	theta2
-33.479282	80.932426	39	theta2
-33.479282	84.526983	41	theta2
-33.479282	88.121540	42	theta2
-33.479282	91.716097	50	theta2
-33.479282	95.310654	53	theta2
-33.479282	98.905211	57	theta2
-33.479282	102.499768	33	theta2
-33.479282	106.094325	42	theta2
-33.479282	109.688882	31	theta2
-33.479282	113.283439	42	theta2
-33.479282	116.877996	44	theta2
-33.479282	120.472553	37	theta2
-33.479282	124.067110	24	theta2
-33.479282	127.661667	29	theta2
-33.479282	131.256224	33	theta2
-33.479282	134.850781	25	theta2
-33.479282	138.445338	24	theta2
-33.479282	142.039895	32	theta2
-33.479282	145.634452	24	theta2
-33.479282	149.229009	23	theta2
-33.479282	152.823566	18	theta2
-33.479282	156.418123	17	theta2
-33.479282	160.012680	11	theta2
-33.479282	163.607237	13	theta2
-33.479282	167.201794	7	theta2
-33.479282	170.796351	8	theta2
-33.479282	174.390908	5	theta2
-33.479282	177.985465	0	theta2
-30.803500	1.852171	3	theta2
-30.803500	5.446728	5	theta2
-30.803500	9.041285	2	theta2
-30.803500	12.635842	8	theta2
-30.803500	16.230399	12	theta2
-30.803500	19.824956	13	theta2
-30.803500	23.419513	18	theta2
-30.803500	27.014070	21	theta2
-30.803500	30.608627	26	theta2
-30.803500	34.203184	33	theta2
-30.803500	37.797742	34	theta2
-30.803500	41.392299	34	theta2
-30.803500	44.986856	41	theta2
-30.803500	48.581413	27	theta2
-30.803500	52.175970	35	theta2
-30.803500	55.770527	39	theta2
-30.803500	59.365084	42	theta2
-30.803500	62.959641	35	theta2
-30.803500	66.554198	45	theta2
-30.803500	70.148755	41	theta2
-30.803500	73.743312	47	theta2
-30.803500	77.337869	52	theta2
-30.803500	80.932426	64	theta2
-30.803500	84.526983	45	theta2
-30.803500	88.121540	49	theta2
-30.803500	91.716097	48	theta2
-30.803500	95.310654	55	theta2
-30.803500	98.905211	48	theta2
-30.803500	102.499768	61	theta2
-30.803500	106.094325	60	theta2
-30.803500	109.688882	44	theta2
-30.803500	113.283439	48	theta2
-30.803500	116.877996	46	theta2
-30.803500	120.472553	38	theta2
-30.803500	124.067110	41	theta2
-30.803500	127.661667	52	theta2
-30.803500	131.256224	32	theta2
-30.803500	134.850781	43	theta2
-30.803500	138.445338	29	theta2
-30.803500	142.039895	31	theta2
-30.803500	145.634452	38	theta2
-30.803500	149.229009	22	theta2
-30.803500	152.823566	12	theta2
-30.803500	156.418123	31	theta2
-30.803500	160.012680	19	theta2
-30.803500	163.607237	11	theta2
-30.803500	167.201794	6	theta2
-30.803500	170.796351	12	theta2
-30.803500	174.390908	2	theta2
-30.803500	177.985465	1	theta2
-28.127719	1.852171	1	theta2
-28.127719	5.446728	2	theta2
-28.127719	9.041285	10	theta2
-28.127719	12.635842	12	theta2
-28.127719	16.230399	18	theta2
-28.127719	19.824956	12	theta2
-28.127719	23.419513	13	theta2
-28.127719	27.014070	16	theta2
-28.127719	30.608627	27	theta2
-28.127719	34.203184	19	theta2
-28.127719	37.797742	20	theta2
-28.127719	41.392299	23	theta2
-28.127719	44.986856	36	theta2
-28.127719	48.581413	35	theta2
-28.127719	52.175970	38	theta2
-28.127719	55.770527	30	theta2
-28.127719	59.365084	48	theta2
-28.127719	62.959641	48	theta2
-28.127719	66.554198	40	theta2
-28.127719	70.148755	56	theta2
-28.127719	73.743312	52	theta2
-28.127719	77.337869	57	theta2
-28.127719	80.932426	54	theta2
-28.127719	84.526983	71	theta2
-28.127719	88.121540	82	theta2
-28.127719	91.716097	74	theta2
-28.127719	95.310654	87	theta2
-28.127719	98.905211	81	theta2
-28.127719	102.499768	80	theta2
-28.127719	106.094325	79	theta2
-28.127719	109.688882	82	theta2
-28.127719	113.283439	69	theta2
-28.127719	116.877996	76	theta2
-28.127719	120.472553	51	theta2
-28.127719	124.067110	71	theta2
-28.127719	127.661667	67	theta2
-28.127719	131.256224	64	theta2
-28.127719	134.850781	52	theta2
-28.127719	138.445338	43	theta2
-28.127719	142.039895	41	theta2
-28.127719	145.634452	31	theta2
-28.127719	149.229009	41	theta2
-28.127719	152.823566	24	theta2
-28.127719	156.418123	29	theta2
-28.127719	160.012680	20	theta2
-28.127719	163.607237	17	theta2
-28.127719	167.201794	10	theta2
-28.127719	170.796351	9	theta2
-28.127719	174.390908	7	theta2
-28.127719	177.985465	1	theta2
-25.451937	1.852171	4	theta2
-25.451937	5.446728	3	theta2
-25.451937	9.041285	5	theta2
-25.451937	12.635842	10	theta2
-25.451937	16.230399	7	theta2
-25.451937	19.824956	17	theta2
-25.451937	23.419513	21	theta2
-25.451937	27.014070	22	theta2
-25.451937	30.608627	28	theta2
-25.451937	34.203184	28	theta2
-25.451937	37.797742	35	theta2
-25.451937	41.392299	36	theta2
-25.451937	44.986856	42	theta2
-25.451937	48.581413	40	theta2
-25.451937	52.175970	54	theta2
-25.451937	55.770527	39	theta2
-25.451937	59.365084	42	theta2
-25.451937	62.959641	56	theta2
-25.451937	66.554198	54	theta2
-25.451937	70.148755	62	theta2
-25.451937	73.743312	77	theta2
-25.451937	77.337869	66	theta2
-25.451937	80.932426	82	theta2
-25.451937	84.526983	85	theta2
-25.451937	88.121540	77	theta2
-25.451937	91.716097	96	theta2
-25.451937	95.310654	80	theta2
-25.451937	98.905211	75	theta2
-25.451937	102.499768	74	theta2
-25.451937	106.094325	64	theta2
-25.451937	109.688882	85	theta2
-25.451937	113.283439	87	theta2
-25.451937	116.877996	76	theta2
-25.451937	120.472553	74	theta2
-25.451937	124.067110	89	theta2
-25.451937	127.661667	92	theta2
-25.451937	131.256224	87	theta2
-25.451937	134.850781	67	theta2
-25.451937	138.445338	69	theta2
-25.451937	142.039895	73	theta2
-25.451937	145.634452	55	theta2
-25.451937	149.229009	72	theta2
-25.451937	152.823566	59	theta2
-25.451937	156.418123	53	theta2
-25.451937	160.012680	44	theta2
-25.451937	163.607237	36	theta2
-25.451937	167.201794	36	theta2
-25.451937	170.796351	34	theta2
-25.451937	174.390908	12	theta2
-25.451937	177.985465	5	theta2
-22.776156	1.852171	4	theta2
-22.776156	5.446728	3	theta2
-22.776156	9.041285	10	theta2
-22.776156	12.635842	20	theta2
-22.776156	16.230399	29	theta2
-22.776156	19.824956	29	theta2
-22.776156	23.419513	28	theta2
-22.776156	27.014070	38	theta2
-22.776156	30.608627	38	theta2
-22.776156	34.203184	37	theta2
-22.776156	37.797742	53	theta2
-22.776156	41.392299	63	theta2
-22.776156	44.986856	49	theta2
-22.776156	48.581413	58	theta2
-22.776156	52.175970	55	theta2
-22.776156	55.770527	57	theta2
-22.776156	59.365084	62	theta2
-22.776156	62.959641	73	theta2
-22.776156	66.554198	72	theta2
-22.776156	70.148755	74	theta2
-22.776156	73.743312	97	theta2
-22.776156	77.337869	89	theta2
-22.776156	80.932426	102	theta2
-22.776156	84.526983	105	theta2
-22.776156	88.121540	89	theta2
-22.776156	91.716097	97	theta2
-22.776156	95.310654	103	theta2
-22.776156	98.905211	107	theta2
-22.776156	102.499768	102	theta2
-22.776156	106.094325	104	theta2
-22.776156	109.688882	90	theta2
-22.776156	113.283439	112	theta2
-22.776156	116.877996	120	theta2
-22.776156	120.472553	100	theta2
-22.776156	124.067110	116	theta2
-22.776156	127.661667	83	theta2
-22.776156	131.256224	91	theta2
-22.776156	134.850781	94	theta2
-22.776156	138.445338	98	theta2
-22.776156	142.039895	64	theta2
-22.776156	145.634452	61	theta2
-22.776156	149.229009	72	theta2
-22.776156	152.823566	58	theta2
-22.776156	156.418123	50	theta2
-22.776156	160.012680	58	theta2
-22.776156	163.607237	50	theta2
-22.776156	167.201794	27	theta2
-22.776156	170.796351	22	theta2
-22.776156	174.390908	24	theta2
-22.776156	177.985465	4	theta2
-20.100374	1.852171	4	theta2
-20.100374	5.446728	17	theta2
-20.100374	9.041285	22	theta2
-20.100374	12.635842	27	theta2
-20.100374	16.230399	47	theta2
-20.100374	19.824956	59	theta2
-20.100374	23.419513	79	theta2
-20.100374	27.014070	92	theta2
-20.100374	30.608627	125	theta2
-20.100374	34.203184	143	theta2
-20.100374	37.797742	159	theta2
-20.100374	41.392299	195	theta2
-20.100374	44.986856	188	theta2
-20.100374	48.581413	216	theta2
-20.100374	52.175970	226	theta2
-20.100374	55.770527	216	theta2
-20.100374	59.365084	268	theta2
-20.100374	62.959641	247	theta2
-20.100374	66.554198	270	theta2
-20.100374	70.148755	287	theta2
-20.100374	73.743312	311	theta2
