z_center	theta_center	count	angle_type
-65.3584233800	9.0988614959	0.0000004274	theta1
-65.3584233800	12.6956958889	0.0000006410	theta1
-65.3584233800	16.2925302819	0.0000008547	theta1
-65.3584233800	19.8893646749	0.0000014957	theta1
-65.3584233800	23.4861990679	0.0000004274	theta1
-65.3584233800	27.0830334609	0.0000010684	theta1
-65.3584233800	30.6798678540	0.0000014957	theta1
-65.3584233800	34.2767022470	0.0000023504	theta1
-65.3584233800	37.8735366400	0.0000027778	theta1
-65.3584233800	41.4703710330	0.0000017094	theta1
-65.3584233800	45.0672054260	0.0000017094	theta1
-65.3584233800	48.6640398190	0.0000023504	theta1
-65.3584233800	52.2608742121	0.0000014957	theta1
-65.3584233800	55.8577086051	0.0000012821	theta1
-65.3584233800	59.4545429981	0.0000017094	theta1
-65.3584233800	63.0513773911	0.0000004274	theta1
-65.3584233800	66.6482117841	0.0000012821	theta1
-65.3584233800	70.2450461771	0.0000019231	theta1
-65.3584233800	73.8418805702	0.0000014957	theta1
-65.3584233800	77.4387149632	0.0000017094	theta1
-65.3584233800	81.0355493562	0.0000032051	theta1
-65.3584233800	84.6323837492	0.0000008547	theta1
-65.3584233800	88.2292181422	0.0000017094	theta1
-65.3584233800	91.8260525352	0.0000017094	theta1
-65.3584233800	95.4228869283	0.0000014957	theta1
-65.3584233800	99.0197213213	0.0000010684	theta1
-65.3584233800	102.6165557143	0.0000019231	theta1
-65.3584233800	106.2133901073	0.0000012821	theta1
-65.3584233800	109.8102245003	0.0000025641	theta1
-65.3584233800	113.4070588933	0.0000023504	theta1
-65.3584233800	117.0038932864	0.0000025641	theta1
-65.3584233800	120.6007276794	0.0000025641	theta1
-65.3584233800	124.1975620724	0.0000006410	theta1
-65.3584233800	127.7943964654	0.0000023504	theta1
-65.3584233800	131.3912308584	0.0000014957	theta1
-65.3584233800	134.9880652514	0.0000019231	theta1
-65.3584233800	138.5848996445	0.0000027778	theta1
-65.3584233800	142.1817340375	0.0000027778	theta1
-65.3584233800	145.7785684305	0.0000008547	theta1
-65.3584233800	149.3754028235	0.0000023504	theta1
-65.3584233800	152.9722372165	0.0000008547	theta1
-65.3584233800	156.5690716095	0.0000019231	theta1
-65.3584233800	160.1659060026	0.0000019231	theta1
-65.3584233800	163.7627403956	0.0000004274	theta1
-65.3584233800	167.3595747886	0.0000006410	theta1
-65.3584233800	170.9564091816	0.0000006410	theta1
-65.3584233800	174.5532435746	0.0000006410	theta1
-65.3584233800	178.1500779676	0.0000004274	theta1
-62.4994616333	1.9051927098	0.0000000000	theta1
-62.4994616333	5.5020271028	0.0000012821	theta1
-62.4994616333	9.0988614959	0.0000008547	theta1
-62.4994616333	12.6956958889	0.0000027778	theta1
-62.4994616333	16.2925302819	0.0000023504	theta1
-62.4994616333	19.8893646749	0.0000019231	theta1
-62.4994616333	23.4861990679	0.0000044872	theta1
-62.4994616333	27.0830334609	0.0000036325	theta1
-62.4994616333	30.6798678540	0.0000042735	theta1
-62.4994616333	34.2767022470	0.0000042735	theta1
-62.4994616333	37.8735366400	0.0000025641	theta1
-62.4994616333	41.4703710330	0.0000042735	theta1
-62.4994616333	45.0672054260	0.0000040598	theta1
-62.4994616333	48.6640398190	0.0000076923	theta1
-62.4994616333	52.2608742121	0.0000038462	theta1
-62.4994616333	55.8577086051	0.0000061966	theta1
-62.4994616333	59.4545429981	0.0000061966	theta1
-62.4994616333	63.0513773911	0.0000059829	theta1
-62.4994616333	66.6482117841	0.0000076923	theta1
-62.4994616333	70.2450461771	0.0000055556	theta1
-62.4994616333	73.8418805702	0.0000074786	theta1
-62.4994616333	77.4387149632	0.0000070513	theta1
-62.4994616333	81.0355493562	0.0000057692	theta1
-62.4994616333	84.6323837492	0.0000094017	theta1
-62.4994616333	88.2292181422	0.0000089744	theta1
-62.4994616333	91.8260525352	0.0000068376	theta1
-62.4994616333	95.4228869283	0.0000053419	theta1
-62.4994616333	99.0197213213	0.0000059829	theta1
-62.4994616333	102.6165557143	0.0000034188	theta1
-62.4994616333	106.2133901073	0.0000070513	theta1
-62.4994616333	109.8102245003	0.0000061966	theta1
-62.4994616333	113.4070588933	0.0000055556	theta1
-62.4994616333	117.0038932864	0.0000072650	theta1
-62.4994616333	120.6007276794	0.0000055556	theta1
-62.4994616333	124.1975620724	0.0000059829	theta1
-62.4994616333	127.7943964654	0.0000074786	theta1
-62.4994616333	131.3912308584	0.0000053419	theta1
-62.4994616333	134.9880652514	0.0000051282	theta1
-62.4994616333	138.5848996445	0.0000057692	theta1
-62.4994616333	142.1817340375	0.0000049145	theta1
-62.4994616333	145.7785684305	0.0000034188	theta1
-62.4994616333	149.3754028235	0.0000057692	theta1
-62.4994616333	152.9722372165	0.0000044872	theta1
-62.4994616333	156.5690716095	0.0000042735	theta1
-62.4994616333	160.1659060026	0.0000027778	theta1
-62.4994616333	163.7627403956	0.0000017094	theta1
-62.4994616333	167.3595747886	0.0000023504	theta1
-62.4994616333	170.9564091816	0.0000010684	theta1
-62.4994616333	174.5532435746	0.0000019231	theta1
-62.4994616333	178.1500779676	0.0000002137	theta1
-59.6404998867	1.9051927098	0.0000006410	theta1
-59.6404998867	5.5020271028	0.0000010684	theta1
-59.6404998867	9.0988614959	0.0000025641	theta1
-59.6404998867	12.6956958889	0.0000027778	theta1
-59.6404998867	16.2925302819	0.0000027778	theta1
-59.6404998867	19.8893646749	0.0000029915	theta1
-59.6404998867	23.4861990679	0.0000047009	theta1
-59.6404998867	27.0830334609	0.0000044872	theta1
-59.6404998867	30.6798678540	0.0000061966	theta1
-59.6404998867	34.2767022470	0.0000040598	theta1
-59.6404998867	37.8735366400	0.0000079060	theta1
-59.6404998867	41.4703710330	0.0000072650	theta1
-59.6404998867	45.0672054260	0.0000064103	theta1
-59.6404998867	48.6640398190	0.0000068376	theta1
-59.6404998867	52.2608742121	0.0000091880	theta1
-59.6404998867	55.8577086051	0.0000053419	theta1
-59.6404998867	59.4545429981	0.0000094017	theta1
-59.6404998867	63.0513773911	0.0000081197	theta1
-59.6404998867	66.6482117841	0.0000104701	theta1
-59.6404998867	70.2450461771	0.0000085470	theta1
-59.6404998867	73.8418805702	0.0000094017	theta1
-59.6404998867	77.4387149632	0.0000100427	theta1
-59.6404998867	81.0355493562	0.0000085470	theta1
-59.6404998867	84.6323837492	0.0000102564	theta1
-59.6404998867	88.2292181422	0.0000074786	theta1
-59.6404998867	91.8260525352	0.0000108974	theta1
-59.6404998867	95.4228869283	0.0000089744	theta1
-59.6404998867	99.0197213213	0.0000102564	theta1
-59.6404998867	102.6165557143	0.0000096154	theta1
-59.6404998867	106.2133901073	0.0000091880	theta1
-59.6404998867	109.8102245003	0.0000081197	theta1
-59.6404998867	113.4070588933	0.0000079060	theta1
-59.6404998867	117.0038932864	0.0000081197	theta1
-59.6404998867	120.6007276794	0.0000094017	theta1
-59.6404998867	124.1975620724	0.0000074786	theta1
-59.6404998867	127.7943964654	0.0000053419	theta1
-59.6404998867	131.3912308584	0.0000076923	theta1
-59.6404998867	134.9880652514	0.0000081197	theta1
-59.6404998867	138.5848996445	0.0000061966	theta1
-59.6404998867	142.1817340375	0.0000061966	theta1
-59.6404998867	145.7785684305	0.0000057692	theta1
-59.6404998867	149.3754028235	0.0000061966	theta1
-59.6404998867	152.9722372165	0.0000047009	theta1
-59.6404998867	156.5690716095	0.0000034188	theta1
-59.6404998867	160.1659060026	0.0000034188	theta1
-59.6404998867	163.7627403956	0.0000036325	theta1
-59.6404998867	167.3595747886	0.0000025641	theta1
-59.6404998867	170.9564091816	0.0000010684	theta1
-59.6404998867	174.5532435746	0.0000004274	theta1
-59.6404998867	178.1500779676	0.0000002137	theta1
-56.7815381400	1.9051927098	0.0000000000	theta1
-56.7815381400	5.5020271028	0.0000014957	theta1
-56.7815381400	9.0988614959	0.0000012821	theta1
-56.7815381400	12.6956958889	0.0000025641	theta1
-56.7815381400	16.2925302819	0.0000036325	theta1
-56.7815381400	19.8893646749	0.0000029915	theta1
-56.7815381400	23.4861990679	0.0000053419	theta1
-56.7815381400	27.0830334609	0.0000047009	theta1
-56.7815381400	30.6798678540	0.0000055556	theta1
-56.7815381400	34.2767022470	0.0000070513	theta1
-56.7815381400	37.8735366400	0.0000070513	theta1
-56.7815381400	41.4703710330	0.0000047009	theta1
-56.7815381400	45.0672054260	0.0000047009	theta1
-56.7815381400	48.6640398190	0.0000066239	theta1
-56.7815381400	52.2608742121	0.0000081197	theta1
-56.7815381400	55.8577086051	0.0000059829	theta1
-56.7815381400	59.4545429981	0.0000098291	theta1
-56.7815381400	63.0513773911	0.0000085470	theta1
-56.7815381400	66.6482117841	0.0000076923	theta1
-56.7815381400	70.2450461771	0.0000070513	theta1
-56.7815381400	73.8418805702	0.0000117521	theta1
-56.7815381400	77.4387149632	0.0000083333	theta1
-56.7815381400	81.0355493562	0.0000104701	theta1
-56.7815381400	84.6323837492	0.0000111111	theta1
-56.7815381400	88.2292181422	0.0000098291	theta1
-56.7815381400	91.8260525352	0.0000083333	theta1
-56.7815381400	95.4228869283	0.0000111111	theta1
-56.7815381400	99.0197213213	0.0000076923	theta1
-56.7815381400	102.6165557143	0.0000087607	theta1
-56.7815381400	106.2133901073	0.0000059829	theta1
-56.7815381400	109.8102245003	0.0000079060	theta1
-56.7815381400	113.4070588933	0.0000083333	theta1
-56.7815381400	117.0038932864	0.0000089744	theta1
-56.7815381400	120.6007276794	0.0000076923	theta1
-56.7815381400	124.1975620724	0.0000072650	theta1
-56.7815381400	127.7943964654	0.0000047009	theta1
-56.7815381400	131.3912308584	0.0000076923	theta1
-56.7815381400	134.9880652514	0.0000083333	theta1
-56.7815381400	138.5848996445	0.0000053419	theta1
-56.7815381400	142.1817340375	0.0000081197	theta1
-56.7815381400	145.7785684305	0.0000055556	theta1
-56.7815381400	149.3754028235	0.0000047009	theta1
-56.7815381400	152.9722372165	0.0000042735	theta1
-56.7815381400	156.5690716095	0.0000027778	theta1
-56.7815381400	160.1659060026	0.0000023504	theta1
-56.7815381400	163.7627403956	0.0000017094	theta1
-56.7815381400	167.3595747886	0.0000029915	theta1
-56.7815381400	170.9564091816	0.0000012821	theta1
-56.7815381400	174.5532435746	0.0000008547	theta1
-56.7815381400	178.1500779676	0.0000002137	theta1
-53.9225763933	1.9051927098	0.0000006410	theta1
-53.9225763933	5.5020271028	0.0000002137	theta1
-53.9225763933	9.0988614959	0.0000010684	theta1
-53.9225763933	12.6956958889	0.0000012821	theta1
-53.9225763933	16.2925302819	0.0000019231	theta1
-53.9225763933	19.8893646749	0.0000036325	theta1
-53.9225763933	23.4861990679	0.0000040598	theta1
-53.9225763933	27.0830334609	0.0000049145	theta1
-53.9225763933	30.6798678540	0.0000027778	theta1
-53.9225763933	34.2767022470	0.0000044872	theta1
-53.9225763933	37.8735366400	0.0000042735	theta1
-53.9225763933	41.4703710330	0.0000053419	theta1
-53.9225763933	45.0672054260	0.0000074786	theta1
-53.9225763933	48.6640398190	0.0000064103	theta1
-53.9225763933	52.2608742121	0.0000064103	theta1
-53.9225763933	55.8577086051	0.0000087607	theta1
-53.9225763933	59.4545429981	0.0000070513	theta1
-53.9225763933	63.0513773911	0.0000079060	theta1
-53.9225763933	66.6482117841	0.0000070513	theta1
-53.9225763933	70.2450461771	0.0000085470	theta1
-53.9225763933	73.8418805702	0.0000102564	theta1
-53.9225763933	77.4387149632	0.0000089744	theta1
-53.9225763933	81.0355493562	0.0000061966	theta1
-53.9225763933	84.6323837492	0.0000081197	theta1
-53.9225763933	88.2292181422	0.0000091880	theta1
-53.9225763933	91.8260525352	0.0000057692	theta1
-53.9225763933	95.4228869283	0.0000085470	theta1
-53.9225763933	99.0197213213	0.0000087607	theta1
-53.9225763933	102.6165557143	0.0000091880	theta1
-53.9225763933	106.2133901073	0.0000089744	theta1
-53.9225763933	109.8102245003	0.0000104701	theta1
-53.9225763933	113.4070588933	0.0000085470	theta1
-53.9225763933	117.0038932864	0.0000072650	theta1
-53.9225763933	120.6007276794	0.0000094017	theta1
-53.9225763933	124.1975620724	0.0000083333	theta1
-53.9225763933	127.7943964654	0.0000072650	theta1
-53.9225763933	131.3912308584	0.0000055556	theta1
-53.9225763933	134.9880652514	0.0000066239	theta1
-53.9225763933	138.5848996445	0.0000055556	theta1
-53.9225763933	142.1817340375	0.0000066239	theta1
-53.9225763933	145.7785684305	0.0000044872	theta1
-53.9225763933	149.3754028235	0.0000066239	theta1
-53.9225763933	152.9722372165	0.0000038462	theta1
-53.9225763933	156.5690716095	0.0000032051	theta1
-53.9225763933	160.1659060026	0.0000042735	theta1
-53.9225763933	163.7627403956	0.0000019231	theta1
-53.9225763933	167.3595747886	0.0000023504	theta1
-53.9225763933	170.9564091816	0.0000014957	theta1
-53.9225763933	174.5532435746	0.0000006410	theta1
-53.9225763933	178.1500779676	0.0000002137	theta1
-51.0636146467	1.9051927098	0.0000002137	theta1
-51.0636146467	5.5020271028	0.0000004274	theta1
-51.0636146467	9.0988614959	0.0000010684	theta1
-51.0636146467	12.6956958889	0.0000023504	theta1
-51.0636146467	16.2925302819	0.0000034188	theta1
-51.0636146467	19.8893646749	0.0000025641	theta1
-51.0636146467	23.4861990679	0.0000044872	theta1
-51.0636146467	27.0830334609	0.0000044872	theta1
-51.0636146467	30.6798678540	0.0000051282	theta1
-51.0636146467	34.2767022470	0.0000047009	theta1
-51.0636146467	37.8735366400	0.0000072650	theta1
-51.0636146467	41.4703710330	0.0000070513	theta1
-51.0636146467	45.0672054260	0.0000066239	theta1
-51.0636146467	48.6640398190	0.0000081197	theta1
-51.0636146467	52.2608742121	0.0000102564	theta1
-51.0636146467	55.8577086051	0.0000059829	theta1
-51.0636146467	59.4545429981	0.0000091880	theta1
-51.0636146467	63.0513773911	0.0000064103	theta1
-51.0636146467	66.6482117841	0.0000096154	theta1
-51.0636146467	70.2450461771	0.0000111111	theta1
-51.0636146467	73.8418805702	0.0000089744	theta1
-51.0636146467	77.4387149632	0.0000100427	theta1
-51.0636146467	81.0355493562	0.0000106838	theta1
-51.0636146467	84.6323837492	0.0000089744	theta1
-51.0636146467	88.2292181422	0.0000113248	theta1
-51.0636146467	91.8260525352	0.0000096154	theta1
-51.0636146467	95.4228869283	0.0000094017	theta1
-51.0636146467	99.0197213213	0.0000121795	theta1
-51.0636146467	102.6165557143	0.0000102564	theta1
-51.0636146467	106.2133901073	0.0000074786	theta1
-51.0636146467	109.8102245003	0.0000091880	theta1
-51.0636146467	113.4070588933	0.0000108974	theta1
-51.0636146467	117.0038932864	0.0000096154	theta1
-51.0636146467	120.6007276794	0.0000079060	theta1
-51.0636146467	124.1975620724	0.0000068376	theta1
-51.0636146467	127.7943964654	0.0000083333	theta1
-51.0636146467	131.3912308584	0.0000089744	theta1
-51.0636146467	134.9880652514	0.0000066239	theta1
-51.0636146467	138.5848996445	0.0000066239	theta1
-51.0636146467	142.1817340375	0.0000066239	theta1
-51.0636146467	145.7785684305	0.0000038462	theta1
-51.0636146467	149.3754028235	0.0000029915	theta1
-51.0636146467	152.9722372165	0.0000042735	theta1
-51.0636146467	156.5690716095	0.0000034188	theta1
-51.0636146467	160.1659060026	0.0000034188	theta1
-51.0636146467	163.7627403956	0.0000021368	theta1
-51.0636146467	167.3595747886	0.0000021368	theta1
-51.0636146467	170.9564091816	0.0000021368	theta1
-51.0636146467	174.5532435746	0.0000008547	theta1
-51.0636146467	178.1500779676	0.0000004274	theta1
-48.2046529000	1.9051927098	0.0000004274	theta1
-48.2046529000	5.5020271028	0.0000006410	theta1
-48.2046529000	9.0988614959	0.0000014957	theta1
-48.2046529000	12.6956958889	0.0000021368	theta1
-48.2046529000	16.2925302819	0.0000036325	theta1
-48.2046529000	19.8893646749	0.0000034188	theta1
-48.2046529000	23.4861990679	0.0000034188	theta1
-48.2046529000	27.0830334609	0.0000042735	theta1
-48.2046529000	30.6798678540	0.0000053419	theta1
-48.2046529000	34.2767022470	0.0000081197	theta1
-48.2046529000	37.8735366400	0.0000070513	theta1
-48.2046529000	41.4703710330	0.0000059829	theta1
-48.2046529000	45.0672054260	0.0000089744	theta1
-48.2046529000	48.6640398190	0.0000068376	theta1
-48.2046529000	52.2608742121	0.0000059829	theta1
-48.2046529000	55.8577086051	0.0000064103	theta1
-48.2046529000	59.4545429981	0.0000074786	theta1
-48.2046529000	63.0513773911	0.0000085470	theta1
-48.2046529000	66.6482117841	0.0000115385	theta1
-48.2046529000	70.2450461771	0.0000106838	theta1
-48.2046529000	73.8418805702	0.0000119658	theta1
-48.2046529000	77.4387149632	0.0000094017	theta1
-48.2046529000	81.0355493562	0.0000076923	theta1
-48.2046529000	84.6323837492	0.0000113248	theta1
-48.2046529000	88.2292181422	0.0000104701	theta1
-48.2046529000	91.8260525352	0.0000098291	theta1
-48.2046529000	95.4228869283	0.0000100427	theta1
-48.2046529000	99.0197213213	0.0000087607	theta1
-48.2046529000	102.6165557143	0.0000132479	theta1
-48.2046529000	106.2133901073	0.0000117521	theta1
-48.2046529000	109.8102245003	0.0000106838	theta1
-48.2046529000	113.4070588933	0.0000106838	theta1
-48.2046529000	117.0038932864	0.0000081197	theta1
-48.2046529000	120.6007276794	0.0000081197	theta1
-48.2046529000	124.1975620724	0.0000087607	theta1
-48.2046529000	127.7943964654	0.0000087607	theta1
-48.2046529000	131.3912308584	0.0000089744	theta1
-48.2046529000	134.9880652514	0.0000066239	theta1
-48.2046529000	138.5848996445	0.0000087607	theta1
-48.2046529000	142.1817340375	0.0000053419	theta1
-48.2046529000	145.7785684305	0.0000055556	theta1
-48.2046529000	149.3754028235	0.0000049145	theta1
-48.2046529000	152.9722372165	0.0000040598	theta1
-48.2046529000	156.5690716095	0.0000034188	theta1
-48.2046529000	160.1659060026	0.0000038462	theta1
-48.2046529000	163.7627403956	0.0000025641	theta1
-48.2046529000	167.3595747886	0.0000025641	theta1
-48.2046529000	170.9564091816	0.0000025641	theta1
-48.2046529000	174.5532435746	0.0000012821	theta1
-48.2046529000	178.1500779676	0.0000002137	theta1
-45.3456911533	1.9051927098	0.0000000000	theta1
-45.3456911533	5.5020271028	0.0000006410	theta1
-45.3456911533	9.0988614959	0.0000014957	theta1
-45.3456911533	12.6956958889	0.0000012821	theta1
-45.3456911533	16.2925302819	0.0000017094	theta1
-45.3456911533	19.8893646749	0.0000029915	theta1
-45.3456911533	23.4861990679	0.0000049145	theta1
-45.3456911533	27.0830334609	0.0000040598	theta1
-45.3456911533	30.6798678540	0.0000051282	theta1
-45.3456911533	34.2767022470	0.0000066239	theta1
-45.3456911533	37.8735366400	0.0000070513	theta1
-45.3456911533	41.4703710330	0.0000083333	theta1
-45.3456911533	45.0672054260	0.0000079060	theta1
-45.3456911533	48.6640398190	0.0000079060	theta1
-45.3456911533	52.2608742121	0.0000108974	theta1
-45.3456911533	55.8577086051	0.0000098291	theta1
-45.3456911533	59.4545429981	0.0000072650	theta1
-45.3456911533	63.0513773911	0.0000100427	theta1
-45.3456911533	66.6482117841	0.0000106838	theta1
-45.3456911533	70.2450461771	0.0000113248	theta1
-45.3456911533	73.8418805702	0.0000094017	theta1
-45.3456911533	77.4387149632	0.0000087607	theta1
-45.3456911533	81.0355493562	0.0000091880	theta1
-45.3456911533	84.6323837492	0.0000102564	theta1
-45.3456911533	88.2292181422	0.0000115385	theta1
-45.3456911533	91.8260525352	0.0000108974	theta1
-45.3456911533	95.4228869283	0.0000089744	theta1
-45.3456911533	99.0197213213	0.0000091880	theta1
-45.3456911533	102.6165557143	0.0000087607	theta1
-45.3456911533	106.2133901073	0.0000096154	theta1
-45.3456911533	109.8102245003	0.0000079060	theta1
-45.3456911533	113.4070588933	0.0000085470	theta1
-45.3456911533	117.0038932864	0.0000072650	theta1
-45.3456911533	120.6007276794	0.0000085470	theta1
-45.3456911533	124.1975620724	0.0000102564	theta1
-45.3456911533	127.7943964654	0.0000076923	theta1
-45.3456911533	131.3912308584	0.0000079060	theta1
-45.3456911533	134.9880652514	0.0000053419	theta1
-45.3456911533	138.5848996445	0.0000061966	theta1
-45.3456911533	142.1817340375	0.0000074786	theta1
-45.3456911533	145.7785684305	0.0000055556	theta1
-45.3456911533	149.3754028235	0.0000036325	theta1
-45.3456911533	152.9722372165	0.0000055556	theta1
-45.3456911533	156.5690716095	0.0000023504	theta1
-45.3456911533	160.1659060026	0.0000042735	theta1
-45.3456911533	163.7627403956	0.0000025641	theta1
-45.3456911533	167.3595747886	0.0000025641	theta1
-45.3456911533	170.9564091816	0.0000008547	theta1
-45.3456911533	174.5532435746	0.0000008547	theta1
-45.3456911533	178.1500779676	0.0000006410	theta1
-42.4867294067	1.9051927098	0.0000006410	theta1
-42.4867294067	5.5020271028	0.0000014957	theta1
-42.4867294067	9.0988614959	0.0000021368	theta1
-42.4867294067	12.6956958889	0.0000017094	theta1
-42.4867294067	16.2925302819	0.0000019231	theta1
-42.4867294067	19.8893646749	0.0000034188	theta1
-42.4867294067	23.4861990679	0.0000029915	theta1
-42.4867294067	27.0830334609	0.0000064103	theta1
-42.4867294067	30.6798678540	0.0000047009	theta1
-42.4867294067	34.2767022470	0.0000083333	theta1
-42.4867294067	37.8735366400	0.0000042735	theta1
-42.4867294067	41.4703710330	0.0000066239	theta1
-42.4867294067	45.0672054260	0.0000070513	theta1
-42.4867294067	48.6640398190	0.0000072650	theta1
-42.4867294067	52.2608742121	0.0000089744	theta1
-42.4867294067	55.8577086051	0.0000089744	theta1
-42.4867294067	59.4545429981	0.0000068376	theta1
-42.4867294067	63.0513773911	0.0000089744	theta1
-42.4867294067	66.6482117841	0.0000091880	theta1
-42.4867294067	70.2450461771	0.0000091880	theta1
-42.4867294067	73.8418805702	0.0000085470	theta1
-42.4867294067	77.4387149632	0.0000089744	theta1
-42.4867294067	81.0355493562	0.0000108974	theta1
-42.4867294067	84.6323837492	0.0000102564	theta1
-42.4867294067	88.2292181422	0.0000098291	theta1
-42.4867294067	91.8260525352	0.0000100427	theta1
-42.4867294067	95.4228869283	0.0000111111	theta1
-42.4867294067	99.0197213213	0.0000079060	theta1
-42.4867294067	102.6165557143	0.0000098291	theta1
-42.4867294067	106.2133901073	0.0000083333	theta1
-42.4867294067	109.8102245003	0.0000089744	theta1
-42.4867294067	113.4070588933	0.0000106838	theta1
-42.4867294067	117.0038932864	0.0000079060	theta1
-42.4867294067	120.6007276794	0.0000087607	theta1
-42.4867294067	124.1975620724	0.0000098291	theta1
-42.4867294067	127.7943964654	0.0000079060	theta1
-42.4867294067	131.3912308584	0.0000089744	theta1
-42.4867294067	134.9880652514	0.0000083333	theta1
-42.4867294067	138.5848996445	0.0000059829	theta1
-42.4867294067	142.1817340375	0.0000042735	theta1
-42.4867294067	145.7785684305	0.0000066239	theta1
-42.4867294067	149.3754028235	0.0000049145	theta1
-42.4867294067	152.9722372165	0.0000036325	theta1
-42.4867294067	156.5690716095	0.0000034188	theta1
-42.4867294067	160.1659060026	0.0000032051	theta1
-42.4867294067	163.7627403956	0.0000017094	theta1
-42.4867294067	167.3595747886	0.0000012821	theta1
-42.4867294067	170.9564091816	0.0000010684	theta1
-42.4867294067	174.5532435746	0.0000004274	theta1
-42.4867294067	178.1500779676	0.0000002137	theta1
-39.6277676600	1.9051927098	0.0000002137	theta1
-39.6277676600	5.5020271028	0.0000006410	theta1
-39.6277676600	9.0988614959	0.0000017094	theta1
-39.6277676600	12.6956958889	0.0000014957	theta1
-39.6277676600	16.2925302819	0.0000010684	theta1
-39.6277676600	19.8893646749	0.0000047009	theta1
-39.6277676600	23.4861990679	0.0000047009	theta1
-39.6277676600	27.0830334609	0.0000047009	theta1
-39.6277676600	30.6798678540	0.0000059829	theta1
-39.6277676600	34.2767022470	0.0000036325	theta1
-39.6277676600	37.8735366400	0.0000044872	theta1
-39.6277676600	41.4703710330	0.0000066239	theta1
-39.6277676600	45.0672054260	0.0000089744	theta1
-39.6277676600	48.6640398190	0.0000064103	theta1
-39.6277676600	52.2608742121	0.0000102564	theta1
-39.6277676600	55.8577086051	0.0000085470	theta1
-39.6277676600	59.4545429981	0.0000074786	theta1
-39.6277676600	63.0513773911	0.0000057692	theta1
-39.6277676600	66.6482117841	0.0000087607	theta1
-39.6277676600	70.2450461771	0.0000074786	theta1
-39.6277676600	73.8418805702	0.0000081197	theta1
-39.6277676600	77.4387149632	0.0000111111	theta1
-39.6277676600	81.0355493562	0.0000091880	theta1
-39.6277676600	84.6323837492	0.0000098291	theta1
-39.6277676600	88.2292181422	0.0000134615	theta1
-39.6277676600	91.8260525352	0.0000083333	theta1
-39.6277676600	95.4228869283	0.0000102564	theta1
-39.6277676600	99.0197213213	0.0000081197	theta1
-39.6277676600	102.6165557143	0.0000100427	theta1
-39.6277676600	106.2133901073	0.0000108974	theta1
-39.6277676600	109.8102245003	0.0000087607	theta1
-39.6277676600	113.4070588933	0.0000089744	theta1
-39.6277676600	117.0038932864	0.0000106838	theta1
-39.6277676600	120.6007276794	0.0000085470	theta1
-39.6277676600	124.1975620724	0.0000087607	theta1
-39.6277676600	127.7943964654	0.0000085470	theta1
-39.6277676600	131.3912308584	0.0000076923	theta1
