           z         mean           se
    0.500000    19.015880     0.020031
    1.500000    19.015880     0.020031
    2.500000    19.015880     0.020031
    3.500000    19.015880     0.020031
    4.500000    19.015880     0.020031
    5.500000    19.015880     0.020031
    6.500000    19.015880     0.020031
    7.500000    19.015880     0.020031
    8.500000    19.015880     0.020031
    9.500000    19.015880     0.020031
   10.500000    18.964822     0.045068
   11.500000    18.698101     0.157402
   12.500000    18.092558     0.274548
   13.500000    16.548741     0.504838
   14.500000    13.796364     0.336603
   15.500000    11.451856     0.388063
   16.500000     9.327792     0.374109
   17.500000     7.493379     0.272523
   18.500000     6.011060     0.197071
   19.500000     4.561417     0.115820
   20.500000     3.064992     0.079920
   21.500000     1.609700     0.055362
   22.500000     0.320818     0.054116
   23.500000    -0.616539     0.045920
   24.500000    -1.238117     0.033686
   25.500000    -1.563944     0.034684
   26.500000    -1.587971     0.037491
   27.500000    -1.433507     0.040084
   28.500000    -1.155254     0.035036
   29.500000    -0.871821     0.030547
   30.500000    -0.599151     0.034337
   31.500000    -0.415776     0.026135
   32.500000    -0.274827     0.020123
   33.500000    -0.194968     0.021874
   34.500000    -0.128225     0.019193
   35.500000    -0.100223     0.016374
   36.500000    -0.074328     0.020913
   37.500000    -0.051577     0.022575
   38.500000    -0.030170     0.019387
   39.500000    -0.030525     0.016142
   40.500000    -0.013596     0.014488
   41.500000     0.006101     0.010904
   42.500000    -0.009219     0.011465
   43.500000    -0.015449     0.009283
   44.500000    -0.005655     0.007651
   45.500000     0.001627     0.008438
   46.500000    -0.000270     0.008247
   47.500000     0.015996     0.005844
   48.500000    -0.001585     0.010139
   49.500000     0.022050     0.011574
   50.500000     0.021639     0.014392
   51.500000     0.031385     0.016137
   52.500000     0.039499     0.019080
   53.500000     0.025135     0.023721
   54.500000     0.006298     0.022827
   55.500000     0.020894     0.024743
   56.500000     0.017137     0.031852
   57.500000     0.026827     0.026589
   58.500000     0.012513     0.028408
   59.500000     0.014098     0.028817
   60.500000     0.022997     0.036066
   61.500000     0.008256     0.033066
   62.500000     0.025237     0.030948
   63.500000     0.050594     0.032328
   64.500000     0.102375     0.042275
   65.500000     0.221043     0.043354
   66.500000     0.466256     0.055720
   67.500000     0.886332     0.072511
   68.500000     1.586388     0.096630
   69.500000     2.514556     0.126474
   70.500000     3.826022     0.176323
   71.500000     5.482034     0.185522
   72.500000     7.520378     0.254368
   73.500000     9.861499     0.298626
   74.500000    12.495796     0.412559
   75.500000    15.437916     0.448486
   76.500000    17.110145     0.458692
   77.500000    18.757052     0.184310
   78.500000    18.851277     0.169270
