           z         mean           se
    0.500000    19.205219     0.018757
    1.500000    19.205219     0.018757
    2.500000    19.205219     0.018757
    3.500000    19.154163     0.048272
    4.500000    18.775677     0.232257
    5.500000    17.808730     0.419449
    6.500000    15.836967     0.526323
    7.500000    13.401979     0.402973
    8.500000    10.891567     0.391242
    9.500000     8.470493     0.276518
   10.500000     6.209000     0.183765
   11.500000     4.364225     0.154309
   12.500000     3.014499     0.145861
   13.500000     2.130543     0.152789
   14.500000     1.656192     0.147430
   15.500000     1.569408     0.122165
   16.500000     1.758829     0.116769
   17.500000     2.232211     0.121617
   18.500000     2.753892     0.098907
   19.500000     3.194862     0.092634
   20.500000     3.321625     0.089608
   21.500000     2.996033     0.073210
   22.500000     2.419110     0.068045
   23.500000     1.701995     0.039604
   24.500000     1.088868     0.041504
   25.500000     0.655325     0.043896
   26.500000     0.326654     0.035838
   27.500000     0.124225     0.035488
   28.500000     0.016716     0.030515
   29.500000    -0.019609     0.035152
   30.500000    -0.037987     0.032064
   31.500000    -0.046860     0.023709
   32.500000    -0.016075     0.027667
   33.500000    -0.000028     0.025347
   34.500000    -0.009990     0.023055
   35.500000     0.004973     0.021372
   36.500000     0.012101     0.016379
   37.500000     0.000982     0.022791
   38.500000     0.022874     0.012432
   39.500000    -0.004646     0.016892
   40.500000    -0.000288     0.013370
   41.500000    -0.006123     0.015041
   42.500000    -0.006591     0.011770
   43.500000    -0.007358     0.011291
   44.500000    -0.000403     0.007018
   45.500000     0.004631     0.007816
   46.500000     0.006706     0.008751
   47.500000     0.001272     0.011399
   48.500000     0.001997     0.012970
   49.500000     0.006157     0.012155
   50.500000    -0.012895     0.024441
   51.500000    -0.017688     0.024871
   52.500000    -0.007570     0.025584
   53.500000    -0.030945     0.025775
   54.500000    -0.031304     0.030823
   55.500000    -0.036785     0.029333
   56.500000    -0.045779     0.034647
   57.500000    -0.035695     0.034647
   58.500000    -0.036429     0.038489
   59.500000    -0.034811     0.035926
   60.500000    -0.025433     0.036955
   61.500000    -0.029048     0.036124
   62.500000     0.001939     0.036081
   63.500000     0.033512     0.036291
   64.500000     0.148393     0.037452
   65.500000     0.330994     0.032026
   66.500000     0.642512     0.032284
   67.500000     1.127225     0.038633
   68.500000     1.764215     0.071151
   69.500000     2.649543     0.103765
   70.500000     3.809913     0.150205
   71.500000     5.365108     0.223363
   72.500000     7.271372     0.330590
   73.500000     9.776161     0.537360
   74.500000    12.392907     0.678512
   75.500000    13.900130     1.044655
   76.500000    16.351462     0.775343
   77.500000    18.526501     0.307150
   78.500000    19.110995     0.100365
