r,g_r,g_r_std,g_r_sem
0.05,0.0,0.0,0.0
0.15000000000000002,0.0,0.0,0.0
0.25,0.0,0.0,0.0
0.35000000000000003,0.0,0.0,0.0
0.45,0.0,0.0,0.0
0.55,0.0,0.0,0.0
0.6500000000000001,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.8500000000000001,0.0,0.0,0.0
0.95,0.0,0.0,0.0
1.05,0.0,0.0,0.0
1.1500000000000001,0.0,0.0,0.0
1.25,0.0,0.0,0.0
1.35,0.0,0.0,0.0
1.4500000000000002,0.0,0.0,0.0
1.55,0.0,0.0,0.0
1.6500000000000001,0.0,0.0,0.0
1.75,0.0,0.0,0.0
1.85,0.0,0.0,0.0
1.9500000000000002,0.0,0.0,0.0
2.05,0.0,0.0,0.0
2.1500000000000004,0.0,0.0,0.0
2.25,0.0,0.0,0.0
2.3500000000000005,0.0,0.0,0.0
2.45,0.0,0.0,0.0
2.55,0.5079785494196062,5.054322749921521,0.5054322749921522
2.6500000000000004,0.4703639042507637,4.680061755979322,0.46800617559793223
2.75,0.0,0.0,0.0
2.8500000000000005,0.40666426809492,4.046258378746038,0.4046258378746038
2.95,0.3795611051538051,3.77658531242342,0.377658531242342
3.05,0.0,0.0,0.0
3.1500000000000004,0.0,0.0,0.0
3.25,0.0,0.0,0.0
3.3500000000000005,0.29433107753183224,2.9285572449422754,0.29285572449422753
3.45,0.0,0.0,0.0
3.55,0.2621012114739924,2.607874126670482,0.2607874126670482
3.6500000000000004,0.0,0.0,0.0
3.75,0.0,0.0,0.0
3.8500000000000005,0.22284570872666473,2.2172868059615234,0.22172868059615233
3.95,0.0,0.0,0.0
4.050000000000001,0.0,0.0,0.0
4.15,0.19179158180293152,1.9083021443672306,0.19083021443672304
4.25,0.7314891111642329,3.583550149508745,0.3583550149508745
4.35,0.0,0.0,0.0
4.45,0.0,0.0,0.0
4.550000000000001,0.7977612649682376,3.4773607350677214,0.34773607350677216
4.65,0.7638179020929562,3.3294050464904377,0.3329405046490438
4.75,0.5855965460566851,2.868825465950217,0.28688254659502166
4.8500000000000005,0.5616971865407142,3.393506464105083,0.3393506464105083
4.95,0.8088473872301166,3.201510190725745,0.3201510190725745
5.050000000000001,0.9066528231823121,4.581119630931422,0.45811196309314217
5.15,0.7472441551741326,2.957677573692429,0.2957677573692429
5.25,0.5992073501316987,2.611884285450869,0.2611884285450869
5.3500000000000005,0.4616131389782149,2.2614332981221654,0.22614332981221655
5.45,0.5560357743625939,2.423703749439928,0.2423703749439928
5.550000000000001,0.9651221380864828,3.068892805586785,0.3068892805586785
5.65,0.4138937135375974,2.0276568118255693,0.20276568118255694
5.75,0.49952824462774875,2.177393137776621,0.21773931377766212
5.8500000000000005,0.675634849096557,2.462660227888785,0.2462660227888785
5.95,0.6531152778252078,2.3805773504392027,0.23805773504392028
6.050000000000001,0.7219464282715089,2.448239453338027,0.24482394533380272
6.15,0.43666210821613965,1.9033660021875716,0.19033660021875715
6.25,0.42280070625292654,1.8429455518141347,0.18429455518141347
6.3500000000000005,0.1638356013442117,1.14684920940948,0.114684920940948
6.45,0.396987022126193,1.7304263113452214,0.17304263113452215
6.550000000000001,0.30796625069410766,1.5087203443972217,0.15087203443972216
6.65,0.4481606219821569,2.064567674174797,0.2064567674174797
6.75,0.3624834587216449,1.5800287652727476,0.15800287652727477
6.8500000000000005,0.21118635095749302,1.5598589801607807,0.15598589801607807
6.95,0.20515276751313008,1.1665480169821194,0.11665480169821194
7.050000000000001,0.26583214265688754,1.302306213480239,0.1302306213480239
7.15,0.32306034697060876,1.4081874051100698,0.14081874051100698
7.25,0.25136783962718584,1.2314458896647171,0.12314458896647171
7.3500000000000005,0.3668616429377746,1.4520802156186334,0.14520802156186335
7.45,0.23805273763170945,1.1662154781406535,0.11662154781406535
7.550000000000001,0.17384134998996478,0.9885037601908466,0.09885037601908467
7.65,0.11288412209324582,0.7901888546527216,0.07901888546527217
7.75,0.38496422265484986,1.403178183540875,0.1403178183540875
7.8500000000000005,0.2144106790604723,1.050393518203605,0.1050393518203605
7.95,0.15678796808358794,0.8915341258696873,0.08915341258696872
8.05,0.10194453971994873,0.7136117780396434,0.07136117780396434
8.15,0.09945818111636835,0.6962072678145778,0.06962072678145778
8.25,0.09706168646761398,0.6794318052732984,0.06794318052732984
8.350000000000001,0.33162771878815184,1.382030296134208,0.1382030296134208
8.45,0.231303562032211,1.0082288521793987,0.10082288521793988
8.55,0.31629443074049346,1.1528797188731417,0.11528797188731417
8.65,0.044146219621116485,0.43924933918760556,0.04392493391876055
8.75,0.30200050446637616,1.2585614017595712,0.12585614017595712
8.850000000000001,0.21086728064100274,0.9191491668133615,0.09191491668133614
8.95,0.28865408224720734,1.052131826708579,0.10521318267085791
9.05,0.20165016437843705,0.8789726884739733,0.08789726884739732
9.15,0.236719915262993,0.9369644175491381,0.0936964417549138
9.25,0.463258626281512,1.3681606287154016,0.13681606287154016
9.350000000000001,0.26448469928458823,1.1022174763043524,0.11022174763043524
9.45,0.2959048642625673,1.0034622165203095,0.10034622165203096
9.55,0.1448701742869324,0.7097160119021061,0.0709716011902106
9.650000000000002,0.2128248608618317,0.84238506749988,0.08423850674998799
9.75,0.24322854567476057,0.8865576820399619,0.08865576820399619
9.850000000000001,0.20426996939478914,0.8085238315674977,0.08085238315674978
9.95,0.1668205609757829,0.7271539669982016,0.07271539669982016
10.05,0.1962207183545549,0.7766639781021023,0.07766639781021023
10.150000000000002,0.19237334665345848,0.7614356421971669,0.07614356421971669
10.25,0.12575868716624822,0.6160892285592068,0.06160892285592068
10.350000000000001,0.24668061463098695,0.8365346644337562,0.08365346644337562
10.45,0.3629730657376148,1.1541807882186697,0.11541807882186697
10.55,0.26709350336613197,0.8493032110158081,0.0849303211015808
10.650000000000002,0.2912235683044358,0.8736707049133084,0.08736707049133084
10.75,0.2572475903377731,0.8179952029774964,0.08179952029774964
10.850000000000001,0.16835170086946782,0.6663552290195807,0.06663552290195807
10.95,0.247936237012647,0.7883869864605574,0.07883869864605574
11.05,0.18936478469488274,0.6902265690622544,0.06902265690622544
11.150000000000002,0.13284524191521999,0.5790589846386568,0.05790589846386568
11.25,0.13049404513979215,0.5688103554981895,0.05688103554981895
11.350000000000001,0.20512755256890608,0.8642177402753556,0.08642177402753556
11.45,0.17636516178720404,0.6428434976367653,0.06428434976367653
11.55,0.24760634302962753,0.7428190290888821,0.07428190290888821
11.650000000000002,0.24337383393328205,0.8774968373527053,0.08774968373527053
11.75,0.31102360690855846,0.8728488196650348,0.08728488196650348
11.850000000000001,0.1881824076683431,0.6381575929128522,0.06381575929128522
11.95,0.06939228341802817,0.3945812264510691,0.03945812264510691
12.05,0.31847817528220135,0.8523838145018232,0.08523838145018232
12.150000000000002,0.17900417714649122,0.6070326988826581,0.06070326988826581
12.25,0.19810528718639833,0.6299346648502262,0.06299346648502262
12.350000000000001,0.173253415993102,0.6625669117090768,0.06625669117090768
12.45,0.21310175755881286,0.7683493137697949,0.07683493137697948
12.55,0.20971924366921085,0.6291577310076317,0.06291577310076317
12.650000000000002,0.14449164100802647,0.5266658729173961,0.052666587291739606
12.75,0.20319141976784247,0.6739096999895359,0.06739096999895358
12.850000000000001,0.18003709160416598,0.638567146870022,0.0638567146870022
12.95,0.09848185082515135,0.42927243551968286,0.04292724355196829
13.05,0.23274799965480164,0.6302845625992679,0.06302845625992679
13.150000000000002,0.28652695724393773,0.7336184397613336,0.07336184397613335
13.25,0.20696011787033608,0.793563989211987,0.0793563989211987
13.350000000000001,0.25947244173106,0.6430969450100452,0.06430969450100452
13.45,0.21911010744026133,0.6471068326555008,0.06471068326555009
13.55,0.21588794385268098,0.5846273156523573,0.05846273156523572
13.650000000000002,0.1772802811040528,0.587972175150876,0.058797217515087596
13.75,0.13976882851336414,0.47397915816624187,0.047397915816624184
13.850000000000001,0.22385641271911716,0.5791052339498899,0.05791052339498899
13.95,0.22065850504907625,0.5708324083161971,0.05708324083161971
14.05,0.16732972062668855,0.5549698995937182,0.05549698995937182
14.150000000000002,0.2144648914523235,0.5548098427467081,0.05548098427467081
14.25,0.16266570723796805,0.5395011171661389,0.05395011171661389
14.350000000000001,0.2406097330986892,0.5727657293783611,0.05727657293783611
14.45,0.18983281431597737,0.5140696913210417,0.05140696913210417
14.55,0.23404049439196437,0.6385680031672211,0.06385680031672211
14.650000000000002,0.16929462518426944,0.528454241020014,0.0528454241020014
14.75,0.16700688626767424,0.5213130495527399,0.052131304955273995
14.850000000000001,0.25463714042429597,0.6374293439815021,0.06374293439815021
14.95,0.20690519008249952,0.5537667848243347,0.055376678482433474
15.05,0.17499836077399528,0.4738978012254259,0.047389780122542594
15.150000000000002,0.2446523491126874,0.577628002481165,0.057762800248116496
