cutoff,frame,n_contacts,n_pairs,fraction,system
5.75,63,1,325,0.003076923076923077,scd
5.75,64,1,325,0.003076923076923077,scd
5.75,65,1,325,0.003076923076923077,scd
5.75,66,0,325,0.0,scd
5.75,67,1,325,0.003076923076923077,scd
5.75,68,0,325,0.0,scd
5.75,69,0,325,0.0,scd
5.75,70,1,325,0.003076923076923077,scd
5.75,71,0,325,0.0,scd
5.75,72,0,325,0.0,scd
5.75,73,1,325,0.003076923076923077,scd
5.75,74,0,325,0.0,scd
5.75,75,1,325,0.003076923076923077,scd
5.75,76,0,325,0.0,scd
5.75,77,0,325,0.0,scd
5.75,78,0,325,0.0,scd
5.75,79,0,325,0.0,scd
5.75,80,0,325,0.0,scd
5.75,81,0,325,0.0,scd
5.75,82,1,325,0.003076923076923077,scd
5.75,83,0,325,0.0,scd
5.75,84,1,325,0.003076923076923077,scd
5.75,85,1,325,0.003076923076923077,scd
5.75,86,0,325,0.0,scd
5.75,87,1,325,0.003076923076923077,scd
5.75,88,0,325,0.0,scd
5.75,89,1,325,0.003076923076923077,scd
5.75,90,0,325,0.0,scd
5.75,91,0,325,0.0,scd
5.75,92,0,325,0.0,scd
5.75,93,1,325,0.003076923076923077,scd
5.75,94,1,325,0.003076923076923077,scd
5.75,95,0,325,0.0,scd
5.75,96,0,325,0.0,scd
5.75,97,0,325,0.0,scd
5.75,98,0,325,0.0,scd
5.75,99,0,325,0.0,scd
6.0,0,1,325,0.003076923076923077,scd
6.0,1,1,325,0.003076923076923077,scd
6.0,2,1,325,0.003076923076923077,scd
6.0,3,1,325,0.003076923076923077,scd
6.0,4,1,325,0.003076923076923077,scd
6.0,5,2,325,0.006153846153846154,scd
6.0,6,1,325,0.003076923076923077,scd
6.0,7,3,325,0.009230769230769232,scd
6.0,8,2,325,0.006153846153846154,scd
6.0,9,2,325,0.006153846153846154,scd
6.0,10,1,325,0.003076923076923077,scd
6.0,11,1,325,0.003076923076923077,scd
6.0,12,2,325,0.006153846153846154,scd
6.0,13,2,325,0.006153846153846154,scd
6.0,14,1,325,0.003076923076923077,scd
6.0,15,1,325,0.003076923076923077,scd
6.0,16,0,325,0.0,scd
6.0,17,0,325,0.0,scd
6.0,18,1,325,0.003076923076923077,scd
6.0,19,0,325,0.0,scd
6.0,20,0,325,0.0,scd
6.0,21,1,325,0.003076923076923077,scd
6.0,22,0,325,0.0,scd
6.0,23,0,325,0.0,scd
6.0,24,0,325,0.0,scd
6.0,25,2,325,0.006153846153846154,scd
6.0,26,1,325,0.003076923076923077,scd
6.0,27,0,325,0.0,scd
6.0,28,0,325,0.0,scd
6.0,29,1,325,0.003076923076923077,scd
6.0,30,0,325,0.0,scd
6.0,31,2,325,0.006153846153846154,scd
6.0,32,0,325,0.0,scd
6.0,33,0,325,0.0,scd
6.0,34,1,325,0.003076923076923077,scd
6.0,35,1,325,0.003076923076923077,scd
6.0,36,1,325,0.003076923076923077,scd
6.0,37,1,325,0.003076923076923077,scd
6.0,38,0,325,0.0,scd
6.0,39,0,325,0.0,scd
6.0,40,2,325,0.006153846153846154,scd
6.0,41,0,325,0.0,scd
6.0,42,0,325,0.0,scd
6.0,43,0,325,0.0,scd
6.0,44,0,325,0.0,scd
6.0,45,0,325,0.0,scd
6.0,46,2,325,0.006153846153846154,scd
6.0,47,1,325,0.003076923076923077,scd
6.0,48,0,325,0.0,scd
6.0,49,0,325,0.0,scd
6.0,50,0,325,0.0,scd
6.0,51,0,325,0.0,scd
6.0,52,1,325,0.003076923076923077,scd
6.0,53,0,325,0.0,scd
6.0,54,0,325,0.0,scd
6.0,55,0,325,0.0,scd
6.0,56,2,325,0.006153846153846154,scd
6.0,57,0,325,0.0,scd
6.0,58,0,325,0.0,scd
6.0,59,1,325,0.003076923076923077,scd
6.0,60,0,325,0.0,scd
6.0,61,0,325,0.0,scd
6.0,62,0,325,0.0,scd
6.0,63,1,325,0.003076923076923077,scd
6.0,64,1,325,0.003076923076923077,scd
6.0,65,1,325,0.003076923076923077,scd
6.0,66,0,325,0.0,scd
6.0,67,1,325,0.003076923076923077,scd
6.0,68,1,325,0.003076923076923077,scd
6.0,69,0,325,0.0,scd
6.0,70,1,325,0.003076923076923077,scd
6.0,71,0,325,0.0,scd
6.0,72,0,325,0.0,scd
6.0,73,1,325,0.003076923076923077,scd
6.0,74,0,325,0.0,scd
6.0,75,1,325,0.003076923076923077,scd
6.0,76,0,325,0.0,scd
6.0,77,0,325,0.0,scd
6.0,78,0,325,0.0,scd
6.0,79,0,325,0.0,scd
6.0,80,0,325,0.0,scd
6.0,81,1,325,0.003076923076923077,scd
6.0,82,1,325,0.003076923076923077,scd
6.0,83,0,325,0.0,scd
6.0,84,1,325,0.003076923076923077,scd
6.0,85,1,325,0.003076923076923077,scd
6.0,86,0,325,0.0,scd
6.0,87,1,325,0.003076923076923077,scd
6.0,88,0,325,0.0,scd
6.0,89,1,325,0.003076923076923077,scd
6.0,90,0,325,0.0,scd
6.0,91,0,325,0.0,scd
6.0,92,0,325,0.0,scd
6.0,93,1,325,0.003076923076923077,scd
6.0,94,1,325,0.003076923076923077,scd
6.0,95,0,325,0.0,scd
6.0,96,0,325,0.0,scd
6.0,97,0,325,0.0,scd
6.0,98,0,325,0.0,scd
6.0,99,0,325,0.0,scd
6.25,0,2,325,0.006153846153846154,scd
6.25,1,1,325,0.003076923076923077,scd
6.25,2,3,325,0.009230769230769232,scd
6.25,3,1,325,0.003076923076923077,scd
6.25,4,1,325,0.003076923076923077,scd
6.25,5,2,325,0.006153846153846154,scd
6.25,6,1,325,0.003076923076923077,scd
6.25,7,3,325,0.009230769230769232,scd
6.25,8,2,325,0.006153846153846154,scd
6.25,9,2,325,0.006153846153846154,scd
6.25,10,1,325,0.003076923076923077,scd
6.25,11,1,325,0.003076923076923077,scd
6.25,12,3,325,0.009230769230769232,scd
6.25,13,3,325,0.009230769230769232,scd
6.25,14,2,325,0.006153846153846154,scd
6.25,15,1,325,0.003076923076923077,scd
6.25,16,0,325,0.0,scd
6.25,17,0,325,0.0,scd
6.25,18,1,325,0.003076923076923077,scd
6.25,19,0,325,0.0,scd
6.25,20,0,325,0.0,scd
6.25,21,1,325,0.003076923076923077,scd
6.25,22,0,325,0.0,scd
6.25,23,0,325,0.0,scd
6.25,24,0,325,0.0,scd
6.25,25,2,325,0.006153846153846154,scd
6.25,26,1,325,0.003076923076923077,scd
6.25,27,0,325,0.0,scd
6.25,28,0,325,0.0,scd
6.25,29,1,325,0.003076923076923077,scd
6.25,30,0,325,0.0,scd
6.25,31,2,325,0.006153846153846154,scd
6.25,32,1,325,0.003076923076923077,scd
6.25,33,0,325,0.0,scd
6.25,34,1,325,0.003076923076923077,scd
6.25,35,1,325,0.003076923076923077,scd
6.25,36,1,325,0.003076923076923077,scd
6.25,37,1,325,0.003076923076923077,scd
6.25,38,0,325,0.0,scd
6.25,39,0,325,0.0,scd
6.25,40,2,325,0.006153846153846154,scd
6.25,41,0,325,0.0,scd
6.25,42,0,325,0.0,scd
6.25,43,0,325,0.0,scd
6.25,44,0,325,0.0,scd
6.25,45,0,325,0.0,scd
6.25,46,2,325,0.006153846153846154,scd
6.25,47,1,325,0.003076923076923077,scd
6.25,48,0,325,0.0,scd
6.25,49,0,325,0.0,scd
6.25,50,0,325,0.0,scd
6.25,51,0,325,0.0,scd
6.25,52,2,325,0.006153846153846154,scd
6.25,53,0,325,0.0,scd
6.25,54,0,325,0.0,scd
6.25,55,0,325,0.0,scd
6.25,56,2,325,0.006153846153846154,scd
6.25,57,0,325,0.0,scd
6.25,58,1,325,0.003076923076923077,scd
6.25,59,1,325,0.003076923076923077,scd
6.25,60,0,325,0.0,scd
6.25,61,0,325,0.0,scd
6.25,62,0,325,0.0,scd
6.25,63,1,325,0.003076923076923077,scd
6.25,64,1,325,0.003076923076923077,scd
6.25,65,1,325,0.003076923076923077,scd
6.25,66,0,325,0.0,scd
6.25,67,1,325,0.003076923076923077,scd
6.25,68,1,325,0.003076923076923077,scd
6.25,69,0,325,0.0,scd
6.25,70,1,325,0.003076923076923077,scd
6.25,71,0,325,0.0,scd
6.25,72,0,325,0.0,scd
6.25,73,1,325,0.003076923076923077,scd
6.25,74,0,325,0.0,scd
6.25,75,1,325,0.003076923076923077,scd
6.25,76,0,325,0.0,scd
6.25,77,0,325,0.0,scd
6.25,78,0,325,0.0,scd
6.25,79,0,325,0.0,scd
6.25,80,0,325,0.0,scd
6.25,81,1,325,0.003076923076923077,scd
6.25,82,1,325,0.003076923076923077,scd
6.25,83,0,325,0.0,scd
6.25,84,1,325,0.003076923076923077,scd
6.25,85,1,325,0.003076923076923077,scd
6.25,86,0,325,0.0,scd
6.25,87,1,325,0.003076923076923077,scd
6.25,88,0,325,0.0,scd
6.25,89,1,325,0.003076923076923077,scd
6.25,90,0,325,0.0,scd
6.25,91,0,325,0.0,scd
6.25,92,0,325,0.0,scd
6.25,93,1,325,0.003076923076923077,scd
6.25,94,1,325,0.003076923076923077,scd
6.25,95,0,325,0.0,scd
6.25,96,0,325,0.0,scd
6.25,97,0,325,0.0,scd
6.25,98,0,325,0.0,scd
6.25,99,0,325,0.0,scd
6.5,0,2,325,0.006153846153846154,scd
6.5,1,2,325,0.006153846153846154,scd
6.5,2,3,325,0.009230769230769232,scd
6.5,3,1,325,0.003076923076923077,scd
6.5,4,1,325,0.003076923076923077,scd
6.5,5,2,325,0.006153846153846154,scd
6.5,6,1,325,0.003076923076923077,scd
6.5,7,4,325,0.012307692307692308,scd
6.5,8,5,325,0.015384615384615385,scd
6.5,9,2,325,0.006153846153846154,scd
6.5,10,1,325,0.003076923076923077,scd
6.5,11,1,325,0.003076923076923077,scd
6.5,12,3,325,0.009230769230769232,scd
6.5,13,3,325,0.009230769230769232,scd
6.5,14,2,325,0.006153846153846154,scd
6.5,15,2,325,0.006153846153846154,scd
6.5,16,0,325,0.0,scd
6.5,17,0,325,0.0,scd
6.5,18,1,325,0.003076923076923077,scd
6.5,19,0,325,0.0,scd
6.5,20,0,325,0.0,scd
6.5,21,1,325,0.003076923076923077,scd
6.5,22,0,325,0.0,scd
6.5,23,0,325,0.0,scd
6.5,24,0,325,0.0,scd
6.5,25,2,325,0.006153846153846154,scd
6.5,26,1,325,0.003076923076923077,scd
6.5,27,1,325,0.003076923076923077,scd
6.5,28,0,325,0.0,scd
6.5,29,1,325,0.003076923076923077,scd
6.5,30,0,325,0.0,scd
6.5,31,2,325,0.006153846153846154,scd
6.5,32,1,325,0.003076923076923077,scd
6.5,33,0,325,0.0,scd
6.5,34,1,325,0.003076923076923077,scd
6.5,35,1,325,0.003076923076923077,scd
6.5,36,1,325,0.003076923076923077,scd
6.5,37,1,325,0.003076923076923077,scd
6.5,38,0,325,0.0,scd
6.5,39,0,325,0.0,scd
6.5,40,2,325,0.006153846153846154,scd
6.5,41,0,325,0.0,scd
6.5,42,0,325,0.0,scd
6.5,43,0,325,0.0,scd
6.5,44,1,325,0.003076923076923077,scd
6.5,45,0,325,0.0,scd
6.5,46,2,325,0.006153846153846154,scd
6.5,47,1,325,0.003076923076923077,scd
6.5,48,0,325,0.0,scd
6.5,49,0,325,0.0,scd
6.5,50,0,325,0.0,scd
6.5,51,0,325,0.0,scd
6.5,52,2,325,0.006153846153846154,scd
6.5,53,0,325,0.0,scd
6.5,54,1,325,0.003076923076923077,scd
6.5,55,0,325,0.0,scd
6.5,56,2,325,0.006153846153846154,scd
6.5,57,0,325,0.0,scd
6.5,58,1,325,0.003076923076923077,scd
6.5,59,1,325,0.003076923076923077,scd
6.5,60,0,325,0.0,scd
6.5,61,0,325,0.0,scd
6.5,62,0,325,0.0,scd
6.5,63,1,325,0.003076923076923077,scd
6.5,64,1,325,0.003076923076923077,scd
6.5,65,1,325,0.003076923076923077,scd
6.5,66,0,325,0.0,scd
6.5,67,1,325,0.003076923076923077,scd
6.5,68,1,325,0.003076923076923077,scd
6.5,69,0,325,0.0,scd
6.5,70,1,325,0.003076923076923077,scd
6.5,71,0,325,0.0,scd
6.5,72,0,325,0.0,scd
6.5,73,1,325,0.003076923076923077,scd
6.5,74,1,325,0.003076923076923077,scd
6.5,75,1,325,0.003076923076923077,scd
6.5,76,0,325,0.0,scd
6.5,77,0,325,0.0,scd
6.5,78,0,325,0.0,scd
6.5,79,0,325,0.0,scd
6.5,80,0,325,0.0,scd
6.5,81,1,325,0.003076923076923077,scd
6.5,82,3,325,0.009230769230769232,scd
6.5,83,0,325,0.0,scd
6.5,84,1,325,0.003076923076923077,scd
6.5,85,2,325,0.006153846153846154,scd
6.5,86,0,325,0.0,scd
6.5,87,1,325,0.003076923076923077,scd
6.5,88,0,325,0.0,scd
6.5,89,1,325,0.003076923076923077,scd
6.5,90,0,325,0.0,scd
6.5,91,0,325,0.0,scd
6.5,92,0,325,0.0,scd
6.5,93,1,325,0.003076923076923077,scd
6.5,94,1,325,0.003076923076923077,scd
6.5,95,0,325,0.0,scd
6.5,96,0,325,0.0,scd
6.5,97,0,325,0.0,scd
6.5,98,0,325,0.0,scd
6.5,99,0,325,0.0,scd
6.75,0,2,325,0.006153846153846154,scd
6.75,1,2,325,0.006153846153846154,scd
6.75,2,3,325,0.009230769230769232,scd
6.75,3,2,325,0.006153846153846154,scd
6.75,4,1,325,0.003076923076923077,scd
6.75,5,2,325,0.006153846153846154,scd
6.75,6,1,325,0.003076923076923077,scd
6.75,7,4,325,0.012307692307692308,scd
6.75,8,5,325,0.015384615384615385,scd
6.75,9,2,325,0.006153846153846154,scd
6.75,10,1,325,0.003076923076923077,scd
6.75,11,1,325,0.003076923076923077,scd
6.75,12,3,325,0.009230769230769232,scd
6.75,13,3,325,0.009230769230769232,scd
6.75,14,2,325,0.006153846153846154,scd
6.75,15,2,325,0.006153846153846154,scd
6.75,16,1,325,0.003076923076923077,scd
6.75,17,0,325,0.0,scd
6.75,18,1,325,0.003076923076923077,scd
6.75,19,0,325,0.0,scd
6.75,20,0,325,0.0,scd
6.75,21,2,325,0.006153846153846154,scd
6.75,22,0,325,0.0,scd
6.75,23,0,325,0.0,scd
6.75,24,0,325,0.0,scd
6.75,25,2,325,0.006153846153846154,scd
6.75,26,1,325,0.003076923076923077,scd
6.75,27,1,325,0.003076923076923077,scd
6.75,28,0,325,0.0,scd
6.75,29,1,325,0.003076923076923077,scd
6.75,30,1,325,0.003076923076923077,scd
6.75,31,2,325,0.006153846153846154,scd
6.75,32,1,325,0.003076923076923077,scd
6.75,33,0,325,0.0,scd
6.75,34,1,325,0.003076923076923077,scd
6.75,35,1,325,0.003076923076923077,scd
6.75,36,1,325,0.003076923076923077,scd
6.75,37,1,325,0.003076923076923077,scd
6.75,38,0,325,0.0,scd
6.75,39,0,325,0.0,scd
6.75,40,2,325,0.006153846153846154,scd
6.75,41,0,325,0.0,scd
6.75,42,1,325,0.003076923076923077,scd
6.75,43,1,325,0.003076923076923077,scd
6.75,44,1,325,0.003076923076923077,scd
6.75,45,0,325,0.0,scd
6.75,46,2,325,0.006153846153846154,scd
6.75,47,1,325,0.003076923076923077,scd
6.75,48,0,325,0.0,scd
6.75,49,0,325,0.0,scd
6.75,50,0,325,0.0,scd
6.75,51,0,325,0.0,scd
6.75,52,2,325,0.006153846153846154,scd
6.75,53,0,325,0.0,scd
6.75,54,1,325,0.003076923076923077,scd
6.75,55,0,325,0.0,scd
6.75,56,2,325,0.006153846153846154,scd
6.75,57,0,325,0.0,scd
6.75,58,1,325,0.003076923076923077,scd
6.75,59,1,325,0.003076923076923077,scd
6.75,60,0,325,0.0,scd
6.75,61,0,325,0.0,scd
6.75,62,0,325,0.0,scd
6.75,63,1,325,0.003076923076923077,scd
6.75,64,1,325,0.003076923076923077,scd
6.75,65,1,325,0.003076923076923077,scd
6.75,66,1,325,0.003076923076923077,scd
6.75,67,1,325,0.003076923076923077,scd
6.75,68,1,325,0.003076923076923077,scd
6.75,69,0,325,0.0,scd
6.75,70,1,325,0.003076923076923077,scd
6.75,71,0,325,0.0,scd
6.75,72,0,325,0.0,scd
6.75,73,1,325,0.003076923076923077,scd
6.75,74,1,325,0.003076923076923077,scd
6.75,75,1,325,0.003076923076923077,scd
6.75,76,0,325,0.0,scd
6.75,77,0,325,0.0,scd
6.75,78,1,325,0.003076923076923077,scd
6.75,79,0,325,0.0,scd
6.75,80,1,325,0.003076923076923077,scd
6.75,81,1,325,0.003076923076923077,scd
6.75,82,3,325,0.009230769230769232,scd
6.75,83,0,325,0.0,scd
6.75,84,1,325,0.003076923076923077,scd
6.75,85,2,325,0.006153846153846154,scd
6.75,86,0,325,0.0,scd
6.75,87,1,325,0.003076923076923077,scd
6.75,88,0,325,0.0,scd
6.75,89,1,325,0.003076923076923077,scd
6.75,90,0,325,0.0,scd
6.75,91,0,325,0.0,scd
6.75,92,0,325,0.0,scd
6.75,93,1,325,0.003076923076923077,scd
6.75,94,1,325,0.003076923076923077,scd
6.75,95,0,325,0.0,scd
6.75,96,0,325,0.0,scd
6.75,97,0,325,0.0,scd
6.75,98,0,325,0.0,scd
6.75,99,0,325,0.0,scd
7.0,0,3,325,0.009230769230769232,scd
7.0,1,2,325,0.006153846153846154,scd
7.0,2,3,325,0.009230769230769232,scd
7.0,3,2,325,0.006153846153846154,scd
7.0,4,1,325,0.003076923076923077,scd
7.0,5,2,325,0.006153846153846154,scd
7.0,6,1,325,0.003076923076923077,scd
7.0,7,4,325,0.012307692307692308,scd
7.0,8,5,325,0.015384615384615385,scd
7.0,9,2,325,0.006153846153846154,scd
7.0,10,1,325,0.003076923076923077,scd
7.0,11,1,325,0.003076923076923077,scd
7.0,12,3,325,0.009230769230769232,scd
7.0,13,3,325,0.009230769230769232,scd
7.0,14,2,325,0.006153846153846154,scd
7.0,15,2,325,0.006153846153846154,scd
7.0,16,1,325,0.003076923076923077,scd
7.0,17,0,325,0.0,scd
7.0,18,1,325,0.003076923076923077,scd
7.0,19,0,325,0.0,scd
7.0,20,0,325,0.0,scd
7.0,21,2,325,0.006153846153846154,scd
7.0,22,0,325,0.0,scd
7.0,23,0,325,0.0,scd
7.0,24,0,325,0.0,scd
7.0,25,2,325,0.006153846153846154,scd
7.0,26,1,325,0.003076923076923077,scd
7.0,27,1,325,0.003076923076923077,scd
7.0,28,0,325,0.0,scd
7.0,29,1,325,0.003076923076923077,scd
7.0,30,1,325,0.003076923076923077,scd
7.0,31,2,325,0.006153846153846154,scd
7.0,32,1,325,0.003076923076923077,scd
7.0,33,0,325,0.0,scd
7.0,34,1,325,0.003076923076923077,scd
7.0,35,1,325,0.003076923076923077,scd
7.0,36,2,325,0.006153846153846154,scd
7.0,37,1,325,0.003076923076923077,scd
7.0,38,0,325,0.0,scd
7.0,39,0,325,0.0,scd
7.0,40,2,325,0.006153846153846154,scd
7.0,41,0,325,0.0,scd
7.0,42,1,325,0.003076923076923077,scd
7.0,43,1,325,0.003076923076923077,scd
7.0,44,1,325,0.003076923076923077,scd
7.0,45,0,325,0.0,scd
7.0,46,2,325,0.006153846153846154,scd
7.0,47,1,325,0.003076923076923077,scd
7.0,48,1,325,0.003076923076923077,scd
7.0,49,0,325,0.0,scd
7.0,50,0,325,0.0,scd
7.0,51,0,325,0.0,scd
7.0,52,2,325,0.006153846153846154,scd
7.0,53,0,325,0.0,scd
7.0,54,1,325,0.003076923076923077,scd
7.0,55,0,325,0.0,scd
7.0,56,2,325,0.006153846153846154,scd
7.0,57,0,325,0.0,scd
7.0,58,1,325,0.003076923076923077,scd
7.0,59,1,325,0.003076923076923077,scd
7.0,60,0,325,0.0,scd
7.0,61,0,325,0.0,scd
7.0,62,0,325,0.0,scd
7.0,63,1,325,0.003076923076923077,scd
7.0,64,1,325,0.003076923076923077,scd
7.0,65,1,325,0.003076923076923077,scd
7.0,66,1,325,0.003076923076923077,scd
7.0,67,1,325,0.003076923076923077,scd
7.0,68,1,325,0.003076923076923077,scd
7.0,69,0,325,0.0,scd
7.0,70,1,325,0.003076923076923077,scd
7.0,71,0,325,0.0,scd
7.0,72,0,325,0.0,scd
7.0,73,1,325,0.003076923076923077,scd
7.0,74,1,325,0.003076923076923077,scd
7.0,75,2,325,0.006153846153846154,scd
7.0,76,0,325,0.0,scd
7.0,77,0,325,0.0,scd
7.0,78,1,325,0.003076923076923077,scd
7.0,79,0,325,0.0,scd
7.0,80,1,325,0.003076923076923077,scd
7.0,81,1,325,0.003076923076923077,scd
7.0,82,3,325,0.009230769230769232,scd
7.0,83,0,325,0.0,scd
7.0,84,1,325,0.003076923076923077,scd
7.0,85,2,325,0.006153846153846154,scd
7.0,86,1,325,0.003076923076923077,scd
7.0,87,1,325,0.003076923076923077,scd
7.0,88,0,325,0.0,scd
7.0,89,1,325,0.003076923076923077,scd
7.0,90,0,325,0.0,scd
7.0,91,0,325,0.0,scd
7.0,92,0,325,0.0,scd
7.0,93,1,325,0.003076923076923077,scd
7.0,94,2,325,0.006153846153846154,scd
7.0,95,0,325,0.0,scd
7.0,96,0,325,0.0,scd
7.0,97,0,325,0.0,scd
7.0,98,1,325,0.003076923076923077,scd
7.0,99,0,325,0.0,scd
7.25,0,4,325,0.012307692307692308,scd
7.25,1,2,325,0.006153846153846154,scd
7.25,2,3,325,0.009230769230769232,scd
7.25,3,2,325,0.006153846153846154,scd
7.25,4,2,325,0.006153846153846154,scd
7.25,5,2,325,0.006153846153846154,scd
7.25,6,1,325,0.003076923076923077,scd
7.25,7,4,325,0.012307692307692308,scd
7.25,8,7,325,0.021538461538461538,scd
7.25,9,2,325,0.006153846153846154,scd
7.25,10,1,325,0.003076923076923077,scd
7.25,11,1,325,0.003076923076923077,scd
7.25,12,3,325,0.009230769230769232,scd
7.25,13,4,325,0.012307692307692308,scd
7.25,14,2,325,0.006153846153846154,scd
7.25,15,2,325,0.006153846153846154,scd
7.25,16,2,325,0.006153846153846154,scd
7.25,17,1,325,0.003076923076923077,scd
7.25,18,1,325,0.003076923076923077,scd
7.25,19,0,325,0.0,scd
7.25,20,0,325,0.0,scd
7.25,21,2,325,0.006153846153846154,scd
7.25,22,0,325,0.0,scd
7.25,23,2,325,0.006153846153846154,scd
7.25,24,0,325,0.0,scd
7.25,25,2,325,0.006153846153846154,scd
7.25,26,1,325,0.003076923076923077,scd
7.25,27,1,325,0.003076923076923077,scd
7.25,28,0,325,0.0,scd
7.25,29,1,325,0.003076923076923077,scd
7.25,30,1,325,0.003076923076923077,scd
7.25,31,2,325,0.006153846153846154,scd
7.25,32,1,325,0.003076923076923077,scd
7.25,33,0,325,0.0,scd
7.25,34,2,325,0.006153846153846154,scd
7.25,35,1,325,0.003076923076923077,scd
7.25,36,2,325,0.006153846153846154,scd
7.25,37,1,325,0.003076923076923077,scd
7.25,38,0,325,0.0,scd
7.25,39,0,325,0.0,scd
7.25,40,2,325,0.006153846153846154,scd
7.25,41,0,325,0.0,scd
7.25,42,1,325,0.003076923076923077,scd
7.25,43,1,325,0.003076923076923077,scd
7.25,44,1,325,0.003076923076923077,scd
7.25,45,0,325,0.0,scd
7.25,46,2,325,0.006153846153846154,scd
7.25,47,1,325,0.003076923076923077,scd
7.25,48,1,325,0.003076923076923077,scd
7.25,49,0,325,0.0,scd
7.25,50,0,325,0.0,scd
7.25,51,0,325,0.0,scd
7.25,52,2,325,0.006153846153846154,scd
7.25,53,0,325,0.0,scd
7.25,54,1,325,0.003076923076923077,scd
7.25,55,0,325,0.0,scd
7.25,56,2,325,0.006153846153846154,scd
7.25,57,0,325,0.0,scd
7.25,58,2,325,0.006153846153846154,scd
7.25,59,1,325,0.003076923076923077,scd
7.25,60,0,325,0.0,scd
7.25,61,1,325,0.003076923076923077,scd
7.25,62,0,325,0.0,scd
7.25,63,1,325,0.003076923076923077,scd
7.25,64,1,325,0.003076923076923077,scd
7.25,65,1,325,0.003076923076923077,scd
7.25,66,1,325,0.003076923076923077,scd
7.25,67,1,325,0.003076923076923077,scd
7.25,68,1,325,0.003076923076923077,scd
7.25,69,0,325,0.0,scd
7.25,70,1,325,0.003076923076923077,scd
7.25,71,0,325,0.0,scd
7.25,72,0,325,0.0,scd
7.25,73,1,325,0.003076923076923077,scd
7.25,74,1,325,0.003076923076923077,scd
7.25,75,2,325,0.006153846153846154,scd
7.25,76,0,325,0.0,scd
7.25,77,0,325,0.0,scd
7.25,78,1,325,0.003076923076923077,scd
7.25,79,0,325,0.0,scd
7.25,80,1,325,0.003076923076923077,scd
7.25,81,1,325,0.003076923076923077,scd
7.25,82,3,325,0.009230769230769232,scd
7.25,83,0,325,0.0,scd
7.25,84,1,325,0.003076923076923077,scd
7.25,85,2,325,0.006153846153846154,scd
7.25,86,1,325,0.003076923076923077,scd
7.25,87,1,325,0.003076923076923077,scd
7.25,88,0,325,0.0,scd
7.25,89,1,325,0.003076923076923077,scd
7.25,90,1,325,0.003076923076923077,scd
7.25,91,0,325,0.0,scd
7.25,92,0,325,0.0,scd
7.25,93,1,325,0.003076923076923077,scd
7.25,94,2,325,0.006153846153846154,scd
7.25,95,0,325,0.0,scd
7.25,96,0,325,0.0,scd
7.25,97,0,325,0.0,scd
7.25,98,1,325,0.003076923076923077,scd
7.25,99,0,325,0.0,scd
7.5,0,4,325,0.012307692307692308,scd
7.5,1,3,325,0.009230769230769232,scd
7.5,2,3,325,0.009230769230769232,scd
7.5,3,2,325,0.006153846153846154,scd
7.5,4,2,325,0.006153846153846154,scd
7.5,5,2,325,0.006153846153846154,scd
7.5,6,1,325,0.003076923076923077,scd
7.5,7,4,325,0.012307692307692308,scd
7.5,8,8,325,0.024615384615384615,scd
7.5,9,3,325,0.009230769230769232,scd
7.5,10,1,325,0.003076923076923077,scd
7.5,11,2,325,0.006153846153846154,scd
7.5,12,3,325,0.009230769230769232,scd
7.5,13,4,325,0.012307692307692308,scd
7.5,14,2,325,0.006153846153846154,scd
7.5,15,2,325,0.006153846153846154,scd
7.5,16,2,325,0.006153846153846154,scd
7.5,17,1,325,0.003076923076923077,scd
7.5,18,1,325,0.003076923076923077,scd
7.5,19,0,325,0.0,scd
7.5,20,0,325,0.0,scd
7.5,21,2,325,0.006153846153846154,scd
7.5,22,1,325,0.003076923076923077,scd
7.5,23,2,325,0.006153846153846154,scd
7.5,24,0,325,0.0,scd
7.5,25,2,325,0.006153846153846154,scd
7.5,26,1,325,0.003076923076923077,scd
7.5,27,1,325,0.003076923076923077,scd
7.5,28,0,325,0.0,scd
7.5,29,1,325,0.003076923076923077,scd
7.5,30,1,325,0.003076923076923077,scd
7.5,31,2,325,0.006153846153846154,scd
7.5,32,2,325,0.006153846153846154,scd
7.5,33,1,325,0.003076923076923077,scd
7.5,34,2,325,0.006153846153846154,scd
7.5,35,1,325,0.003076923076923077,scd
7.5,36,2,325,0.006153846153846154,scd
7.5,37,1,325,0.003076923076923077,scd
7.5,38,0,325,0.0,scd
7.5,39,0,325,0.0,scd
7.5,40,2,325,0.006153846153846154,scd
7.5,41,1,325,0.003076923076923077,scd
7.5,42,1,325,0.003076923076923077,scd
7.5,43,2,325,0.006153846153846154,scd
7.5,44,1,325,0.003076923076923077,scd
7.5,45,0,325,0.0,scd
7.5,46,2,325,0.006153846153846154,scd
7.5,47,1,325,0.003076923076923077,scd
7.5,48,1,325,0.003076923076923077,scd
7.5,49,0,325,0.0,scd
7.5,50,0,325,0.0,scd
7.5,51,0,325,0.0,scd
7.5,52,2,325,0.006153846153846154,scd
7.5,53,0,325,0.0,scd
7.5,54,2,325,0.006153846153846154,scd
7.5,55,0,325,0.0,scd
7.5,56,2,325,0.006153846153846154,scd
7.5,57,0,325,0.0,scd
7.5,58,2,325,0.006153846153846154,scd
7.5,59,1,325,0.003076923076923077,scd
7.5,60,0,325,0.0,scd
7.5,61,1,325,0.003076923076923077,scd
7.5,62,0,325,0.0,scd
7.5,63,2,325,0.006153846153846154,scd
