#batch avg_duration max_duration contacts_count
0 #TOTAL_CONTACTS 5114 for 1000 frames
1 #TOTAL_CONTACTS 5563 for 1000 frames
2 #TOTAL_CONTACTS 4681 for 1000 frames
3 #TOTAL_CONTACTS 5270 for 1000 frames
4 #TOTAL_CONTACTS 5316 for 1000 frames
5 #TOTAL_CONTACTS 5011 for 1000 frames
6 #TOTAL_CONTACTS 4595 for 1000 frames
7 #TOTAL_CONTACTS 5427 for 1000 frames
8 #TOTAL_CONTACTS 4172 for 1000 frames
9 #TOTAL_CONTACTS 4940 for 1000 frames
10 #TOTAL_CONTACTS 4928 for 1000 frames
11 #TOTAL_CONTACTS 5343 for 1000 frames
12 #TOTAL_CONTACTS 4892 for 1000 frames
13 #TOTAL_CONTACTS 4544 for 1000 frames
14 #TOTAL_CONTACTS 4098 for 1000 frames
15 #TOTAL_CONTACTS 4373 for 1000 frames
16 #TOTAL_CONTACTS 4847 for 1000 frames
17 #TOTAL_CONTACTS 4856 for 1000 frames
18 #TOTAL_CONTACTS 4731 for 1000 frames
19 #TOTAL_CONTACTS 4354 for 1000 frames
20 #TOTAL_CONTACTS 4219 for 1000 frames
21 #TOTAL_CONTACTS 4720 for 1000 frames
22 #TOTAL_CONTACTS 5080 for 1000 frames
23 #TOTAL_CONTACTS 4357 for 1000 frames
24 #TOTAL_CONTACTS 4180 for 1000 frames
25 #TOTAL_CONTACTS 5108 for 1000 frames
26 #TOTAL_CONTACTS 5077 for 1000 frames
27 #TOTAL_CONTACTS 4813 for 1000 frames
28 #TOTAL_CONTACTS 4843 for 1000 frames
29 #TOTAL_CONTACTS 5065 for 1000 frames
30 #TOTAL_CONTACTS 4563 for 1000 frames
31 #TOTAL_CONTACTS 4346 for 1000 frames
32 #TOTAL_CONTACTS 4484 for 1000 frames
33 #TOTAL_CONTACTS 4738 for 1000 frames
34 #TOTAL_CONTACTS 4154 for 1000 frames
35 #TOTAL_CONTACTS 3806 for 1000 frames
36 #TOTAL_CONTACTS 4093 for 1000 frames
37 #TOTAL_CONTACTS 5545 for 1000 frames
38 #TOTAL_CONTACTS 5350 for 1000 frames
39 #TOTAL_CONTACTS 4553 for 1000 frames
40 #TOTAL_CONTACTS 4975 for 1000 frames
41 #TOTAL_CONTACTS 5155 for 1000 frames
42 #TOTAL_CONTACTS 5326 for 1000 frames
43 #TOTAL_CONTACTS 4921 for 1000 frames
44 #TOTAL_CONTACTS 4476 for 1000 frames
45 #TOTAL_CONTACTS 4699 for 1000 frames
46 #TOTAL_CONTACTS 4245 for 1000 frames
47 #TOTAL_CONTACTS 4251 for 1000 frames
48 #TOTAL_CONTACTS 4102 for 1000 frames
49 #TOTAL_CONTACTS 4435 for 1000 frames
50 #TOTAL_CONTACTS 5715 for 1000 frames
51 #TOTAL_CONTACTS 4653 for 1000 frames
52 #TOTAL_CONTACTS 4856 for 1000 frames
53 #TOTAL_CONTACTS 4244 for 1000 frames
54 #TOTAL_CONTACTS 5224 for 1000 frames
55 #TOTAL_CONTACTS 5344 for 1000 frames
56 #TOTAL_CONTACTS 5277 for 1000 frames
57 #TOTAL_CONTACTS 4312 for 1000 frames
58 #TOTAL_CONTACTS 5354 for 1000 frames
59 #TOTAL_CONTACTS 4720 for 1000 frames
60 #TOTAL_CONTACTS 386 for 100 frames
