#frame monomer_traj1 monomer_traj2 monomer_traj3 monomer_moy standard_error popc_alone_traj1 popc_alone_traj2 popc_alone_traj3 popc_alone_moy standard_error
0 92.308 84.615 76.923 84.615 4.441 0.000 0.000 0.000 0.000 0.000
1 76.923 84.615 65.385 75.641 5.588 0.000 0.000 0.000 0.000 0.000
2 76.923 100.000 92.308 89.744 6.784 0.000 0.000 0.000 0.000 0.000
3 80.769 92.308 76.923 83.333 4.623 1.562 0.000 0.000 0.521 0.521
4 92.308 80.769 92.308 88.462 3.846 0.000 0.000 0.000 0.000 0.000
5 76.923 100.000 84.615 87.179 6.784 0.000 0.000 0.000 0.000 0.000
6 76.923 76.923 92.308 82.051 5.128 0.000 0.000 0.000 0.000 0.000
7 92.308 84.615 76.923 84.615 4.441 0.000 0.000 0.000 0.000 0.000
8 69.231 84.615 100.000 84.615 8.882 1.562 0.000 0.000 0.521 0.521
9 84.615 84.615 76.923 82.051 2.564 0.000 0.000 0.000 0.000 0.000
10 92.308 84.615 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
11 84.615 84.615 92.308 87.179 2.564 1.562 0.000 0.000 0.521 0.521
12 84.615 92.308 76.923 84.615 4.441 0.000 0.000 0.000 0.000 0.000
13 80.769 65.385 61.538 69.231 5.875 0.000 0.000 0.000 0.000 0.000
14 76.923 88.462 100.000 88.462 6.662 0.000 0.000 0.000 0.000 0.000
15 100.000 84.615 100.000 94.872 5.128 0.000 0.000 0.000 0.000 0.000
16 61.538 73.077 76.923 70.513 4.623 0.000 0.000 0.000 0.000 0.000
17 69.231 100.000 80.769 83.333 8.974 0.000 0.000 0.000 0.000 0.000
18 92.308 84.615 57.692 78.205 10.494 0.000 0.000 0.000 0.000 0.000
19 92.308 100.000 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
20 69.231 69.231 73.077 70.513 1.282 0.000 0.000 0.000 0.000 0.000
21 92.308 84.615 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
22 76.923 88.462 92.308 85.897 4.623 0.000 0.000 0.000 0.000 0.000
23 69.231 76.923 65.385 70.513 3.392 0.000 0.000 0.000 0.000 0.000
24 84.615 92.308 84.615 87.179 2.564 0.000 0.000 0.000 0.000 0.000
25 84.615 84.615 69.231 79.487 5.128 0.000 0.000 0.000 0.000 0.000
26 100.000 84.615 92.308 92.308 4.441 0.000 0.000 0.000 0.000 0.000
27 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
28 100.000 92.308 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
29 84.615 92.308 84.615 87.179 2.564 0.000 0.000 0.000 0.000 0.000
30 84.615 92.308 88.462 88.462 2.221 0.000 0.000 0.000 0.000 0.000
31 80.769 76.923 100.000 85.897 7.138 0.000 0.000 0.000 0.000 0.000
32 84.615 92.308 76.923 84.615 4.441 0.000 0.000 0.000 0.000 0.000
33 73.077 92.308 80.769 82.051 5.588 0.000 0.000 0.000 0.000 0.000
34 84.615 84.615 92.308 87.179 2.564 0.000 0.000 0.000 0.000 0.000
35 92.308 92.308 73.077 85.897 6.410 0.000 0.000 0.000 0.000 0.000
36 84.615 92.308 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
37 57.692 84.615 100.000 80.769 12.364 0.000 0.000 0.000 0.000 0.000
38 84.615 100.000 92.308 92.308 4.441 0.000 0.000 0.000 0.000 0.000
39 92.308 84.615 73.077 83.333 5.588 0.000 0.000 0.000 0.000 0.000
40 69.231 84.615 92.308 82.051 6.784 0.000 0.000 0.000 0.000 0.000
41 92.308 76.923 69.231 79.487 6.784 0.000 0.000 0.000 0.000 0.000
42 92.308 73.077 80.769 82.051 5.588 0.000 0.000 0.000 0.000 0.000
43 80.769 92.308 84.615 85.897 3.392 0.000 0.000 0.000 0.000 0.000
44 84.615 84.615 80.769 83.333 1.282 0.000 0.000 0.000 0.000 0.000
45 76.923 84.615 57.692 73.077 8.006 0.000 0.000 0.000 0.000 0.000
46 84.615 100.000 84.615 89.744 5.128 0.000 0.000 0.000 0.000 0.000
47 69.231 84.615 84.615 79.487 5.128 0.000 0.000 0.000 0.000 0.000
48 76.923 73.077 84.615 78.205 3.392 0.000 0.000 0.000 0.000 0.000
49 92.308 92.308 84.615 89.744 2.564 0.000 0.000 0.000 0.000 0.000
50 76.923 88.462 92.308 85.897 4.623 0.000 0.000 0.000 0.000 0.000
51 80.769 84.615 76.923 80.769 2.221 0.000 0.000 0.000 0.000 0.000
52 73.077 80.769 50.000 67.949 9.245 0.000 0.000 0.000 0.000 0.000
53 57.692 76.923 84.615 73.077 8.006 0.000 0.000 0.000 0.000 0.000
54 88.462 92.308 84.615 88.462 2.221 0.000 0.000 0.000 0.000 0.000
55 84.615 84.615 73.077 80.769 3.846 0.000 0.000 1.562 0.521 0.521
56 92.308 100.000 73.077 88.462 8.006 0.000 0.000 0.000 0.000 0.000
57 92.308 65.385 92.308 83.333 8.974 0.000 0.000 0.000 0.000 0.000
58 76.923 84.615 84.615 82.051 2.564 0.000 0.000 0.000 0.000 0.000
59 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
60 88.462 84.615 92.308 88.462 2.221 0.000 0.000 1.562 0.521 0.521
61 92.308 100.000 80.769 91.026 5.588 0.000 0.000 0.000 0.000 0.000
62 100.000 65.385 76.923 80.769 10.176 0.000 0.000 0.000 0.000 0.000
63 100.000 69.231 92.308 87.179 9.245 0.000 0.000 0.000 0.000 0.000
64 92.308 76.923 80.769 83.333 4.623 0.000 0.000 0.000 0.000 0.000
65 92.308 80.769 65.385 79.487 7.798 0.000 0.000 0.000 0.000 0.000
66 69.231 84.615 69.231 74.359 5.128 0.000 0.000 0.000 0.000 0.000
67 80.769 69.231 84.615 78.205 4.623 0.000 0.000 0.000 0.000 0.000
68 92.308 76.923 80.769 83.333 4.623 0.000 0.000 0.000 0.000 0.000
69 100.000 76.923 80.769 85.897 7.138 0.000 0.000 0.000 0.000 0.000
70 88.462 92.308 84.615 88.462 2.221 0.000 0.000 0.000 0.000 0.000
71 92.308 88.462 84.615 88.462 2.221 0.000 0.000 0.000 0.000 0.000
72 84.615 100.000 88.462 91.026 4.623 0.000 0.000 0.000 0.000 0.000
73 84.615 100.000 92.308 92.308 4.441 0.000 0.000 0.000 0.000 0.000
74 69.231 100.000 61.538 76.923 11.750 0.000 0.000 0.000 0.000 0.000
75 57.692 65.385 84.615 69.231 8.006 0.000 0.000 0.000 0.000 0.000
76 76.923 92.308 69.231 79.487 6.784 0.000 0.000 0.000 0.000 0.000
77 73.077 92.308 92.308 85.897 6.410 0.000 0.000 0.000 0.000 0.000
78 76.923 84.615 65.385 75.641 5.588 0.000 0.000 0.000 0.000 0.000
79 76.923 73.077 73.077 74.359 1.282 0.000 0.000 0.000 0.000 0.000
80 84.615 88.462 73.077 82.051 4.623 0.000 0.000 0.000 0.000 0.000
81 92.308 84.615 65.385 80.769 8.006 0.000 0.000 0.000 0.000 0.000
82 69.231 92.308 84.615 82.051 6.784 0.000 0.000 0.000 0.000 0.000
83 76.923 65.385 84.615 75.641 5.588 1.562 0.000 0.000 0.521 0.521
84 69.231 76.923 92.308 79.487 6.784 3.125 0.000 0.000 1.042 1.042
85 92.308 100.000 100.000 97.436 2.564 3.125 0.000 0.000 1.042 1.042
86 92.308 92.308 92.308 92.308 0.000 1.562 0.000 0.000 0.521 0.521
87 84.615 76.923 76.923 79.487 2.564 0.000 0.000 0.000 0.000 0.000
88 100.000 92.308 73.077 88.462 8.006 1.562 0.000 0.000 0.521 0.521
89 84.615 69.231 61.538 71.795 6.784 0.000 0.000 0.000 0.000 0.000
90 80.769 84.615 100.000 88.462 5.875 0.000 0.000 0.000 0.000 0.000
91 73.077 84.615 84.615 80.769 3.846 0.000 0.000 0.000 0.000 0.000
92 84.615 84.615 88.462 85.897 1.282 0.000 0.000 0.000 0.000 0.000
93 84.615 92.308 76.923 84.615 4.441 0.000 0.000 0.000 0.000 0.000
94 76.923 92.308 76.923 82.051 5.128 0.000 0.000 0.000 0.000 0.000
95 80.769 76.923 84.615 80.769 2.221 0.000 0.000 3.125 1.042 1.042
96 65.385 73.077 69.231 69.231 2.221 0.000 0.000 0.000 0.000 0.000
97 84.615 88.462 84.615 85.897 1.282 0.000 0.000 0.000 0.000 0.000
98 84.615 73.077 84.615 80.769 3.846 0.000 0.000 0.000 0.000 0.000
99 65.385 84.615 76.923 75.641 5.588 1.562 0.000 0.000 0.521 0.521
100 92.308 92.308 73.077 85.897 6.410 1.562 0.000 0.000 0.521 0.521
101 84.615 76.923 57.692 73.077 8.006 1.562 0.000 0.000 0.521 0.521
102 92.308 92.308 65.385 83.333 8.974 3.125 0.000 0.000 1.042 1.042
103 84.615 76.923 92.308 84.615 4.441 1.562 0.000 1.562 1.042 0.521
104 73.077 84.615 76.923 78.205 3.392 0.000 0.000 0.000 0.000 0.000
105 92.308 80.769 73.077 82.051 5.588 0.000 0.000 0.000 0.000 0.000
106 92.308 92.308 84.615 89.744 2.564 0.000 0.000 1.562 0.521 0.521
107 76.923 92.308 57.692 75.641 10.013 0.000 0.000 0.000 0.000 0.000
108 100.000 65.385 92.308 85.897 10.494 0.000 0.000 0.000 0.000 0.000
109 92.308 84.615 92.308 89.744 2.564 3.125 0.000 0.000 1.042 1.042
110 69.231 88.462 100.000 85.897 8.974 0.000 0.000 0.000 0.000 0.000
111 73.077 76.923 92.308 80.769 5.875 0.000 0.000 0.000 0.000 0.000
112 76.923 84.615 73.077 78.205 3.392 3.125 0.000 1.562 1.562 0.902
113 84.615 100.000 92.308 92.308 4.441 3.125 0.000 0.000 1.042 1.042
114 84.615 92.308 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
115 88.462 92.308 84.615 88.462 2.221 1.562 0.000 0.000 0.521 0.521
116 80.769 88.462 88.462 85.897 2.564 0.000 0.000 0.000 0.000 0.000
117 76.923 92.308 92.308 87.179 5.128 0.000 0.000 0.000 0.000 0.000
