           z         mean           se
    0.500000    19.334157     0.027561
    1.500000    19.334157     0.027561
    2.500000    19.334157     0.027561
    3.500000    19.334157     0.027561
    4.500000    19.334157     0.027561
    5.500000    19.334157     0.027561
    6.500000    19.334157     0.027561
    7.500000    19.334157     0.027561
    8.500000    19.334157     0.027561
    9.500000    19.334157     0.027561
   10.500000    19.334157     0.027561
   11.500000    19.334157     0.027561
   12.500000    19.334157     0.027561
   13.500000    19.334157     0.027561
   14.500000    19.334157     0.027561
   15.500000    19.334157     0.027561
   16.500000    19.334157     0.027561
   17.500000    19.334157     0.027561
   18.500000    16.999338     0.761006
   19.500000    13.784674     1.131778
   20.500000    10.089015     0.314712
   21.500000     7.546252     0.355360
   22.500000     5.410182     0.290187
   23.500000     3.552105     0.198943
   24.500000     1.978407     0.153745
   25.500000     0.912879     0.142584
   26.500000     0.149749     0.119156
   27.500000    -0.413721     0.091684
   28.500000    -0.772946     0.061812
   29.500000    -0.901742     0.052554
   30.500000    -0.866573     0.067364
   31.500000    -0.841912     0.051113
   32.500000    -0.751942     0.049673
   33.500000    -0.588017     0.051815
   34.500000    -0.461499     0.043644
   35.500000    -0.349160     0.076260
   36.500000    -0.343725     0.059531
   37.500000    -0.191348     0.080560
   38.500000    -0.140000     0.061653
   39.500000    -0.090267     0.057627
   40.500000    -0.104806     0.040082
   41.500000    -0.038739     0.052968
   42.500000    -0.093454     0.032947
   43.500000    -0.008848     0.028993
   44.500000    -0.016553     0.032166
   45.500000     0.075599     0.041842
   46.500000     0.050030     0.045634
   47.500000     0.082774     0.043536
   48.500000     0.014595     0.031134
   49.500000     0.039403     0.031331
   50.500000     0.100207     0.059947
   51.500000     0.005399     0.070497
   52.500000     0.049473     0.091694
   53.500000     0.098140     0.072530
   54.500000     0.030520     0.080245
   55.500000     0.167198     0.065033
   56.500000     0.102599     0.080398
   57.500000     0.083235     0.083082
   58.500000     0.118503     0.085965
   59.500000     0.128877     0.076417
   60.500000     0.110071     0.079977
   61.500000     0.025523     0.056726
   62.500000     0.051707     0.068177
   63.500000     0.083904     0.072816
   64.500000     0.205474     0.092169
   65.500000     0.405998     0.088766
   66.500000     0.661109     0.074794
   67.500000     1.187071     0.128440
   68.500000     1.905397     0.127964
   69.500000     2.788017     0.130093
   70.500000     4.202691     0.232318
   71.500000     5.819846     0.270245
   72.500000     8.017255     0.426876
   73.500000     9.278467     0.536140
   74.500000    12.552564     1.081927
   75.500000    16.664788     1.098466
   76.500000    18.745043     0.597789
