z	401-600ns	601-800ns	801-1000ns
    0.500000    19.266359    16.304015    15.777535
    1.500000    19.266359    15.444748    15.651490
    2.500000    18.806840    15.335149    16.050274
    3.500000    18.418321    13.994607    18.023121
    4.500000    17.279146    14.260157    18.359669
    5.500000    15.590090    14.367423    17.726264
    6.500000    12.491947    15.444748    15.307267
    7.500000    10.904182    14.260157    13.455239
    8.500000     9.436977    11.014263    10.809281
    9.500000     7.426213     9.526383     8.119596
   10.500000     5.984126     7.004637     6.184709
   11.500000     4.790152     5.026556     4.523203
   12.500000     3.552734     3.848593     3.409560
   13.500000     2.553138     2.957689     2.502824
   14.500000     2.294377     2.580197     2.187913
   15.500000     2.272281     2.541392     1.993996
   16.500000     2.392533     2.663509     2.124853
   17.500000     2.679899     3.007149     2.324249
   18.500000     3.089181     3.136492     2.573149
   19.500000     3.036298     3.145838     2.781411
   20.500000     2.969561     2.956899     2.838661
   21.500000     2.490125     2.564265     2.386834
   22.500000     1.883507     2.018060     1.772923
   23.500000     1.333767     1.345983     1.168044
   24.500000     0.921566     0.896379     0.735731
   25.500000     0.571938     0.624613     0.393976
   26.500000     0.394367     0.389850     0.211955
   27.500000     0.216361     0.263996     0.061110
   28.500000     0.082313     0.153588    -0.025588
   29.500000     0.059845     0.113913    -0.098260
   30.500000    -0.032248     0.111358    -0.055247
   31.500000    -0.019707     0.062424    -0.085636
   32.500000    -0.035463     0.020450    -0.075347
   33.500000    -0.021502     0.083676    -0.080257
   34.500000    -0.053721     0.026245    -0.052224
   35.500000    -0.046505     0.051304    -0.133298
   36.500000    -0.023894     0.050556    -0.124731
   37.500000     0.000611     0.002288    -0.067663
   38.500000    -0.009147     0.043586    -0.056697
   39.500000    -0.029387     0.007551    -0.051982
   40.500000     0.006533     0.051304    -0.050651
   41.500000     0.011256     0.031311     0.024675
   42.500000    -0.035820    -0.024832    -0.014805
   43.500000     0.012347     0.026738     0.031545
   44.500000    -0.017191     0.025504     0.013846
   45.500000     0.033537    -0.061220    -0.014559
   46.500000     0.011256    -0.018049     0.049368
   47.500000    -0.016471    -0.038825    -0.057180
   48.500000    -0.040574    -0.009058     0.026172
   49.500000     0.035128     0.017127    -0.008411
   50.500000     0.034638    -0.049628    -0.008657
   51.500000     0.073973    -0.051664     0.014716
   52.500000     0.076833    -0.048909    -0.017505
   53.500000     0.069379    -0.017564     0.005786
   54.500000     0.112164    -0.060981     0.051510
   55.500000     0.135360    -0.031114    -0.003852
   56.500000     0.072730    -0.040028    -0.017505
   57.500000     0.059969    -0.043152     0.018695
   58.500000     0.101839    -0.089320     0.046850
   59.500000     0.094186    -0.055490     0.059086
   60.500000     0.102216    -0.060862     0.048486
   61.500000     0.115952    -0.068839     0.084248
   62.500000     0.161343    -0.069790     0.119488
   63.500000     0.135105    -0.001255     0.109664
   64.500000     0.196583     0.006816     0.198421
   65.500000     0.385492     0.117494     0.372835
   66.500000     0.644597     0.402717     0.699116
   67.500000     1.151439     0.814225     1.266951
   68.500000     1.924606     1.508214     2.139532
   69.500000     2.885135     2.495602     3.153968
   70.500000     4.246217     3.961907     4.465886
   71.500000     6.292680     5.659967     5.872886
   72.500000     8.381261     7.687435     7.886142
   73.500000    11.143488    10.274749    10.290454
   74.500000    14.879716    12.993769    12.629340
   75.500000    17.279146    16.552122    15.004457
   76.500000    17.784913    17.754156    16.799460
   77.500000    19.266359    19.235605    18.359669
