           z         mean           se
    0.500000   -21.315250     1.155057
    1.500000   -21.199935     1.153935
    2.500000   -20.948740     1.152918
    3.500000   -20.583930     1.149950
    4.500000   -20.149736     1.145918
    5.500000   -19.677478     1.145384
    6.500000   -19.293668     1.139690
    7.500000   -19.048462     1.131785
    8.500000   -18.928333     1.133188
    9.500000   -18.859836     1.137460
   10.500000   -18.713364     1.141313
   11.500000   -18.390504     1.146920
   12.500000   -17.763686     1.152028
   13.500000   -16.811749     1.153314
   14.500000   -15.465062     1.144264
   15.500000   -13.769066     1.135061
   16.500000   -11.772721     1.140539
   17.500000    -9.458566     1.112750
   18.500000    -7.020758     1.071799
   19.500000    -4.462334     0.988244
   20.500000    -2.283660     0.916996
   21.500000    -0.119834     0.818798
   22.500000     0.883111     0.708664
   23.500000     1.050108     0.719639
   24.500000     0.893341     0.522589
   25.500000     0.752869     0.461897
   26.500000     0.315841     0.345324
   27.500000     0.354584     0.388490
   28.500000     0.104938     0.239989
   29.500000    -0.068017     0.100748
   30.500000     0.044784     0.242134
   31.500000     0.021828     0.094308
   32.500000     0.134774     0.139236
   33.500000     0.036321     0.222885
   34.500000    -0.016960     0.131642
   35.500000    -0.050935     0.157048
   36.500000     0.020873     0.085184
   37.500000     0.055904     0.117785
   38.500000     0.040217     0.105282
   39.500000    -0.100347     0.080458
   40.500000    -0.162790     0.077073
   41.500000    -0.015273     0.076156
   42.500000    -0.016962     0.046829
   43.500000    -0.103417     0.082010
   44.500000     0.034676     0.105192
   45.500000    -0.014003     0.026017
   46.500000     0.086454     0.088290
   47.500000     0.113897     0.095860
   48.500000     0.083538     0.095042
   49.500000    -0.006121     0.090873
   50.500000    -0.070679     0.178369
   51.500000    -0.032872     0.146316
   52.500000    -0.043109     0.214549
   53.500000     0.057954     0.200441
   54.500000    -0.100739     0.142891
   55.500000    -0.079564     0.051462
   56.500000    -0.051257     0.063117
   57.500000    -0.004164     0.119049
   58.500000     0.004249     0.158821
   59.500000    -0.124150     0.111804
   60.500000    -0.062182     0.240143
   61.500000     0.080142     0.249575
   62.500000     0.230233     0.388453
   63.500000     0.081075     0.195627
   64.500000     0.362340     0.332393
   65.500000     0.459891     0.357167
   66.500000     0.746599     0.396962
   67.500000     1.042600     0.444769
   68.500000     1.298889     0.561057
   69.500000     1.563824     0.651878
   70.500000     1.880073     0.909068
   71.500000     2.078811     0.928944
   72.500000     2.415966     1.051471
