#frame	x-1	y-1	z-1	apl-1	x-2	y-2	z-2	apl-2	x-3	y-3	z-3	apl-3
24	46.263507	46.263507	130.841861	66.884753	46.580095	46.580095	129.016201	67.803289	46.113928	46.113928	131.784114	66.452947
25	45.726319	45.726319	134.640883	65.340507	45.596954	45.596954	134.806258	64.971319	46.855310	46.855310	128.081891	68.606876
26	45.426830	45.426830	136.099730	64.487403	46.490227	46.490227	129.846946	67.541913	46.778689	46.778689	128.459212	68.382679
27	45.477311	45.477311	135.463936	64.630807	46.012307	46.012307	132.239991	66.160387	47.051966	47.051966	126.616640	69.183984
28	45.333685	45.333685	136.296560	64.223218	46.293656	46.293656	131.910544	66.971957	47.356823	47.356823	125.576708	70.083396
29	45.025177	45.025177	138.387914	63.352081	45.641981	45.641981	135.495380	65.099700	47.264161	47.264161	125.715629	69.809403
30	45.082742	45.082742	137.982452	63.514175	45.399115	45.399115	136.663411	64.408738	46.049107	46.049107	131.542008	66.266258
31	46.096885	46.096885	132.687911	66.403837	45.776359	45.776359	134.115331	65.483595	45.671330	45.671330	134.447726	65.183450
32	45.398417	45.398417	136.959151	64.406758	45.690665	45.690665	133.880475	65.238652	45.701979	45.701979	133.910754	65.270965
33	46.487791	46.487791	130.244950	67.534835	46.040754	46.040754	132.511652	66.242218	46.009828	46.009828	133.324737	66.153258
34	46.172236	46.172236	131.580520	66.621107	46.260184	46.260184	131.578768	66.875144	45.685197	45.685197	134.058080	65.223037
35	46.148122	46.148122	132.113458	66.551538	45.514068	45.514068	135.828265	64.735324	45.463763	45.463763	135.297368	64.592306
36	46.121733	46.121733	132.991678	66.475446	45.703639	45.703639	134.223804	65.275706	47.070313	47.070313	126.359818	69.237949
37	46.693414	46.693414	129.060199	68.133592	45.599421	45.599421	134.274019	64.978351	47.129725	47.129725	126.357264	69.412842
38	46.236100	46.236100	131.704786	66.805529	45.609622	45.609622	135.001891	65.007426	45.944530	45.944530	133.397604	65.965620
39	46.463694	46.463694	129.567483	67.464840	46.020098	46.020098	132.303911	66.182794	46.481852	46.481852	129.612236	67.517579
40	45.936405	45.936405	133.259126	65.942289	46.032237	46.032237	132.066697	66.217714	47.082895	47.082895	126.780374	69.274969
41	46.989983	46.989983	127.459794	69.001828	47.288140	47.288140	125.386026	69.880255	47.264518	47.264518	125.643069	69.810459
42	47.086598	47.086598	126.023008	69.285866	45.609535	45.609535	134.917597	65.007176	47.194166	47.194166	126.789039	69.602791
43	46.323534	46.323534	130.793089	67.058433	46.063700	46.063700	133.096796	66.308264	47.255050	47.255050	126.130662	69.782492
44	46.499131	46.499131	129.460193	67.567786	46.004578	46.004578	133.524929	66.138162	46.903888	46.903888	127.681260	68.749210
45	46.796678	46.796678	128.343429	68.435283	46.935884	46.935884	127.979747	68.843037	47.381266	47.381266	125.201274	70.155762
46	47.145453	47.145453	126.295918	69.459180	46.794626	46.794626	128.515905	68.429282	47.067313	47.067313	126.719573	69.229124
47	47.290505	47.290505	126.601034	69.887245	46.398274	46.398274	130.361988	67.274995	47.412402	47.412402	125.089585	70.247996
48	46.668811	46.668811	129.172650	68.061809	45.863871	45.863871	133.216093	65.734207	46.462226	46.462226	130.359293	67.460575
49	45.929800	45.929800	133.295917	65.923329	46.551282	46.551282	128.870018	67.719433	46.761361	46.761361	128.364175	68.332029
50	46.830525	46.830525	128.698154	68.534314	46.971319	46.971319	126.939965	68.947024	47.358272	47.358272	126.426465	70.087685
51	46.175222	46.175222	131.438517	66.629722	47.570859	47.570859	124.427842	70.718331	47.427168	47.427168	124.494238	70.291757
52	45.907835	45.907835	133.226711	65.860292	47.325261	47.325261	125.305346	69.990010	47.804353	47.804353	122.753713	71.414255
53	46.391690	46.391690	130.650926	67.255904	48.037925	48.037925	122.080424	72.113820	46.843565	46.843565	127.928970	68.572486
54	46.697513	46.697513	128.541407	68.145555	47.342637	47.342637	125.465321	70.041415	47.542414	47.542414	124.041668	70.633785
55	46.911026	46.911026	127.643965	68.770135	46.711328	46.711328	128.963929	68.185879	47.489243	47.489243	124.603791	70.475880
56	47.346598	47.346598	125.440401	70.053136	45.985710	45.985710	132.642078	66.083923	48.685193	48.685193	118.414844	74.070250
57	46.318105	46.318105	130.587552	67.042714	45.816331	45.816331	133.828508	65.598007	48.042843	48.042843	120.859993	72.128586
58	46.723057	46.723057	128.927975	68.220125	47.616512	47.616512	123.843402	70.854131	48.210701	48.210701	120.904200	72.633490
59	45.920352	45.920352	133.071804	65.896211	45.966231	45.966231	132.687952	66.027949	48.442717	48.442717	120.211900	73.334275
60	46.475338	46.475338	129.952965	67.498659	46.900385	46.900385	127.707752	68.738941	48.424438	48.424438	120.130028	73.278944
61	47.038413	47.038413	126.840732	69.144134	46.619466	46.619466	129.558606	67.917957	47.506343	47.506343	123.699146	70.526645
62	47.221915	47.221915	125.886896	69.684665	46.463814	46.463814	130.019583	67.465187	47.114175	47.114175	126.105377	69.367047
63	47.217549	47.217549	126.081316	69.671778	46.275358	46.275358	131.622881	66.919022	47.010312	47.010312	127.004164	69.061544
64	46.573003	46.573003	128.934403	67.782645	46.210638	46.210638	131.738270	66.731972	47.055471	47.055471	127.047605	69.194291
65	47.907068	47.907068	122.275452	71.721475	46.929894	46.929894	127.771844	68.825468	46.835582	46.835582	127.649580	68.549118
66	47.865831	47.865831	122.194443	71.598054	46.365496	46.365496	131.125821	67.179974	46.694518	46.694518	128.286502	68.136813
67	48.728148	48.728148	117.935889	74.201014	47.443653	47.443653	123.981703	70.340632	46.168051	46.168051	132.353033	66.609029
68	46.992193	46.992193	127.545759	69.008320	47.413845	47.413845	125.652818	70.252271	46.745492	46.745492	128.742806	68.285657
69	47.312456	47.312456	125.668173	69.952141	47.929520	47.929520	122.398925	71.788717	47.556046	47.556046	124.558468	70.674299
70	48.257424	48.257424	120.878019	72.774343	47.799502	47.799502	122.649601	71.399764	46.290364	46.290364	130.901761	66.962433
71	48.327195	48.327195	120.202304	72.984931	47.021713	47.021713	126.931444	69.095047	47.634379	47.634379	123.804157	70.907314
72	47.261507	47.261507	125.486196	69.801562	47.590892	47.590892	123.982056	70.777906	47.041733	47.041733	126.911511	69.153896
73	47.910974	47.910974	121.694908	71.733171	47.742114	47.742114	123.085032	71.228419	47.435181	47.435181	124.543153	70.315513
74	47.522092	47.522092	124.254051	70.573412	47.336261	47.336261	126.107592	70.022549	47.441198	47.441198	124.612216	70.333351
75	48.227029	48.227029	120.923439	72.682698	46.878825	46.878825	128.486012	68.675758	46.905394	46.905394	127.551014	68.753625
76	46.948648	46.948648	127.447518	68.880487	47.072220	47.072220	126.726278	69.243558	47.877243	47.877243	122.518812	71.632201
77	47.443022	47.443022	125.257546	70.338762	47.184550	47.184550	126.060631	69.574431	47.147499	47.147499	125.842359	69.465207
78	46.557009	46.557009	130.113403	67.736098	47.075326	47.075326	127.204763	69.252698	48.349020	48.349020	119.451881	73.050866
79	46.288697	46.288697	131.034655	66.957609	46.450975	46.450975	129.614043	67.427908	47.733212	47.733212	123.418616	71.201860
80	46.760364	46.760364	128.389407	68.329115	47.391914	47.391914	124.648291	70.187299	47.004453	47.004453	127.196206	69.044331
81	47.470297	47.470297	125.016945	70.419659	47.865089	47.865089	123.325723	71.595835	47.814667	47.814667	123.426077	71.445075
82	48.582091	48.582091	119.397432	73.756862	48.677912	48.677912	118.239591	74.048097	48.104406	48.104406	121.493351	72.313559
83	48.273087	48.273087	120.647606	72.821593	47.815423	47.815423	122.352484	71.447335	47.749915	47.749915	123.124590	71.251699
84	48.160374	48.160374	121.791166	72.481925	48.226659	48.226659	120.376217	72.681582	48.268924	48.268924	120.194946	72.809031
85	47.517288	47.517288	124.258466	70.559147	47.277313	47.277313	125.739768	69.848259	47.580091	47.580091	124.384699	70.745784
86	46.725618	46.725618	128.145234	68.227607	47.432704	47.432704	125.445599	70.308169	47.041690	47.041690	126.706701	69.153768
87	47.138850	47.138850	127.038963	69.439724	46.407811	46.407811	130.146587	67.302654	47.736453	47.736453	122.547788	71.211530
88	48.447893	48.447893	120.212368	73.349947	46.932325	46.932325	127.651561	68.832598	47.602533	47.602533	124.254711	70.812537
89	47.832149	47.832149	123.186015	71.497329	46.779799	46.779799	128.023435	68.385924	47.451537	47.451537	125.126074	70.364011
90	48.109667	48.109667	121.494323	72.329378	47.621860	47.621860	124.347230	70.870050	46.371782	46.371782	130.821406	67.198192
91	47.049873	47.049873	127.439654	69.177831	48.034350	48.034350	121.494858	72.103087	47.388162	47.388162	124.771357	70.176184
92	47.763532	47.763532	122.810685	71.292345	48.964203	48.964203	117.311832	74.921663	46.639085	46.639085	129.134995	67.975134
93	47.177329	47.177329	126.254309	69.553137	47.860885	47.860885	122.410361	71.583260	47.190196	47.190196	125.804223	69.591082
94	47.332142	47.332142	124.761329	70.010365	48.771742	48.771742	118.376678	74.333838	46.488547	46.488547	130.003029	67.537032
95	47.861308	47.861308	122.947965	71.584526	48.943653	48.943653	117.218189	74.858786	46.879461	46.879461	127.414903	68.677620
96	47.118594	47.118594	127.174184	69.380059	47.454348	47.454348	124.932930	70.372350	47.399008	47.399008	125.398049	70.208313
97	47.172684	47.172684	126.456274	69.539441	45.615871	45.615871	134.729363	65.025241	47.808610	47.808610	122.683486	71.426976
98	47.408362	47.408362	124.631633	70.236024	46.792099	46.792099	128.311424	68.421891	47.788252	47.788252	122.563651	71.366158
99	47.556014	47.556014	124.331314	70.674201	47.878251	47.878251	122.600798	71.635216	48.073712	48.073712	121.360849	72.221306
100	47.471060	47.471060	125.015761	70.421923	47.509243	47.509243	125.184860	70.535257	47.810419	47.810419	122.649583	71.432379
101	46.903470	46.903470	128.082518	68.747985	46.835678	46.835678	127.915840	68.549399	47.679014	47.679014	123.382556	71.040261
102	46.743367	46.743367	128.703031	68.279449	46.729725	46.729725	127.958798	68.239600	47.650924	47.650924	123.656381	70.956579
103	46.865076	46.865076	127.757106	68.635481	46.144239	46.144239	132.224680	66.540336	46.886373	46.886373	127.899874	68.697874
104	47.128180	47.128180	127.111302	69.408292	46.392524	46.392524	131.274506	67.258322	48.141545	48.141545	120.057109	72.425262
105	47.697418	47.697418	124.017847	71.095116	46.982731	46.982731	127.008903	68.980530	47.586529	47.586529	123.786128	70.764928
106	46.575249	46.575249	130.421187	67.789183	46.141812	46.141812	131.433931	66.533337	46.749128	46.749128	128.729277	68.296282
107	47.818481	47.818481	122.984846	71.456473	46.221150	46.221150	131.797948	66.762334	48.070131	48.070131	120.817070	72.210546
108	47.479361	47.479361	124.154955	70.446555	46.870377	46.870377	128.155192	68.651008	47.587544	47.587544	123.991685	70.767947
109	47.939811	47.939811	122.405848	71.819547	47.842347	47.842347	122.842408	71.527818	47.604549	47.604549	123.934932	70.818534
110	48.308838	48.308838	119.981051	72.929495	47.959642	47.959642	122.421279	71.878978	47.509074	47.509074	124.696653	70.534753
111	48.115182	48.115182	121.227792	72.345960	46.946179	46.946179	127.686605	68.873243	47.953410	47.953410	122.263508	71.860297
112	49.100301	49.100301	115.824727	75.338736	46.020320	46.020320	132.018006	66.183432	47.609058	47.609058	124.054816	70.831950
113	47.536318	47.536318	123.923511	70.615673	47.256663	47.256663	125.673367	69.787257	46.581455	46.581455	129.135547	67.807248
114	48.267360	48.267360	120.393440	72.804314	47.743665	47.743665	123.445382	71.233047	48.152345	48.152345	120.866410	72.457760
115	48.327740	48.327740	121.393156	72.986576	47.363084	47.363084	125.386999	70.101928	47.850813	47.850813	122.344396	71.553136
116	47.727261	47.727261	123.408503	71.184108	47.497168	47.497168	124.444564	70.499405	48.086786	48.086786	121.211851	72.260592
117	47.965199	47.965199	122.334157	71.895635	46.324467	46.324467	130.802403	67.061133	48.728546	48.728546	117.807038	74.202224
118	47.616471	47.616471	123.723073	70.854009	46.811243	46.811243	128.189903	68.477889	49.239184	49.239184	116.304443	75.765540
119	46.483677	46.483677	130.126815	67.522883	47.650320	47.650320	124.093684	70.954782	48.400163	48.400163	119.994860	73.205493
120	47.786310	47.786310	122.679933	71.360356	46.579747	46.579747	129.255912	67.802277	47.613314	47.613314	124.220281	70.844615
121	47.300079	47.300079	126.102938	69.915547	46.313595	46.313595	130.814006	67.029658	47.087047	47.087047	126.618400	69.287188
122	47.375233	47.375233	124.850401	70.137895	46.706454	46.706454	128.430194	68.171651	46.326599	46.326599	131.765604	67.067307
123	47.354011	47.354011	125.278755	70.075075	47.560909	47.560909	123.856965	70.688751	46.869616	46.869616	128.703018	68.648778
124	47.832479	47.832479	122.799560	71.498315	47.164224	47.164224	127.549528	69.514501	46.560838	46.560838	129.582278	67.747239
125	47.846018	47.846018	122.007022	71.538795	48.412254	48.412254	119.359849	73.242072	46.544876	46.544876	129.070640	67.700795
126	47.545178	47.545178	124.197958	70.641998	47.541160	47.541160	124.120249	70.630058	46.405233	46.405233	130.461468	67.295177
127	47.266928	47.266928	125.440098	69.817577	46.392889	46.392889	131.184035	67.259380	46.934514	46.934514	127.920627	68.839019
128	47.578480	47.578480	123.628818	70.740993	47.364612	47.364612	124.944755	70.106453	47.328747	47.328747	125.808724	70.000322
129	47.143001	47.143001	126.397960	69.451954	46.765281	46.765281	128.425441	68.343484	47.192247	47.192247	126.195470	69.597131
130	48.085015	48.085015	121.431269	72.255271	46.579300	46.579300	129.116609	67.800975	47.098995	47.098995	126.876551	69.322355
131	47.300284	47.300284	125.793672	69.916151	46.734935	46.734935	128.440569	68.254817	46.608113	46.608113	128.982407	67.884882
132	47.414066	47.414066	125.326532	70.252926	47.254983	47.254983	125.936997	69.782293	47.292519	47.292519	125.666729	69.893199
133	48.117656	48.117656	120.825427	72.353400	46.252646	46.252646	131.535590	66.853351	47.444420	47.444420	124.730171	70.342905
134	48.215492	48.215492	120.864184	72.647926	45.952737	45.952737	132.431198	65.989189	47.706882	47.706882	123.734893	71.123330
135	47.462347	47.462347	124.482463	70.396075	46.155928	46.155928	131.413870	66.574052	47.252136	47.252136	125.701475	69.773886
136	48.242259	48.242259	120.926355	72.728610	46.978003	46.978003	126.512735	68.966649	47.341026	47.341026	124.971475	70.036649
137	46.703307	46.703307	128.893226	68.162465	46.488294	46.488294	130.152387	67.536297	47.856856	47.856856	122.587916	71.571207
138	46.782933	46.782933	128.233193	68.395087	46.047308	46.047308	131.849908	66.261080	47.107772	47.107772	126.468131	69.348192
139	47.987291	47.987291	122.467420	71.961878	47.206717	47.206717	126.058535	69.639818	47.149624	47.149624	126.333770	69.471471
140	49.209566	49.209566	116.610224	75.674419	47.226729	47.226729	125.953897	69.698872	47.878529	47.878529	122.800306	71.636048
141	48.843489	48.843489	117.877796	74.552701	47.122174	47.122174	126.179083	69.390603	48.034194	48.034194	121.782102	72.102620
142	47.933580	47.933580	121.954747	71.800877	47.559155	47.559155	124.438243	70.683538	48.233974	48.233974	120.711436	72.703632
143	48.229650	48.229650	120.685899	72.690598	48.084791	48.084791	121.378237	72.254597	47.697938	47.697938	123.784106	71.096665
144	48.742902	48.742902	117.878964	74.245952	47.167278	47.167278	125.995814	69.523503	46.513827	46.513827	129.864986	67.610504
145	49.460080	49.460080	115.078759	76.446860	46.979071	46.979071	126.685152	68.969784	46.779191	46.779191	128.358792	68.384147
146	49.150618	49.150618	116.316336	75.493225	46.393629	46.393629	131.049214	67.261526	47.216725	47.216725	126.096869	69.669347
147	49.944434	49.944434	112.610581	77.951451	46.103769	46.103769	132.112984	66.423672	46.533419	46.533419	129.885550	67.667470
148	48.684802	48.684802	118.412245	74.069060	46.282414	46.282414	130.870446	66.939431	46.712190	46.712190	129.165269	68.188396
149	48.545271	48.545271	118.744889	73.645104	45.778283	45.778283	134.416976	65.489100	47.270927	47.270927	125.960578	69.829392
150	49.574435	49.574435	114.202059	76.800770	46.339366	46.339366	130.680720	67.104277	47.531917	47.531917	123.775638	70.602599
151	48.607365	48.607365	119.254521	73.833622	46.501390	46.501390	129.349447	67.574353	47.740882	47.740882	123.041226	71.224744
152	47.489541	47.489541	123.939074	70.476765	46.037992	46.037992	132.114301	66.234271	47.596589	47.596589	124.606733	70.794852
153	48.129143	48.129143	121.124266	72.387951	46.568858	46.568858	129.295662	67.770578	47.810769	47.810769	123.086050	71.433427
154	47.572139	47.572139	124.773980	70.722137	46.681170	46.681170	128.805441	68.097863	47.078702	47.078702	125.955209	69.262631
155	47.001057	47.001057	127.276636	69.034356	46.127924	46.127924	131.565347	66.493294	48.196742	48.196742	120.967886	72.591436
156	47.505264	47.505264	123.766390	70.523441	46.934075	46.934075	127.668258	68.837732	46.932213	46.932213	127.564060	68.832270
157	47.796706	47.796706	122.731486	71.391409	47.088963	47.088963	126.553263	69.292826	47.684529	47.684529	123.008649	71.056698
158	48.560121	48.560121	119.696146	73.690168	46.625704	46.625704	129.095675	67.936135	47.809281	47.809281	123.281979	71.428981
159	49.014117	49.014117	116.681002	75.074488	46.347790	46.347790	131.397904	67.128677	48.119080	48.119080	121.333268	72.357684
160	48.683946	48.683946	118.700564	74.066456	45.816650	45.816650	133.478009	65.598920	47.837799	47.837799	123.218368	71.514220
161	49.067126	49.067126	117.139072	75.236965	46.724789	46.724789	129.592613	68.225184	48.412320	48.412320	120.171928	73.242272
162	48.388506	48.388506	120.589995	73.170234	47.184656	47.184656	125.620566	69.574743	48.154856	48.154856	121.488877	72.465317
163	47.853070	47.853070	122.388562	71.559884	47.040050	47.040050	126.309532	69.148946	47.908072	47.908072	122.741205	71.724481
164	47.294707	47.294707	125.216536	69.899666	47.368924	47.368924	124.889835	70.119217	47.643913	47.643913	123.805680	70.935702
165	48.746053	48.746053	118.300816	74.255551	48.049592	48.049592	121.956875	72.148852	48.327932	48.327932	120.497303	72.987157
166	48.201942	48.201942	120.815051	72.607100	47.641653	47.641653	123.664955	70.928973	47.574009	47.574009	123.925093	70.727698
167	48.321143	48.321143	119.772637	72.966652	47.357987	47.357987	124.608852	70.086841	47.692824	47.692824	123.333859	71.081421
168	48.189599	48.189599	120.917374	72.569920	48.797716	48.797716	118.145491	74.413034	47.633947	47.633947	124.102170	70.906028
169	47.566408	47.566408	123.636544	70.705098	47.190583	47.190583	125.966644	69.592221	48.139589	48.139589	121.401245	72.419375
170	46.933753	46.933753	127.861783	68.836787	47.974990	47.974990	122.286796	71.924989	47.860052	47.860052	122.169393	71.580769
171	47.244876	47.244876	125.830171	69.752446	47.990021	47.990021	122.329097	71.970065	48.144318	48.144318	121.229173	72.433605
172	46.738333	46.738333	128.422528	68.264742	48.783991	48.783991	117.788144	74.371182	47.664019	47.664019	124.346993	70.995584
173	46.258327	46.258327	130.775524	66.869775	48.094647	48.094647	122.119931	72.284222	47.950532	47.950532	123.108018	71.851671
174	46.836876	46.836876	127.372071	68.552904	48.997729	48.997729	116.920089	75.024294	48.498856	48.498856	119.376856	73.504345
175	47.904952	47.904952	122.513311	71.715137	48.363069	48.363069	120.252788	73.093327	47.969464	47.969464	122.515973	71.908420
176	48.579522	48.579522	119.028353	73.749060	47.903093	47.903093	122.530463	71.709573	48.040573	48.040573	121.150349	72.121772
177	48.425605	48.425605	119.651732	73.282476	47.423380	47.423380	125.587082	70.280531	48.483773	48.483773	119.465689	73.458631
178	47.087968	47.087968	126.930357	69.289896	47.151504	47.151504	126.168307	69.477011	48.232967	48.232967	120.154285	72.700596
179	47.125832	47.125832	126.041973	69.401377	46.844056	46.844056	127.783562	68.573926	48.282975	48.282975	120.324471	72.851427
180	47.231314	47.231314	125.952001	69.712408	48.179167	48.179167	121.198447	72.538504	47.871096	47.871096	122.398636	71.613808
181	47.278319	47.278319	125.906788	69.851234	47.473143	47.473143	125.249313	70.428103	47.709990	47.709990	123.658718	71.132597
182	48.737482	48.737482	118.182403	74.229443	46.955061	46.955061	127.233356	68.899304	48.143935	48.143935	121.234290	72.432452
183	47.465369	47.465369	125.258191	70.405038	46.682446	46.682446	128.412533	68.101587	48.402506	48.402506	120.024257	73.212581
184	47.766292	47.766292	122.945258	71.300584	47.217542	47.217542	126.611295	69.671758	48.045165	48.045165	120.878245	72.135559
185	48.645674	48.645674	118.747993	73.950050	47.861548	47.861548	122.629811	71.585243	47.382630	47.382630	125.151178	70.159801
186	48.571851	48.571851	119.486152	73.725773	47.639634	47.639634	123.921879	70.922962	47.774270	47.774270	124.008536	71.324402
187	47.765668	47.765668	122.837249	71.298721	47.724143	47.724143	123.232456	71.174807	47.426598	47.426598	124.581013	70.290068
188	47.661385	47.661385	123.971470	70.987739	47.621840	47.621840	123.742676	70.869990	48.102465	48.102465	121.667660	72.307722
189	49.128402	49.128402	116.877746	75.424995	47.128618	47.128618	125.877608	69.409583	47.134246	47.134246	125.727116	69.426161
190	47.295655	47.295655	125.576770	69.902468	48.169669	48.169669	120.967060	72.509906	46.736357	46.736357	128.237118	68.258971
191	47.097562	47.097562	126.773907	69.318135	47.295299	47.295299	125.539225	69.901417	47.190768	47.190768	126.036501	69.592768
192	46.270921	46.270921	131.127842	66.906192	48.022577	48.022577	122.229166	72.067746	47.380002	47.380002	125.020851	70.152018
193	47.280277	47.280277	126.353496	69.857017	47.910840	47.910840	123.017704	71.732767	46.983638	46.983638	127.069126	68.983195
194	46.854783	46.854783	127.663227	68.605334	47.750304	47.750304	123.022520	71.252862	48.139893	48.139893	121.274213	72.420291
195	47.961361	47.961361	121.874279	71.884129	47.300532	47.300532	125.536115	69.916884	47.589127	47.589127	123.984331	70.772657
196	47.304544	47.304544	125.317583	69.928745	46.568588	46.568588	130.008108	67.769792	46.950891	46.950891	127.596921	68.887069
197	47.014310	47.014310	126.872079	69.073293	47.435102	47.435102	124.835103	70.315279	46.918061	46.918061	127.872269	68.790763
198	48.204089	48.204089	120.953954	72.613569	47.718833	47.718833	123.770702	71.158969	47.687016	47.687016	124.068570	71.064109
199	48.166539	48.166539	120.808727	72.500485	47.583785	47.583785	124.506812	70.756769	48.054120	48.054120	122.259230	72.162452
200	48.296568	48.296568	120.121166	72.892453	48.904473	48.904473	117.879132	74.738983	47.520672	47.520672	125.236216	70.569197
201	47.035495	47.035495	126.928807	69.135555	47.233330	47.233330	126.054369	69.718358	48.653140	48.653140	119.429273	73.972752
202	47.714902	47.714902	123.658516	71.147245	47.328854	47.328854	125.607703	70.000637	47.426731	47.426731	125.271821	70.290463
203	46.920036	46.920036	128.308974	68.796556	47.240213	47.240213	126.455212	69.738677	48.042773	48.042773	122.119515	72.128375
204	48.738500	48.738500	118.888209	74.232545	47.244178	47.244178	126.181675	69.750387	48.400098	48.400098	120.254865	73.205296
205	48.591306	48.591306	118.196065	73.784844	46.803966	46.803966	128.647564	68.456600	47.370193	47.370193	125.134764	70.122974
206	47.902721	47.902721	122.803193	71.708459	47.964400	47.964400	122.112440	71.893241	47.376323	47.376323	124.653580	70.141126
207	47.596905	47.596905	123.680707	70.795791	47.806259	47.806259	122.998787	71.419951	48.274001	48.274001	120.434834	72.824349
208	47.406882	47.406882	125.468088	70.231640	47.117960	47.117960	126.950239	69.378191	47.043159	47.043159	127.012014	69.158088
209	48.162997	48.162997	121.277315	72.489822	47.538484	47.538484	124.217383	70.622108	46.336943	46.336943	131.162660	67.097258
210	47.622070	47.622070	123.827882	70.870673	47.960904	47.960904	122.198532	71.882758	46.901875	46.901875	127.350335	68.743309
211	48.561850	48.561850	119.257047	73.695414	46.780432	46.780432	128.397040	68.387777	46.372624	46.372624	130.507149	67.200632
212	48.806234	48.806234	118.301597	74.439015	47.235799	47.235799	125.757414	69.725646	47.608342	47.608342	124.245808	70.829821
213	49.705319	49.705319	113.762453	77.206837	48.067343	48.067343	121.468041	72.202170	47.689952	47.689952	123.508907	71.072861
214	47.768784	47.768784	122.879104	71.308024	47.685887	47.685887	123.257081	71.060746	47.727210	47.727210	123.312064	71.183954
215	47.981186	47.981186	122.349664	71.943569	46.964568	46.964568	127.136651	68.927207	48.091530	48.091530	121.265131	72.274851
216	49.183111	49.183111	116.170324	75.593074	47.594859	47.594859	124.069844	70.789706	48.024009	48.024009	121.924415	72.072044
217	48.303441	48.303441	120.254961	72.913201	47.364108	47.364108	125.935605	70.104960	47.469432	47.469432	124.823735	70.417093
218	48.621236	48.621236	119.882480	73.875768	47.521597	47.521597	124.858403	70.571944	48.017721	48.017721	121.637704	72.053172
219	49.301014	49.301014	115.396208	75.955936	47.277472	47.277472	125.189201	69.848730	47.925928	47.925928	122.519159	71.777954
220	48.536963	48.536963	119.379867	73.619899	47.935651	47.935651	122.483534	71.807081	47.156896	47.156896	125.985249	69.492902
221	47.790942	47.790942	123.534051	71.374191	47.942411	47.942411	121.867038	71.827336	47.510993	47.510993	124.257521	70.540451
222	47.769846	47.769846	123.279505	71.311195	46.565212	46.565212	129.450373	67.759966	45.868447	45.868447	133.333030	65.747326
223	47.750452	47.750452	123.285886	71.253302	47.975584	47.975584	121.672099	71.926770	46.399244	46.399244	130.802153	67.277806
224	47.421035	47.421035	125.017147	70.273581	48.148417	48.148417	121.291707	72.445939	47.241255	47.241255	126.521173	69.741755
