#section	x1	y1	z1	apl1	x2	y2	z2	apl2	x3	y3	z3	apl3
225	46.794893	46.794893	129.992241	68.430063	44.698389	44.698389	142.257830	62.435813	45.726514	45.726514	136.325222	65.341064
226	47.395597	47.395597	127.247470	70.198207	45.699480	45.699480	136.544559	65.263828	45.884280	45.884280	135.331003	65.792722
227	46.272396	46.272396	133.419632	66.910458	46.309311	46.309311	132.759388	67.017259	46.027831	46.027831	134.247478	66.205038
228	45.936634	45.936634	135.506438	65.942948	47.398834	47.398834	127.094352	70.207796	46.591280	46.591280	131.683568	67.835854
229	46.910668	46.910668	130.011055	68.769087	47.550951	47.550951	126.339807	70.659156	47.140167	47.140167	128.359183	69.443604
230	46.154597	46.154597	133.591052	66.570215	47.669228	47.669228	125.581606	71.011102	47.066697	47.066697	128.580510	69.227312
231	46.449590	46.449590	132.052127	67.423886	46.927183	46.927183	128.683304	68.817516	47.485343	47.485343	126.463499	70.464307
232	47.519150	47.519150	126.262728	70.564676	46.278586	46.278586	133.443027	66.928361	47.474451	47.474451	126.645301	70.431986
233	45.822319	45.822319	135.319532	65.615155	45.932057	45.932057	133.953518	65.929809	47.375848	47.375848	126.730601	70.139718
234	45.807598	45.807598	135.044083	65.573001	45.903548	45.903548	135.515585	65.847991	47.297773	47.297773	127.225721	69.908730
235	47.065076	47.065076	128.985359	69.222544	46.366208	46.366208	132.815954	67.182038	47.457263	47.457263	126.785223	70.380994
236	47.111937	47.111937	127.993875	69.360458	46.297554	46.297554	132.894707	66.983235	47.173563	47.173563	128.065982	69.542032
237	46.189684	46.189684	133.319606	66.671466	46.585336	46.585336	130.919531	67.818549	46.698563	46.698563	130.923801	68.148619
238	45.810342	45.810342	135.460162	65.580858	45.641160	45.641160	136.380474	65.097360	46.847072	46.847072	129.295556	68.582753
239	46.327166	46.327166	132.480166	67.068946	45.469806	45.469806	137.542912	64.609476	47.565846	47.565846	125.994144	70.703428
240	45.910103	45.910103	134.461886	65.866800	46.511180	46.511180	132.506871	67.602807	46.719888	46.719888	130.780599	68.210874
241	46.084757	46.084757	134.332332	66.368900	47.196436	47.196436	128.167845	69.609486	46.243710	46.243710	133.249584	66.827522
242	46.280498	46.280498	133.199150	66.933889	47.368073	47.368073	126.787431	70.116697	46.717843	46.717843	130.754955	68.204901
243	46.633337	46.633337	131.379311	67.958379	48.030530	48.030530	122.900684	72.091618	46.556617	46.556617	132.285406	67.734957
244	47.382467	47.382467	127.206574	70.159318	47.342372	47.342372	127.057528	70.040630	46.764714	46.764714	130.028480	68.341828
245	46.868426	46.868426	129.526954	68.645292	47.485846	47.485846	127.016496	70.465799	46.332608	46.332608	131.923777	67.084704
246	46.144535	46.144535	134.257635	66.541192	46.981817	46.981817	128.484226	68.977848	46.610277	46.610277	131.781532	67.891186
247	45.779351	45.779351	135.570112	65.492155	47.058294	47.058294	128.688905	69.202595	47.086386	47.086386	128.739108	69.285242
248	46.984544	46.984544	129.963068	68.985854	46.948385	46.948385	128.694154	68.879713	47.725972	47.725972	125.728602	71.180263
249	46.309935	46.309935	132.912395	67.019065	46.657366	46.657366	131.323342	68.028430	46.256775	46.256775	133.197791	66.865287
250	46.060039	46.060039	134.042028	66.297724	46.528031	46.528031	131.992154	67.651803	47.010864	47.010864	129.256224	69.063168
251	45.806098	45.806098	135.778292	65.568707	47.819520	47.819520	125.033303	71.459578	47.089809	47.089809	128.183207	69.295316
252	45.273011	45.273011	138.813947	64.051422	46.036496	46.036496	134.287649	66.229968	47.829167	47.829167	125.063606	71.488413
253	45.801458	45.801458	135.862510	65.555424	46.467628	46.467628	131.745150	67.476263	48.484269	48.484269	121.298324	73.460137
254	45.221332	45.221332	138.987002	63.905278	47.007803	47.007803	128.348587	69.054172	48.530254	48.530254	120.935962	73.599550
255	44.677291	44.677291	142.594318	62.376886	46.968714	46.968714	128.853231	68.939379	46.144598	46.144598	133.365048	66.541372
256	44.780390	44.780390	141.712739	62.665104	46.912694	46.912694	129.484590	68.775025	47.553281	47.553281	126.218465	70.666080
257	45.024648	45.024648	140.378120	63.350592	46.543432	46.543432	131.205182	67.696597	47.049563	47.049563	129.235915	69.176919
258	45.086972	45.086972	140.649285	63.526096	46.949985	46.949985	129.343052	68.884410	48.028241	48.028241	123.259452	72.084749
259	45.640121	45.640121	136.801195	65.094396	46.750139	46.750139	130.188995	68.299234	46.883506	46.883506	129.785606	68.689472
260	46.435244	46.435244	132.141393	67.382245	46.556240	46.556240	131.089132	67.733858	46.917182	46.917182	130.416255	68.788187
261	46.014422	46.014422	135.308439	66.166470	46.156438	46.156438	133.601855	66.575525	46.515098	46.515098	131.681077	67.614199
262	46.433733	46.433733	132.589544	67.377862	46.007456	46.007456	134.919617	66.146438	47.477832	47.477832	125.929718	70.442016
263	45.613498	45.613498	136.800638	65.018476	46.357040	46.357040	132.608974	67.155473	46.684110	46.684110	130.815266	68.106440
264	46.108885	46.108885	133.909015	66.438414	45.917314	45.917314	134.334142	65.887491	45.626554	45.626554	136.369555	65.055700
265	46.182934	46.182934	132.875926	66.651980	46.334403	46.334403	132.818400	67.089903	46.278128	46.278128	134.055712	66.927036
266	45.406408	45.406408	137.728728	64.429434	45.872661	45.872661	135.210534	65.759408	45.846069	45.846069	136.129416	65.683189
267	46.050450	46.050450	134.592817	66.270123	46.847601	46.847601	130.401375	68.584304	45.898629	45.898629	135.089206	65.833879
268	45.275158	45.275158	138.540916	64.057498	47.444061	47.444061	126.562045	70.341842	46.599242	46.599242	131.400145	67.859042
269	45.722028	45.722028	137.004492	65.328245	46.895840	46.895840	129.595902	68.725619	47.316286	47.316286	127.347407	69.963465
270	45.845873	45.845873	135.342026	65.682627	47.739577	47.739577	124.927443	71.220852	47.326687	47.326687	126.861809	69.994229
271	44.755523	44.755523	142.039254	62.595525	47.397786	47.397786	125.933543	70.204690	46.457662	46.457662	131.833900	67.447323
272	45.215793	45.215793	138.780274	63.889623	47.198157	47.198157	127.984622	69.614564	46.790485	46.790485	130.605197	68.417172
273	44.673241	44.673241	141.986079	62.365577	46.770538	46.770538	130.116525	68.358852	46.598873	46.598873	130.976619	67.857969
274	45.295615	45.295615	138.772146	64.115397	47.428817	47.428817	126.470211	70.296647	46.096186	46.096186	133.901048	66.401825
275	45.890524	45.890524	135.281235	65.810630	46.939140	46.939140	128.973156	68.852588	45.438236	45.438236	137.869072	64.519792
276	46.581542	46.581542	131.084795	67.807502	46.005391	46.005391	134.543936	66.140501	46.214866	46.214866	133.505363	66.744182
277	47.323549	47.323549	127.894219	69.984948	46.184027	46.184027	133.502144	66.655137	46.236733	46.236733	133.390360	66.807358
278	48.268782	48.268782	122.885157	72.808604	46.330756	46.330756	132.631741	67.079342	46.676979	46.676979	131.079103	68.085636
279	47.606308	47.606308	126.209639	70.823768	45.714492	45.714492	137.194221	65.306713	47.125004	47.125004	128.672225	69.398937
280	48.022683	48.022683	123.424692	72.068065	46.761732	46.761732	131.050441	68.333113	47.412597	47.412597	127.029807	70.248574
281	46.479190	46.479190	131.449735	67.509848	46.998936	46.998936	128.650407	69.028124	46.739411	46.739411	131.183851	68.267891
282	46.651622	46.651622	131.309234	68.011682	45.954113	45.954113	135.264526	65.993142	45.886595	45.886595	134.982392	65.799362
283	47.061546	47.061546	128.403258	69.212159	47.365626	47.365626	127.276812	70.109453	45.557123	45.557123	137.167018	64.857858
284	46.918343	46.918343	129.044156	68.791592	46.891668	46.891668	130.307470	68.713393	46.822697	46.822697	129.793441	68.511406
285	46.708362	46.708362	130.150856	68.177221	46.163892	46.163892	134.014202	66.597028	46.410373	46.410373	132.748624	67.310085
286	46.560960	46.560960	131.677979	67.747594	47.461720	47.461720	126.761243	70.394216	45.216773	45.216773	138.909322	63.892392
287	46.553406	46.553406	131.642022	67.725612	45.807034	45.807034	136.228217	65.571387	46.042637	46.042637	134.368171	66.247639
288	46.959299	46.959299	129.227706	68.911744	46.980183	46.980183	129.164007	68.973050	45.638094	45.638094	136.200643	65.088613
289	47.194286	47.194286	127.886439	69.603145	47.772060	47.772060	124.696343	71.317805	45.712414	45.712414	136.739660	65.300776
290	47.162218	47.162218	127.989033	69.508587	48.014957	48.014957	124.223487	72.044879	45.894763	45.894763	134.804243	65.822791
291	46.325226	46.325226	132.576937	67.063330	47.834150	47.834150	125.080086	71.503310	47.075239	47.075239	128.628678	69.252442
292	46.922788	46.922788	128.807724	68.804627	47.410506	47.410506	126.640233	70.242379	46.929564	46.929564	129.955889	68.824499
293	46.745726	46.745726	130.230856	68.286342	47.293184	47.293184	127.438261	69.895163	47.622523	47.622523	124.885559	70.872021
294	46.972598	46.972598	129.509288	68.950779	47.580898	47.580898	126.391576	70.748182	46.448765	46.448765	132.173184	67.421494
295	46.106443	46.106443	133.914140	66.431376	47.067132	47.067132	129.099427	69.228592	47.577393	47.577393	125.888532	70.737762
296	46.640204	46.640204	130.538831	67.978395	47.131768	47.131768	128.283604	69.418860	46.768139	46.768139	129.769723	68.351840
297	46.211540	46.211540	133.646885	66.734576	46.594710	46.594710	131.473230	67.845844	46.776276	46.776276	130.586591	68.375626
298	46.672831	46.672831	130.500968	68.073537	46.717995	46.717995	130.348205	68.205346	46.943928	46.943928	129.856534	68.866637
299	46.740158	46.740158	130.637541	68.270073	47.280627	47.280627	127.340888	69.858053	46.399000	46.399000	132.328071	67.277101
300	46.976545	46.976545	129.689169	68.962369	46.330942	46.330942	132.042875	67.079882	46.034407	46.034407	134.496613	66.223957
301	46.554992	46.554992	131.732278	67.730227	46.609454	46.609454	131.614681	67.888787	45.667601	45.667601	136.072005	65.172806
302	46.069980	46.069980	133.893044	66.326347	46.783632	46.783632	130.428372	68.397132	46.097234	46.097234	134.229021	66.404843
303	46.213386	46.213386	133.691121	66.739907	46.426273	46.426273	132.447504	67.356212	46.816271	46.816271	129.627699	68.492602
304	46.417208	46.417208	132.430137	67.329913	46.411062	46.411062	132.296702	67.312084	46.108721	46.108721	133.767888	66.437941
305	46.536842	46.536842	132.465134	67.677426	45.788048	45.788048	136.374783	65.517041	45.728196	45.728196	136.286993	65.345874
306	48.002288	48.002288	123.563685	72.006865	46.000114	46.000114	133.915050	66.125326	45.965586	45.965586	135.776380	66.026097
307	46.694272	46.694272	130.563264	68.136095	45.533717	45.533717	136.854714	64.791231	46.095340	46.095340	133.794878	66.399387
308	46.027122	46.027122	134.517390	66.203000	46.439550	46.439550	131.787734	67.394744	45.484773	45.484773	137.471096	64.652017
309	47.141976	47.141976	128.557437	69.448934	46.000042	46.000042	134.886590	66.125122	46.020735	46.020735	134.670647	66.184628
310	46.846268	46.846268	130.143931	68.580402	45.897748	45.897748	134.821884	65.831353	46.665663	46.665663	131.002086	68.052629
311	46.844122	46.844122	129.821481	68.574117	46.269405	46.269405	133.400710	66.901806	46.511583	46.511583	131.409388	67.603981
312	47.853620	47.853620	125.126128	71.561529	46.736378	46.736378	130.472475	68.259033	46.492175	46.492175	131.764948	67.547574
313	48.180485	48.180485	122.690590	72.542472	47.513680	47.513680	126.616768	70.548432	46.905962	46.905962	129.672226	68.755291
314	47.682850	47.682850	125.035524	71.051694	47.457917	47.457917	125.947082	70.382933	45.886288	45.886288	134.843959	65.798483
315	47.793086	47.793086	125.035674	71.380597	46.822831	46.822831	129.893943	68.511797	46.584578	46.584578	131.276677	67.816340
316	46.379764	46.379764	131.949436	67.221327	47.257406	47.257406	127.768648	69.789452	47.253055	47.253055	127.905503	69.776599
317	46.249065	46.249065	133.701336	66.843001	47.508129	47.508129	125.962465	70.531948	46.553383	46.553383	132.015864	67.725547
318	48.213437	48.213437	122.902975	72.641735	46.675997	46.675997	130.342982	68.082772	46.298224	46.298224	132.776301	66.985173
319	47.885831	47.885831	123.998197	71.657900	46.814298	46.814298	129.848138	68.486829	46.104808	46.104808	133.737068	66.426666
320	46.508501	46.508501	131.784974	67.595020	47.387483	47.387483	126.165243	70.174174	46.949241	46.949241	128.784961	68.882226
321	46.286471	46.286471	132.924841	66.951168	46.199454	46.199454	133.927847	66.699672	47.692990	47.692990	124.716596	71.081915
322	45.946300	45.946300	134.621924	65.970703	46.099927	46.099927	133.680307	66.412602	47.222487	47.222487	127.536241	69.686352
323	47.064807	47.064807	128.908291	69.221751	47.258579	47.258579	128.136794	69.792916	47.034714	47.034714	128.373279	69.133259
324	45.856830	45.856830	135.454342	65.714028	45.592077	45.592077	137.684794	64.957421	46.489010	46.489010	131.822793	67.538377
325	46.229025	46.229025	133.282321	66.785085	46.267202	46.267202	133.533791	66.895435	46.425742	46.425742	131.450249	67.354672
326	46.667002	46.667002	131.026177	68.056534	46.904815	46.904815	129.178320	68.751927	47.504140	47.504140	126.891947	70.520104
327	46.845543	46.845543	129.808265	68.578278	46.934145	46.934145	128.825127	68.837936	47.175324	47.175324	128.956014	69.547225
328	45.783087	45.783087	135.727061	65.502846	46.554844	46.554844	131.775559	67.729797	47.063461	47.063461	128.938946	69.217793
329	46.477944	46.477944	132.216789	67.506226	45.849340	45.849340	135.561638	65.692560	47.548585	47.548585	125.942820	70.652122
330	46.908566	46.908566	129.107605	68.762925	45.726844	45.726844	136.204265	65.342008	47.123925	47.123925	128.622306	69.395759
331	46.988245	46.988245	128.750029	68.996725	47.232718	47.232718	127.904598	69.716550	46.765254	46.765254	129.969989	68.343407
332	46.544450	46.544450	132.104609	67.699557	46.941850	46.941850	129.500117	68.860541	47.885820	47.885820	124.276933	71.657869
333	46.546120	46.546120	131.782447	67.704416	46.884066	46.884066	129.789376	68.691114	45.967119	45.967119	134.596188	66.030502
334	47.319367	47.319367	126.966591	69.972578	47.056380	47.056380	129.597860	69.196966	45.836347	45.836347	135.941920	65.655333
335	47.584124	47.584124	126.095237	70.757778	46.445199	46.445199	132.046062	67.411140	46.671096	46.671096	130.876324	68.068474
336	47.227136	47.227136	127.288437	69.700074	46.423476	46.423476	132.369023	67.348098	46.106864	46.106864	134.486928	66.432590
337	45.770608	45.770608	136.151290	65.467142	46.628802	46.628802	131.804025	67.945161	45.852329	45.852329	136.092175	65.701126
338	47.542878	47.542878	126.214950	70.635164	47.318371	47.318371	127.466970	69.969632	45.890903	45.890903	134.871479	65.811717
339	47.248630	47.248630	127.586244	69.763531	46.694967	46.694967	130.561049	68.138124	45.357124	45.357124	138.905848	64.289648
340	45.094514	45.094514	140.190648	63.547350	46.140563	46.140563	134.268827	66.529737	46.185064	46.185064	133.941427	66.658131
341	45.809619	45.809619	135.938130	65.578788	47.106262	47.106262	128.198699	69.343747	46.778103	46.778103	130.269281	68.380967
342	46.040787	46.040787	134.738256	66.242316	46.312247	46.312247	132.854270	67.025757	46.603707	46.603707	131.288752	67.872046
343	47.532301	47.532301	126.672700	70.603738	45.798441	45.798441	135.733515	65.546788	46.448423	46.448423	131.863509	67.420500
344	47.458285	47.458285	126.868764	70.384026	46.509791	46.509791	131.197471	67.598772	45.942670	45.942670	135.148921	65.960280
345	46.416038	46.416038	132.401358	67.326517	47.309570	47.309570	127.864099	69.943605	45.828782	45.828782	135.870890	65.633663
346	47.033586	47.033586	129.093358	69.129945	47.235722	47.235722	127.777742	69.725419	46.506317	46.506317	131.650395	67.588673
347	47.717383	47.717383	125.156963	71.154644	47.414757	47.414757	126.573061	70.254976	47.568768	47.568768	126.076492	70.712116
348	47.440842	47.440842	126.507465	70.332298	47.174454	47.174454	128.014113	69.544659	47.777365	47.777365	125.284070	71.333645
349	47.386898	47.386898	126.897944	70.172441	46.492802	46.492802	131.736870	67.549396	46.240732	46.240732	133.108169	66.818916
350	46.404458	46.404458	132.484157	67.292929	47.007744	47.007744	129.183338	69.053999	46.222833	46.222833	132.770488	66.767197
351	46.946907	46.946907	129.639246	68.875377	46.754114	46.754114	130.585702	68.310849	46.156442	46.156442	132.921160	66.575535
352	46.380417	46.380417	132.724309	67.223222	46.218449	46.218449	133.080405	66.754533	46.086365	46.086365	134.438330	66.373533
353	46.540702	46.540702	130.935236	67.688655	45.912518	45.912518	135.299514	65.873728	46.844801	46.844801	129.672928	68.576104
354	47.308006	47.308006	127.806726	69.938981	46.403250	46.403250	131.840043	67.289425	46.448026	46.448026	132.655561	67.419349
355	47.180291	47.180291	128.264373	69.561871	46.639118	46.639118	130.794021	67.975228	46.732062	46.732062	130.129215	68.246424
356	46.533708	46.533708	132.176831	67.668313	46.395461	46.395461	131.592028	67.266837	46.454358	46.454358	131.535927	67.437731
357	47.368353	47.368353	127.203175	70.117526	46.529370	46.529370	131.917542	67.655696	46.363273	46.363273	132.529009	67.173535
358	46.794649	46.794649	130.077911	68.429349	46.835037	46.835037	129.471852	68.547523	47.033929	47.033929	128.586863	69.130952
359	45.922784	45.922784	134.942837	65.903191	46.360766	46.360766	131.784390	67.166269	46.414141	46.414141	131.999627	67.321015
360	45.520423	45.520423	137.487343	64.753402	46.493493	46.493493	131.766583	67.551402	45.356496	45.356496	138.178485	64.287867
361	45.922488	45.922488	135.252107	65.902342	47.025909	47.025909	128.442230	69.107379	46.383464	46.383464	132.321297	67.232056
362	46.189839	46.189839	133.716050	66.671914	45.991852	45.991852	134.975202	66.101577	45.505325	45.505325	137.616699	64.710457
363	46.247242	46.247242	132.954562	66.837730	45.657397	45.657397	136.450775	65.143684	46.544494	46.544494	131.442732	67.699686
364	45.872905	45.872905	135.624055	65.760107	45.734853	45.734853	136.789241	65.364900	45.917876	45.917876	134.478248	65.889105
365	46.059370	46.059370	134.453441	66.295798	46.446605	46.446605	132.275205	67.415223	46.201627	46.201627	133.706637	66.705947
366	46.416764	46.416764	132.461137	67.328624	45.854164	45.854164	135.984464	65.706387	46.628209	46.628209	131.470948	67.943433
367	47.102608	47.102608	129.057779	69.332989	46.480297	46.480297	132.656824	67.513064	46.688338	46.688338	130.681900	68.118780
368	46.187737	46.187737	133.832808	66.665845	47.050691	47.050691	128.479272	69.180234	48.241563	48.241563	122.123916	72.726513
369	46.133822	46.133822	134.118098	66.510299	47.291564	47.291564	127.822382	69.890377	46.591847	46.591847	130.764215	67.837506
370	47.037338	47.037338	129.424604	69.140974	46.626423	46.626423	131.345055	67.938228	46.814948	46.814948	130.439430	68.488730
371	47.507425	47.507425	125.708617	70.529859	47.815682	47.815682	124.450512	71.448108	46.685573	46.685573	131.098248	68.110709
372	46.472179	46.472179	131.420801	67.489482	46.844682	46.844682	130.130444	68.575757	46.386322	46.386322	131.714667	67.240341
373	48.407532	48.407532	122.209158	73.227785	46.878448	46.878448	129.626464	68.674654	46.704260	46.704260	130.390469	68.165247
374	47.093808	47.093808	128.885948	69.307086	46.946398	46.946398	129.660913	68.873883	47.861775	47.861775	124.123297	71.585921
375	47.054057	47.054057	128.614858	69.190134	46.452524	46.452524	132.416877	67.432405	47.068246	47.068246	128.310361	69.231869
376	46.244799	46.244799	133.351145	66.830671	46.627190	46.627190	130.303461	67.940465	46.266603	46.266603	133.263946	66.893705
377	45.856737	45.856737	134.944060	65.713761	46.914604	46.914604	129.800978	68.780628	46.248117	46.248117	133.348988	66.840260
378	47.252981	47.252981	127.911707	69.776382	46.304014	46.304014	132.746260	67.001929	47.716250	47.716250	125.426719	71.151265
379	46.334736	46.334736	132.814677	67.090867	46.039047	46.039047	134.119642	66.237308	46.667741	46.667741	131.578348	68.058688
380	46.378123	46.378123	132.839244	67.216571	46.558082	46.558082	131.327641	67.739218	47.212694	47.212694	127.634246	69.657452
381	46.274018	46.274018	133.353428	66.915147	47.155820	47.155820	127.560897	69.489729	47.085095	47.085095	128.020353	69.281443
382	45.941166	45.941166	134.608318	65.955962	46.234641	46.234641	132.388964	66.801314	46.942982	46.942982	128.829309	68.863861
383	45.353840	45.353840	138.230919	64.280336	46.509800	46.509800	131.473256	67.598798	47.246383	47.246383	127.327067	69.756897
384	44.969550	44.969550	140.524648	63.195638	47.048618	47.048618	128.888334	69.174139	48.188322	48.188322	122.822691	72.566074
385	45.414491	45.414491	138.136631	64.452376	46.934445	46.934445	129.327989	68.838817	47.467247	47.467247	126.287834	70.410609
386	45.357648	45.357648	137.959764	64.291132	46.528316	46.528316	131.780921	67.652630	47.347212	47.347212	128.145188	70.054953
387	45.067397	45.067397	140.308404	63.470947	46.457199	46.457199	132.376133	67.445980	46.655043	46.655043	130.194888	68.021657
388	45.871824	45.871824	135.748393	65.757008	46.460834	46.460834	131.546207	67.456535	47.204382	47.204382	128.489013	69.632929
389	46.779972	46.779972	130.142553	68.386430	46.792937	46.792937	130.400071	68.424343	47.192648	47.192648	128.037606	69.598314
390	47.285461	47.285461	127.521001	69.872338	46.245911	46.245911	133.605669	66.833883	48.161213	48.161213	123.153281	72.484452
391	46.518504	46.518504	132.014009	67.624101	46.821501	46.821501	130.129955	68.507906	47.536017	47.536017	126.170282	70.614778
392	46.917514	46.917514	129.977846	68.789160	46.362012	46.362012	132.790876	67.169880	47.174981	47.174981	127.498361	69.546215
393	47.054902	47.054902	128.603601	69.192619	46.418480	46.418480	133.170603	67.333604	45.606084	45.606084	136.886766	64.997339
394	47.633191	47.633191	126.042674	70.903779	45.670689	45.670689	136.388298	65.181619	45.756347	45.756347	135.793391	65.426352
395	47.651381	47.651381	125.882642	70.957941	45.779564	45.779564	135.577581	65.492765	45.801062	45.801062	136.368920	65.554290
396	46.409592	46.409592	132.062443	67.307820	47.543553	47.543553	125.816367	70.637169	46.540139	46.540139	132.216769	67.687015
397	45.939330	45.939330	134.817457	65.950688	45.918545	45.918545	135.592440	65.891024	46.422755	46.422755	132.122584	67.346007
398	47.433233	47.433233	126.848703	70.309737	45.228660	45.228660	139.818613	63.925990	46.681650	46.681650	131.394384	68.099263
399	46.793164	46.793164	129.925768	68.425007	45.968166	45.968166	135.112570	66.033508	47.094537	47.094537	129.135499	69.309232
400	46.622630	46.622630	131.576556	67.927175	46.358371	46.358371	132.181258	67.159330	46.602063	46.602063	131.214616	67.867258
401	46.539309	46.539309	131.851870	67.684603	46.255189	46.255189	132.847476	66.860703	46.173060	46.173060	133.405288	66.623484
402	46.097513	46.097513	133.419562	66.405647	45.731661	45.731661	136.839928	65.355774	46.445824	46.445824	132.184210	67.412956
403	46.378568	46.378568	132.005164	67.217861	45.109828	45.109828	138.855421	63.590518	46.713302	46.713302	130.397299	68.191644
404	46.677864	46.677864	131.263981	68.088219	45.572406	45.572406	136.707433	64.901382	46.242917	46.242917	133.033707	66.825230
405	46.182687	46.182687	133.640941	66.651269	45.828520	45.828520	136.337153	65.632913	47.282386	47.282386	127.569969	69.863250
406	46.187887	46.187887	134.125762	66.666277	45.996527	45.996527	134.953538	66.115015	46.907146	46.907146	129.972962	68.758760
407	45.033419	45.033419	140.313278	63.375276	45.708379	45.708379	136.619290	65.289247	47.215669	47.215669	127.485124	69.666232
408	46.376152	46.376152	132.714983	67.210859	45.669071	45.669071	136.582919	65.177002	46.856265	46.856265	130.573225	68.609673
409	46.351109	46.351109	132.569489	67.138291	46.199310	46.199310	132.916806	66.699257	46.103217	46.103217	134.683783	66.422083
410	47.159425	47.159425	128.268553	69.500356	46.243894	46.243894	132.975831	66.828054	46.008822	46.008822	134.966086	66.150367
411	47.173913	47.173913	127.612684	69.543066	46.380820	46.380820	132.909389	67.224388	46.352437	46.352437	132.796278	67.142138
412	46.379538	46.379538	132.004878	67.220673	46.777625	46.777625	130.182573	68.379570	46.907436	46.907436	129.883877	68.759611
413	45.860917	45.860917	135.139267	65.725740	46.152912	46.152912	132.878323	66.565352	46.982939	46.982939	128.720896	68.981142
414	46.074179	46.074179	133.962623	66.338436	46.283602	46.283602	132.781549	66.942868	47.106375	47.106375	128.278061	69.344081
415	46.323767	46.323767	133.470993	67.059105	46.878773	46.878773	129.445656	68.675604	47.613808	47.613808	125.093964	70.846085
416	46.488091	46.488091	132.237978	67.535707	45.820789	45.820789	135.269952	65.610773	46.723036	46.723036	130.345047	68.220064
417	46.365903	46.365903	132.826889	67.181154	46.051999	46.051999	134.355026	66.274581	47.677101	47.677101	125.688646	71.034561
418	46.921994	46.921994	129.881887	68.802297	45.507221	45.507221	136.969741	64.715848	47.144662	47.144662	128.358092	69.456849
419	46.552448	46.552448	131.390342	67.722826	46.122252	46.122252	134.110090	66.476942	47.030407	47.030407	129.030760	69.120599
420	48.159708	48.159708	123.522093	72.479920	46.687256	46.687256	130.508525	68.115621	47.397169	47.397169	126.879755	70.202862
421	47.276950	47.276950	127.662070	69.847186	47.234162	47.234162	127.668038	69.720816	46.887463	46.887463	129.408639	68.701068
422	46.908596	46.908596	129.897817	68.763011	46.439827	46.439827	132.156072	67.395547	47.564472	47.564472	126.207757	70.699342
423	46.351719	46.351719	132.272183	67.140057	47.136145	47.136145	128.927808	69.431756	46.784066	46.784066	130.177952	68.398400
424	45.395339	45.395339	138.207261	64.398025	47.365554	47.365554	126.759044	70.109242	46.459383	46.459383	131.908825	67.452321
425	46.235477	46.235477	132.844274	66.803730	47.129768	47.129768	128.074870	69.412969	45.597066	45.597066	136.855641	64.971640
426	45.736645	45.736645	137.128953	65.370021	45.979020	45.979020	134.565867	66.064696	45.718239	45.718239	136.064557	65.317418
427	46.142160	46.142160	134.026451	66.534341	46.065238	46.065238	134.233551	66.312693	46.457827	46.457827	131.890528	67.447804
428	46.571525	46.571525	131.013539	67.778342	46.103204	46.103204	134.000492	66.422044	46.312785	46.312785	132.337689	67.027315
429	46.397561	46.397561	132.113689	67.272926	46.851499	46.851499	129.743351	68.595719	46.986817	46.986817	128.951939	68.992529
430	46.564701	46.564701	131.945038	67.758481	47.836141	47.836141	124.592137	71.509263	46.423005	46.423005	132.374746	67.346731
431	45.878507	45.878507	135.786890	65.776168	47.271471	47.271471	127.631325	69.830999	46.045916	46.045916	133.625222	66.257073
432	47.319563	47.319563	128.038444	69.973158	46.510216	46.510216	132.011332	67.600005	46.720184	46.720184	130.517240	68.211736
433	47.984556	47.984556	123.571263	71.953677	46.515948	46.515948	131.327844	67.616669	46.640508	46.640508	131.720043	67.979280
434	48.616214	48.616214	120.762183	73.860507	47.307659	47.307659	127.379955	69.937955	46.258432	46.258432	133.031445	66.870078
435	48.443350	48.443350	122.129069	73.336192	47.111753	47.111753	128.374914	69.359915	47.261057	47.261057	127.444774	69.800233
436	49.042168	49.042168	118.166762	75.160446	45.559303	45.559303	137.514145	64.864066	46.849080	46.849080	130.591689	68.588636
437	47.254505	47.254505	127.480151	69.780883	45.622033	45.622033	136.568557	65.042808	46.420834	46.420834	132.232370	67.340431
438	47.400683	47.400683	126.521163	70.213274	45.261694	45.261694	139.129209	64.019405	46.841682	46.841682	129.789148	68.566974
439	46.967288	46.967288	129.215028	68.935192	45.336183	45.336183	138.553876	64.230297	46.108877	46.108877	133.452444	66.438393
440	46.278329	46.278329	133.468609	66.927616	46.251084	46.251084	133.104653	66.848838	47.702564	47.702564	125.362926	71.110458
441	47.073984	47.073984	129.259855	69.248749	44.650665	44.650665	143.034147	62.302560	47.197618	47.197618	127.508908	69.612974
442	46.848964	46.848964	129.730136	68.588296	44.798767	44.798767	141.648003	62.716548	46.626674	46.626674	131.175270	67.938962
443	46.161251	46.161251	133.529805	66.589409	45.952181	45.952181	134.979114	65.987593	46.907931	46.907931	130.017901	68.761062
444	46.014381	46.014381	134.740542	66.166351	46.103816	46.103816	133.918069	66.423807	46.565497	46.565497	132.043954	67.760797
445	45.777247	45.777247	136.730049	65.486137	45.926400	45.926400	134.487789	65.913568	46.685626	46.685626	130.798074	68.110866
446	46.680479	46.680479	130.497359	68.095849	46.115475	46.115475	133.626900	66.457408	46.596490	46.596490	131.415317	67.851027
447	47.056551	47.056551	128.584302	69.197469	46.595929	46.595929	131.567183	67.849395	46.749317	46.749317	131.060070	68.296831
448	46.274292	46.274292	134.047834	66.915942	46.283792	46.283792	132.976269	66.943418	45.717830	45.717830	135.912218	65.316249
449	46.682105	46.682105	130.982085	68.100593	47.308009	47.308009	127.221450	69.938991	46.893884	46.893884	129.829904	68.719886
