#section	x1	y1	z1	apl1	x2	y2	z2	apl2	x3	y3	z3	apl3
23	46.218889	46.218889	131.908331	66.755804	45.370343	45.370343	137.619124	64.327126	44.860122	44.860122	140.131834	62.888454
24	46.892703	46.892703	128.874571	68.716425	45.608513	45.608513	136.243618	65.004264	45.242695	45.242695	137.749211	63.965670
25	46.422400	46.422400	131.162882	67.344976	45.984026	45.984026	133.646104	66.079083	45.553869	45.553869	136.642858	64.848594
26	45.022502	45.022502	138.778976	63.344554	45.270873	45.270873	137.745338	64.045373	46.637974	46.637974	130.097947	67.971893
27	45.505681	45.505681	136.863585	64.711468	45.189914	45.189914	139.216835	63.816510	45.841835	45.841835	134.044077	65.671056
28	46.778761	46.778761	130.075328	68.382890	45.440202	45.440202	137.034239	64.525374	46.024967	46.024967	133.736943	66.196798
29	45.704993	45.704993	135.361571	65.279573	45.973298	45.973298	133.709894	66.048255	45.118696	45.118696	138.695102	63.615522
30	45.585653	45.585653	135.905505	64.939119	45.527017	45.527017	136.537370	64.772165	45.932907	45.932907	133.467960	65.932248
31	45.440452	45.440452	137.909341	64.526085	44.736014	44.736014	140.810814	62.540968	45.877412	45.877412	133.707743	65.773030
32	44.354353	44.354353	143.347134	61.478395	43.886243	43.886243	146.362262	60.187572	46.587425	46.587425	130.884721	67.824630
33	44.629851	44.629851	141.707824	62.244486	44.886409	44.886409	139.355901	62.962178	46.603868	46.603868	129.954454	67.872517
34	45.241650	45.241650	138.201389	63.962717	45.952499	45.952499	133.593495	65.988506	45.815788	45.815788	135.229301	65.596451
35	45.501687	45.501687	136.596324	64.700110	45.800620	45.800620	134.820874	65.553024	46.530415	46.530415	131.012376	67.658735
36	45.320797	45.320797	137.882472	64.186706	46.757882	46.757882	129.810407	68.321861	46.431445	46.431445	130.720318	67.371221
37	44.994445	44.994445	139.588546	63.265627	45.082401	45.082401	138.854413	63.513214	46.981555	46.981555	127.822488	68.977077
38	45.336932	45.336932	137.202207	64.232420	45.473065	45.473065	137.302182	64.618740	46.291591	46.291591	132.107706	66.965980
39	45.366178	45.366178	137.704929	64.315316	45.381972	45.381972	137.244058	64.360106	45.679621	45.679621	135.073209	65.207117
40	43.940043	43.940043	145.828757	60.335231	45.851152	45.851152	134.544495	65.697755	45.810298	45.810298	135.198630	65.580730
41	45.246337	45.246337	138.722392	63.975968	45.295243	45.295243	138.424915	64.114344	45.643355	45.643355	136.066651	65.103619
42	45.320047	45.320047	137.615347	64.184584	45.411499	45.411499	137.052197	64.443882	47.412740	47.412740	126.243200	70.248997
43	45.909956	45.909956	134.053170	65.866376	45.711570	45.711570	135.264275	65.298362	47.859861	47.859861	123.565162	71.580196
44	46.307939	46.307939	132.011565	67.013289	44.748873	44.748873	141.753506	62.576925	46.665127	46.665127	129.792442	68.051065
45	45.421728	45.421728	136.714865	64.472918	45.915148	45.915148	134.279893	65.881275	46.621288	46.621288	130.697330	67.923264
46	45.254045	45.254045	137.486620	63.997769	45.740697	45.740697	135.020617	65.381606	47.097601	47.097601	127.450429	69.318251
47	45.033413	45.033413	138.745971	63.375259	46.713101	46.713101	129.926415	68.191057	45.718182	45.718182	134.871982	65.317256
48	46.212210	46.212210	133.135663	66.736512	45.050855	45.050855	140.060541	63.424360	45.838330	45.838330	133.850339	65.661014
49	47.083820	47.083820	127.767598	69.277691	45.623498	45.623498	135.630670	65.046986	44.963260	44.963260	140.078019	63.177960
50	46.300906	46.300906	132.202006	66.992934	45.602352	45.602352	136.072439	64.986703	45.931388	45.931388	134.872860	65.927889
51	45.682020	45.682020	135.288466	65.213968	46.034290	46.034290	133.048701	66.223622	46.144064	46.144064	133.175319	66.539833
52	46.085776	46.085776	133.097622	66.371837	44.171877	44.171877	145.309301	60.973586	45.425117	45.425117	136.935633	64.482538
53	46.758685	46.758685	129.357306	68.324206	45.747775	45.747775	135.390199	65.401842	45.213300	45.213300	138.228568	63.882577
54	46.274763	46.274763	132.529503	66.917304	45.481176	45.481176	136.441825	64.641792	45.502658	45.502658	136.337858	64.702872
55	47.186425	47.186425	126.109639	69.579959	44.586999	44.586999	141.809512	62.125014	44.963983	44.963983	140.389318	63.179994
56	45.580205	45.580205	136.620693	64.923596	44.694327	44.694327	141.592585	62.424466	45.589504	45.589504	136.856213	64.950089
57	45.159495	45.159495	139.321469	63.730626	45.667129	45.667129	135.921368	65.171458	45.500132	45.500132	136.422095	64.695688
58	45.580517	45.580517	136.786254	64.924485	46.068655	46.068655	132.823259	66.322529	46.014924	46.014924	133.824783	66.167915
59	44.915670	44.915670	140.259838	63.044294	45.148092	45.148092	138.878971	63.698443	46.507756	46.507756	131.165669	67.592856
60	45.882939	45.882939	134.407970	65.788878	45.697626	45.697626	135.805420	65.258533	45.439384	45.439384	136.763074	64.523050
61	46.265263	46.265263	132.471149	66.889829	45.040181	45.040181	140.171196	63.394308	47.375687	47.375687	126.250806	70.139242
62	46.366658	46.366658	131.475478	67.183343	44.481540	44.481540	142.733170	61.831482	45.778029	45.778029	134.703117	65.488374
63	46.103969	46.103969	133.560176	66.424248	45.687529	45.687529	135.266469	65.229698	46.163735	46.163735	132.398306	66.596577
64	47.512991	47.512991	126.011697	70.546386	45.136846	45.136846	138.968848	63.666716	45.769545	45.769545	135.166964	65.464101
65	46.530746	46.530746	129.673670	67.659697	46.023541	46.023541	133.478642	66.192699	45.083150	45.083150	138.973660	63.515325
66	45.907587	45.907587	135.032224	65.859578	46.231838	46.231838	132.133361	66.793212	46.030597	46.030597	133.863091	66.212995
67	44.752503	44.752503	141.052215	62.587078	45.940361	45.940361	134.280692	65.953649	45.738791	45.738791	135.926963	65.376158
68	46.246604	46.246604	131.287600	66.835886	45.838206	45.838206	134.663762	65.660659	46.109094	46.109094	133.103020	66.439018
69	45.880157	45.880157	134.488291	65.780900	45.942581	45.942581	133.305009	65.960022	46.043417	46.043417	133.637524	66.249883
70	45.891388	45.891388	134.625236	65.813109	46.612308	46.612308	130.617141	67.897103	46.689992	46.689992	130.237389	68.123606
71	45.571966	45.571966	136.185005	64.900127	45.742748	45.742748	135.155769	65.387470	45.629546	45.629546	135.857971	65.064232
72	47.127924	47.127924	127.674578	69.407538	45.351678	45.351678	137.218773	64.274208	45.249151	45.249151	138.161143	63.983927
73	47.724539	47.724539	124.748497	71.175989	45.594295	45.594295	135.953486	64.963741	46.043010	46.043010	133.669571	66.248710
74	47.227718	47.227718	127.158965	69.701791	44.544947	44.544947	142.487814	62.007885	46.892242	46.892242	129.087177	68.715074
75	46.717628	46.717628	130.553417	68.204273	44.332087	44.332087	143.773126	61.416687	45.268510	45.268510	138.201354	64.038688
76	46.560674	46.560674	130.474783	67.746762	45.254167	45.254167	137.991388	63.998114	45.502897	45.502897	137.147190	64.703551
77	46.423088	46.423088	131.271001	67.346972	45.803941	45.803941	134.426755	65.562533	45.458182	45.458182	136.375700	64.576447
78	46.196442	46.196442	132.295989	66.690977	46.580567	46.580567	129.647735	67.804663	45.689026	45.689026	135.983168	65.233972
79	46.251675	46.251675	132.277040	66.850544	45.998355	45.998355	133.348070	66.120272	45.738270	45.738270	136.018254	65.374666
80	46.317067	46.317067	132.849985	67.039710	45.503108	45.503108	137.338836	64.704152	46.683008	46.683008	130.100685	68.103227
81	45.150537	45.150537	138.737268	63.705345	46.061170	46.061170	133.535715	66.300981	45.752547	45.752547	135.952097	65.415486
82	45.183685	45.183685	138.231581	63.798919	46.601477	46.601477	130.156797	67.865552	45.477377	45.477377	136.007068	64.630994
83	45.711055	45.711055	135.355561	65.296893	45.695508	45.695508	135.609104	65.252484	45.406477	45.406477	137.848756	64.429630
84	45.829637	45.829637	134.775007	65.636113	45.902230	45.902230	134.042587	65.844209	45.553757	45.553757	136.499398	64.848274
85	46.172009	46.172009	132.303867	66.620450	46.050957	46.050957	133.503417	66.271581	45.469957	45.469957	136.850034	64.609907
86	46.587724	46.587724	130.625496	67.825501	45.246702	45.246702	138.682233	63.977001	45.947729	45.947729	134.228689	65.974807
87	46.554976	46.554976	130.228044	67.730181	46.223148	46.223148	132.235388	66.768106	46.043415	46.043415	133.738471	66.249876
88	45.582370	45.582370	136.004992	64.929764	44.996367	44.996367	138.808397	63.271034	46.183560	46.183560	132.726399	66.653788
89	46.069085	46.069085	133.282820	66.323770	44.897834	44.897834	140.525853	62.994235	46.673371	46.673371	129.712745	68.075110
90	46.228742	46.228742	132.736996	66.784269	44.577753	44.577753	142.547088	62.099253	46.797172	46.797172	129.628121	68.436728
91	45.807853	45.807853	134.434835	65.573732	44.853031	44.853031	140.761509	62.868574	47.329412	47.329412	126.968231	70.002289
92	45.491250	45.491250	136.078394	64.670433	44.498664	44.498664	142.219856	61.879098	46.071166	46.071166	132.895996	66.329761
93	45.658573	45.658573	135.527410	65.147041	45.552282	45.552282	136.648084	64.844076	45.491895	45.491895	136.454107	64.672267
94	45.657367	45.657367	135.441035	65.143600	46.182515	46.182515	132.520256	66.650771	46.263323	46.263323	131.584869	66.884222
95	45.564427	45.564427	136.698326	64.878657	46.395996	46.395996	131.093711	67.268390	46.255443	46.255443	131.802661	66.861438
96	46.488393	46.488393	131.091538	67.536585	45.481924	45.481924	136.598830	64.643918	46.703659	46.703659	129.699915	68.163494
97	45.198485	45.198485	138.084221	63.840720	44.971573	44.971573	140.499810	63.201325	45.915348	45.915348	134.362089	65.881849
98	45.952378	45.952378	134.740554	65.988156	45.596120	45.596120	136.283903	64.968944	45.942731	45.942731	133.773154	65.960454
99	45.705040	45.705040	135.620953	65.279709	46.849716	46.849716	128.465791	68.590498	45.793196	45.793196	135.028987	65.531776
100	46.005731	46.005731	134.191815	66.141477	45.395792	45.395792	137.973678	64.399311	45.981022	45.981022	134.204223	66.070450
101	45.926514	45.926514	133.521467	65.913898	46.054854	46.054854	133.751670	66.282799	45.887037	45.887037	135.052599	65.800630
102	45.803782	45.803782	134.955936	65.562078	45.698242	45.698242	135.520119	65.260291	45.532189	45.532189	136.667968	64.786881
103	46.144800	46.144800	132.252457	66.541954	45.336573	45.336573	137.219394	64.231403	46.437232	46.437232	131.053982	67.388016
104	46.841603	46.841603	128.366856	68.566743	46.117579	46.117579	133.099562	66.463472	46.544990	46.544990	130.455895	67.701128
105	47.613023	47.613023	124.671206	70.843750	45.693342	45.693342	135.540824	65.246297	45.674369	45.674369	136.071376	65.192126
106	47.335090	47.335090	126.704551	70.019085	46.923175	46.923175	128.384907	68.805760	46.033311	46.033311	133.844776	66.220803
107	46.930815	46.930815	128.024679	68.828169	46.110739	46.110739	132.464327	66.443759	45.232532	45.232532	137.784572	63.936936
108	46.689264	46.689264	130.014260	68.121481	46.080695	46.080695	133.300185	66.357202	45.867814	45.867814	135.016789	65.745510
109	46.381485	46.381485	132.188335	67.226317	45.904010	45.904010	134.504390	65.849316	45.497014	45.497014	137.153389	64.686821
110	46.682724	46.682724	129.378200	68.102397	45.537770	45.537770	135.672239	64.802764	45.425190	45.425190	137.438553	64.482746
111	46.107900	46.107900	132.789644	66.435577	45.314941	45.314941	137.945678	64.170120	45.560420	45.560420	136.765210	64.867246
112	45.857823	45.857823	134.250818	65.716872	45.644799	45.644799	136.438023	65.107741	45.576292	45.576292	137.224838	64.912449
113	46.164289	46.164289	132.037037	66.598173	45.206655	45.206655	138.456419	63.863801	44.798519	44.798519	140.949970	62.715853
114	45.609550	45.609550	135.846726	65.007219	45.883887	45.883887	134.858596	65.791596	45.744092	45.744092	135.937501	65.391312
115	45.742621	45.742621	135.071975	65.387107	45.999292	45.999292	134.016158	66.122964	45.755791	45.755791	134.574593	65.424763
116	45.886939	45.886939	134.419772	65.800349	46.406468	46.406468	131.554050	67.298759	47.425962	47.425962	126.220715	70.288182
117	46.330411	46.330411	131.741786	67.078344	45.981153	45.981153	134.038089	66.070827	45.892825	45.892825	134.395292	65.817230
118	46.097317	46.097317	133.631135	66.405081	47.069321	47.069321	128.669266	69.235030	46.139801	46.139801	132.246646	66.527537
119	46.085313	46.085313	133.210183	66.370503	46.187788	46.187788	132.843016	66.665993	45.502197	45.502197	136.382906	64.701561
120	46.498138	46.498138	130.838477	67.564902	46.426364	46.426364	131.328703	67.356477	45.430348	45.430348	137.269826	64.497390
121	46.789405	46.789405	129.555597	68.414012	45.685245	45.685245	135.929293	65.223174	46.186105	46.186105	133.303957	66.661133
122	47.179094	47.179094	126.852208	69.558340	47.336766	47.336766	126.639755	70.024046	47.449026	47.449026	126.213666	70.356565
123	47.109551	47.109551	127.974787	69.353431	46.213545	46.213545	132.791993	66.740367	46.960161	46.960161	128.080205	68.914272
124	45.521080	45.521080	135.572058	64.755271	46.312856	46.312856	131.967198	67.027519	46.630999	46.630999	129.664584	67.951565
125	45.381985	45.381985	136.965917	64.360141	46.168820	46.168820	133.026269	66.611247	46.107947	46.107947	132.667224	66.435710
126	45.394316	45.394316	136.903191	64.395123	46.042034	46.042034	133.684963	66.245902	46.098434	46.098434	133.016502	66.408300
127	46.146646	46.146646	133.774583	66.547280	45.926872	45.926872	134.684767	65.914925	46.034722	46.034722	133.243715	66.224865
128	46.729532	46.729532	129.642696	68.239037	46.549216	46.549216	131.233519	67.713423	47.193548	47.193548	127.468491	69.600967
129	46.557446	46.557446	130.107990	67.737367	46.275474	46.275474	132.611393	66.919359	46.419001	46.419001	131.277299	67.335115
130	45.627445	45.627445	136.142735	65.058243	47.100778	47.100778	127.272093	69.327602	46.173722	46.173722	132.652898	66.625395
131	46.063984	46.063984	133.048401	66.309081	46.578883	46.578883	130.969645	67.799762	45.626517	45.626517	136.024897	65.055596
132	45.660405	45.660405	134.877226	65.152269	46.614988	46.614988	131.002109	67.904911	45.109625	45.109625	138.777583	63.589946
133	46.580103	46.580103	130.070369	67.803314	47.379940	47.379940	126.908380	70.151835	45.601533	45.601533	135.649638	64.984370
134	46.150711	46.150711	133.208606	66.559004	46.323852	46.323852	131.272742	67.059353	45.341468	45.341468	137.491522	64.245272
135	46.046475	46.046475	133.514748	66.258682	46.090541	46.090541	132.854322	66.385562	46.201867	46.201867	132.716078	66.706640
136	45.381108	45.381108	136.834697	64.357654	45.635577	45.635577	136.099857	65.081433	46.595940	46.595940	130.397128	67.849425
137	45.889164	45.889164	134.049544	65.806730	46.758985	46.758985	129.665911	68.325084	46.523602	46.523602	130.259998	67.638923
138	46.303067	46.303067	132.729118	66.999187	47.401381	47.401381	126.474712	70.215340	45.866190	45.866190	134.236884	65.740855
139	46.088549	46.088549	133.704152	66.379824	46.352762	46.352762	131.585705	67.143080	46.756433	46.756433	129.574314	68.317626
140	46.330086	46.330086	131.777798	67.077401	46.469664	46.469664	130.451814	67.482177	46.602113	46.602113	129.971334	67.867404
141	46.196891	46.196891	132.261333	66.692273	46.103248	46.103248	133.458193	66.422172	46.128223	46.128223	133.323208	66.494154
142	45.758249	45.758249	135.702534	65.431791	44.780460	44.780460	140.499926	62.665299	46.219453	46.219453	132.883445	66.757434
143	45.737526	45.737526	135.256374	65.372539	45.123937	45.123937	138.664909	63.630302	46.076863	46.076863	133.344472	66.346165
144	46.883108	46.883108	128.235171	68.688308	46.182065	46.182065	133.326117	66.649473	45.808227	45.808227	134.396881	65.574801
145	47.161199	47.161199	126.936407	69.505585	46.463625	46.463625	130.871534	67.464638	46.213056	46.213056	132.464366	66.738955
146	46.598279	46.598279	130.350069	67.856238	46.495434	46.495434	130.834571	67.557044	46.301707	46.301707	132.644898	66.995252
147	46.109519	46.109519	133.773237	66.440242	46.762141	46.762141	128.685673	68.334308	45.561459	45.561459	136.220722	64.870205
148	45.997356	45.997356	134.273677	66.117398	45.922813	45.922813	134.852556	65.903273	46.471761	46.471761	131.082010	67.488267
149	46.130275	46.130275	133.107410	66.500070	45.812440	45.812440	135.291755	65.586863	46.452661	46.452661	131.323611	67.432802
150	46.916258	46.916258	128.338365	68.785478	45.395863	45.395863	137.078984	64.399511	46.465410	46.465410	131.166746	67.469824
151	46.149783	46.149783	133.246900	66.556327	46.178831	46.178831	131.764533	66.640140	47.447303	47.447303	125.170853	70.351455
152	46.776869	46.776869	129.910658	68.377357	45.140805	45.140805	138.586759	63.677883	47.048453	47.048453	127.867414	69.173653
153	46.195178	46.195178	132.137288	66.687327	45.996278	45.996278	133.906993	66.114300	47.131052	47.131052	127.460438	69.416753
154	47.044303	47.044303	128.368364	69.161453	46.060525	46.060525	132.386666	66.299123	46.171927	46.171927	133.123632	66.620213
155	46.096092	46.096092	133.307024	66.401554	45.819393	45.819393	134.671438	65.606775	45.273580	45.273580	137.788739	64.053033
156	45.397660	45.397660	136.550882	64.404611	45.188771	45.188771	138.900275	63.813282	46.052257	46.052257	133.585610	66.275323
157	46.305175	46.305175	132.920800	67.005289	45.821380	45.821380	134.917289	65.612465	46.305590	46.305590	131.631774	67.006490
158	46.118320	46.118320	133.092792	66.465606	46.406634	46.406634	130.969893	67.299240	46.275625	46.275625	131.988992	66.919795
159	45.734002	45.734002	135.267828	65.362466	46.815575	46.815575	128.974683	68.490566	45.527213	45.527213	136.689844	64.772722
160	45.996202	45.996202	133.541169	66.114080	46.907183	46.907183	128.775885	68.758870	45.957591	45.957591	133.220370	66.003131
161	47.860233	47.860233	123.913243	71.581309	46.565616	46.565616	130.025266	67.761145	46.082782	46.082782	133.472793	66.363212
162	46.737749	46.737749	129.831629	68.263038	46.573831	46.573831	130.125329	67.785054	45.943148	45.943148	133.576278	65.961653
163	46.472046	46.472046	130.721021	67.489095	47.064986	47.064986	127.349828	69.222278	46.239392	46.239392	131.800593	66.815042
164	47.131299	47.131299	127.545509	69.417478	47.103741	47.103741	127.214598	69.336327	46.166554	46.166554	133.381700	66.604709
165	47.085118	47.085118	127.533624	69.281511	46.625544	46.625544	129.577092	67.935667	46.003839	46.003839	133.721708	66.136037
166	45.705179	45.705179	135.244053	65.280106	45.893777	45.893777	134.377737	65.819963	46.957322	46.957322	128.824429	68.905941
167	45.391507	45.391507	137.680180	64.387154	46.039041	46.039041	133.220477	66.237290	46.830690	46.830690	129.037269	68.534798
168	45.466118	45.466118	136.199946	64.598996	47.198689	47.198689	126.960017	69.616134	46.421699	46.421699	131.117665	67.342943
169	46.635842	46.635842	130.138990	67.965681	46.240852	46.240852	131.988795	66.819262	47.497139	47.497139	125.505576	70.499321
170	46.533857	46.533857	130.273951	67.668746	47.080596	47.080596	126.961322	69.268204	46.081763	46.081763	132.720490	66.360277
171	46.249266	46.249266	132.114768	66.843580	46.776059	46.776059	129.917399	68.374990	44.834582	44.834582	141.163333	62.816867
172	46.094852	46.094852	134.087878	66.397981	45.505850	45.505850	136.080891	64.711950	45.500953	45.500953	136.497165	64.698022
173	45.701586	45.701586	135.355973	65.269843	45.870959	45.870959	135.345566	65.754528	46.604834	46.604834	130.417211	67.875330
174	45.567252	45.567252	136.112968	64.886701	46.238689	46.238689	132.460770	66.813012	45.483152	45.483152	135.846911	64.647411
175	46.065019	46.065019	134.220716	66.312061	46.873026	46.873026	129.071774	68.658767	45.354845	45.354845	138.232931	64.283186
176	46.706685	46.706685	129.850587	68.172327	46.343608	46.343608	131.506377	67.116563	45.790466	45.790466	135.015965	65.523962
177	46.065042	46.065042	133.480584	66.312127	47.727805	47.727805	124.301725	71.185731	46.282463	46.282463	131.945869	66.939575
178	46.216793	46.216793	131.693238	66.749748	46.733553	46.733553	129.458898	68.250782	46.256510	46.256510	131.690236	66.864523
179	45.973065	45.973065	133.718579	66.047586	46.034731	46.034731	133.731859	66.224890	46.010703	46.010703	133.461844	66.155774
180	46.198203	46.198203	132.827976	66.696060	45.819193	45.819193	134.615550	65.606202	46.530175	46.530175	130.770940	67.658038
181	45.951573	45.951573	134.191682	65.985846	46.674849	46.674849	130.408679	68.079423	46.636254	46.636254	130.444979	67.966881
182	45.651773	45.651773	135.972536	65.127637	46.168530	46.168530	132.728877	66.610411	47.151216	47.151216	127.054725	69.476162
183	45.148193	45.148193	138.310574	63.698729	45.051423	45.051423	139.535822	63.425961	46.626758	46.626758	130.585580	67.939205
184	45.394009	45.394009	137.900678	64.394251	45.991734	45.991734	134.104045	66.101238	46.671341	46.671341	130.235456	68.069188
185	45.889340	45.889340	133.770658	65.807235	46.247587	46.247587	132.387582	66.838728	46.264581	46.264581	131.720085	66.887857
186	46.111241	46.111241	134.075651	66.445205	46.030191	46.030191	133.479997	66.211827	46.679398	46.679398	129.415747	68.092695
187	46.087646	46.087646	133.277794	66.377223	46.678029	46.678029	130.047043	68.088700	46.182661	46.182661	132.867194	66.651192
188	45.866627	45.866627	133.865191	65.742109	45.098597	45.098597	138.952143	63.558858	45.775196	45.775196	134.721658	65.480268
189	47.161265	47.161265	127.263510	69.505778	45.705505	45.705505	135.756839	65.281037	44.660004	44.660004	141.876218	62.328624
190	46.539264	46.539264	130.707517	67.684472	47.121934	47.121934	127.464490	69.389897	45.098499	45.098499	139.099620	63.558581
191	46.249029	46.249029	131.963606	66.842897	45.602171	45.602171	135.605524	64.986189	44.933298	44.933298	139.727483	63.093789
192	46.119883	46.119883	132.439174	66.470114	45.832096	45.832096	135.473406	65.643157	45.859209	45.859209	134.016473	65.720847
193	46.055346	46.055346	133.102917	66.284215	46.859972	46.859972	128.041942	68.620531	46.211446	46.211446	132.596568	66.734305
194	46.552304	46.552304	130.170492	67.722408	46.227552	46.227552	132.576401	66.780830	46.538964	46.538964	130.457659	67.683598
195	47.727210	47.727210	123.865014	71.183955	45.932549	45.932549	133.307425	65.931219	46.381997	46.381997	132.550556	67.227802
196	46.793628	46.793628	129.926860	68.426363	45.933471	45.933471	133.850358	65.933869	46.036424	46.036424	133.065130	66.229762
197	47.128907	47.128907	127.255565	69.410433	46.519210	46.519210	131.020078	67.626153	45.115682	45.115682	138.931701	63.607024
198	46.919356	46.919356	128.326541	68.794562	46.489978	46.489978	130.932018	67.541189	45.047542	45.047542	139.327648	63.415031
199	46.324147	46.324147	131.479381	67.060206	47.110721	47.110721	127.748627	69.356876	44.750250	44.750250	141.347849	62.580777
200	48.292285	48.292285	122.111385	72.879525	45.855912	45.855912	134.771095	65.711397	45.087351	45.087351	138.328788	63.527163
201	47.554673	47.554673	125.369406	70.670217	46.273373	46.273373	132.903691	66.913284	46.119579	46.119579	133.189698	66.469236
202	47.452839	47.452839	125.318903	70.367872	46.879208	46.879208	128.817328	68.676879	46.967795	46.967795	127.855201	68.936679
203	46.325881	46.325881	131.884849	67.065227	46.105981	46.105981	133.309623	66.430046	46.015965	46.015965	133.624002	66.170907
204	45.990237	45.990237	133.915719	66.096934	47.135690	47.135690	127.328701	69.430415	46.957626	46.957626	128.621861	68.906832
205	46.235390	46.235390	132.035029	66.803477	46.985595	46.985595	128.229097	68.988942	45.901757	45.901757	133.861527	65.842853
206	45.298376	45.298376	137.608119	64.123216	46.690949	46.690949	129.493114	68.126398	46.279045	46.279045	132.678894	66.929689
207	45.626890	45.626890	136.132387	65.056660	44.764470	44.764470	141.386767	62.620554	45.444823	45.444823	136.889632	64.538498
208	45.601853	45.601853	136.034956	64.985282	45.519717	45.519717	136.772402	64.751395	45.780379	45.780379	134.800243	65.495097
209	45.507548	45.507548	137.232117	64.716780	46.180358	46.180358	132.837039	66.644546	46.997446	46.997446	128.426701	69.023749
210	46.304582	46.304582	131.972696	67.003571	46.007217	46.007217	134.523400	66.145751	45.737034	45.737034	135.637828	65.371133
211	45.887410	45.887410	134.474927	65.801699	46.128183	46.128183	133.735360	66.494040	46.318766	46.318766	131.231179	67.044627
212	45.673234	45.673234	136.079763	65.188884	46.193053	46.193053	132.210087	66.681192	46.544547	46.544547	129.962781	67.699839
213	45.853581	45.853581	134.561500	65.704714	45.815492	45.815492	134.588334	65.595603	46.305375	46.305375	132.233752	67.005867
214	44.631091	44.631091	142.247207	62.247947	45.996669	45.996669	133.549076	66.115423	47.052361	47.052361	127.962125	69.185146
215	45.654550	45.654550	135.721607	65.135562	45.876920	45.876920	134.597988	65.771619	45.749523	45.749523	134.488125	65.406839
216	46.001321	46.001321	133.406902	66.128799	45.867229	45.867229	134.594138	65.743835	46.029112	46.029112	133.510727	66.208725
217	47.165310	47.165310	127.122034	69.517703	45.613519	45.613519	136.190095	65.018534	47.050888	47.050888	127.548518	69.180815
218	47.194212	47.194212	126.670715	69.602927	46.683383	46.683383	130.121645	68.104321	46.338618	46.338618	130.895427	67.102109
219	47.048508	47.048508	127.727361	69.173817	46.590860	46.590860	130.560164	67.834632	45.684635	45.684635	136.392021	65.221433
220	47.203123	47.203123	127.598469	69.629213	46.826027	46.826027	129.435505	68.521151	46.221138	46.221138	133.133285	66.762300
221	46.143452	46.143452	133.105199	66.538066	45.684083	45.684083	135.294690	65.219858	45.297793	45.297793	138.567621	64.121564
222	45.974975	45.974975	133.910188	66.053072	46.144752	46.144752	133.965466	66.541816	46.044836	46.044836	133.689550	66.253968
223	45.693002	45.693002	135.143077	65.245325	46.118800	46.118800	133.213560	66.466992	47.252069	47.252069	127.108206	69.773688
224	47.490470	47.490470	125.705601	70.479524	46.762772	46.762772	129.767882	68.336151	46.730026	46.730026	129.677950	68.240480
