#section	x1	y1	z1	apl1	x2	y2	z2	apl2	x3	y3	z3	apl3
29	45.758596	45.758596	133.498589	65.432785	44.992118	44.992118	138.151102	63.259083	43.984186	43.984186	144.963779	60.456519
30	45.740130	45.740130	133.922817	65.379984	45.584794	45.584794	134.983243	64.936671	43.689338	43.689338	146.735988	59.648695
31	45.958300	45.958300	132.230278	66.005168	45.344396	45.344396	136.494615	64.253571	44.034684	44.034684	144.403452	60.595418
32	45.796859	45.796859	133.608721	65.542260	44.963618	44.963618	137.851472	63.178966	44.692187	44.692187	140.107853	62.418486
33	45.752069	45.752069	134.046524	65.414120	44.718277	44.718277	139.624724	62.491385	45.694254	45.694254	134.005392	65.248902
34	46.200158	46.200158	131.188947	66.701706	44.476580	44.476580	141.242047	61.817692	45.336542	45.336542	135.910813	64.231314
35	46.468838	46.468838	129.274344	67.479777	45.043416	45.043416	138.482229	63.403416	45.884988	45.884988	132.559059	65.794754
36	46.614024	46.614024	129.059659	67.902101	45.275949	45.275949	136.935118	64.059737	45.852100	45.852100	132.798827	65.700470
37	46.075710	46.075710	132.232330	66.342845	45.100179	45.100179	137.429653	63.563317	45.435157	45.435157	135.388329	64.511046
38	45.559154	45.559154	134.470291	64.863640	44.847864	44.847864	139.360687	62.854090	46.011048	46.011048	132.393333	66.156767
39	45.920564	45.920564	132.548945	65.896818	45.086726	45.086726	137.810487	63.525401	45.624124	45.624124	134.885752	65.048770
40	45.485773	45.485773	136.073373	64.654861	44.255770	44.255770	142.293242	61.205412	45.646964	45.646964	134.078609	65.113916
41	44.355287	44.355287	142.276687	61.480983	44.706072	44.706072	139.827687	62.457276	46.737388	46.737388	128.678697	68.261982
42	45.449827	45.449827	135.738406	64.552712	45.719981	45.719981	133.960643	65.322395	47.330046	47.330046	124.864543	70.004164
43	45.455365	45.455365	135.886254	64.568443	45.603270	45.603270	134.962557	64.989320	45.917090	45.917090	132.505647	65.886848
44	45.626889	45.626889	134.724988	65.056657	45.691083	45.691083	133.424048	65.239846	45.196194	45.196194	136.908877	63.834249
45	45.501318	45.501318	135.136433	64.699061	45.569518	45.569518	134.554447	64.893154	46.758123	46.758123	127.926201	68.322565
46	46.361336	46.361336	129.563463	67.167922	44.925144	44.925144	138.270150	63.070892	46.100453	46.100453	131.427675	66.414117
47	46.680065	46.680065	129.031005	68.094640	45.606671	45.606671	134.379035	64.999014	45.451141	45.451141	135.488522	64.556445
48	46.574886	46.574886	129.365412	67.788125	46.146415	46.146415	131.803307	66.546612	45.971594	45.971594	132.540083	66.043358
49	46.010295	46.010295	132.173186	66.154602	45.777269	45.777269	133.741624	65.486200	45.798505	45.798505	133.965947	65.546971
50	45.916025	45.916025	133.274168	65.883793	44.466341	44.466341	141.378291	61.789233	45.404680	45.404680	135.806250	64.424529
51	45.865307	45.865307	133.417357	65.738324	44.685437	44.685437	139.924220	62.399634	45.716366	45.716366	134.175227	65.312066
52	46.368861	46.368861	130.266451	67.189729	44.473193	44.473193	141.846594	61.808277	45.490424	45.490424	135.443823	64.668084
53	46.036024	46.036024	132.223758	66.228609	45.942076	45.942076	133.253430	65.958574	46.055497	46.055497	131.515244	66.284649
54	45.288776	45.288776	136.246633	64.096038	45.456589	45.456589	135.237172	64.571922	44.918235	44.918235	138.662285	63.051494
55	45.028767	45.028767	138.265095	63.362183	45.000989	45.000989	137.486679	63.284031	45.418944	45.418944	134.560818	64.465014
56	45.005433	45.005433	138.581170	63.296530	45.413583	45.413583	136.701343	64.449797	46.090888	46.090888	132.121515	66.386562
57	45.184160	45.184160	136.717558	63.800259	45.915469	45.915469	132.829952	65.882197	46.946656	46.946656	127.647436	68.874641
58	44.695831	44.695831	139.914376	62.428665	46.947109	46.947109	126.592665	68.875971	46.002172	46.002172	131.564228	66.131243
59	44.284072	44.284072	142.951002	61.283720	45.271274	45.271274	136.503410	64.046508	45.725880	45.725880	133.394812	65.339253
60	44.423456	44.423456	142.464383	61.670107	45.814859	45.814859	133.966676	65.593792	45.779743	45.779743	133.033192	65.493277
61	45.992420	45.992420	132.615766	66.103208	44.863004	44.863004	139.056521	62.896535	45.381715	45.381715	135.599025	64.359377
62	45.403817	45.403817	136.010483	64.422081	45.112089	45.112089	137.546578	63.596892	44.667085	44.667085	140.439664	62.348390
63	46.577199	46.577199	130.001472	67.794859	45.621157	45.621157	135.442271	65.040312	44.873102	44.873102	139.027285	62.924853
64	45.921022	45.921022	132.775731	65.898135	46.138767	46.138767	131.166186	66.524558	46.009676	46.009676	132.283707	66.152822
65	45.839628	45.839628	132.227588	65.664735	45.578818	45.578818	134.767194	64.919644	46.182660	46.182660	130.717939	66.651191
66	45.843744	45.843744	133.436729	65.676526	45.994748	45.994748	131.923713	66.109901	46.239002	46.239002	131.133631	66.813915
67	45.952307	45.952307	132.885068	65.987954	46.642958	46.642958	128.924673	67.986423	46.044029	46.044029	132.168625	66.251643
68	45.474022	45.474022	135.228317	64.621458	46.253507	46.253507	131.360732	66.855841	46.553068	46.553068	128.824985	67.724628
69	45.530807	45.530807	134.946458	64.782949	45.830915	45.830915	132.830164	65.639774	45.500545	45.500545	135.138361	64.696863
70	44.824744	44.824744	138.905610	62.789303	46.100062	46.100062	131.110106	66.412992	46.247685	46.247685	130.797452	66.839012
71	44.560740	44.560740	140.775163	62.051861	46.388165	46.388165	130.293325	67.245682	46.663374	46.663374	128.426095	68.045952
72	44.888500	44.888500	138.566121	62.968044	45.734279	45.734279	134.050593	65.363259	45.848328	45.848328	133.347058	65.689661
73	44.495313	44.495313	140.540131	61.869777	45.628121	45.628121	134.885853	65.060169	46.443119	46.443119	129.558969	67.405103
74	44.585351	44.585351	140.993861	62.120421	46.031793	46.031793	132.003853	66.216436	46.042815	46.042815	131.519217	66.248149
75	45.382871	45.382871	136.399221	64.362655	45.879808	45.879808	133.066002	65.779899	45.878952	45.878952	132.845066	65.777444
76	46.422678	46.422678	129.846526	67.345782	45.851503	45.851503	132.959884	65.698760	45.096903	45.096903	138.122070	63.554084
77	45.592066	45.592066	135.073295	64.957390	45.130714	45.130714	136.935556	63.649418	45.478859	45.478859	135.384300	64.635206
78	46.152322	46.152322	130.703445	66.563651	45.566347	45.566347	134.554748	64.884123	44.991131	44.991131	138.351533	63.256307
79	46.404217	46.404217	130.046360	67.292229	44.951594	44.951594	138.488973	63.145181	44.992974	44.992974	137.894336	63.261492
80	46.086136	46.086136	131.952423	66.372872	44.588709	44.588709	140.369237	62.129779	45.303004	45.303004	136.591040	64.136317
81	46.438800	46.438800	129.883432	67.392568	44.489817	44.489817	141.728420	61.854495	45.890668	45.890668	133.062708	65.811044
82	45.237749	45.237749	137.714241	63.951685	43.694972	43.694972	146.196703	59.664080	45.807687	45.807687	133.558929	65.573255
83	45.326717	45.326717	135.414491	64.203477	43.769237	43.769237	146.987182	59.867066	46.571105	46.571105	129.081486	67.777121
84	45.260593	45.260593	136.862952	64.016290	45.754489	45.754489	134.019431	65.421041	45.796456	45.796456	132.886273	65.541107
85	45.320641	45.320641	135.956852	64.186266	45.328606	45.328606	136.532998	64.208828	44.622023	44.622023	140.828554	62.222653
86	45.154701	45.154701	136.869770	63.717095	44.625971	44.625971	140.258035	62.233666	45.384892	45.384892	136.183768	64.368389
87	45.317972	45.317972	136.569160	64.178706	44.758517	44.758517	139.943978	62.603901	45.764788	45.764788	134.090354	65.450493
88	45.780662	45.780662	133.901315	65.495906	44.994236	44.994236	138.440967	63.265040	45.255818	45.255818	136.082523	64.002782
89	45.976114	45.976114	132.822165	66.056346	44.910234	44.910234	138.790464	63.029034	45.579616	45.579616	135.076409	64.921919
90	45.928202	45.928202	132.587805	65.918743	43.836796	43.836796	145.975467	60.052020	45.438389	45.438389	135.548833	64.520226
91	45.636540	45.636540	134.308892	65.084181	45.375478	45.375478	135.697907	64.341686	46.050844	46.050844	132.140260	66.271256
92	45.684937	45.684937	134.205025	65.222296	45.552785	45.552785	134.379107	64.845506	46.196316	46.196316	131.427954	66.690614
93	44.476464	44.476464	141.360087	61.817369	45.641256	45.641256	134.330753	65.097634	46.488530	46.488530	129.104512	67.536982
94	44.672590	44.672590	140.168502	62.363759	44.672623	44.672623	139.479193	62.363852	46.874469	46.874469	127.155188	68.662996
95	45.401706	45.401706	135.574457	64.416091	44.994574	44.994574	138.494478	63.265991	45.576318	45.576318	133.648149	64.912525
96	44.680735	44.680735	140.158345	62.386502	45.678602	45.678602	134.576008	65.204209	45.852736	45.852736	133.114476	65.702293
97	45.126643	45.126643	136.835906	63.637934	46.417533	46.417533	129.807077	67.330856	45.270306	45.270306	136.669432	64.043769
98	45.504766	45.504766	135.978232	64.708867	46.215416	46.215416	130.444739	66.745771	45.336901	45.336901	136.161597	64.232332
99	44.301110	44.301110	142.577902	61.330887	46.357840	46.357840	129.920020	67.157790	45.567648	45.567648	134.962399	64.887830
100	45.549955	45.549955	134.997195	64.837449	47.120154	47.120154	125.869412	69.384654	46.028115	46.028115	131.651283	66.205857
101	45.544834	45.544834	135.037023	64.822871	46.252000	46.252000	130.029672	66.851485	45.120294	45.120294	137.624048	63.620029
102	44.884523	44.884523	138.922314	62.956888	46.256934	46.256934	131.607956	66.865749	46.012075	46.012075	132.135332	66.159719
103	45.084757	45.084757	137.526465	63.519853	46.718772	46.718772	128.123942	68.207616	45.899428	45.899428	132.710180	65.836172
104	45.091754	45.091754	138.072712	63.539571	46.908978	46.908978	127.165411	68.764132	45.896105	45.896105	133.217514	65.826638
105	45.912386	45.912386	132.542937	65.873349	45.198428	45.198428	137.445470	63.840561	46.490844	46.490844	130.044880	67.543705
106	46.349195	46.349195	130.370420	67.132745	44.464197	44.464197	141.353929	61.783277	45.972929	45.972929	132.671703	66.047195
107	46.276574	46.276574	130.830647	66.922542	45.398478	45.398478	135.544879	64.406931	46.249355	46.249355	130.749945	66.843838
108	45.866903	45.866903	133.287848	65.742900	45.349931	45.349931	136.039817	64.269258	45.259996	45.259996	136.989042	64.014602
109	46.602635	46.602635	129.016330	67.868924	45.579280	45.579280	134.949615	64.920961	45.090582	45.090582	137.495789	63.536269
110	45.413710	45.413710	135.722469	64.450159	44.647307	44.647307	140.341536	62.293188	45.202290	45.202290	136.564610	63.851469
111	45.136838	45.136838	137.409177	63.666691	45.047900	45.047900	138.234427	63.416042	44.565154	44.565154	141.036701	62.064156
112	44.905230	44.905230	137.844004	63.014991	44.470888	44.470888	141.376798	61.801872	44.844898	44.844898	139.338572	62.845778
113	45.077423	45.077423	137.541103	63.499190	44.253001	44.253001	142.835738	61.197753	44.596211	44.596211	140.466580	62.150690
114	45.148829	45.148829	137.625943	63.700524	43.944496	43.944496	144.640702	60.347459	45.628595	45.628595	134.857835	65.061522
115	45.530181	45.530181	134.951601	64.781167	44.912993	44.912993	138.815097	63.036778	45.782219	45.782219	133.681305	65.500363
116	45.165658	45.165658	137.336285	63.748021	44.458673	44.458673	141.658949	61.767924	46.183838	46.183838	130.483534	66.654590
117	45.144760	45.144760	137.389601	63.689043	45.342700	45.342700	136.537987	64.248764	45.694860	45.694860	133.791571	65.250633
118	44.399108	44.399108	142.202692	61.602525	45.441516	45.441516	136.026433	64.529106	45.370463	45.370463	135.532500	64.327466
119	44.950349	44.950349	138.437167	63.141684	44.887186	44.887186	139.003227	62.964359	45.728108	45.728108	134.110855	65.345621
120	44.959953	44.959953	137.850306	63.168669	45.002108	45.002108	138.089758	63.287178	45.571883	45.571883	134.369830	64.899892
121	45.681633	45.681633	134.765213	65.212862	45.544720	45.544720	134.872333	64.822548	44.444123	44.444123	141.489965	61.727503
122	45.504927	45.504927	135.138639	64.709326	45.873826	45.873826	133.078717	65.762748	44.908018	44.908018	138.335458	63.022814
123	46.005176	46.005176	132.070698	66.139881	46.571022	46.571022	128.898161	67.776877	44.963860	44.963860	138.664493	63.179646
124	46.150411	46.150411	130.590253	66.558138	45.199578	45.199578	137.183501	63.843808	45.244517	45.244517	137.012930	63.970822
125	47.092634	47.092634	126.305488	69.303632	45.204624	45.204624	136.968104	63.858063	45.837733	45.837733	132.740395	65.659304
126	46.121160	46.121160	132.050808	66.473793	44.998140	44.998140	137.496658	63.276020	46.165034	46.165034	131.355511	66.600324
127	45.420919	45.420919	135.958317	64.470622	44.435850	44.435850	141.896211	61.704525	45.560572	45.560572	135.263656	64.867678
128	45.257412	45.257412	136.690496	64.007292	44.083583	44.083583	144.552736	60.730070	44.963835	44.963835	138.648292	63.179577
129	45.354812	45.354812	135.699693	64.283092	44.843594	44.843594	138.751032	62.842121	44.932151	44.932151	139.300398	63.090567
130	45.299172	45.299172	136.447267	64.125468	44.348743	44.348743	142.445022	61.462843	44.813106	44.813106	139.115762	62.756702
131	44.710857	44.710857	140.215818	62.470648	44.136358	44.136358	143.590304	60.875565	45.523429	45.523429	135.309186	64.761956
132	44.653103	44.653103	140.741346	62.309362	44.795002	44.795002	139.374689	62.706007	45.437529	45.437529	135.317719	64.517781
133	44.234395	44.234395	142.438918	61.146302	44.832930	44.832930	140.007209	62.812237	45.285986	45.285986	136.609708	64.088142
134	44.140616	44.140616	142.698275	60.887312	44.972500	44.972500	138.870710	63.203931	45.036869	45.036869	138.205055	63.384987
135	44.973862	44.973862	137.702545	63.207758	44.555561	44.555561	141.549446	62.037439	45.131037	45.131037	137.161785	63.650329
136	44.880971	44.880971	138.461211	62.946923	44.653521	44.653521	139.995169	62.310531	45.894582	45.894582	133.886005	65.822269
137	45.058791	45.058791	137.457686	63.446709	44.788282	44.788282	138.897765	62.687194	45.133300	45.133300	137.588453	63.656711
138	45.532991	45.532991	134.653070	64.789163	44.328621	44.328621	142.545483	61.407082	45.699374	45.699374	133.745785	65.263525
139	45.356615	45.356615	135.594366	64.288204	44.581019	44.581019	140.782872	62.108353	45.242235	45.242235	136.517526	63.964370
140	45.410602	45.410602	136.312637	64.441336	44.880968	44.880968	139.348200	62.946916	44.378070	44.378070	142.113842	61.544158
141	45.737140	45.737140	134.088400	65.371438	45.434076	45.434076	135.642395	64.507976	44.943169	44.943169	138.950135	63.121514
142	45.564999	45.564999	134.887253	64.880286	44.804109	44.804109	139.184464	62.731506	45.459821	45.459821	135.923123	64.581104
143	44.672839	44.672839	140.146692	62.364455	45.172956	45.172956	137.696988	63.768625	45.589342	45.589342	134.509300	64.949628
144	44.831233	44.831233	139.970233	62.807483	44.708636	44.708636	139.766486	62.464442	46.957650	46.957650	127.359538	68.906902
145	45.016225	45.016225	137.743835	63.326892	44.710870	44.710870	139.971953	62.470683	46.759912	46.759912	127.493256	68.327794
146	45.458684	45.458684	135.764638	64.577873	44.551241	44.551241	141.587606	62.025410	45.927145	45.927145	132.860701	65.915708
147	45.123834	45.123834	137.321562	63.630013	44.554754	44.554754	140.887727	62.035191	46.220360	46.220360	131.487781	66.760053
148	45.898194	45.898194	133.611752	65.832631	44.577968	44.577968	140.362674	62.099850	45.997646	45.997646	132.175506	66.118232
149	45.343819	45.343819	136.697231	64.251935	43.662038	43.662038	147.126374	59.574173	44.807904	44.807904	139.733438	62.742133
150	45.512330	45.512330	135.356727	64.730381	44.948431	44.948431	138.224819	63.136296	45.546585	45.546585	135.629827	64.827857
151	45.588623	45.588623	134.976220	64.947580	45.036094	45.036094	137.588349	63.382805	45.313925	45.313925	136.682507	64.167244
152	45.061332	45.061332	137.542809	63.453864	44.684544	44.684544	140.126480	62.397139	45.547671	45.547671	134.973459	64.830948
153	45.241889	45.241889	137.219919	63.963392	43.880285	43.880285	145.457169	60.171233	44.394534	44.394534	142.040370	61.589833
154	44.523979	44.523979	141.531723	61.949521	44.587841	44.587841	141.726988	62.127361	44.124087	44.124087	143.767987	60.841720
155	44.914263	44.914263	138.482241	63.040343	44.459895	44.459895	140.887809	61.771320	45.590157	45.590157	134.327683	64.951950
156	45.463867	45.463867	136.233888	64.592599	44.674153	44.674153	140.388214	62.368125	44.489904	44.489904	141.766685	61.854735
157	45.329794	45.329794	136.085566	64.212193	45.283125	45.283125	136.752473	64.080043	45.095534	45.095534	137.681199	63.550224
158	46.103395	46.103395	130.907809	66.422594	44.541650	44.541650	141.006529	61.998706	44.500505	44.500505	141.577999	61.884217
159	45.576873	45.576873	134.960034	64.914105	45.558884	45.558884	134.869744	64.862873	44.330667	44.330667	141.696713	61.412752
160	44.957001	44.957001	138.564146	63.160374	45.767631	45.767631	133.419912	65.458626	45.482902	45.482902	135.310054	64.646699
161	45.603988	45.603988	134.574186	64.991365	45.742192	45.742192	133.977199	65.385880	44.276251	44.276251	142.464191	61.262075
162	45.893903	45.893903	133.355111	65.820322	45.829145	45.829145	133.124502	65.634703	44.609963	44.609963	140.713475	62.189026
163	45.626811	45.626811	135.078748	65.056434	46.495717	46.495717	129.413082	67.557867	44.897430	44.897430	138.944269	62.993102
164	45.584702	45.584702	133.804395	64.936407	46.495294	46.495294	129.481741	67.556636	46.101229	46.101229	132.196156	66.416354
165	45.354464	45.354464	136.039024	64.282108	45.383711	45.383711	135.227639	64.365039	44.918580	44.918580	138.345875	63.052463
166	46.123841	46.123841	131.375712	66.481521	45.250844	45.250844	136.326181	63.988714	45.054117	45.054117	138.332633	63.433546
167	44.914437	44.914437	138.831088	63.040834	45.761511	45.761511	133.504482	65.441121	45.899172	45.899172	132.727573	65.835437
168	45.524657	45.524657	135.381714	64.765449	45.089684	45.089684	136.991936	63.533739	46.195221	46.195221	131.357259	66.687452
169	46.413533	46.413533	130.082693	67.319251	45.760265	45.760265	133.669498	65.437559	45.228289	45.228289	136.618655	63.924941
170	45.703370	45.703370	134.295819	65.274937	46.095164	46.095164	131.837352	66.398879	44.655473	44.655473	140.689880	62.315977
171	45.746272	45.746272	134.296580	65.397543	45.873083	45.873083	132.759496	65.760617	45.671900	45.671900	134.289920	65.185076
172	45.339645	45.339645	136.360688	64.240108	45.477120	45.477120	135.125336	64.630263	44.971439	44.971439	137.764232	63.200948
173	44.630005	44.630005	141.336273	62.244916	46.459076	46.459076	129.924803	67.451429	45.176340	45.176340	136.939987	63.778178
174	44.332859	44.332859	141.841581	61.418826	45.562923	45.562923	135.368678	64.874374	45.270742	45.270742	137.488160	64.045002
175	44.619855	44.619855	140.842258	62.216607	44.903623	44.903623	138.779507	63.010479	44.936213	44.936213	139.524673	63.101976
176	45.368552	45.368552	136.589797	64.322046	44.827172	44.827172	139.292314	62.796104	45.236000	45.236000	137.064607	63.946741
177	45.671432	45.671432	134.036110	65.183741	45.907609	45.907609	133.593332	65.859644	45.894567	45.894567	133.318455	65.822228
178	45.689454	45.689454	134.154141	65.235194	45.061537	45.061537	138.123265	63.454442	47.260962	47.260962	125.129276	69.799954
179	44.402689	44.402689	142.391214	61.612463	45.094354	45.094354	138.448393	63.546898	47.190797	47.190797	126.130040	69.592854
180	44.886497	44.886497	139.213469	62.962425	45.871979	45.871979	133.106962	65.757452	44.988566	44.988566	138.247115	63.249095
181	45.559995	45.559995	134.697107	64.866036	46.018842	46.018842	132.305978	66.179181	44.798636	44.798636	139.897250	62.716181
182	46.196644	46.196644	131.521056	66.691560	45.588316	45.588316	135.057826	64.946704	45.246802	45.246802	136.586259	63.977283
183	45.450104	45.450104	135.747806	64.553500	46.170510	46.170510	131.562880	66.616124	45.449719	45.449719	135.950039	64.552405
184	44.450446	44.450446	141.132049	61.745068	45.867063	45.867063	133.091464	65.743358	45.320391	45.320391	136.281447	64.185557
185	44.789938	44.789938	139.979977	62.691828	46.203151	46.203151	131.061661	66.710350	46.485437	46.485437	129.425224	67.527995
186	45.446654	45.446654	135.619847	64.543698	45.746142	45.746142	133.574718	65.397172	46.010670	46.010670	131.589858	66.155679
187	45.508881	45.508881	134.883855	64.720571	44.822004	44.822004	139.649438	62.781625	45.297953	45.297953	136.171658	64.122018
188	45.062734	45.062734	137.641525	63.457813	45.510014	45.510014	135.284342	64.723792	45.493685	45.493685	135.442774	64.677354
189	45.625801	45.625801	135.063476	65.053554	45.930458	45.930458	132.822420	65.925217	46.369374	46.369374	130.411835	67.191214
190	46.198819	46.198819	132.061647	66.697839	45.746809	45.746809	133.580052	65.399079	46.529781	46.529781	129.521918	67.656890
191	46.358134	46.358134	130.292228	67.158643	45.925149	45.925149	132.688620	65.909979	45.436574	45.436574	135.712914	64.515071
192	45.066573	45.066573	137.733434	63.468625	45.767652	45.767652	133.449963	65.458687	45.676443	45.676443	134.275301	65.198046
193	45.516366	45.516366	135.269030	64.741861	46.738036	46.738036	127.909227	68.263875	45.898443	45.898443	133.110799	65.833345
194	46.211907	46.211907	131.371008	66.735636	46.315630	46.315630	130.724379	67.035549	46.400676	46.400676	130.547556	67.281962
195	46.214699	46.214699	130.410692	66.743701	46.292369	46.292369	130.265495	66.968233	45.416505	45.416505	135.079849	64.458091
196	45.790057	45.790057	133.512509	65.522791	45.741761	45.741761	133.596285	65.384647	45.823867	45.823867	133.623683	65.619587
197	44.894848	44.894848	139.721940	62.985856	45.510184	45.510184	135.419266	64.724277	45.728412	45.728412	133.099476	65.346488
198	44.996380	44.996380	138.637688	63.271070	45.529774	45.529774	134.000531	64.780009	44.608643	44.608643	140.870808	62.185344
199	45.511917	45.511917	135.437534	64.729206	45.312776	45.312776	135.215866	64.163989	45.844626	45.844626	133.480640	65.679055
200	45.173691	45.173691	137.226970	63.770699	45.588962	45.588962	134.492678	64.948546	45.394038	45.394038	135.381368	64.394335
201	45.036474	45.036474	137.846345	63.383876	45.805983	45.805983	133.409888	65.568378	45.651529	45.651529	133.941487	65.126941
202	45.104620	45.104620	137.590781	63.575835	44.885750	44.885750	139.065348	62.960331	46.225454	46.225454	131.016807	66.774767
203	46.038319	46.038319	132.450572	66.235214	45.588044	45.588044	134.349657	64.945930	47.583300	47.583300	123.298841	70.755325
204	45.914660	45.914660	132.413660	65.879874	45.944590	45.944590	132.309649	65.965792	46.988345	46.988345	126.958318	68.997018
205	45.856409	45.856409	132.571233	65.712819	44.364224	44.364224	142.309687	61.505761	46.852887	46.852887	127.329292	68.599781
206	45.442265	45.442265	135.803452	64.531233	44.474880	44.474880	141.440864	61.812968	47.833870	47.833870	122.463145	71.502471
207	46.246509	46.246509	130.768028	66.835612	45.589194	45.589194	135.294567	64.949206	47.115226	47.115226	126.262534	69.370141
208	45.431606	45.431606	135.981210	64.500963	45.466735	45.466735	135.344677	64.600751	46.421448	46.421448	129.718643	67.342213
209	45.905091	45.905091	132.841580	65.852418	45.432907	45.432907	135.605232	64.504657	46.449310	46.449310	129.381281	67.423076
210	46.240828	46.240828	131.184111	66.819192	45.461265	45.461265	134.731024	64.585206	46.780626	46.780626	127.572895	68.388343
211	45.956629	45.956629	132.494525	66.000366	45.264633	45.264633	136.769403	64.027718	46.693232	46.693232	128.833643	68.133061
212	46.613142	46.613142	129.602789	67.899531	44.542589	44.542589	141.294024	62.001320	46.133601	46.133601	131.171727	66.509660
213	46.214516	46.214516	130.651528	66.743171	44.595635	44.595635	141.184970	62.149084	45.765136	45.765136	133.785087	65.451491
214	46.144657	46.144657	131.736554	66.541543	44.034492	44.034492	144.864859	60.594889	45.527890	45.527890	135.031188	64.774648
215	46.036396	46.036396	132.199057	66.229679	44.373289	44.373289	141.642304	61.530900	45.589639	45.589639	135.216579	64.950475
216	44.947790	44.947790	139.027428	63.134495	45.184090	45.184090	136.964282	63.800062	46.025230	46.025230	132.151507	66.197555
217	44.337190	44.337190	142.992835	61.430825	45.635225	45.635225	134.421094	65.080429	45.461175	45.461175	134.914247	64.584950
218	44.359528	44.359528	142.092540	61.492740	45.152160	45.152160	137.885320	63.709923	45.471235	45.471235	135.594049	64.613538
219	44.971144	44.971144	138.547742	63.200119	45.362100	45.362100	136.481227	64.303753	45.698300	45.698300	133.483369	65.260458
220	44.938406	44.938406	138.426748	63.108136	44.454560	44.454560	141.899338	61.756498	47.085707	47.085707	126.831252	69.283244
221	45.377850	45.377850	136.061801	64.348416	45.239304	45.239304	136.647113	63.956083	46.089311	46.089311	132.513091	66.382019
222	44.846980	44.846980	139.628878	62.851613	45.787839	45.787839	133.612392	65.516443	45.898700	45.898700	133.206766	65.834084
223	45.231343	45.231343	137.204234	63.933574	45.834105	45.834105	133.785005	65.648912	45.483855	45.483855	134.882706	64.649409
224	45.278750	45.278750	136.362734	64.067662	44.994406	44.994406	137.857210	63.265516	45.191271	45.191271	136.689219	63.820344
