#section	x-1	y-1	z-1	apl-1	x-2	y-2	z-2	apl-2	x-3	y-3	z-3	apl-3
81	46.431384	46.431384	131.831363	67.371043	46.066811	46.066811	133.999773	66.317220	46.727350	46.727350	130.261952	68.232663
82	46.263409	46.263409	132.291505	66.884470	45.953635	45.953635	134.443136	65.991768	46.463595	46.463595	131.566106	67.464551
83	45.795298	45.795298	134.717720	65.537792	46.298225	46.298225	133.002587	66.985177	46.310702	46.310702	131.668161	67.021285
84	45.377894	45.377894	137.818729	64.348540	45.712525	45.712525	135.604598	65.301091	45.980800	45.980800	133.523757	66.069811
85	45.764057	45.764057	135.297633	65.448402	45.278651	45.278651	138.523768	64.067383	46.213186	46.213186	132.398242	66.739329
86	45.250412	45.250412	138.345877	63.987494	45.508846	45.508846	136.735180	64.720471	46.471456	46.471456	131.768078	67.487382
87	45.064030	45.064030	139.266272	63.461464	46.025313	46.025313	133.445638	66.197794	45.622906	45.622906	136.276923	65.045299
88	45.405414	45.405414	137.949524	64.426614	45.872286	45.872286	135.209326	65.758331	46.314094	46.314094	132.350713	67.031102
89	46.033836	46.033836	134.260657	66.222315	46.056148	46.056148	134.074345	66.286524	46.803522	46.803522	129.682791	68.455304
90	46.610490	46.610490	130.470702	67.891807	45.723693	45.723693	135.684415	65.333005	46.183755	46.183755	133.132580	66.654349
91	45.754296	45.754296	135.192283	65.420489	46.774819	46.774819	129.982719	68.371366	47.329145	47.329145	126.956780	70.001500
92	45.359122	45.359122	138.020539	64.295310	45.453630	45.453630	137.383402	64.563516	47.905198	47.905198	124.293376	71.715876
93	45.207397	45.207397	138.436861	63.865898	45.770997	45.770997	135.973196	65.468256	47.694967	47.694967	124.502197	71.087810
94	45.740420	45.740420	135.271770	65.380813	45.981516	45.981516	133.500753	66.071869	47.274032	47.274032	127.622661	69.838567
95	45.509014	45.509014	137.050376	64.720948	45.120805	45.120805	140.142918	63.621469	47.565783	47.565783	125.429487	70.703242
96	46.576273	46.576273	131.475019	67.792164	45.113805	45.113805	139.302958	63.601730	46.094514	46.094514	133.403506	66.397006
97	45.789035	45.789035	135.458138	65.519867	45.481990	45.481990	137.714552	64.644106	45.524436	45.524436	136.687476	64.764822
98	46.192271	46.192271	132.488738	66.678934	45.846175	45.846175	135.283032	65.683492	44.784967	44.784967	141.310657	62.677913
99	46.095088	46.095088	133.544282	66.398659	44.637926	44.637926	142.280754	62.267013	45.753147	45.753147	135.528401	65.417203
100	45.991291	45.991291	134.571852	66.099963	45.395503	45.395503	137.314797	64.398489	46.463783	46.463783	131.687049	67.465099
101	45.619098	45.619098	136.101982	65.034440	45.124784	45.124784	140.272695	63.632691	46.897606	46.897606	128.277209	68.730796
102	45.826586	45.826586	134.583769	65.627374	45.107285	45.107285	139.162884	63.583348	47.038241	47.038241	127.604878	69.143629
103	45.889170	45.889170	135.130015	65.806747	45.137153	45.137153	139.369586	63.667580	46.858131	46.858131	128.464386	68.615139
104	46.399449	46.399449	132.068312	67.278401	45.240948	45.240948	138.057385	63.960730	47.098295	47.098295	128.337827	69.320292
105	45.155268	45.155268	139.355986	63.718693	45.406230	45.406230	137.249438	64.428929	45.906500	45.906500	134.597031	65.856460
106	46.068648	46.068648	134.281611	66.322509	45.102205	45.102205	139.507032	63.569028	46.245737	46.245737	132.669591	66.833382
107	46.513406	46.513406	131.779868	67.609281	45.982553	45.982553	133.685764	66.074848	46.251593	46.251593	132.297989	66.850308
108	46.022656	46.022656	134.471318	66.190153	46.783143	46.783143	130.259107	68.395702	45.662315	45.662315	135.259620	65.157718
109	45.857064	45.857064	135.050957	65.714698	45.736990	45.736990	135.691836	65.371009	46.176328	46.176328	133.285632	66.632914
110	45.778841	45.778841	135.151512	65.490696	45.801219	45.801219	135.045954	65.554741	44.938811	44.938811	140.465696	63.109273
111	45.285369	45.285369	138.095661	64.086395	46.167839	46.167839	133.293746	66.608418	44.762098	44.762098	141.778104	62.613918
112	45.396151	45.396151	137.415385	64.400330	46.238296	46.238296	132.882460	66.811875	45.127610	45.127610	140.165085	63.640662
113	45.026380	45.026380	139.800627	63.355465	45.754807	45.754807	135.332675	65.421949	45.141181	45.141181	138.656736	63.678945
114	44.901683	44.901683	140.230042	63.005035	45.669114	45.669114	136.837468	65.177125	44.953355	44.953355	140.206053	63.150128
115	44.691962	44.691962	141.793619	62.417859	46.031016	46.031016	134.321492	66.214200	45.552870	45.552870	136.137323	64.845748
116	46.078234	46.078234	133.158124	66.350113	45.840045	45.840045	134.945285	65.665928	45.460555	45.460555	137.142044	64.583190
117	45.449648	45.449648	137.796184	64.552202	45.952839	45.952839	135.218277	65.989481	46.281272	46.281272	132.170793	66.936129
118	46.016385	46.016385	133.608451	66.172116	44.885735	44.885735	140.080907	62.960288	46.033951	46.033951	134.110364	66.222646
119	45.518897	45.518897	136.827594	64.749062	45.551563	45.551563	136.363966	64.842029	44.749813	44.749813	142.277998	62.579554
120	45.788938	45.788938	136.143240	65.519588	46.091490	46.091490	133.588053	66.388295	45.066945	45.066945	140.002407	63.469673
121	46.380314	46.380314	130.926257	67.222923	46.333018	46.333018	132.582670	67.085891	44.661230	44.661230	142.425337	62.332045
122	46.393396	46.393396	131.769171	67.260849	45.626782	45.626782	136.083339	65.056350	45.003566	45.003566	140.608019	63.291280
123	45.712576	45.712576	135.234876	65.301237	45.682172	45.682172	136.054572	65.214400	44.658911	44.658911	141.815944	62.325573
124	46.326022	46.326022	132.379753	67.065635	45.802501	45.802501	135.155482	65.558409	44.987496	44.987496	140.482468	63.246087
125	46.169023	46.169023	132.965426	66.611833	46.445630	46.445630	131.124620	67.412393	45.698292	45.698292	135.377866	65.260434
126	46.982105	46.982105	128.455262	68.978693	46.287903	46.287903	132.069927	66.955311	45.312884	45.312884	138.130548	64.164295
127	46.628553	46.628553	130.194188	67.944437	45.810342	45.810342	135.006115	65.580858	46.198245	46.198245	132.886767	66.696183
128	45.025772	45.025772	139.962413	63.353754	45.701564	45.701564	135.802149	65.269780	46.416188	46.416188	131.816809	67.326953
129	46.214228	46.214228	132.494608	66.742340	45.571618	45.571618	136.659472	64.899135	46.253711	46.253711	132.701935	66.856430
130	45.608140	45.608140	136.182429	65.003201	46.658856	46.658856	130.645149	68.032777	45.091852	45.091852	140.374647	63.539849
131	45.255805	45.255805	137.475007	64.002746	45.855316	45.855316	134.939016	65.709688	44.794239	44.794239	142.013256	62.703869
132	45.695167	45.695167	135.835421	65.251509	45.133138	45.133138	139.571701	63.656255	44.807619	44.807619	140.821035	62.741335
133	45.603841	45.603841	136.772856	64.990948	44.876423	44.876423	140.529055	62.934166	45.791900	45.791900	136.168934	65.528065
134	46.441191	46.441191	131.879992	67.399508	45.504121	45.504121	137.158253	64.707033	46.340361	46.340361	132.593795	67.107158
135	46.293979	46.293979	132.694659	66.972889	45.765158	45.765158	135.748214	65.451551	44.622718	44.622718	142.842088	62.224593
136	46.259302	46.259302	133.319749	66.872595	45.210837	45.210837	138.819491	63.875618	45.333279	45.333279	138.407852	64.222067
137	45.470858	45.470858	136.948807	64.612465	45.927703	45.927703	134.695891	65.917310	45.153976	45.153976	138.943092	63.715048
138	45.144402	45.144402	139.103157	63.688032	45.445827	45.445827	137.423372	64.541350	45.682108	45.682108	135.786872	65.214220
139	45.001941	45.001941	139.956637	63.286709	45.156862	45.156862	138.957436	63.723193	46.252517	46.252517	132.278758	66.852980
140	45.231140	45.231140	138.054767	63.933000	45.343623	45.343623	137.947101	64.251380	46.357565	46.357565	132.043603	67.156994
141	44.524310	44.524310	143.129090	61.950442	45.116607	45.116607	138.728083	63.609631	44.795392	44.795392	140.720628	62.707098
142	45.209086	45.209086	138.897138	63.870669	45.860460	45.860460	134.964663	65.724431	45.640264	45.640264	136.360891	65.094804
143	45.068645	45.068645	139.609433	63.474461	46.394440	46.394440	132.129501	67.263877	46.413274	46.413274	131.949949	67.318499
144	45.218284	45.218284	138.735287	63.896663	45.236590	45.236590	139.068285	63.948408	45.874892	45.874892	135.121732	65.765804
145	45.336166	45.336166	137.359787	64.230247	46.147081	46.147081	133.784087	66.548533	45.803932	45.803932	135.046238	65.562505
146	45.936563	45.936563	134.355330	65.942745	46.316914	46.316914	132.190876	67.039265	45.654217	45.654217	135.573401	65.134610
147	45.149418	45.149418	138.978525	63.702186	45.542400	45.542400	136.528466	64.815943	45.895359	45.895359	134.391566	65.824500
148	45.651314	45.651314	136.144804	65.126326	46.269025	46.269025	132.347477	66.900710	46.102458	46.102458	133.273962	66.419896
149	45.348705	45.348705	137.624522	64.265783	45.912142	45.912142	134.330558	65.872649	45.661766	45.661766	136.641223	65.156153
150	46.272029	46.272029	132.627746	66.909395	45.028146	45.028146	140.302219	63.360435	47.098804	47.098804	127.964849	69.321793
151	45.723692	45.723692	135.308527	65.332999	45.830660	45.830660	135.041828	65.639044	47.264195	47.264195	126.463355	69.809504
152	46.565823	46.565823	130.637273	67.761747	46.173076	46.173076	132.949352	66.623531	45.818077	45.818077	135.653933	65.603005
153	46.669692	46.669692	130.450115	68.064379	46.069670	46.069670	133.599756	66.325453	45.729953	45.729953	134.973740	65.350895
154	46.445404	46.445404	131.259789	67.411735	46.468269	46.468269	131.982969	67.478126	46.122434	46.122434	133.332659	66.477466
155	46.063547	46.063547	133.306413	66.307824	46.447410	46.447410	131.150461	67.417559	45.534469	45.534469	136.826114	64.793372
156	46.141958	46.141958	133.588195	66.533758	46.185440	46.185440	132.422512	66.659215	45.728022	45.728022	136.392780	65.345376
157	45.972625	45.972625	134.462874	66.046321	47.062938	47.062938	128.685072	69.216256	46.281111	46.281111	132.391808	66.935663
158	46.037961	46.037961	133.928869	66.234183	47.133619	47.133619	128.190283	69.424313	46.195459	46.195459	132.913047	66.688139
159	44.719554	44.719554	140.630602	62.494953	47.252498	47.252498	126.946273	69.774955	45.607765	45.607765	136.773309	65.002133
160	45.348821	45.348821	137.741943	64.266111	47.090118	47.090118	128.323725	69.296225	45.496641	45.496641	137.547632	64.685761
161	45.215210	45.215210	138.988265	63.887976	47.653346	47.653346	125.292676	70.963793	45.682870	45.682870	135.767159	65.216393
162	44.779417	44.779417	141.773702	62.662381	47.032231	47.032231	127.868584	69.125962	45.753625	45.753625	135.267033	65.418569
163	45.638615	45.638615	135.459957	65.090101	47.031617	47.031617	128.442865	69.124156	46.210863	46.210863	132.538161	66.732621
164	45.326084	45.326084	137.915651	64.201683	46.920694	46.920694	129.408893	68.798486	46.783476	46.783476	130.019365	68.396677
165	45.520181	45.520181	136.891192	64.752715	46.797604	46.797604	129.397763	68.437993	46.300457	46.300457	132.629930	66.991636
166	45.586354	45.586354	136.652996	64.941114	47.715697	47.715697	124.849644	71.149617	45.857100	45.857100	135.316015	65.714801
167	45.914934	45.914934	134.511140	65.880662	47.138289	47.138289	127.935453	69.438072	45.904352	45.904352	134.658859	65.850297
168	46.404461	46.404461	132.123837	67.292939	46.470205	46.470205	130.672453	67.483748	45.769246	45.769246	135.238284	65.463245
169	46.732625	46.732625	130.485156	68.248070	45.727307	45.727307	135.862364	65.343331	46.048370	46.048370	134.102062	66.264137
170	46.174406	46.174406	133.474736	66.627367	46.343979	46.343979	132.624119	67.117639	44.714955	44.714955	142.065197	62.482101
171	45.418398	45.418398	138.205616	64.463464	46.364497	46.364497	132.677459	67.177082	45.331098	45.331098	137.688332	64.215890
172	45.350055	45.350055	138.570720	64.269608	46.049353	46.049353	133.791121	66.266965	45.671397	45.671397	135.938199	65.183642
173	45.925215	45.925215	134.666380	65.910167	46.302308	46.302308	132.238313	66.996991	45.295510	45.295510	138.849091	64.115100
174	45.892749	45.892749	135.406981	65.817014	45.605704	45.605704	137.631750	64.996257	45.580212	45.580212	137.064290	64.923616
175	46.333477	46.333477	132.252718	67.087221	45.945204	45.945204	134.530807	65.967557	45.052565	45.052565	139.645670	63.429176
176	46.361530	46.361530	131.651097	67.168485	46.627853	46.627853	131.047323	67.942397	45.127704	45.127704	139.618707	63.640926
177	46.279164	46.279164	132.640683	66.930031	45.848374	45.848374	134.993090	65.689794	46.048764	46.048764	133.930547	66.265271
178	47.619397	47.619397	125.523256	70.862718	46.044284	46.044284	134.123829	66.252378	46.065022	46.065022	133.835185	66.312071
179	45.526939	45.526939	137.206477	64.771943	46.486048	46.486048	131.502923	67.529769	44.930347	44.930347	140.826096	63.085503
180	45.200974	45.200974	138.603456	63.847750	45.906943	45.906943	134.411446	65.857731	45.236753	45.236753	138.543238	63.948869
181	45.160287	45.160287	138.834919	63.732860	45.769085	45.769085	135.516743	65.462787	45.139403	45.139403	139.459817	63.673927
182	45.994554	45.994554	134.255221	66.109343	45.831276	45.831276	134.726610	65.640808	44.476492	44.476492	143.919509	61.817448
183	45.495074	45.495074	137.159113	64.681305	45.891965	45.891965	134.475638	65.814765	44.028017	44.028017	145.821146	60.577072
184	46.154547	46.154547	132.501685	66.570069	45.232884	45.232884	138.721097	63.937930	45.150306	45.150306	139.476784	63.704691
185	47.092304	47.092304	128.288799	69.302660	44.620234	44.620234	142.878871	62.217664	46.103657	46.103657	133.205648	66.423350
186	46.935003	46.935003	128.747293	68.840454	45.007557	45.007557	140.480962	63.302506	46.092506	46.092506	133.236497	66.391221
187	46.261452	46.261452	132.522277	66.878810	45.448673	45.448673	136.752898	64.549435	46.840568	46.840568	129.266366	68.563713
188	46.389869	46.389869	131.926541	67.250622	44.932794	44.932794	140.047738	63.092374	45.920711	45.920711	134.773861	65.897240
189	45.403699	45.403699	138.611138	64.421747	45.303469	45.303469	138.326839	64.137635	44.792921	44.792921	141.369105	62.700181
190	45.306156	45.306156	138.194292	64.145242	44.721876	44.721876	141.907374	62.501443	44.963701	44.963701	140.305478	63.179201
191	44.607975	44.607975	142.584591	62.183481	44.793681	44.793681	141.291772	62.702308	45.247435	45.247435	138.761343	63.979074
192	44.323059	44.323059	144.663056	61.391673	44.911239	44.911239	140.579532	63.031856	45.964454	45.964454	134.574977	66.022844
193	44.973588	44.973588	140.256131	63.206988	45.419466	45.419466	137.425504	64.466495	46.222206	46.222206	132.690665	66.765386
194	45.488264	45.488264	137.383899	64.661943	46.012338	46.012338	134.186167	66.160477	46.474979	46.474979	131.809331	67.497615
195	44.816525	44.816525	140.952781	62.766278	45.684410	45.684410	136.500250	65.220791	46.632110	46.632110	130.824905	67.954802
196	45.755152	45.755152	134.938002	65.422935	46.009989	46.009989	133.253502	66.153722	46.753487	46.753487	130.812345	68.309018
197	45.792730	45.792730	135.389879	65.530440	46.063664	46.063664	133.649929	66.308162	47.654086	47.654086	124.453518	70.965998
198	45.543021	45.543021	136.949138	64.817711	46.360541	46.360541	131.757217	67.165617	46.271654	46.271654	131.973431	66.908311
199	45.722532	45.722532	135.821276	65.329685	46.019963	46.019963	134.051317	66.182405	46.075267	46.075267	133.989364	66.341570
200	46.187043	46.187043	132.932161	66.663841	45.436564	45.436564	137.570961	64.515041	45.355024	45.355024	137.200163	64.283695
201	45.532306	45.532306	137.362165	64.787214	45.767728	45.767728	135.206696	65.458903	46.222089	46.222089	133.004802	66.765046
202	44.903557	44.903557	139.853321	63.010293	45.804195	45.804195	135.502170	65.563258	47.060162	47.060162	128.172736	69.208089
203	45.691810	45.691810	136.190553	65.241922	44.990906	44.990906	140.357778	63.255676	46.224342	46.224342	132.696478	66.771556
204	45.689781	45.689781	135.719006	65.236128	45.029748	45.029748	139.834131	63.364944	46.323897	46.323897	132.456712	67.059482
205	46.206257	46.206257	132.064717	66.719320	45.935536	45.935536	133.841350	65.939795	45.306277	45.306277	138.553734	64.145585
206	45.618608	45.618608	136.144740	65.033043	45.106024	45.106024	139.621123	63.579795	45.510953	45.510953	136.733322	64.726464
207	45.331046	45.331046	138.437983	64.215742	45.469357	45.469357	137.977556	64.608199	46.764192	46.764192	130.381661	68.340303
208	45.327569	45.327569	138.176764	64.205892	45.639292	45.639292	136.953272	65.092032	46.041403	46.041403	133.746661	66.244089
209	44.548999	44.548999	143.230308	62.019165	45.932987	45.932987	134.637425	65.932479	45.597489	45.597489	136.358303	64.972843
210	45.335626	45.335626	138.094354	64.228719	45.587721	45.587721	137.274260	64.945009	45.577004	45.577004	136.544488	64.914477
211	45.398751	45.398751	136.988441	64.407707	44.903182	44.903182	140.182707	63.009243	46.158628	46.158628	133.389713	66.581842
212	45.292510	45.292510	139.554666	64.106607	45.966316	45.966316	134.214912	66.028194	46.440483	46.440483	131.484128	67.397452
213	45.607551	45.607551	135.743893	65.001523	46.544743	46.544743	131.088843	67.700411	46.299712	46.299712	131.969327	66.989479
214	46.136948	46.136948	133.325241	66.519311	46.145584	46.145584	133.505336	66.544217	47.086974	47.086974	127.554285	69.286974
215	46.197391	46.197391	132.730515	66.693718	46.391821	46.391821	131.575325	67.256284	46.952475	46.952475	128.759370	68.891716
216	46.481282	46.481282	131.465263	67.515924	46.665087	46.665087	130.297591	68.050948	45.952197	45.952197	135.068624	65.987637
217	46.593384	46.593384	131.651503	67.841981	45.981107	45.981107	134.285637	66.070695	45.705419	45.705419	135.829181	65.280792
218	46.669472	46.669472	129.610986	68.063739	44.933163	44.933163	140.961132	63.093411	45.837843	45.837843	134.171763	65.659621
219	46.139347	46.139347	134.250228	66.526230	45.368854	45.368854	137.988472	64.322904	44.900817	44.900817	140.531864	63.002604
220	46.022499	46.022499	134.388801	66.189701	45.815200	45.815200	134.958627	65.594768	45.616885	45.616885	136.250433	65.028132
221	46.623319	46.623319	130.182050	67.929183	46.832045	46.832045	129.250059	68.538763	45.316314	45.316314	138.018519	64.174009
222	46.199246	46.199246	132.889559	66.699074	45.675184	45.675184	136.042404	65.194452	45.756271	45.756271	134.225476	65.426135
223	45.972480	45.972480	135.236435	66.045903	44.844031	44.844031	141.036948	62.843347	46.148237	46.148237	133.029839	66.551868
224	46.871463	46.871463	130.360054	68.654188	45.221866	45.221866	138.881142	63.906785	46.187563	46.187563	133.676366	66.665344
