#section	x-1	y-1	z-1	apl-1	x-2	y-2	z-2	apl-2	x-3	y-3	z-3	apl-3
37	46.949839	46.949839	128.169242	68.883981	45.626968	45.626968	135.021562	65.056882	46.931460	46.931460	128.658546	68.830059
38	45.021488	45.021488	140.733681	63.341699	45.859826	45.859826	134.936899	65.722615	47.495727	47.495727	125.353328	70.495126
39	45.863154	45.863154	135.288138	65.732154	45.526245	45.526245	136.149201	64.769968	48.170532	48.170532	121.669448	72.512504
40	45.643427	45.643427	135.842549	65.103825	46.387189	46.387189	131.438560	67.242852	47.538938	47.538938	125.375549	70.623456
41	46.469224	46.469224	131.646722	67.480900	45.505574	45.505574	137.432521	64.711165	47.814323	47.814323	123.476312	71.444046
42	46.147368	46.147368	133.374704	66.549361	45.893393	45.893393	135.011367	65.818859	47.796453	47.796453	123.915044	71.390655
43	46.036208	46.036208	133.206869	66.229139	45.441256	45.441256	136.431156	64.528366	46.962512	46.962512	128.704472	68.921174
44	46.609926	46.609926	130.500810	67.890162	46.024003	46.024003	133.731132	66.194026	47.127746	47.127746	127.496583	69.407014
45	46.817883	46.817883	129.209739	68.497318	46.396556	46.396556	131.105536	67.270012	46.992168	46.992168	128.002364	69.008246
46	47.096864	47.096864	127.540507	69.316080	45.803355	45.803355	134.800995	65.560853	46.393242	46.393242	131.460165	67.260404
47	46.985671	46.985671	128.121804	68.989165	45.898563	45.898563	133.525665	65.833691	46.302833	46.302833	132.800300	66.998510
48	46.672260	46.672260	130.560879	68.071870	47.234653	47.234653	126.600411	69.722263	46.223615	46.223615	132.911730	66.769455
49	46.601863	46.601863	131.347190	67.866675	46.316053	46.316053	132.080126	67.036773	46.367179	46.367179	132.146290	67.184853
50	46.035826	46.035826	134.385178	66.228040	47.052029	47.052029	127.757848	69.184169	47.568380	47.568380	125.229086	70.710962
51	45.881808	45.881808	135.359331	65.785636	47.289964	47.289964	126.291215	69.885647	46.484808	46.484808	130.330398	67.526167
52	46.034874	46.034874	134.398358	66.225300	45.084600	45.084600	139.370215	63.519410	46.566461	46.566461	130.906955	67.763602
53	45.523701	45.523701	136.991529	64.762729	46.348133	46.348133	131.778774	67.129670	47.606662	47.606662	125.107264	70.824821
54	45.413414	45.413414	136.795546	64.449318	46.097575	46.097575	133.735776	66.405826	47.425577	47.425577	126.318594	70.287043
55	45.982170	45.982170	134.312098	66.073749	45.699816	45.699816	135.946151	65.264786	47.373500	47.373500	126.627020	70.132766
56	46.384757	46.384757	131.885474	67.235801	45.317713	45.317713	137.805838	64.177972	46.726041	46.726041	129.999177	68.228841
57	45.948659	45.948659	134.370252	65.977476	45.045267	45.045267	138.787276	63.408626	46.657967	46.657967	130.615068	68.030184
58	45.908063	45.908063	134.916157	65.860944	45.696553	45.696553	135.643443	65.255468	46.677138	46.677138	130.512461	68.086099
59	45.172874	45.172874	139.482191	63.768393	45.386557	45.386557	137.401613	64.373110	45.933840	45.933840	133.994443	65.934926
60	45.622206	45.622206	135.505164	65.043301	45.290749	45.290749	137.647577	64.101623	46.860666	46.860666	129.240651	68.622563
61	46.485183	46.485183	130.863070	67.527258	45.333181	45.333181	137.859841	64.221792	45.452512	45.452512	137.887105	64.560340
62	45.339931	45.339931	137.584216	64.240916	45.313724	45.313724	138.080598	64.166675	45.164497	45.164497	138.676196	63.744743
63	45.458272	45.458272	137.480149	64.576702	45.380225	45.380225	137.748452	64.355150	45.418692	45.418692	137.337427	64.464299
64	45.198890	45.198890	138.608961	63.841863	46.327030	46.327030	132.531054	67.068552	45.168099	45.168099	139.363517	63.754912
65	45.199199	45.199199	138.436640	63.842736	46.758184	46.758184	129.815605	68.322743	44.980047	44.980047	140.368083	63.225145
66	45.715616	45.715616	135.296095	65.309924	46.217546	46.217546	132.532312	66.751924	44.604309	44.604309	141.717217	62.173261
67	46.252244	46.252244	132.542399	66.852190	46.438053	46.438053	131.624485	67.390399	45.772325	45.772325	135.669284	65.472054
68	46.327771	46.327771	132.511071	67.070700	45.849264	45.849264	135.002433	65.692344	46.064132	46.064132	133.614433	66.309507
69	46.301275	46.301275	132.191229	66.994003	46.412096	46.412096	131.900184	67.315082	46.184526	46.184526	132.282175	66.656576
70	46.602877	46.602877	129.893346	67.869629	45.845238	45.845238	134.335921	65.680807	45.666003	45.666003	135.622198	65.168245
71	46.495193	46.495193	131.327009	67.556342	46.111018	46.111018	133.416390	66.444561	46.655206	46.655206	130.353793	68.022134
72	46.991160	46.991160	128.048545	69.005284	46.305390	46.305390	132.777504	67.005910	45.755640	45.755640	135.522762	65.424331
73	46.470196	46.470196	131.976485	67.483721	46.660586	46.660586	130.533206	68.037823	46.036526	46.036526	133.800014	66.230054
74	46.791350	46.791350	129.803062	68.419702	46.405442	46.405442	131.593143	67.295782	45.929860	45.929860	133.825352	65.923503
75	46.481278	46.481278	131.367981	67.515912	46.816077	46.816077	129.636397	68.492032	46.555859	46.555859	130.920987	67.732751
76	47.123981	47.123981	127.586980	69.395925	46.407844	46.407844	131.814318	67.302748	46.804597	46.804597	129.643232	68.458448
77	46.802777	46.802777	129.183209	68.453123	46.760346	46.760346	129.527844	68.329060	46.945143	46.945143	129.254789	68.870201
78	45.824330	45.824330	134.480213	65.620913	46.420854	46.420854	131.061630	67.340490	47.631098	47.631098	124.666432	70.897546
79	46.132724	46.132724	132.821511	66.507132	46.040058	46.040058	133.526519	66.240218	47.225234	47.225234	127.947965	69.694461
80	45.971496	45.971496	134.698856	66.043078	46.319052	46.319052	132.145005	67.045455	45.136054	45.136054	139.046448	63.664480
81	45.050230	45.050230	139.130503	63.422600	45.727279	45.727279	135.914413	65.343253	46.235862	46.235862	132.350055	66.804840
82	44.435999	44.435999	143.541706	61.704939	47.209916	47.209916	128.166693	69.649256	46.619785	46.619785	130.513014	67.918887
83	45.529077	45.529077	136.615869	64.778026	46.328230	46.328230	132.105564	67.072027	46.266631	46.266631	131.665348	66.893785
84	47.447562	47.447562	126.356980	70.352223	46.701631	46.701631	130.144341	68.157572	46.847570	46.847570	128.923785	68.584214
85	46.748647	46.748647	130.274431	68.294874	46.219344	46.219344	133.136674	66.757116	46.410195	46.410195	131.030997	67.309569
86	47.070313	47.070313	127.519244	69.237950	46.842111	46.842111	128.631696	68.568229	47.381836	47.381836	126.122390	70.157451
87	46.401716	46.401716	131.885636	67.284977	45.462562	45.462562	137.629634	64.588893	46.417659	46.417659	131.244692	67.331221
88	46.980340	46.980340	128.606392	68.973512	45.341192	45.341192	137.873956	64.244490	46.499559	46.499559	131.262884	67.569032
89	46.170386	46.170386	133.258066	66.615766	44.679857	44.679857	141.699234	62.384050	45.510926	45.510926	136.972240	64.726387
90	46.166136	46.166136	132.803763	66.603503	46.394962	46.394962	131.696938	67.265389	45.866141	45.866141	134.837380	65.740714
91	46.951495	46.951495	129.682369	68.888841	47.477661	47.477661	125.796838	70.441509	45.087043	45.087043	139.217093	63.526295
92	46.371831	46.371831	131.643298	67.198334	47.618732	47.618732	124.477422	70.860739	46.041698	46.041698	132.990579	66.244935
93	46.067505	46.067505	133.634533	66.319220	46.805505	46.805505	128.903410	68.461102	46.184666	46.184666	132.552054	66.656980
94	45.800656	45.800656	134.679272	65.553129	47.515413	47.515413	125.648113	70.553578	46.192945	46.192945	133.248729	66.680879
95	45.432668	45.432668	137.281484	64.503980	48.234227	48.234227	122.382286	72.704395	45.311577	45.311577	137.869803	64.160594
96	44.791448	44.791448	142.596940	62.696055	47.043150	47.043150	127.511227	69.158060	45.215683	45.215683	138.934800	63.889312
97	45.048660	45.048660	138.925596	63.418179	46.642209	46.642209	129.748451	67.984241	45.650299	45.650299	136.324613	65.123431
98	45.364006	45.364006	137.815541	64.309157	46.190460	46.190460	131.996893	66.673707	46.369689	46.369689	131.731893	67.192127
99	45.967111	45.967111	134.665536	66.030477	46.000253	46.000253	134.031425	66.125727	46.828661	46.828661	129.529547	68.528858
100	45.497249	45.497249	136.914145	64.687489	46.059238	46.059238	134.022759	66.295418	45.977883	45.977883	133.705482	66.061429
101	46.578598	46.578598	131.458746	67.798931	46.332183	46.332183	132.189269	67.083474	46.173753	46.173753	133.494626	66.625483
102	47.088900	47.088900	128.295106	69.292641	46.159184	46.159184	133.457088	66.583445	46.103991	46.103991	132.892812	66.424311
103	45.322401	45.322401	138.367017	64.191250	46.110802	46.110802	132.991846	66.443940	45.257131	45.257131	138.488022	64.006497
104	45.665852	45.665852	135.931851	65.167814	46.363181	46.363181	131.462359	67.173269	45.742711	45.742711	135.147182	65.387362
105	46.394889	46.394889	131.897650	67.265178	46.465773	46.465773	131.314147	67.470877	46.278479	46.278479	132.867424	66.928050
106	47.424188	47.424188	125.722679	70.282925	47.226496	47.226496	127.860013	69.698186	46.000100	46.000100	133.465939	66.125287
107	47.309439	47.309439	126.644315	69.943220	45.767812	45.767812	135.423719	65.459143	45.886479	45.886479	134.606578	65.799029
108	46.011096	46.011096	134.270756	66.156905	45.061376	45.061376	139.470343	63.453987	47.257800	47.257800	127.535049	69.790614
109	47.047755	47.047755	128.482730	69.171602	45.729680	45.729680	135.029965	65.350115	46.829191	46.829191	129.827973	68.530409
110	46.358129	46.358129	132.062366	67.158628	45.387922	45.387922	137.128721	64.376983	47.114340	47.114340	127.752353	69.367533
111	46.510860	46.510860	131.325156	67.601879	46.235738	46.235738	132.938001	66.804482	46.681265	46.681265	129.544944	68.098141
112	46.050663	46.050663	133.081728	66.270737	46.062187	46.062187	133.431258	66.303908	47.101264	47.101264	128.135636	69.329034
113	45.457553	45.457553	137.037659	64.574660	46.137663	46.137663	133.187977	66.521373	47.860815	47.860815	124.102951	71.583050
114	45.678637	45.678637	135.634186	65.204310	46.537892	46.537892	130.966285	67.680482	47.418476	47.418476	126.754358	70.265996
115	46.965894	46.965894	128.980352	68.931100	46.641725	46.641725	130.135848	67.982827	47.470240	47.470240	125.717831	70.419491
116	46.054804	46.054804	133.366238	66.282655	46.440666	46.440666	131.847004	67.397984	46.975760	46.975760	128.054947	68.960063
117	46.299386	46.299386	132.515723	66.988536	46.610120	46.610120	131.001666	67.890728	46.566350	46.566350	130.551178	67.763279
118	46.888199	46.888199	128.676694	68.703227	46.954753	46.954753	128.241014	68.898402	46.624876	46.624876	130.330792	67.933720
119	46.927869	46.927869	129.573446	68.819528	47.453722	47.453722	126.318085	70.370492	47.099634	47.099634	127.851779	69.324234
120	46.851177	46.851177	129.719939	68.594773	47.149531	47.149531	127.251663	69.471195	45.633904	45.633904	135.547625	65.076662
121	46.500010	46.500010	131.628408	67.570343	46.801736	46.801736	129.680390	68.450079	45.205333	45.205333	138.361833	63.860066
122	45.541179	45.541179	136.886950	64.812468	46.889480	46.889480	128.915066	68.706978	45.631525	45.631525	136.336741	65.069877
123	46.402150	46.402150	131.955895	67.286234	46.862626	46.862626	129.396503	68.628304	45.169608	45.169608	138.465106	63.759173
124	47.154888	47.154888	127.778013	69.486984	47.491789	47.491789	125.000773	70.483439	45.958698	45.958698	134.201257	66.006309
125	47.244661	47.244661	127.007138	69.751812	45.560623	45.560623	136.647105	64.867824	45.539745	45.539745	136.797918	64.808387
126	46.860735	46.860735	128.914158	68.622766	46.603954	46.603954	130.829020	67.872767	45.250754	45.250754	138.164858	63.988462
127	46.757189	46.757189	129.884640	68.319836	46.512761	46.512761	131.609189	67.607405	45.759454	45.759454	135.516416	65.435239
128	46.321313	46.321313	132.437285	67.052000	47.241091	47.241091	126.620549	69.741271	45.519271	45.519271	136.662504	64.750127
129	45.869162	45.869162	135.093309	65.749376	46.741946	46.741946	129.793697	68.275297	46.316026	46.316026	132.668740	67.036696
130	45.468961	45.468961	137.410858	64.607076	47.308364	47.308364	126.583740	69.940041	44.669248	44.669248	141.421815	62.354429
131	45.135885	45.135885	138.906999	63.664003	46.637787	46.637787	130.994783	67.971350	45.568334	45.568334	136.831592	64.889784
132	45.076160	45.076160	139.737762	63.495632	46.383155	46.383155	131.889756	67.231158	46.213094	46.213094	132.971184	66.739065
133	45.035494	45.035494	139.312494	63.381118	46.128782	46.128782	132.656189	66.495768	45.533272	45.533272	136.631598	64.789964
134	45.361641	45.361641	137.834682	64.302452	45.761382	45.761382	135.193103	65.440754	46.386506	46.386506	131.333576	67.240874
135	45.430092	45.430092	136.982874	64.496665	46.167078	46.167078	132.960778	66.606222	46.034325	46.034325	133.223505	66.223721
136	45.913036	45.913036	134.695100	65.875214	47.035249	47.035249	128.613573	69.134832	45.675941	45.675941	135.972413	65.196612
137	45.272616	45.272616	138.418603	64.050304	46.813619	46.813619	129.060612	68.484841	47.191494	47.191494	127.691527	69.594909
138	45.563726	45.563726	136.479037	64.876659	47.019687	47.019687	127.823127	69.089092	46.534899	46.534899	131.518453	67.671777
139	45.839127	45.839127	135.312507	65.663299	46.286458	46.286458	132.206365	66.951130	44.755202	44.755202	141.049629	62.594628
140	44.869984	44.869984	140.767606	62.916108	46.742523	46.742523	130.140088	68.276982	45.500942	45.500942	136.607459	64.697991
141	45.291562	45.291562	137.990776	64.103925	47.409080	47.409080	125.898593	70.238152	46.596259	46.596259	130.427413	67.850355
142	45.822680	45.822680	134.456014	65.616186	46.211091	46.211091	132.877763	66.733278	45.410668	45.410668	137.090310	64.441525
143	46.672754	46.672754	130.212666	68.073310	44.859315	44.859315	140.435032	62.886192	45.884565	45.884565	134.370410	65.793542
144	46.534790	46.534790	131.182231	67.671458	45.073496	45.073496	139.873937	63.488127	45.803600	45.803600	135.312056	65.561555
145	46.530476	46.530476	130.673713	67.658911	45.154136	45.154136	138.517564	63.715501	45.702766	45.702766	136.357329	65.273213
146	46.644481	46.644481	130.814688	67.990864	46.206027	46.206027	132.734102	66.718653	46.260391	46.260391	132.880789	66.875743
147	46.129510	46.129510	133.133499	66.497866	46.010911	46.010911	133.465546	66.156373	44.732058	44.732058	141.930638	62.529908
148	45.634902	45.634902	135.789162	65.079510	46.954100	46.954100	128.354246	68.896483	45.829716	45.829716	134.615655	65.636339
149	46.060524	46.060524	133.879152	66.299122	47.070326	47.070326	128.354004	69.237986	45.774467	45.774467	134.580005	65.478181
150	45.353127	45.353127	136.801371	64.278316	46.047815	46.047815	133.413815	66.262539	45.675125	45.675125	136.142121	65.194283
151	45.514173	45.514173	137.543051	64.735624	46.772649	46.772649	129.653538	68.365023	46.467279	46.467279	130.451789	67.475249
152	45.343457	45.343457	138.249616	64.250910	45.756785	45.756785	135.841176	65.427606	46.818657	46.818657	129.953151	68.499582
153	46.223300	46.223300	133.471873	66.768546	45.780475	45.780475	135.209144	65.495373	46.616230	46.616230	130.703318	67.908529
154	46.248403	46.248403	132.830299	66.841088	46.347510	46.347510	131.664650	67.127866	45.821250	45.821250	134.780249	65.612093
155	45.027381	45.027381	139.904667	63.358282	46.972206	46.972206	128.559250	68.949630	46.410895	46.410895	131.333100	67.311598
156	45.106658	45.106658	139.236098	63.581580	47.971364	47.971364	123.051006	71.914117	46.666833	46.666833	129.789893	68.056041
157	46.147067	46.147067	133.252028	66.548494	47.006905	47.006905	127.810279	69.051536	45.792070	45.792070	134.910140	65.528551
158	46.341899	46.341899	131.788853	67.111614	46.482447	46.482447	131.189040	67.519308	45.745804	45.745804	135.430041	65.396206
159	45.517713	45.517713	136.576805	64.745695	45.637157	45.637157	136.242244	65.085941	46.057273	46.057273	133.325177	66.289763
160	45.204974	45.204974	138.726201	63.859053	45.239418	45.239418	138.238411	63.956405	45.788059	45.788059	135.313005	65.517074
161	45.900260	45.900260	134.206346	65.838559	45.508971	45.508971	137.096007	64.720826	45.501075	45.501075	136.769766	64.698370
162	46.335895	46.335895	131.864261	67.094223	45.230515	45.230515	138.230137	63.931235	47.165923	47.165923	127.413030	69.519508
163	45.977392	45.977392	133.875883	66.060017	45.620964	45.620964	136.143073	65.039760	46.456439	46.456439	131.480272	67.443773
164	45.887224	45.887224	134.484354	65.801165	46.307104	46.307104	131.886629	67.010872	45.997552	45.997552	133.516260	66.117963
165	45.971020	45.971020	134.803881	66.041709	45.997207	45.997207	133.857220	66.116969	45.827830	45.827830	135.004934	65.630938
166	45.366982	45.366982	137.569650	64.317597	46.804625	46.804625	128.958569	68.458528	46.006155	46.006155	134.899214	66.142696
167	45.373167	45.373167	137.862238	64.335134	46.046277	46.046277	134.241160	66.258113	45.417935	45.417935	137.427561	64.462151
168	46.097444	46.097444	132.822306	66.405448	46.781187	46.781187	129.556192	68.389983	45.224078	45.224078	138.333560	63.913040
169	46.340547	46.340547	131.843751	67.107698	46.596711	46.596711	130.843162	67.851671	45.540325	45.540325	136.964737	64.810037
170	46.382139	46.382139	131.229539	67.228214	46.988522	46.988522	128.197029	68.997537	45.714741	45.714741	135.429566	65.307423
171	46.179378	46.179378	132.125766	66.641717	47.523072	47.523072	125.553980	70.576325	45.381294	45.381294	137.969300	64.358183
172	47.258074	47.258074	127.361740	69.791423	47.524442	47.524442	125.943861	70.580392	46.015618	46.015618	134.107602	66.169908
173	46.695102	46.695102	129.468226	68.138517	46.620828	46.620828	130.205606	67.921925	46.467489	46.467489	131.568415	67.475860
174	46.702811	46.702811	130.306673	68.161018	46.753177	46.753177	129.667265	68.308111	46.027052	46.027052	133.725538	66.202796
175	45.345724	45.345724	137.436278	64.257334	47.149087	47.149087	127.373966	69.469887	45.851316	45.851316	134.025254	65.698225
176	45.698315	45.698315	135.367102	65.260499	46.982882	46.982882	128.063682	68.980974	45.999297	45.999297	133.866611	66.122979
177	46.091283	46.091283	133.134277	66.387698	46.104665	46.104665	133.117965	66.426254	45.402219	45.402219	137.303692	64.417547
178	46.306784	46.306784	131.861761	67.009947	46.585147	46.585147	131.063407	67.817998	45.809644	45.809644	134.761684	65.578859
179	46.563842	46.563842	130.827275	67.755982	45.464741	45.464741	137.187734	64.595082	45.320277	45.320277	137.845780	64.185236
180	47.109575	47.109575	127.230641	69.353502	46.201520	46.201520	133.072680	66.705638	45.687663	45.687663	135.577272	65.230080
181	46.655733	46.655733	129.220474	68.023669	47.177152	47.177152	126.976633	69.552614	46.083447	46.083447	133.554679	66.365127
182	45.537460	45.537460	135.800391	64.801883	46.684966	46.684966	129.526603	68.108940	46.746558	46.746558	130.357790	68.288770
183	46.727089	46.727089	130.156209	68.231902	47.701337	47.701337	124.366897	71.106798	46.356757	46.356757	132.303123	67.154655
184	46.974707	46.974707	128.590136	68.956973	47.272896	47.272896	127.178004	69.835209	45.668249	45.668249	135.653330	65.174655
185	45.963113	45.963113	134.173940	66.018992	46.925376	46.925376	129.009805	68.812215	46.115726	46.115726	133.225387	66.458131
186	46.968318	46.968318	128.929174	68.938217	47.675767	47.675767	124.307691	71.030586	45.974255	45.974255	134.077322	66.051002
187	47.123037	47.123037	128.088894	69.393144	46.838726	46.838726	129.478500	68.558322	46.785693	46.785693	128.653969	68.403157
188	47.330999	47.330999	126.850818	70.006983	46.849815	46.849815	129.664415	68.590786	46.238256	46.238256	133.469845	66.811760
189	47.341533	47.341533	126.499130	70.038149	47.795596	47.795596	123.851385	71.388095	46.062639	46.062639	133.729432	66.305211
190	46.915766	46.915766	128.521469	68.784035	46.558943	46.558943	131.099741	67.741723	46.673056	46.673056	129.822777	68.074192
191	45.642499	45.642499	135.537060	65.101179	46.612158	46.612158	130.411864	67.896666	45.745496	45.745496	136.247373	65.395325
192	46.937258	46.937258	128.838114	68.847070	46.077045	46.077045	133.643405	66.346690	45.555893	45.555893	137.137886	64.854356
193	45.933183	45.933183	133.931790	65.933042	46.397814	46.397814	131.606679	67.273662	45.824739	45.824739	135.344764	65.622084
194	46.410202	46.410202	131.646054	67.309589	46.366836	46.366836	132.646136	67.183859	44.826452	44.826452	140.885987	62.794086
195	46.461258	46.461258	131.512783	67.457766	45.400198	45.400198	137.182185	64.411811	44.972003	44.972003	139.954598	63.202533
196	46.630862	46.630862	130.342249	67.951165	45.367716	45.367716	137.621556	64.319678	46.097541	46.097541	132.812451	66.405726
197	46.495777	46.495777	131.647859	67.558040	45.434255	45.434255	137.536487	64.508486	46.205689	46.205689	133.065036	66.717677
198	46.557386	46.557386	130.074671	67.737194	46.091568	46.091568	133.361628	66.388520	45.872246	45.872246	134.717409	65.758217
199	46.661943	46.661943	130.248206	68.041778	46.858965	46.858965	129.035454	68.617581	44.597269	44.597269	142.513442	62.153639
200	46.861177	46.861177	129.311618	68.624060	45.513716	45.513716	136.563907	64.734323	44.917570	44.917570	140.598344	63.049628
201	45.721050	45.721050	135.333289	65.325451	45.639652	45.639652	135.681133	65.093058	45.695136	45.695136	135.596468	65.251420
202	46.465759	46.465759	131.593343	67.470835	45.863208	45.863208	135.221410	65.732308	46.903870	46.903870	128.409700	68.749156
203	45.931069	45.931069	134.405283	65.926971	46.248120	46.248120	132.477212	66.840270	46.057708	46.057708	133.670529	66.291015
204	45.499729	45.499729	136.849954	64.694541	46.692067	46.692067	130.384999	68.129661	47.038849	47.038849	128.118788	69.145417
205	45.202872	45.202872	138.795452	63.853113	46.891855	46.891855	128.333845	68.713939	46.081358	46.081358	133.725767	66.359111
206	45.376626	45.376626	138.541406	64.344942	45.802953	45.802953	134.829143	65.559704	45.293580	45.293580	137.919201	64.109638
207	45.953610	45.953610	133.969826	65.991695	46.374373	46.374373	131.675573	67.205701	45.646461	45.646461	135.875149	65.112481
208	46.165063	46.165063	132.761966	66.600407	46.693902	46.693902	130.143377	68.135016	46.471078	46.471078	130.706002	67.486284
209	45.441397	45.441397	137.980428	64.528769	47.097315	47.097315	128.198174	69.317408	47.161616	47.161616	127.630759	69.506814
210	46.218997	46.218997	132.757249	66.756114	45.682460	45.682460	136.221470	65.215222	46.850431	46.850431	128.868337	68.592591
211	46.589336	46.589336	130.491602	67.830195	45.353519	45.353519	136.889657	64.279427	46.709452	46.709452	129.542591	68.180402
212	45.959209	45.959209	133.823387	66.007778	46.625747	46.625747	130.220570	67.936260	45.286874	45.286874	137.856667	64.090655
213	46.121477	46.121477	133.916672	66.474709	45.810963	45.810963	135.311733	65.582635	45.626682	45.626682	136.475240	65.056066
214	46.057206	46.057206	133.773600	66.289570	45.919254	45.919254	134.173829	65.893058	46.522534	46.522534	131.031247	67.635818
215	47.467568	47.467568	125.716685	70.411562	46.411368	46.411368	131.170673	67.312971	46.639983	46.639983	130.364886	67.977751
216	47.050709	47.050709	127.939971	69.180289	46.529657	46.529657	131.459017	67.656531	46.532182	46.532182	130.722891	67.663875
217	46.504931	46.504931	130.842753	67.584643	45.685785	45.685785	135.277877	65.224718	46.441950	46.441950	131.429934	67.401711
218	47.192893	47.192893	127.237901	69.599035	46.360040	46.360040	132.228312	67.164167	46.322343	46.322343	132.622147	67.054984
219	46.523321	46.523321	131.502966	67.638107	45.858355	45.858355	134.776851	65.718398	46.628109	46.628109	129.678322	67.943143
220	46.511996	46.511996	131.101758	67.605179	45.982918	45.982918	133.426326	66.075899	45.967303	45.967303	134.289656	66.031030
221	47.753741	47.753741	124.753563	71.263118	45.988570	45.988570	133.795093	66.092142	46.202916	46.202916	132.859005	66.709669
222	46.042079	46.042079	133.548085	66.246032	45.451376	45.451376	136.960240	64.557111	46.466411	46.466411	130.777837	67.472730
223	46.045354	46.045354	134.204069	66.255456	47.261775	47.261775	126.970765	69.802355	45.185677	45.185677	138.217457	63.804545
224	45.957127	45.957127	133.374302	66.001799	48.000155	48.000155	123.063238	72.000465	45.285365	45.285365	137.216207	64.086384
