#frame	x-1	y-1	z-1	apl-1	x-2	y-2	z-2	apl-2	x-3	y-3	z-3	apl-3
28	45.843876	45.843876	134.741769	65.676904	44.921521	44.921521	140.351088	63.060721	45.533559	45.533559	136.573126	64.790782
29	45.736264	45.736264	135.013943	65.368933	44.426323	44.426323	143.951701	61.678067	45.634442	45.634442	135.815261	65.078196
30	46.811562	46.811562	129.307636	68.478824	43.919847	43.919847	147.187351	60.279780	46.284193	46.284193	132.716865	66.944579
31	45.252621	45.252621	137.822200	63.993742	44.814061	44.814061	140.671521	62.759378	46.269407	46.269407	132.297709	66.901812
32	46.142807	46.142807	132.873080	66.536208	44.626492	44.626492	141.652438	62.235119	46.076504	46.076504	133.252010	66.345131
33	46.142314	46.142314	133.278002	66.534785	46.141116	46.141116	133.160774	66.531330	45.592159	45.592159	136.581052	64.957654
34	46.504074	46.504074	131.076748	67.582153	44.495141	44.495141	142.911333	61.869299	45.265292	45.265292	138.317765	64.029582
35	46.609155	46.609155	129.933436	67.887918	45.358869	45.358869	138.455217	64.294594	45.179374	45.179374	138.916745	63.786746
36	46.762479	46.762479	129.767080	68.335295	45.467808	45.467808	137.425910	64.603800	45.420115	45.420115	137.731151	64.468338
37	45.886483	45.886483	134.421965	65.799042	45.198498	45.198498	139.198450	63.840756	45.387778	45.387778	137.363398	64.376576
38	45.729407	45.729407	135.600239	65.349334	45.494681	45.494681	136.798550	64.680187	46.360659	46.360659	132.046587	67.165960
39	45.575381	45.575381	136.314925	64.909854	46.199349	46.199349	132.376630	66.699371	45.561898	45.561898	136.327003	64.871454
40	44.865847	44.865847	140.903966	62.904507	45.795852	45.795852	135.264335	65.539378	46.630477	46.630477	130.649808	67.950043
41	46.432007	46.432007	130.977316	67.372851	46.152312	46.152312	133.670552	66.563621	45.446039	45.446039	137.191349	64.541951
42	44.449692	44.449692	143.699408	61.742974	44.719884	44.719884	141.617164	62.495875	45.962250	45.962250	133.347333	66.016514
43	45.504317	45.504317	137.269413	64.707590	45.685026	45.685026	135.592787	65.222549	45.524524	45.524524	136.745863	64.765072
44	45.407406	45.407406	137.301994	64.432267	46.154491	46.154491	133.663280	66.569908	45.724173	45.724173	135.423604	65.334375
45	45.318377	45.318377	137.881501	64.179853	44.841454	44.841454	140.254947	62.836126	45.499594	45.499594	136.971557	64.694158
46	45.681111	45.681111	135.971972	65.211373	45.563704	45.563704	135.715663	64.876597	46.048421	46.048421	133.029550	66.264283
47	44.789861	44.789861	140.748246	62.691615	44.860922	44.860922	140.632873	62.890699	45.618386	45.618386	136.349072	65.032410
48	45.545547	45.545547	136.080817	64.824901	45.737112	45.737112	135.659440	65.371358	46.141276	46.141276	133.317899	66.531792
49	46.127028	46.127028	132.901195	66.490708	46.191785	46.191785	132.478379	66.677530	45.479384	45.479384	137.187155	64.636700
50	46.073481	46.073481	132.984421	66.336426	45.036297	45.036297	139.137403	63.383376	46.195420	46.195420	133.554731	66.688027
51	46.143629	46.143629	132.659729	66.538579	44.813831	44.813831	140.991754	62.758734	46.053025	46.053025	133.438921	66.277536
52	45.484717	45.484717	136.610904	64.651860	45.170942	45.170942	138.306974	63.762938	46.127404	46.127404	132.624003	66.491794
53	46.308055	46.308055	132.653329	67.013624	45.207007	45.207007	138.490723	63.864796	45.762672	45.762672	135.687901	65.444441
54	46.401616	46.401616	131.380335	67.284687	46.020929	46.020929	133.722482	66.185185	45.808566	45.808566	135.047539	65.575772
55	45.908179	45.908179	133.823471	65.861277	45.983401	45.983401	134.241963	66.077287	45.975380	45.975380	134.167342	66.054237
56	45.881284	45.881284	134.465874	65.784132	46.067816	46.067816	133.034413	66.320115	45.807665	45.807665	134.690434	65.573194
57	46.895807	46.895807	128.352903	68.725521	45.183946	45.183946	138.928031	63.799656	45.545281	45.545281	135.980414	64.824144
58	47.188411	47.188411	126.539796	69.585818	45.565765	45.565765	136.471753	64.882466	46.093934	46.093934	132.614475	66.395336
59	46.289431	46.289431	131.228893	66.959731	46.046825	46.046825	133.800128	66.259691	46.657904	46.657904	130.335538	68.030000
60	46.614438	46.614438	130.532563	67.903306	46.607243	46.607243	130.195839	67.882346	45.550157	45.550157	136.405416	64.838025
61	46.297139	46.297139	132.258360	66.982035	45.778873	45.778873	135.020097	65.490787	45.734195	45.734195	136.043043	65.363020
62	46.365650	46.365650	131.866275	67.180423	44.992228	44.992228	139.636109	63.259394	45.517612	45.517612	136.567152	64.745407
63	47.170295	47.170295	127.814759	69.532397	46.227206	46.227206	132.475975	66.779831	45.393085	45.393085	137.383613	64.391629
64	44.558890	44.558890	142.909525	62.046708	46.687614	46.687614	129.376970	68.116665	46.132915	46.132915	133.221226	66.507683
65	45.897800	45.897800	134.642882	65.831502	46.543999	46.543999	131.097655	67.698245	45.098867	45.098867	138.836230	63.559620
66	45.106433	45.106433	138.785034	63.580947	46.182915	46.182915	133.334783	66.651927	45.307197	45.307197	138.173833	64.148190
67	46.110248	46.110248	133.363967	66.442344	47.046886	47.046886	127.754499	69.169046	45.305200	45.305200	137.628422	64.142535
68	46.551004	46.551004	130.537882	67.718625	45.186171	45.186171	139.227126	63.805939	45.005758	45.005758	139.409070	63.297445
69	46.054273	46.054273	132.793144	66.281126	46.634549	46.634549	131.336361	67.961911	44.793839	44.793839	141.666334	62.702750
70	46.783011	46.783011	129.162882	68.395316	47.111404	47.111404	127.734900	69.358889	45.586722	45.586722	135.713723	64.942163
71	46.996085	46.996085	128.019715	69.019750	46.220361	46.220361	132.489869	66.760054	46.059939	46.059939	133.255627	66.297438
72	48.251476	48.251476	121.451918	72.756405	47.278304	47.278304	126.686965	69.851190	46.477220	46.477220	130.956267	67.504125
73	47.958487	47.958487	122.844930	71.875514	46.890959	46.890959	128.920708	68.711313	45.992610	45.992610	133.712084	66.103755
74	47.262314	47.262314	127.357465	69.803947	46.328071	46.328071	131.909480	67.071568	45.977574	45.977574	134.267064	66.060541
75	46.083933	46.083933	133.425052	66.366529	45.324571	45.324571	138.678787	64.197398	46.898654	46.898654	128.636668	68.733866
76	46.813385	46.813385	129.767823	68.484157	45.030901	45.030901	139.345388	63.368188	46.957190	46.957190	127.914903	68.905552
77	45.617682	45.617682	136.194574	65.030404	45.514748	45.514748	137.156751	64.737258	46.263986	46.263986	132.750233	66.886138
78	45.488547	45.488547	136.355583	64.662747	46.171744	46.171744	132.208627	66.619686	46.476369	46.476369	131.488707	67.501651
79	46.157781	46.157781	132.356080	66.579399	45.865606	45.865606	133.743356	65.739183	45.644390	45.644390	136.678544	65.106574
80	46.852935	46.852935	128.656329	68.599924	45.564665	45.564665	135.934553	64.879334	45.032309	45.032309	139.981491	63.372151
81	47.458544	47.458544	125.605100	70.384794	45.632375	45.632375	135.232349	65.072302	45.567616	45.567616	136.470786	64.887738
82	46.609887	46.609887	130.352941	67.890050	44.547484	44.547484	142.628086	62.014947	45.421036	45.421036	137.173409	64.470953
83	47.615928	47.615928	124.693950	70.852395	46.024201	46.024201	133.904998	66.194597	45.577508	45.577508	136.661948	64.915915
84	45.895173	45.895173	134.331544	65.823967	46.580773	46.580773	130.989706	67.805264	46.369511	46.369511	131.356349	67.191611
85	46.569649	46.569649	130.736889	67.772883	47.016460	47.016460	127.857125	69.079610	46.480129	46.480129	131.026327	67.512575
86	45.661685	45.661685	136.072391	65.155920	45.962949	45.962949	134.038606	66.018521	46.159824	46.159824	132.190836	66.585293
87	45.974197	45.974197	133.573830	66.050838	47.425367	47.425367	125.680544	70.286421	45.234418	45.234418	138.309599	63.942267
88	45.197306	45.197306	138.057427	63.837390	47.472820	47.472820	125.455045	70.427146	45.975787	45.975787	133.485827	66.055406
89	45.323680	45.323680	137.402982	64.194873	46.837490	46.837490	129.613612	68.554703	45.723928	45.723928	135.831621	65.333673
90	45.491747	45.491747	136.870735	64.671845	46.485058	46.485058	130.925133	67.526895	46.130563	46.130563	133.404189	66.500902
91	46.815159	46.815159	129.657370	68.489347	47.882730	47.882730	123.584686	71.648619	46.482423	46.482423	131.232676	67.519238
92	46.952752	46.952752	128.053454	68.892530	47.788935	47.788935	123.731636	71.368196	45.916423	45.916423	134.318479	65.884935
93	46.780790	46.780790	129.348568	68.388823	47.160133	47.160133	127.132019	69.502442	46.450227	46.450227	131.596846	67.425736
94	46.965011	46.965011	128.181232	68.928509	46.726043	46.726043	130.407792	68.228845	46.356977	46.356977	131.277581	67.155291
95	46.951900	46.951900	128.495932	68.890029	47.877499	47.877499	123.267910	71.632967	46.457529	46.457529	131.779334	67.446939
96	46.317141	46.317141	132.305666	67.039923	47.409547	47.409547	125.941676	70.239536	46.380030	46.380030	131.738878	67.222099
97	48.075242	48.075242	122.040690	72.225904	46.712717	46.712717	129.887070	68.189935	46.156804	46.156804	133.425649	66.576580
98	47.650393	47.650393	124.497775	70.955000	45.892719	45.892719	134.411844	65.816927	46.432242	46.432242	131.368395	67.373535
99	47.147426	47.147426	127.588808	69.464992	46.241639	46.241639	132.667827	66.821538	47.007412	47.007412	128.074398	69.053024
100	46.368349	46.368349	131.632765	67.188242	47.362438	47.362438	126.741054	70.100016	45.800549	45.800549	135.161932	65.552822
101	46.052131	46.052131	133.075131	66.274962	45.757834	45.757834	135.366718	65.430606	45.946680	45.946680	134.008517	65.971793
102	46.565858	46.565858	130.943475	67.761847	46.392757	46.392757	131.721906	67.258997	46.927800	46.927800	129.534430	68.819326
103	47.041081	47.041081	127.541494	69.151979	46.465152	46.465152	131.155492	67.469073	46.377933	46.377933	131.993762	67.216022
104	46.439170	46.439170	130.948435	67.393641	46.458678	46.458678	131.168057	67.450273	47.009234	47.009234	128.004349	69.058378
105	45.687086	45.687086	135.340945	65.228432	46.003046	46.003046	133.252677	66.133759	46.244925	46.244925	132.423071	66.831034
106	45.271906	45.271906	138.261486	64.048297	46.538332	46.538332	130.717005	67.681762	46.964218	46.964218	128.445531	68.926179
107	45.979180	45.979180	134.347421	66.065156	46.931540	46.931540	129.014522	68.830294	45.947022	45.947022	133.693721	65.972776
108	45.383729	45.383729	137.252433	64.365090	47.614643	47.614643	124.552170	70.848569	45.949342	45.949342	135.215566	65.979440
109	46.367659	46.367659	131.487787	67.186243	46.221010	46.221010	133.292311	66.761930	46.683374	46.683374	130.142256	68.104293
110	46.116354	46.116354	133.124193	66.459940	46.964606	46.964606	129.082838	68.927319	47.337336	47.337336	125.927119	70.025730
111	46.865254	46.865254	129.524437	68.636001	46.464425	46.464425	131.957412	67.466961	45.931042	45.931042	134.377683	65.926893
112	45.592798	45.592798	136.106304	64.959476	47.348597	47.348597	126.782254	70.059050	45.955796	45.955796	133.711500	65.997976
113	46.420901	46.420901	131.670342	67.340626	46.200913	46.200913	132.976506	66.703885	46.042371	46.042371	134.624463	66.246873
114	47.079382	47.079382	128.352837	69.264632	46.878581	46.878581	129.265250	68.675042	45.616616	45.616616	136.690252	65.027365
115	45.567222	45.567222	136.404792	64.886616	46.228023	46.228023	132.996769	66.782192	44.916516	44.916516	140.318131	63.046669
116	47.011519	47.011519	127.657159	69.065093	46.465439	46.465439	131.163452	67.469906	45.759895	45.759895	136.122164	65.436501
117	45.903689	45.903689	134.284082	65.848396	46.898334	46.898334	128.353551	68.732929	45.480218	45.480218	136.778473	64.639071
118	45.429009	45.429009	136.540584	64.493591	47.544723	47.544723	125.845829	70.640646	45.523026	45.523026	136.365024	64.760810
119	45.097932	45.097932	139.203107	63.556985	46.246812	46.246812	131.985186	66.836489	46.496349	46.496349	131.022513	67.559703
120	45.530643	45.530643	136.042269	64.782482	45.968806	45.968806	133.308140	66.035348	46.377607	46.377607	132.078349	67.215075
121	46.031840	46.031840	133.528830	66.216573	45.695523	45.695523	135.678003	65.252526	45.481361	45.481361	136.379947	64.642318
122	46.013785	46.013785	133.964352	66.164639	45.606574	45.606574	136.058423	64.998736	45.685148	45.685148	136.007637	65.222897
123	47.194985	47.194985	127.612747	69.605207	46.626427	46.626427	130.007561	67.938239	46.790504	46.790504	130.048267	68.417228
124	46.389119	46.389119	131.621732	67.248448	46.038359	46.038359	133.838215	66.235329	46.249612	46.249612	132.200182	66.844581
125	46.806376	46.806376	128.899174	68.463650	45.965778	45.965778	133.355268	66.026647	46.809833	46.809833	129.037688	68.473765
126	46.408723	46.408723	131.437063	67.305299	45.434755	45.434755	136.813818	64.509906	46.310639	46.310639	131.767179	67.021103
127	46.771205	46.771205	129.127968	68.360801	46.027066	46.027066	133.965251	66.202838	46.255712	46.255712	132.111585	66.862216
128	45.964604	45.964604	133.891579	66.023275	45.369829	45.369829	137.108515	64.325667	46.509888	46.509888	131.569599	67.599054
129	47.615799	47.615799	124.720720	70.852009	46.118443	46.118443	133.008667	66.465963	46.408880	46.408880	131.150554	67.305754
130	47.188111	47.188111	126.980735	69.584932	46.674254	46.674254	129.715783	68.077687	45.927773	45.927773	134.208188	65.917509
131	46.679677	46.679677	130.051576	68.093507	46.415873	46.415873	131.244272	67.326040	46.792936	46.792936	129.250905	68.424338
132	45.814066	45.814066	133.800185	65.591519	47.300566	47.300566	126.310652	69.916986	46.496384	46.496384	131.282592	67.559804
133	46.188520	46.188520	133.151616	66.668107	46.756455	46.756455	129.918559	68.317690	46.426131	46.426131	130.972096	67.355801
134	45.740899	45.740899	135.212259	65.382181	46.761937	46.761937	129.527816	68.333711	46.863688	46.863688	129.013422	68.631415
135	45.935453	45.935453	133.947146	65.939558	47.500027	47.500027	125.712557	70.507892	46.650518	46.650518	129.771252	68.008462
136	45.574824	45.574824	135.889905	64.908269	47.784759	47.784759	123.843166	71.355725	47.420360	47.420360	125.645336	70.271580
137	45.755104	45.755104	135.268402	65.422799	47.860623	47.860623	123.565783	71.582476	46.013284	46.013284	133.730528	66.163197
138	46.183897	46.183897	133.519039	66.654762	46.583957	46.583957	130.388902	67.814532	46.456396	46.456396	130.854310	67.443647
139	46.220490	46.220490	133.199763	66.760428	46.799760	46.799760	130.081965	68.444298	45.577200	45.577200	136.357034	64.915036
140	46.348149	46.348149	132.257269	67.129716	46.904485	46.904485	128.963349	68.750959	46.221077	46.221077	132.789526	66.762122
141	45.717213	45.717213	135.602739	65.314487	46.742915	46.742915	129.430391	68.278127	46.919800	46.919800	128.227897	68.795864
142	46.328182	46.328182	131.527291	67.071889	46.133238	46.133238	132.760315	66.508613	46.176470	46.176470	132.697860	66.633325
143	46.267888	46.267888	132.092534	66.897421	45.107090	45.107090	138.748984	63.582800	45.773323	45.773323	134.993229	65.474910
144	46.693919	46.693919	129.842819	68.135064	45.766694	45.766694	134.921511	65.455946	45.521383	45.521383	136.294567	64.756135
145	46.114131	46.114131	132.502258	66.453533	46.591118	46.591118	130.738794	67.835385	45.848992	45.848992	134.323163	65.691565
146	45.134607	45.134607	138.400825	63.660398	46.647569	46.647569	130.107742	67.999866	46.073301	46.073301	133.027890	66.335907
147	46.219259	46.219259	132.426771	66.756872	46.898197	46.898197	129.142992	68.732528	47.003320	47.003320	128.450921	69.041001
148	45.871928	45.871928	134.903943	65.757305	45.470657	45.470657	136.249645	64.611895	46.678256	46.678256	130.258163	68.089362
149	46.759684	46.759684	129.489893	68.327127	45.926818	45.926818	134.249302	65.914769	46.422473	46.422473	131.679017	67.345186
150	45.999847	45.999847	133.846764	66.124561	45.847097	45.847097	134.275074	65.686135	46.312818	46.312818	131.548950	67.027410
151	45.948930	45.948930	133.950320	65.978256	45.366139	45.366139	137.257994	64.315205	47.597380	47.597380	125.582776	70.797206
152	45.832428	45.832428	134.916438	65.644107	45.252738	45.252738	137.671032	63.994072	47.815957	47.815957	124.403821	71.448929
153	45.783806	45.783806	134.346688	65.504902	45.690694	45.690694	135.932610	65.238734	47.668276	47.668276	125.055999	71.008266
154	45.263588	45.263588	137.898047	64.024763	46.016906	46.016906	133.423213	66.173614	46.008930	46.008930	133.580365	66.150677
155	45.916090	45.916090	134.432406	65.883979	45.480836	45.480836	136.653411	64.640825	46.465591	46.465591	131.068036	67.470348
156	46.507535	46.507535	131.144919	67.592213	45.051953	45.051953	139.573048	63.427452	46.313920	46.313920	132.161671	67.030600
157	46.049602	46.049602	133.206231	66.267681	45.775144	45.775144	135.276186	65.480118	45.735795	45.735795	135.277128	65.367593
158	45.568315	45.568315	136.387998	64.889729	46.107420	46.107420	133.371148	66.434192	45.692387	45.692387	135.385915	65.243570
159	45.547549	45.547549	136.653216	64.830600	45.607661	45.607661	135.899705	65.001835	47.204207	47.204207	127.654874	69.632410
160	46.064406	46.064406	134.101868	66.310295	45.590379	45.590379	136.012544	64.952582	46.802646	46.802646	129.404600	68.452739
161	46.133840	46.133840	133.009213	66.510351	47.259339	47.259339	126.992888	69.795160	46.877854	46.877854	128.541080	68.672912
162	46.814031	46.814031	129.790123	68.486046	46.463165	46.463165	130.865154	67.463304	47.812032	47.812032	123.866990	71.437201
163	46.504367	46.504367	131.601280	67.583005	46.100457	46.100457	133.167239	66.414128	46.305596	46.305596	131.980209	67.006507
164	46.227356	46.227356	132.533189	66.780263	45.838828	45.838828	135.715212	65.662442	46.918640	46.918640	128.002736	68.792461
165	45.835813	45.835813	135.170419	65.653804	46.035626	46.035626	133.485347	66.227463	45.776816	45.776816	134.815362	65.484902
166	45.767533	45.767533	135.521664	65.458345	46.086061	46.086061	133.719630	66.372657	46.981342	46.981342	129.160597	68.976452
167	45.894194	45.894194	133.908801	65.821158	46.461569	46.461569	131.147227	67.458668	46.713907	46.713907	129.052854	68.193409
168	46.078169	46.078169	133.545865	66.349927	46.855798	46.855798	129.454445	68.608307	46.411315	46.411315	131.857150	67.312818
169	45.537374	45.537374	136.982458	64.801638	48.011559	48.011559	123.034640	72.034682	46.806784	46.806784	129.142288	68.464843
170	47.030525	47.030525	128.144509	69.120945	47.294326	47.294326	126.694777	69.898539	47.088661	47.088661	128.017698	69.291937
171	47.108156	47.108156	127.757010	69.349324	45.688379	45.688379	135.543295	65.232125	46.401972	46.401972	132.146487	67.285719
172	46.628770	46.628770	129.878473	67.945070	46.286699	46.286699	132.410564	66.951828	46.133797	46.133797	133.561690	66.510227
173	46.869822	46.869822	129.344446	68.649381	47.251180	47.251180	126.968864	69.771063	46.828864	46.828864	128.396688	68.529453
174	46.725822	46.725822	129.283130	68.228201	47.498917	47.498917	125.345568	70.504598	46.606982	46.606982	129.970243	67.881586
175	47.105362	47.105362	128.087551	69.341098	47.792233	47.792233	124.032358	71.378048	46.197639	46.197639	132.623502	66.694432
176	45.980854	45.980854	134.052514	66.069968	46.434227	46.434227	131.222623	67.379294	46.864494	46.864494	129.857602	68.633774
177	45.473316	45.473316	137.526405	64.619453	46.235067	46.235067	131.841545	66.802544	46.000834	46.000834	133.474122	66.127398
178	45.447979	45.447979	136.859662	64.547463	46.159338	46.159338	132.482836	66.583891	45.721320	45.721320	135.137795	65.326221
179	47.127465	47.127465	127.609614	69.406185	46.389297	46.389297	131.708578	67.248964	45.996055	45.996055	134.383430	66.113657
180	46.064808	46.064808	133.710297	66.311455	46.252721	46.252721	132.506480	66.853569	46.880544	46.880544	128.412037	68.680795
181	46.455428	46.455428	130.907638	67.440836	45.861320	45.861320	134.904173	65.726896	46.551421	46.551421	130.809680	67.719838
182	46.968927	46.968927	128.728491	68.940003	47.127415	47.127415	127.362734	69.406038	46.517958	46.517958	131.560664	67.622512
183	46.271170	46.271170	132.546419	66.906911	46.807914	46.807914	129.449354	68.468152	46.932520	46.932520	128.361908	68.833169
184	45.401374	45.401374	136.543980	64.415149	47.262517	47.262517	126.596361	69.804548	45.702045	45.702045	135.543684	65.271155
185	46.114484	46.114484	133.392972	66.454552	46.599246	46.599246	130.593022	67.859053	47.175070	47.175070	126.839336	69.546475
186	45.669915	45.669915	136.456313	65.179411	47.758575	47.758575	123.679524	71.277547	46.714188	46.714188	129.985452	68.194230
187	45.730213	45.730213	136.127328	65.351638	46.981378	46.981378	127.768725	68.976559	46.350686	46.350686	131.811874	67.137066
188	45.639357	45.639357	135.958526	65.092215	46.110246	46.110246	132.771680	66.442338	46.276236	46.276236	131.655948	66.921562
189	47.304211	47.304211	126.940441	69.927762	46.160404	46.160404	132.067728	66.586964	45.749134	45.749134	135.150430	65.405727
190	46.411105	46.411105	131.701976	67.312209	46.702672	46.702672	130.010728	68.160611	44.875347	44.875347	140.609041	62.931149
191	47.318070	47.318070	126.169093	69.968744	47.063533	47.063533	127.989287	69.218003	45.285073	45.285073	138.311375	64.085559
192	46.477758	46.477758	131.289699	67.505688	46.298192	46.298192	131.789448	66.985081	45.486025	45.486025	136.447489	64.655577
193	46.457939	46.457939	131.200453	67.448128	46.234915	46.234915	132.100910	66.802105	45.494054	45.494054	136.956651	64.678405
194	46.726036	46.726036	129.949937	68.228828	46.813187	46.813187	129.555588	68.483578	47.017796	47.017796	128.732398	69.083535
195	46.834101	46.834101	129.246674	68.544781	46.979140	46.979140	128.659292	68.969988	46.472023	46.472023	130.852612	67.489028
196	47.470311	47.470311	125.589367	70.419699	46.930186	46.930186	129.029912	68.826322	45.878340	45.878340	133.894662	65.775690
197	47.613279	47.613279	124.630450	70.844511	46.864273	46.864273	129.177388	68.633127	45.141575	45.141575	138.851774	63.680057
198	47.129876	47.129876	126.724021	69.413287	46.377274	46.377274	131.363528	67.214112	46.187416	46.187416	132.880853	66.664918
199	47.169084	47.169084	127.805857	69.528828	46.641251	46.641251	131.038873	67.981448	46.540458	46.540458	131.158465	67.687944
200	46.931410	46.931410	128.755352	68.829914	46.397836	46.397836	131.901537	67.273725	45.752984	45.752984	135.434261	65.416736
201	46.205386	46.205386	132.657828	66.716804	47.639837	47.639837	125.246374	70.923564	46.564815	46.564815	131.146291	67.758812
202	45.896285	45.896285	134.874199	65.827156	48.068198	48.068198	123.118216	72.204740	46.275933	46.275933	131.557304	66.920688
203	45.662741	45.662741	135.038653	65.158935	47.563054	47.563054	125.341685	70.695128	46.345752	46.345752	131.369337	67.122774
204	45.342368	45.342368	138.306693	64.247823	47.682481	47.682481	124.476468	71.050594	45.352335	45.352335	137.792760	64.276072
205	45.304645	45.304645	137.971369	64.140964	47.087492	47.087492	127.838782	69.288497	45.752539	45.752539	135.090290	65.415462
206	45.251589	45.251589	138.316835	63.990822	46.707859	46.707859	129.807069	68.175752	46.186135	46.186135	133.124730	66.661222
207	44.958806	44.958806	139.883419	63.165446	46.640541	46.640541	130.570826	67.979376	45.743193	45.743193	135.611808	65.388740
208	45.620498	45.620498	135.928645	65.038433	47.222079	47.222079	126.715662	69.685149	46.582649	46.582649	130.591272	67.810724
209	45.761475	45.761475	135.146626	65.441020	46.886768	46.886768	129.089184	68.699032	46.447301	46.447301	131.708366	67.417243
210	45.334067	45.334067	137.143114	64.224301	47.081961	47.081961	127.944092	69.272221	45.436479	45.436479	137.450771	64.514800
211	45.660016	45.660016	136.161233	65.151158	47.077402	47.077402	127.467567	69.258806	45.246171	45.246171	138.107424	63.975501
212	45.690379	45.690379	135.448873	65.237836	47.112354	47.112354	127.760590	69.361684	45.211909	45.211909	138.997846	63.878647
213	46.203083	46.203083	132.799007	66.710154	47.089321	47.089321	127.679038	69.293878	45.667510	45.667510	135.865241	65.172547
214	45.756830	45.756830	134.960700	65.427733	45.920388	45.920388	134.140569	65.896314	45.108597	45.108597	138.324296	63.587047
215	46.560989	46.560989	130.805126	67.747677	45.749937	45.749937	135.496883	65.408024	45.862174	45.862174	134.714155	65.729345
216	47.740625	47.740625	123.688898	71.223976	45.456316	45.456316	136.925890	64.571147	46.597346	46.597346	131.001351	67.853520
217	46.348236	46.348236	130.973021	67.129967	46.425600	46.425600	131.293735	67.354259	46.021813	46.021813	133.651589	66.187727
218	46.372236	46.372236	131.986212	67.199509	46.526334	46.526334	130.148015	67.646867	46.008523	46.008523	133.448604	66.149505
219	46.423037	46.423037	130.944176	67.346824	46.372909	46.372909	131.697466	67.201460	47.024561	47.024561	128.730008	69.103416
220	46.599967	46.599967	129.879609	67.861155	44.717241	44.717241	140.775214	62.488490	47.332271	47.332271	126.507270	70.010747
221	46.359502	46.359502	131.850676	67.162607	46.329216	46.329216	131.697511	67.074882	46.478655	46.478655	131.873744	67.508294
222	46.631678	46.631678	130.087631	67.953544	45.547157	45.547157	137.117084	64.829484	46.292324	46.292324	132.314892	66.968103
223	46.465463	46.465463	130.538451	67.469976	45.413077	45.413077	137.972840	64.448361	46.747562	46.747562	129.434811	68.291706
224	45.784800	45.784800	135.330457	65.507748	44.881433	44.881433	141.308278	62.948219	47.145381	47.145381	127.477892	69.458966
