#frame	x-1	y-1	z-1	apl-1	x-2	y-2	z-2	apl-2	x-3	y-3	z-3	apl-3
47	46.671130	46.671130	129.162369	68.068575	44.829201	44.829201	138.855321	62.801789	45.775841	45.775841	133.918979	65.482113
48	45.888106	45.888106	133.004909	65.803696	45.232934	45.232934	137.113691	63.938073	45.698159	45.698159	134.716318	65.260054
49	46.835175	46.835175	127.743793	68.547926	45.226224	45.226224	137.322212	63.919103	45.140231	45.140231	137.954328	63.676264
50	45.692712	45.692712	134.183830	65.244499	45.431523	45.431523	135.712933	64.500726	44.536541	44.536541	140.950710	61.984484
51	46.933863	46.933863	127.581542	68.837109	45.285610	45.285610	137.439127	64.087078	45.841650	45.841650	133.444229	65.670527
52	45.649888	45.649888	134.477682	65.122260	45.217685	45.217685	136.680214	63.894969	46.392693	46.392693	129.881194	67.258812
53	45.981615	45.981615	132.285231	66.072154	45.209254	45.209254	137.317127	63.871144	45.115111	45.115111	137.715546	63.605415
54	45.589496	45.589496	134.638679	64.950068	44.678099	44.678099	140.446050	62.379142	45.513178	45.513178	135.763793	64.732792
55	46.185142	46.185142	131.943827	66.658354	44.880242	44.880242	139.339406	62.944880	45.189723	45.189723	137.317536	63.815969
56	46.516728	46.516728	129.404320	67.618937	45.650271	45.650271	134.754692	65.123351	45.345627	45.345627	135.684954	64.257058
57	46.149974	46.149974	131.232415	66.556878	45.998795	45.998795	132.465571	66.121536	45.723239	45.723239	133.716144	65.331705
58	45.709544	45.709544	134.120042	65.292575	45.446981	45.446981	135.874349	64.544627	45.193221	45.193221	137.086693	63.825851
59	45.607853	45.607853	134.965761	65.002383	44.609255	44.609255	141.103631	62.187050	46.200600	46.200600	132.300532	66.702981
60	46.685063	46.685063	128.755448	68.109223	44.251813	44.251813	143.227632	61.194468	45.820744	45.820744	133.456671	65.610643
61	46.439488	46.439488	130.293779	67.394563	44.733982	44.733982	139.279157	62.535285	45.584505	45.584505	134.805754	64.935848
62	46.314983	46.314983	130.812362	67.033675	45.143061	45.143061	137.242090	63.684249	45.281248	45.281248	136.414163	64.074731
63	45.711956	45.711956	134.485237	65.299466	45.163617	45.163617	137.179611	63.742260	44.523261	44.523261	141.503724	61.947525
64	45.295455	45.295455	136.149588	64.114946	45.965190	45.965190	132.649278	66.024959	46.247821	46.247821	130.740201	66.839404
65	45.719194	45.719194	134.286275	65.320146	44.485132	44.485132	141.046836	61.841468	45.821141	45.821141	134.200276	65.611779
66	44.602659	44.602659	140.379683	62.168662	44.663155	44.663155	140.348462	62.337420	45.526495	45.526495	135.412733	64.770681
67	45.196909	45.196909	137.311926	63.836267	46.125517	46.125517	131.612829	66.486354	44.782566	44.782566	140.003586	62.671195
68	45.450278	45.450278	135.648184	64.553992	45.272177	45.272177	137.057305	64.049064	44.587939	44.587939	140.204659	62.127634
69	46.170161	46.170161	131.521320	66.615119	45.076822	45.076822	137.997365	63.497497	44.776194	44.776194	139.620446	62.653360
70	46.322664	46.322664	130.564435	67.055914	44.477566	44.477566	142.330432	61.820435	45.729504	45.729504	133.926785	65.349610
71	45.646963	45.646963	133.992121	65.113912	45.150986	45.150986	136.965935	63.706611	46.003378	46.003378	131.697256	66.134713
72	45.606030	45.606030	134.438742	64.997188	44.424788	44.424788	141.439099	61.673805	44.969257	44.969257	138.523664	63.194816
73	46.058465	46.058465	132.158074	66.293193	44.700765	44.700765	140.231860	62.442449	45.657423	45.657423	134.236936	65.143759
74	46.147513	46.147513	131.729141	66.549780	45.075696	45.075696	137.118073	63.494325	45.604273	45.604273	134.333751	64.992180
75	45.991664	45.991664	132.370692	66.101037	45.315844	45.315844	136.387137	64.172679	45.527260	45.527260	135.015097	64.772855
76	45.181794	45.181794	137.393666	63.793579	45.022031	45.022031	137.664525	63.343227	46.619213	46.619213	129.412662	67.917220
77	44.488321	44.488321	141.803090	61.850334	44.491585	44.491585	141.244114	61.859412	46.298046	46.298046	130.689439	66.984659
78	44.110899	44.110899	143.557422	60.805355	44.746492	44.746492	139.711242	62.570267	46.038317	46.038317	131.677022	66.235208
79	44.407262	44.407262	142.408694	61.625154	44.639969	44.639969	141.044185	62.272714	45.605597	45.605597	134.669516	64.995952
80	44.363506	44.363506	143.314643	61.503771	44.490093	44.490093	142.005018	61.855262	45.453534	45.453534	136.234171	64.563243
81	43.486994	43.486994	147.409165	59.097458	45.183326	45.183326	138.044236	63.797905	44.647188	44.647188	140.208199	62.292857
82	43.185472	43.185472	149.486226	58.280781	45.250789	45.250789	136.987472	63.988559	44.444017	44.444017	141.307448	61.727208
83	44.196578	44.196578	143.616329	61.041797	45.400189	45.400189	135.650692	64.411786	45.324188	45.324188	136.672296	64.196312
84	45.087360	45.087360	137.485281	63.527187	45.466686	45.466686	136.287563	64.600610	45.619075	45.619075	134.761720	65.034376
85	44.718721	44.718721	139.306348	62.492627	45.684028	45.684028	134.426480	65.219700	45.726969	45.726969	134.080977	65.342365
86	44.676154	44.676154	139.584306	62.373709	45.447420	45.447420	135.522882	64.545875	45.183329	45.183329	137.750656	63.797912
87	44.497667	44.497667	141.818158	61.876324	46.070467	46.070467	131.899863	66.327748	45.689116	45.689116	134.724845	65.234228
88	45.492571	45.492571	135.210014	64.674188	45.383123	45.383123	135.794073	64.363370	45.984307	45.984307	132.794629	66.079889
89	44.935870	44.935870	138.300633	63.101013	46.776464	46.776464	127.552084	68.376175	45.022576	45.022576	138.366350	63.344761
90	45.248683	45.248683	136.239669	63.982603	46.487090	46.487090	129.439834	67.532797	44.902457	44.902457	138.431770	63.007209
91	46.074246	46.074246	131.858817	66.338630	45.732071	45.732071	134.428338	65.356948	45.496257	45.496257	135.595461	64.684670
92	46.305791	46.305791	130.782194	67.007071	45.369624	45.369624	136.135332	64.325087	44.868656	44.868656	139.368784	62.912383
93	45.971505	45.971505	132.359094	66.043102	45.521888	45.521888	135.664298	64.757572	45.154548	45.154548	137.390405	63.716664
94	46.101622	46.101622	131.574221	66.417486	45.789878	45.789878	133.775207	65.522279	45.090896	45.090896	137.237947	63.537153
95	46.021282	46.021282	133.375635	66.186199	44.626837	44.626837	140.423675	62.236080	45.395084	45.395084	135.774039	64.397302
96	45.332972	45.332972	136.078258	64.221199	44.631410	44.631410	140.365310	62.248836	45.562477	45.562477	135.557972	64.873102
97	45.285902	45.285902	136.580025	64.087905	44.930472	44.930472	139.094565	63.085853	45.333839	45.333839	136.061293	64.223654
98	45.071908	45.071908	138.190398	63.483652	45.490975	45.490975	134.391999	64.669650	44.917882	44.917882	138.621579	63.050505
99	45.102649	45.102649	138.386154	63.570279	45.514518	45.514518	135.137203	64.736605	45.178445	45.178445	137.287626	63.784122
100	44.301106	44.301106	142.748126	61.330875	45.672188	45.672188	134.131495	65.185898	44.104615	44.104615	143.832497	60.788034
101	44.669046	44.669046	140.595596	62.353865	44.422884	44.422884	142.594840	61.668518	44.986425	44.986425	138.449454	63.243077
102	45.275312	45.275312	137.055787	64.057935	45.534156	45.534156	135.259990	64.792481	46.106171	46.106171	132.008136	66.430594
103	45.137956	45.137956	137.560758	63.669847	44.245951	44.245951	143.084732	61.178255	45.868692	45.868692	132.570784	65.748029
104	45.117477	45.117477	137.957433	63.612085	45.003678	45.003678	137.984119	63.291596	45.322371	45.322371	136.853538	64.191166
105	46.265032	46.265032	131.626286	66.889161	45.257429	45.257429	137.176632	64.007341	44.534442	44.534442	141.284325	61.978641
106	46.418652	46.418652	130.511069	67.334101	45.064560	45.064560	137.979721	63.462955	44.974361	44.974361	138.408479	63.209161
107	45.220001	45.220001	136.829017	63.901514	45.167808	45.167808	137.037340	63.754089	44.670934	44.670934	141.187378	62.359135
108	45.186155	45.186155	136.686334	63.805893	44.513109	44.513109	141.348819	61.919276	45.493271	45.493271	134.611581	64.676179
109	43.903372	43.903372	145.103505	60.234564	44.939634	44.939634	138.411127	63.111584	45.177214	45.177214	136.828045	63.780645
110	44.647251	44.647251	140.251809	62.293033	44.683858	44.683858	140.146580	62.395223	44.908274	44.908274	138.791624	63.023532
111	45.039383	45.039383	138.033748	63.392064	44.878127	44.878127	139.293343	62.938945	44.607055	44.607055	140.644080	62.180918
112	45.751813	45.751813	134.003147	65.413388	43.983838	43.983838	144.998677	60.455562	45.120650	45.120650	138.204370	63.621034
113	44.239699	44.239699	142.969916	61.160969	45.338308	45.338308	136.123000	64.236317	44.226761	44.226761	143.019846	61.125199
114	45.326037	45.326037	136.862505	64.201551	44.757883	44.757883	140.140527	62.602128	45.969327	45.969327	132.676560	66.036845
115	45.491565	45.491565	136.318092	64.671327	44.241857	44.241857	143.624927	61.166934	44.617372	44.617372	140.669454	62.209684
116	46.004874	46.004874	131.941753	66.139013	44.337546	44.337546	143.366539	61.431813	45.225373	45.225373	137.125102	63.916698
117	45.449293	45.449293	135.012267	64.551194	44.707672	44.707672	139.615264	62.461749	45.306501	45.306501	136.872653	64.146220
118	46.047331	46.047331	132.968045	66.261147	45.033175	45.033175	138.589108	63.374589	43.916294	43.916294	144.895744	60.270027
119	45.048387	45.048387	138.346393	63.417411	45.556455	45.556455	135.221729	64.855957	43.786173	43.786173	145.564596	59.913405
120	45.508261	45.508261	135.603521	64.718808	45.126392	45.126392	137.336402	63.637228	45.055370	45.055370	138.190297	63.437074
121	44.834736	44.834736	139.049686	62.817299	45.607367	45.607367	134.913877	65.000999	44.163229	44.163229	143.100737	60.949713
122	45.280095	45.280095	136.606904	64.071469	45.333561	45.333561	136.025375	64.222866	44.727728	44.727728	140.210227	62.517802
123	44.548174	44.548174	140.738547	62.016868	44.857866	44.857866	139.056613	62.882129	44.399835	44.399835	142.033145	61.604543
124	44.218882	44.218882	143.051671	61.103423	44.732780	44.732780	139.793078	62.531926	45.021681	45.021681	137.725259	63.342244
125	44.224771	44.224771	143.618038	61.119698	44.535611	44.535611	141.264376	61.981895	45.014422	45.014422	138.150573	63.321819
126	44.506355	44.506355	141.187840	61.900490	45.201742	45.201742	136.624668	63.849922	44.528880	44.528880	141.119684	61.963162
127	44.783308	44.783308	139.480523	62.673272	45.940667	45.940667	132.954084	65.954529	45.301979	45.301979	136.662022	64.133417
128	44.928908	44.928908	139.208687	63.081461	46.205302	46.205302	131.925352	66.716562	45.346864	45.346864	135.929997	64.260565
129	44.354186	44.354186	142.920741	61.477932	45.396691	45.396691	136.561857	64.401861	45.307517	45.307517	136.408929	64.149097
130	44.447489	44.447489	141.970290	61.736853	45.351748	45.351748	136.981307	64.274407	45.252086	45.252086	136.806208	63.992227
131	44.511630	44.511630	141.781968	61.915163	44.687873	44.687873	139.509920	62.406438	45.280529	45.280529	136.462593	64.072698
132	44.538964	44.538964	141.073260	61.991230	45.180612	45.180612	137.085053	63.790240	45.980276	45.980276	132.247877	66.068305
133	44.771519	44.771519	140.081722	62.640279	46.030584	46.030584	132.547379	66.212959	45.393883	45.393883	136.146708	64.393894
134	45.007293	45.007293	138.880762	63.301765	45.396524	45.396524	135.196350	64.401386	45.024582	45.024582	138.178889	63.350405
135	44.924821	44.924821	138.564047	63.069987	45.465904	45.465904	134.942698	64.598389	44.759095	44.759095	139.279239	62.605519
136	45.429057	45.429057	135.758914	64.493727	45.434272	45.434272	135.500640	64.508535	46.065354	46.065354	132.121622	66.313025
137	44.459443	44.459443	141.200343	61.770065	46.153971	46.153971	131.175452	66.568409	45.293047	45.293047	136.291380	64.108130
138	44.882320	44.882320	138.539932	62.950707	45.821738	45.821738	133.700652	65.613489	45.089504	45.089504	137.617722	63.533231
139	45.098551	45.098551	137.046003	63.558729	45.760903	45.760903	133.853581	65.439382	45.019825	45.019825	138.688121	63.337020
140	44.797069	44.797069	139.537971	62.711794	45.722355	45.722355	133.748836	65.329179	45.274021	45.274021	135.898848	64.054280
141	45.539380	45.539380	134.988914	64.807347	44.948096	44.948096	138.672259	63.135353	44.313134	44.313134	142.802982	61.364184
142	44.917591	44.917591	138.717540	63.049686	44.709984	44.709984	140.327275	62.468208	45.616741	45.616741	135.263212	65.027721
143	44.387911	44.387911	142.401751	61.571456	45.542370	45.542370	134.810685	64.815857	45.057920	45.057920	137.795827	63.444255
144	45.081364	45.081364	138.358590	63.510292	44.329817	44.329817	142.632359	61.410397	45.626341	45.626341	134.270408	65.055093
145	45.963300	45.963300	132.857106	66.019531	44.885279	44.885279	138.477863	62.959007	45.083080	45.083080	137.954994	63.515128
146	46.377394	46.377394	130.300894	67.214459	44.697792	44.697792	139.739141	62.434145	45.324290	45.324290	137.133648	64.196603
147	45.710791	45.710791	133.868965	65.296137	44.131146	44.131146	143.041592	60.861189	45.473316	45.473316	135.752695	64.619453
148	46.774108	46.774108	127.487041	68.369287	44.955995	44.955995	139.003239	63.157546	45.018128	45.018128	137.815617	63.332246
149	46.439005	46.439005	129.572794	67.393161	45.198141	45.198141	137.727227	63.839747	44.196720	44.196720	142.980336	61.042189
150	45.463027	45.463027	135.506749	64.590213	44.536503	44.536503	140.786806	61.984378	45.143554	45.143554	137.218586	63.685639
151	45.452072	45.452072	135.168927	64.559089	46.046716	46.046716	131.801574	66.259375	46.437835	46.437835	129.806705	67.389766
152	45.231597	45.231597	136.609862	63.934292	45.681265	45.681265	133.860179	65.211811	45.846188	45.846188	132.274493	65.683531
153	44.859466	44.859466	139.104497	62.886615	45.534600	45.534600	135.632714	64.793744	45.189613	45.189613	136.916002	63.815661
154	44.566741	44.566741	140.858158	62.068574	45.891229	45.891229	133.739253	65.812654	44.471724	44.471724	141.346312	61.804195
155	44.262626	44.262626	142.294025	61.224376	46.354580	46.354580	131.023793	67.148347	44.839497	44.839497	139.178207	62.830640
156	44.623806	44.623806	140.889169	62.227626	45.920732	45.920732	133.191800	65.897299	45.779890	45.779890	133.286731	65.493697
157	44.722406	44.722406	140.250153	62.502924	45.604312	45.604312	134.612586	64.992290	45.759890	45.759890	134.208259	65.436485
158	44.405418	44.405418	141.761874	61.620037	45.075464	45.075464	137.989377	63.493672	45.619559	45.619559	134.538175	65.035756
159	45.135227	45.135227	138.436129	63.662147	44.598096	44.598096	140.857349	62.155942	45.098960	45.098960	137.062238	63.559881
160	44.489369	44.489369	141.921741	61.853249	44.529932	44.529932	140.360093	61.966087	45.324421	45.324421	136.308430	64.196974
161	44.466035	44.466035	142.204982	61.788383	44.682767	44.682767	140.124523	62.392178	45.405884	45.405884	136.998038	64.427946
162	44.068180	44.068180	144.186492	60.687639	45.047375	45.047375	138.180474	63.414561	46.271715	46.271715	131.081015	66.908489
163	44.929339	44.929339	139.083101	63.082673	45.273856	45.273856	136.567622	64.053815	46.295632	46.295632	130.821368	66.977673
164	45.735331	45.735331	133.427586	65.366265	45.392367	45.392367	135.192720	64.389593	45.004815	45.004815	138.387553	63.294792
165	45.988107	45.988107	133.009474	66.090811	45.846581	45.846581	133.170712	65.684656	44.915078	44.915078	138.739254	63.042632
166	45.946766	45.946766	132.675416	65.972041	46.237428	46.237428	130.956413	66.809366	45.031018	45.031018	137.553475	63.368518
167	45.917947	45.917947	133.117832	65.889309	46.052260	46.052260	131.888351	66.275333	45.466457	45.466457	135.885215	64.599960
168	45.226706	45.226706	137.139602	63.920466	46.002012	46.002012	132.411653	66.130785	44.690346	44.690346	140.634273	62.413345
169	45.723426	45.723426	134.143665	65.332241	46.312488	46.312488	130.612179	67.026455	45.274801	45.274801	136.547364	64.056489
170	45.851959	45.851959	133.248945	65.700068	45.881703	45.881703	133.168912	65.785334	44.410507	44.410507	142.897335	61.634161
171	44.738426	44.738426	139.870001	62.547712	45.661966	45.661966	134.866082	65.156723	45.118525	45.118525	137.250971	63.615040
172	44.619142	44.619142	140.934375	62.214619	46.219393	46.219393	131.492374	66.757258	44.948998	44.948998	138.600655	63.137887
173	45.107553	45.107553	138.475331	63.584103	47.104663	47.104663	127.437082	69.339039	44.826083	44.826083	139.134318	62.793055
174	45.133543	45.133543	136.833220	63.657398	46.440879	46.440879	129.618470	67.398600	44.992359	44.992359	138.633595	63.259763
175	45.766347	45.766347	134.428433	65.454953	46.857057	46.857057	127.993488	68.611993	45.572766	45.572766	135.128194	64.902407
176	45.834943	45.834943	133.700448	65.651311	46.176108	46.176108	131.017770	66.632280	45.491922	45.491922	135.349349	64.672343
177	44.782717	44.782717	139.985732	62.671618	47.042904	47.042904	126.740378	69.157339	45.465760	45.465760	135.689818	64.597980
178	45.599057	45.599057	134.522778	64.977312	44.969207	44.969207	138.397987	63.194673	45.469411	45.469411	135.867381	64.608355
179	45.134808	45.134808	137.414091	63.660964	44.943834	44.943834	138.107935	63.123383	45.278582	45.278582	137.372453	64.067188
180	44.878115	44.878115	138.941120	62.938912	46.039608	46.039608	131.995496	66.238921	45.325703	45.325703	136.048560	64.200605
181	44.961520	44.961520	138.648234	63.173071	44.636183	44.636183	140.432335	62.262152	44.856226	44.856226	139.261253	62.877532
182	45.355261	45.355261	135.856033	64.284364	45.331602	45.331602	135.421261	64.217317	44.491417	44.491417	141.012423	61.858943
183	45.025056	45.025056	138.327919	63.351739	45.884240	45.884240	133.764640	65.792609	44.873794	44.873794	139.396548	62.926794
184	45.059793	45.059793	138.135506	63.449530	45.064054	45.064054	137.724930	63.461530	45.333550	45.333550	136.519679	64.222837
185	45.217251	45.217251	136.921642	63.893742	44.569040	44.569040	141.784813	62.074979	45.430068	45.430068	135.985862	64.496597
186	45.568242	45.568242	134.118978	64.889522	44.627803	44.627803	140.556339	62.238774	45.540625	45.540625	134.569247	64.810893
187	46.821314	46.821314	127.959829	68.507359	44.607350	44.607350	140.716499	62.181739	45.318290	45.318290	136.554015	64.179606
188	45.747036	45.747036	133.510643	65.399727	44.951222	44.951222	138.019353	63.144136	46.047438	46.047438	132.258767	66.261456
189	46.182918	46.182918	131.374810	66.651934	44.771641	44.771641	139.640661	62.640619	45.644806	45.644806	134.676048	65.107761
190	45.243534	45.243534	136.733663	63.968042	44.886221	44.886221	139.356047	62.961652	46.556922	46.556922	129.890609	67.735843
191	45.724288	45.724288	133.915947	65.334704	44.506099	44.506099	141.735288	61.899775	47.003527	47.003527	126.309506	69.041611
192	45.353411	45.353411	136.118469	64.279122	45.069602	45.069602	137.228557	63.477156	45.360107	45.360107	136.138076	64.298103
193	44.992062	44.992062	137.630241	63.258926	45.341104	45.341104	136.648294	64.244240	45.905936	45.905936	133.171668	65.854842
194	46.188203	46.188203	131.674192	66.667191	45.234373	45.234373	136.237487	63.942139	46.182769	46.182769	131.568891	66.651505
195	44.976715	44.976715	138.548736	63.215777	46.063675	46.063675	132.000575	66.308193	45.890375	45.890375	133.385838	65.810205
196	45.187122	45.187122	136.310547	63.808625	44.536169	44.536169	141.202136	61.983447	45.217168	45.217168	136.747351	63.893510
197	45.152708	45.152708	137.608630	63.711469	45.123316	45.123316	137.064007	63.628551	44.328000	44.328000	142.642318	61.405363
198	45.268475	45.268475	136.603778	64.038590	45.506695	45.506695	134.956931	64.714351	44.641911	44.641911	140.605826	62.278133
199	44.687206	44.687206	139.992106	62.404576	45.352309	45.352309	136.720987	64.275998	45.366818	45.366818	135.750501	64.317129
200	44.951841	44.951841	138.579952	63.145875	44.483298	44.483298	141.889490	61.836370	44.644065	44.644065	140.831969	62.284143
201	44.580617	44.580617	140.730050	62.107233	44.930013	44.930013	138.178233	63.084565	44.986149	44.986149	138.254805	63.242301
202	44.268889	44.268889	143.152459	61.241705	45.476462	45.476462	135.511695	64.628393	44.169237	44.169237	143.852845	60.966296
203	44.488321	44.488321	142.309691	61.850334	44.839157	44.839157	139.153741	62.829689	45.138565	45.138565	137.361169	63.671563
204	44.434385	44.434385	142.419649	61.700454	45.052497	45.052497	137.979079	63.428984	44.380329	44.380329	142.275350	61.550424
205	44.145646	44.145646	143.243915	60.901190	44.678364	44.678364	139.956635	62.379882	44.263819	44.263819	142.599591	61.227677
206	44.544131	44.544131	140.760434	62.005612	45.157441	45.157441	137.757390	63.724827	44.484853	44.484853	142.018637	61.840691
207	45.601506	45.601506	135.051806	64.984291	45.685175	45.685175	134.112227	65.222976	45.271428	45.271428	136.481437	64.046943
208	45.428090	45.428090	134.837836	64.490979	45.548943	45.548943	135.160968	64.834568	44.825007	44.825007	139.510259	62.790040
209	45.626720	45.626720	134.379996	65.056175	44.978963	44.978963	138.609602	63.222097	45.233661	45.233661	136.760805	63.940128
210	45.493821	45.493821	135.606561	64.677742	45.638837	45.638837	134.580130	65.090734	44.730773	44.730773	140.516500	62.526313
211	45.691450	45.691450	133.970903	65.240892	44.481826	44.481826	141.713641	61.832276	43.884769	43.884769	145.838324	60.183529
212	44.445662	44.445662	141.537742	61.731777	44.275021	44.275021	143.361658	61.258670	44.112730	44.112730	143.454986	60.810404
213	45.124336	45.124336	137.733193	63.631428	45.017438	45.017438	138.260203	63.330305	45.378043	45.378043	136.423122	64.348963
214	45.272388	45.272388	136.224675	64.049660	45.269497	45.269497	136.918848	64.041480	44.755156	44.755156	139.638910	62.594500
215	45.558458	45.558458	135.199176	64.861658	45.707240	45.707240	134.238159	65.285992	45.395836	45.395836	136.006097	64.399436
216	44.428335	44.428335	142.016586	61.683655	45.783646	45.783646	133.166620	65.504444	46.057114	46.057114	131.907023	66.289305
217	45.073998	45.073998	137.997510	63.489541	45.473663	45.473663	135.364939	64.620438	45.412443	45.412443	135.342515	64.446561
218	44.388522	44.388522	142.665186	61.573153	46.519022	46.519022	129.658400	67.625607	44.329973	44.329973	142.991517	61.410829
219	44.719409	44.719409	139.817362	62.494547	45.801320	45.801320	133.736656	65.555030	44.902108	44.902108	139.473706	63.006228
220	44.652992	44.652992	140.187924	62.309054	45.566656	45.566656	134.500102	64.885005	44.149724	44.149724	142.860892	60.912443
221	45.546882	45.546882	135.380916	64.828703	45.282768	45.282768	136.289363	64.079033	44.782031	44.782031	139.111729	62.669696
222	45.504565	45.504565	135.373398	64.708295	45.687362	45.687362	134.495694	65.229220	43.940616	43.940616	145.364880	60.336803
223	45.869952	45.869952	133.033102	65.751641	44.750851	44.750851	139.919516	62.582457	43.722454	43.722454	146.755245	59.739154
224	45.994858	45.994858	132.156499	66.110218	44.368818	44.368818	142.239630	61.518500	44.669914	44.669914	139.926301	62.356288
