#frame	x-1	y-1	z-1	apl-1	x-2	y-2	z-2	apl-2	x-3	y-3	z-3	apl-3
35	45.668453	45.668453	135.148978	65.175236	47.068869	47.068869	126.624798	69.233701	45.125897	45.125897	138.235929	63.635831
36	45.865830	45.865830	133.692664	65.739825	47.753330	47.753330	123.507532	71.261892	45.088961	45.088961	138.121703	63.531700
37	45.613004	45.613004	135.379553	65.017068	47.171206	47.171206	126.618538	69.535084	45.049082	45.049082	139.423218	63.419367
38	45.943686	45.943686	133.778672	65.963197	46.986892	46.986892	127.716559	68.992752	45.053891	45.053891	138.180443	63.432910
39	46.031167	46.031167	132.392079	66.214637	46.723690	46.723690	129.256572	68.221976	45.428096	45.428096	136.248832	64.490998
40	45.426741	45.426741	136.220261	64.487149	46.767331	46.767331	129.182080	68.349477	43.876000	43.876000	146.264408	60.159482
41	46.390677	46.390677	130.625050	67.252966	46.648844	46.648844	129.372928	68.003582	43.240869	43.240869	149.950340	58.430399
42	46.277308	46.277308	131.393861	66.924663	46.113074	46.113074	132.991394	66.450487	45.359255	45.359255	136.860500	64.295689
43	45.730289	45.730289	135.226427	65.351854	45.844061	45.844061	134.168371	65.677434	45.006934	45.006934	138.744708	63.300754
44	45.740418	45.740418	134.971129	65.380806	45.880937	45.880937	134.036141	65.783138	44.823397	44.823397	140.096213	62.785528
45	46.482029	46.482029	129.372834	67.518095	46.751667	46.751667	129.102023	68.303700	45.226074	45.226074	137.839399	63.918680
46	47.202653	47.202653	126.496814	69.627827	46.773156	46.773156	128.454762	68.366505	45.124060	45.124060	138.221211	63.630649
47	46.081717	46.081717	132.569968	66.360145	46.772495	46.772495	128.660717	68.364572	44.680904	44.680904	141.212505	62.386975
48	45.795799	45.795799	134.949666	65.539224	47.311175	47.311175	125.918323	69.948354	45.007094	45.007094	139.086915	63.301204
49	45.881993	45.881993	134.367887	65.786164	47.175425	47.175425	126.535260	69.547522	45.741590	45.741590	135.147040	65.384159
50	45.986836	45.986836	133.036417	66.087160	47.756091	47.756091	124.220960	71.270133	45.680737	45.680737	134.859340	65.210305
51	46.467243	46.467243	131.403644	67.475147	46.356244	46.356244	131.615965	67.153166	46.149613	46.149613	132.047492	66.555838
52	45.350119	45.350119	136.168703	64.269790	46.985404	46.985404	127.846986	68.988381	45.717481	45.717481	134.462607	65.315252
53	45.948205	45.948205	132.305373	65.976174	46.622138	46.622138	129.160735	67.925743	45.496988	45.496988	135.810971	64.686749
54	45.542406	45.542406	135.411848	64.815960	45.853084	45.853084	133.593626	65.703292	45.868770	45.868770	133.767678	65.748253
55	46.078249	46.078249	132.518714	66.350158	46.495585	46.495585	130.437955	67.557482	46.338765	46.338765	131.454023	67.102536
56	45.780487	45.780487	134.762669	65.495407	45.675586	45.675586	135.357982	65.195599	45.986654	45.986654	133.120424	66.086637
57	45.565403	45.565403	135.143906	64.881437	46.191005	46.191005	131.822849	66.675281	45.836112	45.836112	134.304639	65.654662
58	45.723571	45.723571	135.294489	65.332655	46.644951	46.644951	129.268285	67.992232	45.704869	45.704869	133.991556	65.279219
59	46.257837	46.257837	131.276743	66.868358	46.133904	46.133904	132.534102	66.510535	45.764118	45.764118	134.729139	65.448578
60	45.372008	45.372008	137.090778	64.331847	45.984302	45.984302	132.757358	66.079875	45.309583	45.309583	137.391890	64.154947
61	45.513816	45.513816	136.242774	64.734607	47.251048	47.251048	126.638022	69.770672	45.984592	45.984592	133.186015	66.080710
62	45.247128	45.247128	137.078123	63.978206	47.039313	47.039313	127.921554	69.146779	46.083520	46.083520	133.210166	66.365339
63	46.065260	46.065260	132.334676	66.312754	45.686034	45.686034	135.679485	65.225427	45.067261	45.067261	138.434666	63.470563
64	45.362386	45.362386	137.138605	64.304565	45.058139	45.058139	139.144988	63.444870	45.705210	45.705210	135.418923	65.280195
65	45.622869	45.622869	134.732829	65.045193	45.737962	45.737962	134.670642	65.373787	46.267894	46.267894	131.473496	66.897437
66	44.887910	44.887910	139.760407	62.966391	45.921686	45.921686	134.241978	65.900039	45.863631	45.863631	134.050693	65.733520
67	44.945983	44.945983	139.356958	63.129417	45.862064	45.862064	133.520710	65.729030	45.753666	45.753666	135.002234	65.418687
68	45.670691	45.670691	135.387038	65.181627	45.065034	45.065034	139.075841	63.464289	47.120379	47.120379	126.779450	69.385315
69	45.322487	45.322487	136.891013	64.191493	45.145739	45.145739	137.675632	63.691804	45.943116	45.943116	133.663357	65.961560
70	44.898515	44.898515	139.626952	62.996145	45.910639	45.910639	133.795385	65.868337	45.686446	45.686446	134.340082	65.226604
71	45.584319	45.584319	134.955908	64.935317	45.662013	45.662013	134.339440	65.156857	45.817135	45.817135	134.098986	65.600309
72	46.400605	46.400605	130.368390	67.281755	46.046968	46.046968	132.522425	66.260102	44.718211	44.718211	141.133342	62.491200
73	46.079131	46.079131	132.427348	66.352698	46.521380	46.521380	129.753775	67.632463	44.972262	44.972262	139.377390	63.203260
74	46.609754	46.609754	129.409758	67.889663	45.237824	45.237824	136.745200	63.951898	45.244802	45.244802	137.373891	63.971627
75	45.867971	45.867971	134.039224	65.745961	45.078600	45.078600	138.805505	63.502507	45.467285	45.467285	136.110857	64.602311
76	45.668626	45.668626	135.452677	65.175732	44.952460	44.952460	139.185131	63.147614	46.029105	46.029105	132.552664	66.208702
77	45.370676	45.370676	137.677102	64.328069	45.329980	45.329980	137.287102	64.212723	45.337962	45.337962	137.122274	64.235339
78	45.444494	45.444494	137.017078	64.537565	45.512394	45.512394	135.730289	64.730562	44.999038	44.999038	139.450969	63.278544
79	45.185191	45.185191	137.536032	63.803172	46.494650	46.494650	130.412267	67.554765	44.129360	44.129360	143.893744	60.856263
80	46.020774	46.020774	132.784976	66.184738	46.927778	46.927778	127.584338	68.819261	44.800169	44.800169	139.545176	62.720474
81	46.286382	46.286382	131.065196	66.950911	45.646347	45.646347	135.142891	65.112157	45.856900	45.856900	133.822349	65.714227
82	46.617581	46.617581	129.466248	67.912465	45.738047	45.738047	135.256628	65.374028	45.626819	45.626819	135.371528	65.056456
83	45.704587	45.704587	134.162622	65.278415	44.686913	44.686913	140.702290	62.403756	44.843897	44.843897	140.113256	62.842971
84	46.103935	46.103935	132.189539	66.424152	44.906342	44.906342	139.640528	63.018112	45.400746	45.400746	136.133150	64.413366
85	46.339910	46.339910	130.432701	67.105851	45.599378	45.599378	135.462143	64.978228	44.581914	44.581914	141.798542	62.110845
86	45.806062	45.806062	134.086309	65.568604	45.206646	45.206646	138.138965	63.863776	45.810736	45.810736	133.575114	65.581986
87	44.915354	44.915354	139.636347	63.043406	44.755592	44.755592	140.983409	62.595720	45.019926	45.019926	138.959222	63.337305
88	44.733448	44.733448	141.020069	62.533793	44.748700	44.748700	140.891487	62.576441	44.886047	44.886047	140.307748	62.961163
89	45.972222	45.972222	133.109436	66.045161	45.052345	45.052345	138.637757	63.428556	45.131728	45.131728	138.014227	63.652278
90	45.074283	45.074283	139.243763	63.490342	45.159049	45.159049	138.702521	63.729366	45.178240	45.178240	137.155632	63.783543
91	45.297761	45.297761	137.527517	64.121472	45.870705	45.870705	133.224366	65.753801	45.374055	45.374055	136.571810	64.337653
92	45.746209	45.746209	133.854505	65.397363	46.505534	46.505534	130.220934	67.586396	45.445907	45.445907	136.649020	64.541577
93	45.216228	45.216228	137.809445	63.890851	46.780947	46.780947	128.182414	68.389282	45.805315	45.805315	134.330795	65.566466
94	44.999179	44.999179	139.344552	63.278941	47.056746	47.056746	127.117746	69.198042	45.739780	45.739780	134.930245	65.378984
95	45.565348	45.565348	135.833868	64.881279	46.376783	46.376783	130.991183	67.212687	45.037083	45.037083	138.495381	63.385590
96	43.987508	43.987508	145.447072	60.465653	45.942203	45.942203	133.761783	65.958938	45.599275	45.599275	135.052427	64.977934
97	45.774186	45.774186	134.851202	65.477378	46.958466	46.958466	126.986503	68.909299	46.613973	46.613973	129.694289	67.901953
98	45.096576	45.096576	138.558807	63.553162	47.231943	47.231943	126.526924	69.714264	46.436636	46.436636	130.102821	67.386287
99	45.650613	45.650613	134.824309	65.124328	47.167360	47.167360	126.798807	69.523744	46.259081	46.259081	132.062655	66.871955
100	45.167327	45.167327	138.711959	63.752732	46.142092	46.142092	132.013776	66.534146	46.091300	46.091300	133.120620	66.387748
101	45.762694	45.762694	134.631205	65.444504	46.392075	46.392075	130.844568	67.257019	46.455614	46.455614	130.707742	67.441376
102	44.964199	44.964199	139.220328	63.180600	46.690260	46.690260	128.882345	68.124387	46.611061	46.611061	130.103290	67.893470
103	46.159821	46.159821	132.173728	66.585285	45.942900	45.942900	133.528151	65.960938	45.659747	45.659747	135.514548	65.150391
104	46.465608	46.465608	130.661880	67.470399	47.061694	47.061694	127.542403	69.212594	45.251993	45.251993	137.988072	63.991966
105	44.873841	44.873841	140.247832	62.926926	47.026211	47.026211	127.445216	69.108267	45.379148	45.379148	136.828006	64.352095
106	45.089432	45.089432	138.839666	63.533028	46.848708	46.848708	129.140607	68.587546	46.018563	46.018563	133.198028	66.178378
107	45.209328	45.209328	137.096750	63.871353	46.232252	46.232252	131.117385	66.794411	46.142504	46.142504	132.975123	66.535333
108	45.868589	45.868589	133.434078	65.747732	46.603307	46.603307	129.515926	67.870881	45.006898	45.006898	138.662583	63.300651
109	46.283232	46.283232	131.664803	66.941800	46.851759	46.851759	128.049435	68.596479	45.193907	45.193907	137.368481	63.827788
110	46.166630	46.166630	131.594915	66.604928	45.653431	45.653431	135.522981	65.132369	45.828602	45.828602	134.443926	65.633148
111	45.741960	45.741960	134.353652	65.385215	45.002532	45.002532	139.254771	63.288370	46.044377	46.044377	132.875017	66.252644
112	45.262562	45.262562	137.087611	64.021861	44.298701	44.298701	142.953558	61.324217	46.219366	46.219366	131.973403	66.757182
113	44.928807	44.928807	139.046327	63.081179	45.965997	45.965997	133.268198	66.027277	45.348152	45.348152	137.440949	64.264216
114	44.655010	44.655010	141.361403	62.314684	46.637427	46.637427	129.400188	67.970299	45.560759	45.560759	134.878428	64.868212
115	45.056590	45.056590	138.036326	63.440510	45.805034	45.805034	134.767596	65.565660	44.280074	44.280074	143.563857	61.272654
116	45.564657	45.564657	135.765099	64.879311	45.968947	45.968947	133.523819	66.035753	45.180265	45.180265	136.757535	63.789262
117	44.854316	44.854316	140.461484	62.872176	47.448482	47.448482	124.918207	70.354953	45.206668	45.206668	137.359684	63.863838
118	46.235150	46.235150	132.592979	66.802784	46.656049	46.656049	129.459101	68.024591	45.208431	45.208431	138.034988	63.868820
119	45.561082	45.561082	135.301981	64.869130	47.348342	47.348342	125.962798	70.058297	45.062168	45.062168	138.886341	63.456218
120	45.443410	45.443410	136.365941	64.534486	46.920612	46.920612	128.099526	68.798246	44.439701	44.439701	142.955317	61.715219
121	45.678859	45.678859	135.303823	65.204942	46.925030	46.925030	128.366134	68.811202	44.158250	44.158250	143.984466	60.935969
122	46.287018	46.287018	130.945136	66.952751	47.131063	47.131063	126.802872	69.416784	44.727395	44.727395	140.807149	62.516872
123	46.988106	46.988106	127.945487	68.996316	46.562463	46.562463	130.040908	67.751966	44.942201	44.942201	139.029890	63.118796
124	45.794542	45.794542	133.522170	65.535627	47.009416	47.009416	126.916059	69.058913	45.373076	45.373076	136.911831	64.334874
125	45.565468	45.565468	135.499135	64.881622	45.901961	45.901961	133.822362	65.843438	43.916049	43.916049	145.884089	60.269354
126	45.559055	45.559055	136.066851	64.863359	45.757123	45.757123	134.331882	65.428571	45.736929	45.736929	134.650693	65.370835
127	45.086752	45.086752	138.187501	63.525476	46.155976	46.155976	132.360154	66.574193	46.718468	46.718468	129.204727	68.206727
128	45.589836	45.589836	135.439892	64.951035	45.508029	45.508029	136.821371	64.718147	45.331535	45.331535	137.213082	64.217126
129	46.103670	46.103670	132.024205	66.423386	45.593084	45.593084	135.018823	64.960292	45.792457	45.792457	134.228181	65.529661
130	46.044820	46.044820	133.111939	66.253922	45.387095	45.387095	136.316228	64.374638	45.770606	45.770606	134.846015	65.467137
131	46.445770	46.445770	130.272591	67.412799	45.435228	45.435228	136.482907	64.511247	44.737612	44.737612	140.734637	62.545435
132	45.938308	45.938308	133.580395	65.947756	45.502569	45.502569	135.975408	64.702618	45.514319	45.514319	135.963865	64.736039
133	45.565522	45.565522	135.463855	64.881776	44.715550	44.715550	140.310536	62.483763	44.902444	44.902444	139.599507	63.007170
134	44.913282	44.913282	139.372108	63.037590	45.193033	45.193033	137.111068	63.825318	45.463888	45.463888	136.220049	64.592661
135	44.858795	44.858795	139.169810	62.884735	45.697759	45.697759	134.278029	65.258910	46.000346	46.000346	132.839946	66.125996
136	45.176038	45.176038	138.351408	63.777324	44.782081	44.782081	139.759910	62.669836	46.027068	46.027068	133.038633	66.202843
137	45.216187	45.216187	138.328145	63.890738	45.512724	45.512724	136.631809	64.731500	45.654778	45.654778	135.029852	65.136212
138	45.438051	45.438051	136.045128	64.519266	44.505798	44.505798	141.531416	61.898938	46.163890	46.163890	132.419170	66.597022
139	45.463112	45.463112	136.025063	64.590455	43.951727	43.951727	146.123639	60.367321	45.463651	45.463651	135.610565	64.591986
140	46.290300	46.290300	131.544223	66.962246	45.017913	45.017913	138.908807	63.331641	44.906355	44.906355	139.319423	63.018149
141	46.539159	46.539159	129.718401	67.684167	44.214829	44.214829	144.641732	61.092222	45.576254	45.576254	136.016499	64.912342
142	47.013683	47.013683	126.964593	69.071449	44.527413	44.527413	142.341399	61.959079	45.349695	45.349695	136.803020	64.268587
143	46.698895	46.698895	129.412732	68.149588	44.881376	44.881376	139.577961	62.948059	44.578153	44.578153	141.686592	62.100366
144	46.401154	46.401154	130.616971	67.283348	45.469744	45.469744	136.345552	64.609302	44.980195	44.980195	139.826618	63.225562
145	44.570832	44.570832	141.802828	62.079970	45.953092	45.953092	133.880259	65.990209	44.699290	44.699290	140.190833	62.438330
146	44.783490	44.783490	140.455507	62.673780	46.109763	46.109763	132.469010	66.440944	44.746685	44.746685	140.265029	62.570806
147	45.279921	45.279921	137.795702	64.070977	44.917956	44.917956	140.450221	63.050712	44.810683	44.810683	140.263000	62.749916
148	45.072268	45.072268	137.742552	63.484667	44.948164	44.948164	140.063311	63.135544	45.776824	45.776824	134.766926	65.484926
149	44.987822	44.987822	138.664971	63.247004	44.934649	44.934649	138.409393	63.097583	44.401040	44.401040	142.725588	61.607885
150	45.805199	45.805199	134.294728	65.566132	44.974365	44.974365	139.241177	63.209171	45.299246	45.299246	137.347009	64.125677
151	45.797729	45.797729	134.524902	65.544749	44.847234	44.847234	139.342731	62.852325	45.617183	45.617183	136.312643	65.028982
152	45.533606	45.533606	135.782667	64.790916	44.209844	44.209844	143.726019	61.078447	45.378416	45.378416	136.673012	64.350020
153	45.798638	45.798638	134.540734	65.547353	45.470796	45.470796	135.512222	64.612290	45.246836	45.246836	137.645895	63.977379
154	45.551496	45.551496	136.038936	64.841836	45.205870	45.205870	138.090214	63.861585	45.151660	45.151660	138.063952	63.708512
155	47.111460	47.111460	126.785862	69.359051	45.534026	45.534026	135.479474	64.792110	45.732708	45.732708	134.229433	65.358768
156	46.381514	46.381514	131.528743	67.226401	45.680024	45.680024	135.880392	65.208268	45.837147	45.837147	134.948463	65.657627
157	45.768936	45.768936	134.337051	65.462358	44.652061	44.652061	140.788771	62.306456	45.650470	45.650470	135.058323	65.123920
158	45.116622	45.116622	138.022074	63.609676	45.031062	45.031062	137.967821	63.368641	44.953030	44.953030	139.113653	63.149217
159	44.916674	44.916674	139.342521	63.047114	45.004276	45.004276	139.010235	63.293277	44.710514	44.710514	141.434967	62.469689
160	45.608692	45.608692	135.243412	65.004773	45.885878	45.885878	133.649147	65.797305	44.213449	44.213449	144.424024	61.088407
161	45.830055	45.830055	133.930273	65.637310	46.225359	46.225359	132.138440	66.774495	44.267686	44.267686	143.332573	61.238376
162	45.894470	45.894470	133.946931	65.821949	45.722660	45.722660	135.234651	65.330052	45.279377	45.279377	137.366875	64.069436
163	46.191120	46.191120	131.755908	66.675611	46.213919	46.213919	131.699614	66.741448	45.015181	45.015181	139.091116	63.323955
164	46.494059	46.494059	130.002116	67.553046	46.135546	46.135546	132.043029	66.515268	44.520061	44.520061	141.806511	61.938620
165	46.569825	46.569825	129.267604	67.773394	45.702885	45.702885	135.534503	65.273552	44.967507	44.967507	139.213824	63.189897
166	45.790529	45.790529	134.233941	65.524142	45.963797	45.963797	133.700346	66.020957	45.591164	45.591164	135.665093	64.954820
167	46.855736	46.855736	128.200862	68.608125	45.492796	45.492796	135.838626	64.674828	46.412578	46.412578	130.527533	67.316480
168	46.821827	46.821827	128.615608	68.508860	45.897865	45.897865	133.114706	65.831687	46.372045	46.372045	130.626748	67.198955
169	45.658378	45.658378	134.858464	65.146483	46.270364	46.270364	131.166291	66.904582	45.428444	45.428444	136.496185	64.491985
170	45.315369	45.315369	136.459127	64.171332	45.344088	45.344088	136.881520	64.252698	45.698258	45.698258	134.741737	65.260338
171	45.620382	45.620382	134.985093	65.038102	46.203618	46.203618	132.627405	66.711698	45.922223	45.922223	132.828494	65.901581
172	46.351693	46.351693	130.976565	67.139984	46.098671	46.098671	132.171245	66.408984	45.235085	45.235085	137.733678	63.944155
173	46.334597	46.334597	131.241287	67.090464	46.805997	46.805997	128.452466	68.462543	44.519280	44.519280	141.912463	61.936447
174	46.419228	46.419228	131.543084	67.335774	45.697892	45.697892	135.261737	65.259293	45.501367	45.501367	136.301831	64.699201
175	46.604340	46.604340	130.093376	67.873890	44.958382	44.958382	139.002838	63.164253	45.243096	45.243096	137.369445	63.966804
176	46.471438	46.471438	130.314241	67.487331	45.069468	45.069468	139.002478	63.476781	44.418040	44.418040	142.588702	61.655072
177	45.821087	45.821087	134.075373	65.611625	44.202957	44.202957	143.700429	61.059420	44.738298	44.738298	140.354244	62.547354
178	45.978518	45.978518	133.004938	66.063253	44.254417	44.254417	143.673754	61.201669	44.867066	44.867066	139.348207	62.907926
179	45.770547	45.770547	134.478371	65.466968	44.794191	44.794191	140.126997	62.703736	45.311272	45.311272	137.300249	64.159730
180	45.388133	45.388133	136.965231	64.377581	44.326529	44.326529	142.941738	61.401287	45.796731	45.796731	134.270500	65.541892
181	44.962642	44.962642	139.925968	63.176224	45.240273	45.240273	137.206940	63.958822	45.263127	45.263127	137.869871	64.023457
182	45.148520	45.148520	138.694399	63.699650	45.499851	45.499851	136.482310	64.694890	45.985198	45.985198	133.764547	66.082450
183	45.326616	45.326616	137.875224	64.203192	46.001066	46.001066	132.888516	66.128064	45.982209	45.982209	133.610121	66.073860
184	44.889599	44.889599	139.795374	62.971128	45.230938	45.230938	138.204445	63.932429	45.491805	45.491805	135.601220	64.672011
185	46.157955	46.157955	132.608481	66.579901	45.067846	45.067846	138.780297	63.472211	45.576176	45.576176	135.192186	64.912120
186	45.792987	45.792987	134.169735	65.531178	44.701032	44.701032	141.325002	62.443195	45.770402	45.770402	134.665687	65.466553
187	46.419580	46.419580	130.711574	67.336794	44.810729	44.810729	140.597789	62.750043	45.901939	45.901939	133.226363	65.843374
188	46.155830	46.155830	131.995083	66.573772	44.759850	44.759850	140.833674	62.607632	45.092124	45.092124	138.908565	63.540614
189	46.307389	46.307389	131.412472	67.011697	45.548168	45.548168	136.096385	64.832363	45.113983	45.113983	139.379517	63.602233
190	47.176128	47.176128	125.806651	69.549597	44.923000	44.923000	139.681463	63.064873	44.959631	44.959631	138.659799	63.167764
191	46.001212	46.001212	133.017668	66.128485	44.671444	44.671444	140.318226	62.360559	44.235995	44.235995	143.355833	61.150727
192	46.033348	46.033348	132.090093	66.220911	44.277473	44.277473	142.830032	61.265457	44.029044	44.029044	145.783051	60.579897
193	45.219512	45.219512	137.429245	63.900133	44.466936	44.466936	142.120936	61.790889	43.899086	43.899086	145.738101	60.222805
194	45.597978	45.597978	135.396201	64.974239	44.964202	44.964202	138.774266	63.180607	45.404234	45.404234	136.491328	64.423266
195	45.190744	45.190744	137.601747	63.818855	45.149067	45.149067	137.913139	63.701195	46.179703	46.179703	131.948746	66.642655
196	45.166245	45.166245	137.223606	63.749679	45.404419	45.404419	137.352408	64.423788	45.490752	45.490752	135.768116	64.669015
197	45.673552	45.673552	135.342899	65.189793	45.899483	45.899483	134.008968	65.836328	45.796439	45.796439	134.165524	65.541058
198	45.306421	45.306421	137.240141	64.145994	45.084812	45.084812	139.125055	63.520010	44.849842	44.849842	140.090764	62.859636
199	45.235308	45.235308	137.113330	63.944783	44.550353	44.550353	141.450867	62.022936	45.526243	45.526243	135.667381	64.769962
200	45.746118	45.746118	133.416551	65.397105	45.496779	45.496779	136.163013	64.686152	44.771667	44.771667	140.438088	62.640692
201	46.954156	46.954156	128.347598	68.896650	44.993433	44.993433	139.325699	63.262782	44.894732	44.894732	139.974404	62.985531
202	46.640732	46.640732	129.520541	67.979935	45.248529	45.248529	138.177810	63.982169	44.512712	44.512712	141.968944	61.918173
203	46.604701	46.604701	129.938533	67.874943	45.607461	45.607461	134.945754	65.001264	44.786060	44.786060	140.390070	62.680975
204	46.036660	46.036660	133.275450	66.230439	45.028895	45.028895	138.487656	63.362543	45.120097	45.120097	137.313733	63.619474
205	46.202058	46.202058	131.548766	66.707193	44.300519	44.300519	143.173314	61.329250	44.374414	44.374414	143.329812	61.534018
206	46.270654	46.270654	131.843149	66.905421	45.550253	45.550253	135.579934	64.838300	45.490393	45.490393	136.298333	64.667995
207	45.992147	45.992147	132.699643	66.102425	44.776794	44.776794	139.578488	62.655041	45.447575	45.447575	135.663536	64.546315
208	45.991812	45.991812	132.772649	66.101461	45.052317	45.052317	139.006675	63.428476	45.517424	45.517424	135.712506	64.744870
209	46.021189	46.021189	132.757730	66.185934	45.292451	45.292451	137.002070	64.106441	45.042181	45.042181	139.288527	63.399939
210	45.926480	45.926480	133.202223	65.913800	46.007905	46.007905	134.404171	66.147728	45.847598	45.847598	134.321881	65.687569
211	44.840241	44.840241	140.375709	62.832726	45.287817	45.287817	137.106115	64.093323	45.028640	45.028640	139.017041	63.361825
212	44.716505	44.716505	141.249982	62.486432	44.453348	44.453348	142.864461	61.753130	45.695801	45.695801	134.168716	65.253318
213	45.603144	45.603144	135.207466	64.988962	45.083093	45.083093	138.340554	63.515164	45.908779	45.908779	133.056576	65.862999
214	45.315576	45.315576	136.439177	64.171919	44.850972	44.850972	140.237984	62.862804	45.912754	45.912754	134.222433	65.874405
215	45.897134	45.897134	133.148524	65.829590	45.647643	45.647643	135.308316	65.115854	45.905993	45.905993	133.180767	65.855007
216	45.539388	45.539388	135.549132	64.807370	45.978365	45.978365	133.212819	66.062814	45.951885	45.951885	132.836969	65.986740
217	45.250405	45.250405	137.770889	63.987473	45.539139	45.539139	136.100342	64.806662	46.766995	46.766995	128.417737	68.348494
218	44.700889	44.700889	140.673228	62.442796	46.021799	46.021799	132.881443	66.187686	45.634451	45.634451	135.286811	65.078221
219	45.182967	45.182967	137.847071	63.796892	47.038606	47.038606	127.067596	69.144702	45.663135	45.663135	135.031037	65.160059
220	45.294905	45.294905	137.619166	64.113389	46.123199	46.123199	132.500168	66.479672	45.265093	45.265093	136.950136	64.029020
221	45.910955	45.910955	133.521444	65.869244	45.437095	45.437095	136.292711	64.516551	46.123150	46.123150	132.547156	66.479530
222	46.041953	46.041953	132.965237	66.245670	45.933769	45.933769	134.005626	65.934724	45.877521	45.877521	133.905011	65.773340
223	45.036769	45.036769	138.695471	63.384706	46.178186	46.178186	132.696537	66.638276	46.631102	46.631102	130.237887	67.951866
224	45.407685	45.407685	135.794171	64.433058	46.137406	46.137406	132.020408	66.520632	44.991494	44.991494	138.866058	63.257330
