#frame	x-1	y-1	z-1	apl-1	x-2	y-2	z-2	apl-2	x-3	y-3	z-3	apl-3
35	45.200922	45.200922	138.478963	63.847605	45.592157	45.592157	136.046317	64.957651	47.112919	47.112919	127.517109	69.363349
36	45.446256	45.446256	137.385776	64.542570	46.062224	46.062224	134.304941	66.304014	46.662297	46.662297	130.605439	68.042812
37	45.792229	45.792229	134.715897	65.529007	45.858737	45.858737	135.209628	65.719494	46.464196	46.464196	130.990173	67.466296
38	45.944463	45.944463	134.304242	65.965426	45.832702	45.832702	135.108508	65.644892	45.845999	45.845999	134.810652	65.682989
39	46.136591	46.136591	133.877929	66.518282	46.781074	46.781074	129.606014	68.389652	46.171744	46.171744	133.197982	66.619685
40	45.948440	45.948440	134.345517	65.976847	47.125087	47.125087	128.405664	69.399181	46.940888	46.940888	129.236785	68.857717
41	46.389264	46.389264	132.269978	67.248869	46.700069	46.700069	130.656973	68.153015	47.692773	47.692773	124.482487	71.081269
42	46.366912	46.366912	132.065344	67.184080	46.060993	46.060993	133.714869	66.300471	46.763922	46.763922	129.706647	68.339513
43	45.365539	45.365539	138.618333	64.313503	46.906676	46.906676	129.457922	68.757384	46.894660	46.894660	128.719371	68.722159
44	45.728631	45.728631	135.347062	65.347115	47.316948	47.316948	126.427118	69.965425	44.791717	44.791717	141.114188	62.696809
45	46.505540	46.505540	131.478850	67.586414	46.934857	46.934857	129.077181	68.840026	45.497988	45.497988	137.024104	64.689592
46	46.739465	46.739465	129.581335	68.268049	45.931508	45.931508	134.476648	65.928231	46.434874	46.434874	131.727087	67.381172
47	45.258672	45.258672	138.220684	64.010857	46.712030	46.712030	130.418228	68.187929	47.340218	47.340218	127.136108	70.034256
48	45.664449	45.664449	136.292923	65.163809	46.432347	46.432347	131.909378	67.373838	47.666467	47.666467	125.554180	71.002877
49	46.972780	46.972780	127.962932	68.951314	46.340641	46.340641	133.080483	67.107970	47.227298	47.227298	126.789283	69.700551
50	46.040590	46.040590	133.873555	66.241748	46.367580	46.367580	131.721143	67.186014	46.448232	46.448232	131.992235	67.419946
51	47.274848	47.274848	127.400192	69.840975	45.983914	45.983914	134.088101	66.078760	46.462300	46.462300	131.759975	67.460793
52	47.407203	47.407203	126.164862	70.232590	46.834410	46.834410	129.133529	68.545685	45.654537	45.654537	136.029484	65.135524
53	46.195123	46.195123	132.720456	66.687168	46.783741	46.783741	129.900052	68.397451	46.138040	46.138040	133.789439	66.522460
54	46.783544	46.783544	129.383355	68.396876	46.345998	46.345998	132.192972	67.123487	46.563002	46.563002	131.181529	67.753536
55	46.576330	46.576330	130.552303	67.792329	46.586245	46.586245	130.922469	67.821194	46.001043	46.001043	134.886023	66.127998
56	45.913872	45.913872	134.192643	65.877613	46.027260	46.027260	133.585253	66.203397	46.857010	46.857010	129.440761	68.611856
57	46.617999	46.617999	131.064503	67.913682	47.520498	47.520498	125.722745	70.568680	45.567814	45.567814	136.755091	64.888304
58	47.168573	47.168573	128.126116	69.527321	46.837390	46.837390	129.944798	68.554410	46.356486	46.356486	132.198032	67.153868
59	47.577601	47.577601	125.893805	70.738379	46.926859	46.926859	129.290989	68.816564	46.511591	46.511591	131.215731	67.604004
60	46.299421	46.299421	132.659877	66.988638	46.426041	46.426041	132.355598	67.355540	47.650912	47.650912	124.562197	70.956546
61	46.867272	46.867272	129.164311	68.641913	46.684139	46.684139	129.669556	68.106527	46.785239	46.785239	129.709449	68.401829
62	47.800937	47.800937	124.770540	71.404050	46.222515	46.222515	133.081613	66.766279	47.198450	47.198450	127.489859	69.615427
63	47.122692	47.122692	128.159408	69.392127	46.549943	46.549943	131.183182	67.715538	46.983443	46.983443	128.233167	68.982622
64	46.833817	46.833817	129.515584	68.543949	45.758497	45.758497	135.082435	65.432501	47.188100	47.188100	127.522405	69.584901
65	46.295302	46.295302	133.441724	66.976719	46.614975	46.614975	131.331821	67.904872	47.126306	47.126306	127.909653	69.402773
66	46.361837	46.361837	131.952112	67.169372	46.157664	46.157664	133.057647	66.579062	46.751078	46.751078	130.054008	68.301979
67	46.401649	46.401649	131.931833	67.284782	47.343127	47.343127	126.550363	70.042866	46.931749	46.931749	128.936691	68.830908
68	46.574164	46.574164	130.350051	67.786024	46.074600	46.074600	133.421810	66.339648	46.540037	46.540037	130.452677	67.686720
69	47.486422	47.486422	126.682559	70.467510	47.002506	47.002506	128.508416	69.038612	46.594995	46.594995	130.845083	67.846673
70	46.875065	46.875065	129.420003	68.664740	46.465252	46.465252	131.901075	67.469364	46.479976	46.479976	130.801242	67.512129
71	47.868905	47.868905	124.089225	71.607252	47.003034	47.003034	128.689687	69.040162	46.141836	46.141836	133.218904	66.533408
72	46.564000	46.564000	131.142684	67.756441	46.299803	46.299803	132.496860	66.989744	45.406027	45.406027	137.638987	64.428352
73	47.299225	47.299225	127.427632	69.913021	46.702664	46.702664	130.469985	68.160588	45.298569	45.298569	138.556026	64.123761
74	46.915085	46.915085	129.337414	68.782039	46.022270	46.022270	134.519140	66.189043	45.427559	45.427559	137.624251	64.489471
75	46.886016	46.886016	128.916905	68.696828	45.236343	45.236343	138.985329	63.947710	45.620420	45.620420	137.372025	65.038211
76	46.158106	46.158106	133.615562	66.580337	45.642429	45.642429	136.054587	65.100978	45.958566	45.958566	134.350306	66.005931
77	46.265462	46.265462	131.968179	66.890406	46.468780	46.468780	131.548398	67.479611	46.157270	46.157270	132.997652	66.577923
78	46.860587	46.860587	129.351079	68.622332	46.690287	46.690287	130.179839	68.124465	45.716619	45.716619	135.527463	65.312790
79	46.238200	46.238200	132.794471	66.811599	46.723875	46.723875	129.737002	68.222516	45.738309	45.738309	135.614301	65.374777
80	45.970591	45.970591	134.202373	66.040475	47.588641	47.588641	125.653433	70.771212	46.141818	46.141818	133.244354	66.533356
81	45.716351	45.716351	135.878849	65.312023	47.348357	47.348357	126.547266	70.058340	45.960692	45.960692	133.854876	66.012037
82	45.796053	45.796053	135.406989	65.539952	48.042677	48.042677	123.331577	72.128088	47.164208	47.164208	127.795218	69.514455
83	47.044170	47.044170	128.209425	69.161060	46.991385	46.991385	127.974425	69.005946	47.552412	47.552412	125.686495	70.663496
84	46.788914	46.788914	129.046198	68.412577	47.115257	47.115257	128.507613	69.370232	47.113375	47.113375	128.358319	69.364689
85	46.600482	46.600482	130.498829	67.862655	47.021960	47.021960	128.533044	69.095772	46.693471	46.693471	129.966226	68.133758
86	46.995389	46.995389	128.607743	69.017706	46.169054	46.169054	133.493799	66.611924	45.350109	45.350109	138.122916	64.269762
87	47.271659	47.271659	127.366182	69.831553	46.967642	46.967642	128.792853	68.936232	45.993792	45.993792	134.215338	66.107153
88	47.108199	47.108199	128.005202	69.349452	47.076381	47.076381	128.148474	69.255801	45.564865	45.564865	136.591772	64.879903
89	47.410145	47.410145	127.070896	70.241309	46.706164	46.706164	129.912488	68.170805	45.845361	45.845361	135.673938	65.681160
90	45.911932	45.911932	134.969524	65.872047	47.942057	47.942057	123.595744	71.826275	45.894854	45.894854	134.911458	65.823050
91	46.633235	46.633235	130.693528	67.958081	46.782161	46.782161	129.387806	68.392832	46.026268	46.026268	133.795700	66.200543
92	46.850601	46.850601	129.706643	68.593089	47.798816	47.798816	124.377551	71.397713	46.614481	46.614481	130.174094	67.903432
93	46.384867	46.384867	132.335398	67.236121	47.582072	47.582072	124.660943	70.751674	47.112714	47.112714	127.729338	69.362744
94	46.538777	46.538777	131.069880	67.683056	47.052732	47.052732	128.257629	69.186239	47.135766	47.135766	128.454322	69.430638
95	46.306891	46.306891	132.453067	67.010256	47.502009	47.502009	126.543360	70.513775	47.328997	47.328997	127.407322	70.001063
96	46.259309	46.259309	132.441962	66.872614	47.523130	47.523130	126.368462	70.576497	46.930657	46.930657	128.526393	68.827706
97	46.741701	46.741701	129.648874	68.274580	48.248629	48.248629	121.765540	72.747820	47.516207	47.516207	125.195098	70.555937
98	46.691358	46.691358	130.791610	68.127590	46.946511	46.946511	128.574424	68.874215	45.493774	45.493774	137.088484	64.677609
99	46.738703	46.738703	130.148946	68.265822	47.238277	47.238277	127.091177	69.732962	45.825487	45.825487	134.860002	65.624226
100	46.616858	46.616858	130.954415	67.910357	46.507931	46.507931	130.892534	67.593363	47.479916	47.479916	126.624456	70.448201
101	45.924384	45.924384	134.590737	65.907782	47.437062	47.437062	125.821712	70.321091	47.632800	47.632800	125.385495	70.902612
102	47.104339	47.104339	127.981904	69.338085	46.277763	46.277763	132.756638	66.925981	46.860957	46.860957	128.518979	68.623416
103	46.876259	46.876259	128.937098	68.668240	47.061847	47.061847	128.375027	69.213046	46.815883	46.815883	130.079109	68.491466
104	47.240545	47.240545	126.972365	69.739660	47.138608	47.138608	127.953521	69.439013	46.533419	46.533419	131.213216	67.667472
105	47.068971	47.068971	128.009426	69.234000	46.077399	46.077399	134.211100	66.347708	45.631362	45.631362	136.010645	65.069412
106	47.840360	47.840360	122.929178	71.521876	46.351673	46.351673	131.947150	67.139925	46.729982	46.729982	130.433573	68.240350
107	47.528434	47.528434	125.699282	70.592250	46.308328	46.308328	132.766260	67.014414	47.548570	47.548570	125.510076	70.652079
108	48.414390	48.414390	121.261010	73.248536	46.851867	46.851867	129.636771	68.596796	46.823119	46.823119	129.813706	68.512641
109	47.159074	47.159074	128.100092	69.499322	46.774298	46.774298	130.408257	68.369843	46.731264	46.731264	129.636662	68.244096
110	46.972933	46.972933	128.380340	68.951763	46.701956	46.701956	130.198397	68.158523	46.925194	46.925194	129.020834	68.811682
111	47.670552	47.670552	124.251384	71.015049	47.725675	47.725675	124.530486	71.179377	47.107736	47.107736	127.360423	69.348089
112	47.265706	47.265706	127.612951	69.813968	47.307733	47.307733	126.273616	69.938175	46.565372	46.565372	130.996700	67.760435
113	47.029994	47.029994	128.604674	69.119384	46.217694	46.217694	133.312874	66.752351	46.305680	46.305680	132.500789	67.006750
114	46.844168	46.844168	129.526381	68.574252	47.391894	47.391894	126.304773	70.187239	46.003187	46.003187	133.929909	66.134163
115	46.045528	46.045528	133.957101	66.255958	47.002808	47.002808	128.002711	69.039500	46.402014	46.402014	131.676482	67.285840
116	46.785006	46.785006	129.312851	68.401148	46.914896	46.914896	128.967890	68.781485	46.326624	46.326624	132.340580	67.067378
117	47.626094	47.626094	126.272312	70.882650	47.323370	47.323370	126.804575	69.984417	46.487714	46.487714	131.180244	67.534611
118	48.838446	48.838446	119.477673	74.537306	46.948261	46.948261	129.379126	68.879351	46.488054	46.488054	130.487020	67.535598
119	48.884860	48.884860	118.973312	74.679048	46.762964	46.762964	130.448020	68.336714	46.758530	46.758530	130.014891	68.323755
120	47.829202	47.829202	123.986505	71.488518	46.989592	46.989592	128.361911	69.000680	46.547018	46.547018	131.130423	67.707028
121	46.370860	46.370860	131.780840	67.195520	47.648815	47.648815	125.225575	70.950300	46.823824	46.823824	129.558852	68.514703
122	46.910765	46.910765	129.057887	68.769372	47.630869	47.630869	125.756503	70.896864	46.743904	46.743904	130.603974	68.281018
123	46.213558	46.213558	132.964542	66.740405	46.721658	46.721658	129.832360	68.216042	46.664395	46.664395	131.317439	68.048929
124	47.055770	47.055770	129.126363	69.195172	47.172232	47.172232	128.745637	69.538108	47.011869	47.011869	128.577394	69.066119
125	45.672767	45.672767	135.853747	65.187551	46.461559	46.461559	131.002263	67.458639	47.328138	47.328138	126.598896	69.998521
126	46.545599	46.545599	130.916276	67.702900	47.014501	47.014501	127.978868	69.073853	46.482484	46.482484	130.744674	67.519417
127	46.246987	46.246987	132.666558	66.836994	47.031359	47.031359	127.981318	69.123399	47.310079	47.310079	126.689876	69.945112
128	46.455684	46.455684	131.846349	67.441580	48.017325	48.017325	123.166544	72.051985	47.065009	47.065009	127.969901	69.222345
129	46.157005	46.157005	133.712004	66.577160	47.161324	47.161324	127.886564	69.505954	46.543196	46.543196	131.219589	67.695908
130	47.358693	47.358693	126.698263	70.088932	46.785590	46.785590	130.136617	68.402857	46.237705	46.237705	132.988618	66.810166
131	47.430453	47.430453	127.253401	70.301495	47.230358	47.230358	127.701475	69.709586	47.471442	47.471442	125.653121	70.423058
132	47.421119	47.421119	125.836407	70.273830	48.134444	48.134444	122.210021	72.403897	47.572401	47.572401	125.510385	70.722917
133	47.193018	47.193018	126.950012	69.599404	46.250349	46.250349	132.424458	66.846713	46.293534	46.293534	132.328555	66.971603
134	47.925026	47.925026	123.277012	71.775255	46.930306	46.930306	128.693388	68.826676	45.457944	45.457944	137.680401	64.575771
135	47.842235	47.842235	124.014637	71.527484	47.953296	47.953296	123.408864	71.859956	46.119913	46.119913	133.124192	66.470200
136	47.322063	47.322063	127.383125	69.980551	47.084919	47.084919	127.397548	69.280925	46.144602	46.144602	133.327610	66.541384
137	48.403007	48.403007	120.525055	73.214096	46.705640	46.705640	130.230813	68.169276	46.306480	46.306480	132.160162	67.009066
138	47.061012	47.061012	127.088842	69.210589	47.055668	47.055668	128.775098	69.194871	46.258317	46.258317	132.397236	66.869748
139	47.384263	47.384263	125.716417	70.164637	47.337853	47.337853	127.583288	70.027261	47.545463	47.545463	126.059446	70.642845
140	47.110506	47.110506	128.715955	69.356243	46.814717	46.814717	129.229717	68.488055	46.852356	46.852356	129.262032	68.598228
141	47.722867	47.722867	124.611950	71.171000	46.376427	46.376427	131.929258	67.211657	47.098255	47.098255	128.236697	69.320177
142	46.980038	46.980038	127.815726	68.972623	46.420399	46.420399	131.432060	67.339169	46.677980	46.677980	129.979242	68.088558
143	47.844511	47.844511	124.754225	71.534290	47.060794	47.060794	127.641254	69.209947	46.125741	46.125741	133.631743	66.486998
144	46.705411	46.705411	131.104865	68.168608	45.814224	45.814224	135.625773	65.591972	46.193051	46.193051	132.629048	66.681186
145	46.615074	46.615074	130.652815	67.905161	47.582855	47.582855	125.597617	70.754004	46.929316	46.929316	129.008255	68.823772
146	46.782710	46.782710	129.561138	68.394437	47.537285	47.537285	125.221772	70.618547	47.092163	47.092163	128.150481	69.302244
147	46.372518	46.372518	131.575638	67.200326	46.574043	46.574043	130.564896	67.785670	46.794620	46.794620	129.844616	68.429264
148	46.603886	46.603886	130.817031	67.872568	47.357222	47.357222	127.101236	70.084576	46.976262	46.976262	129.418743	68.961537
149	47.203081	47.203081	126.939920	69.629089	48.105499	48.105499	122.536956	72.316845	46.977091	46.977091	128.513662	68.963972
150	47.261826	47.261826	127.458067	69.802507	46.601135	46.601135	130.847527	67.864556	47.187269	47.187269	127.824324	69.582449
151	46.131425	46.131425	133.102296	66.503386	46.835425	46.835425	129.512432	68.548658	46.532151	46.532151	131.022492	67.663783
152	46.790178	46.790178	130.199778	68.416274	46.715458	46.715458	130.206091	68.197939	47.075684	47.075684	127.123222	69.253750
153	46.782525	46.782525	130.131046	68.393896	46.687678	46.687678	130.822818	68.116852	46.233336	46.233336	132.887960	66.797542
154	46.388553	46.388553	131.549252	67.246807	46.405899	46.405899	131.326612	67.297109	46.479747	46.479747	131.549045	67.511464
155	46.201474	46.201474	133.136568	66.705505	46.274136	46.274136	132.247752	66.915489	46.766631	46.766631	129.427433	68.347429
156	47.008005	47.008005	128.167934	69.054766	46.974047	46.974047	128.201119	68.955034	46.147848	46.147848	132.948691	66.550747
157	46.842791	46.842791	129.662315	68.570221	47.416969	47.416969	125.820716	70.261529	46.407188	46.407188	131.196305	67.300847
158	46.474759	46.474759	131.990061	67.496977	46.857030	46.857030	129.595742	68.611914	46.359100	46.359100	132.347051	67.161441
159	46.499058	46.499058	130.189306	67.567574	47.027557	47.027557	127.573790	69.112222	46.103247	46.103247	133.358670	66.422167
160	46.034653	46.034653	134.227628	66.224664	45.738453	45.738453	135.186977	65.375191	46.277524	46.277524	133.111103	66.925288
161	46.211202	46.211202	133.184219	66.733601	46.899893	46.899893	129.150162	68.737500	45.796045	45.796045	134.768837	65.539928
162	47.465826	47.465826	126.400649	70.406394	46.283749	46.283749	132.811130	66.943295	47.186486	47.186486	127.194756	69.580140
163	47.655093	47.655093	125.483668	70.968995	46.808743	46.808743	129.503235	68.470576	46.659524	46.659524	129.994063	68.034725
164	46.575569	46.575569	130.841370	67.790114	47.346549	47.346549	127.084037	70.052992	47.253310	47.253310	127.528813	69.777352
165	46.592043	46.592043	130.544497	67.838076	47.260138	47.260138	127.315981	69.797519	46.541021	46.541021	131.133763	67.689582
166	47.030836	47.030836	128.602192	69.121861	48.088002	48.088002	123.173137	72.264247	47.210091	47.210091	126.758799	69.649772
167	47.196069	47.196069	127.028650	69.608404	46.167696	46.167696	132.232183	66.608004	47.324865	47.324865	126.668642	69.988838
168	47.156225	47.156225	127.907057	69.490923	46.448615	46.448615	131.663691	67.421057	47.375235	47.375235	127.256770	70.137904
169	46.355244	46.355244	132.143141	67.150269	46.944051	46.944051	128.655101	68.866999	47.385775	47.385775	126.053360	70.169114
170	46.764795	46.764795	129.899147	68.342064	47.264489	47.264489	127.713967	69.810374	46.952920	46.952920	128.231164	68.893022
171	46.101194	46.101194	133.269790	66.416254	46.407002	46.407002	131.895470	67.300308	46.967086	46.967086	128.935245	68.934598
172	45.650344	45.650344	136.386188	65.123559	46.768040	46.768040	129.866418	68.351550	46.779805	46.779805	129.947795	68.385943
173	45.985795	45.985795	134.531101	66.084166	46.676670	46.676670	130.702814	68.084734	47.290117	47.290117	126.922994	69.886099
174	45.563851	45.563851	136.016601	64.877015	46.485295	46.485295	130.767662	67.527584	47.602936	47.602936	124.920604	70.813735
175	45.675161	45.675161	135.908239	65.194386	46.655896	46.655896	130.815599	68.024144	46.532530	46.532530	131.198650	67.664887
176	46.033284	46.033284	134.587328	66.220727	46.124582	46.124582	132.868415	66.483657	46.447163	46.447163	132.121606	67.416842
177	45.718266	45.718266	135.502454	65.317495	47.053269	47.053269	128.274001	69.187816	46.662668	46.662668	130.526473	68.043894
178	46.225609	46.225609	132.747611	66.775216	47.022593	47.022593	128.340100	69.097631	46.168027	46.168027	132.815616	66.608960
179	46.014309	46.014309	133.577009	66.166145	46.627715	46.627715	130.493916	67.941995	47.179385	47.179385	128.238446	69.559200
180	45.643584	45.643584	136.229697	65.104273	46.896732	46.896732	129.294408	68.728233	47.642542	47.642542	125.109465	70.931619
181	45.578489	45.578489	136.860791	64.918708	46.819759	46.819759	129.921862	68.502809	47.380875	47.380875	126.664985	70.154603
182	46.304385	46.304385	131.485870	67.003003	47.113129	47.113129	127.445267	69.363966	47.604640	47.604640	125.285679	70.818803
183	47.013427	47.013427	128.347026	69.070696	46.566125	46.566125	130.760032	67.762625	46.017376	46.017376	134.223572	66.174967
184	46.866407	46.866407	129.971720	68.639379	46.729915	46.729915	131.001301	68.240156	46.365775	46.365775	132.742849	67.180785
185	46.791608	46.791608	130.215961	68.420456	46.256446	46.256446	133.120294	66.864338	47.532963	47.532963	125.777882	70.605704
186	47.058204	47.058204	128.606528	69.202330	46.724753	46.724753	130.299244	68.225080	48.462238	48.462238	120.987892	73.393393
187	48.029025	48.029025	122.763339	72.087102	47.125930	47.125930	127.887005	69.401665	47.173648	47.173648	127.089875	69.542283
188	46.502285	46.502285	130.642451	67.576953	46.014914	46.014914	133.682936	66.167884	47.292092	47.292092	126.296181	69.891936
189	45.834883	45.834883	134.684666	65.651140	46.436766	46.436766	131.920975	67.386663	47.885682	47.885682	123.775181	71.657455
190	46.200673	46.200673	132.784988	66.703194	46.513674	46.513674	131.661865	67.610059	46.509977	46.509977	130.982192	67.599311
191	46.306944	46.306944	131.840308	67.010408	47.430210	47.430210	126.890022	70.300775	47.738160	47.738160	124.932240	71.216623
192	45.471757	45.471757	136.446031	64.615021	48.214048	48.214048	122.507138	72.643575	47.895932	47.895932	124.045823	71.688135
193	46.418908	46.418908	131.935469	67.334843	47.390548	47.390548	126.249466	70.183253	47.126607	47.126607	127.676749	69.403658
194	46.197847	46.197847	133.147312	66.695033	47.461330	47.461330	125.924640	70.393058	46.794221	46.794221	129.174895	68.428097
195	46.261134	46.261134	132.756265	66.877891	48.293742	48.293742	121.792332	72.883923	48.185005	48.185005	121.947849	72.556086
196	46.050879	46.050879	133.903221	66.271359	47.608662	47.608662	125.395766	70.830773	48.094471	48.094471	123.194720	72.283692
197	46.806713	46.806713	130.258602	68.464637	48.347357	48.347357	121.597830	73.045841	48.103557	48.103557	122.697537	72.311007
198	47.499007	47.499007	126.217332	70.504864	48.523084	48.523084	120.394468	73.577802	47.377675	47.377675	126.434182	70.145129
199	46.639125	46.639125	130.770367	67.975250	47.136373	47.136373	128.384486	69.432426	46.949636	46.949636	129.118250	68.883385
200	46.060108	46.060108	134.251895	66.297925	47.584087	47.584087	125.545244	70.757665	46.751803	46.751803	130.002123	68.304097
201	46.964179	46.964179	129.222776	68.926066	48.045501	48.045501	122.632005	72.136566	46.924446	46.924446	128.630110	68.809489
202	45.790426	45.790426	135.617417	65.523848	47.363268	47.363268	126.498730	70.102472	47.055576	47.055576	128.534960	69.194602
203	46.388701	46.388701	132.286042	67.247237	46.515394	46.515394	131.591983	67.615059	46.519528	46.519528	131.322456	67.627076
204	46.359570	46.359570	132.129527	67.162803	47.142015	47.142015	127.524593	69.449050	46.660396	46.660396	130.660464	68.037267
205	46.325078	46.325078	132.867062	67.062900	47.876934	47.876934	124.077429	71.631277	45.754695	45.754695	135.495991	65.421628
206	46.314515	46.314515	132.508130	67.032323	46.288791	46.288791	133.009021	66.957882	45.304657	45.304657	138.057025	64.140998
207	46.676339	46.676339	129.968921	68.083771	47.979808	47.979808	123.919723	71.939436	46.030996	46.030996	134.323500	66.214144
208	47.419644	47.419644	126.203866	70.269456	46.062798	46.062798	134.433762	66.305669	45.533302	45.533302	136.936860	64.790049
209	47.220138	47.220138	127.885268	69.679419	46.946838	46.946838	129.582919	68.875174	46.033809	46.033809	133.547814	66.222237
210	46.813838	46.813838	129.254487	68.485482	48.131260	48.131260	122.860776	72.394319	45.684039	45.684039	136.326925	65.219732
211	47.421234	47.421234	126.092865	70.274169	47.952620	47.952620	123.057882	71.857931	45.465578	45.465578	137.364871	64.597463
212	46.968577	46.968577	128.489463	68.938975	46.726625	46.726625	130.473072	68.230547	45.713031	45.713031	135.567756	65.302536
213	47.842849	47.842849	124.216961	71.529318	46.262447	46.262447	132.532495	66.881686	46.040817	46.040817	133.623328	66.242401
214	47.521219	47.521219	125.774740	70.570821	45.506432	45.506432	136.744081	64.713604	46.138157	46.138157	133.938462	66.522799
215	47.088406	47.088406	128.255384	69.291188	46.907055	46.907055	129.393419	68.758495	45.858845	45.858845	135.108338	65.719801
216	47.599912	47.599912	125.581926	70.804737	47.520535	47.520535	125.392043	70.568789	45.377426	45.377426	137.913136	64.347211
217	47.304083	47.304083	126.866177	69.927382	47.389400	47.389400	126.481300	70.179850	45.838846	45.838846	135.465465	65.662495
218	46.508678	46.508678	132.045535	67.595534	48.221825	48.221825	121.885559	72.667014	46.630726	46.630726	131.180571	67.950770
219	46.200419	46.200419	132.881103	66.702460	47.860359	47.860359	124.055604	71.581687	47.045508	47.045508	127.885236	69.164994
220	46.526986	46.526986	131.758872	67.648764	47.386800	47.386800	126.838115	70.172152	45.798426	45.798426	134.643211	65.546744
221	47.142731	47.142731	126.977304	69.451158	47.169597	47.169597	127.413709	69.530340	45.619929	45.619929	136.305935	65.036811
222	46.709466	46.709466	129.798453	68.180445	45.549784	45.549784	136.596887	64.836963	46.704189	46.704189	129.917610	68.165040
223	47.043751	47.043751	128.883641	69.159828	47.194956	47.194956	127.016359	69.605120	47.962063	47.962063	123.417255	71.886235
224	46.197787	46.197787	132.759843	66.694861	47.229435	47.229435	127.818801	69.706862	46.935648	46.935648	128.187952	68.842345
