#batch avg_duration max_duration contacts_count
0 #TOTAL_CONTACTS 14186 for 1000 frames
1 #TOTAL_CONTACTS 11284 for 1000 frames
2 #TOTAL_CONTACTS 16778 for 1000 frames
3 #TOTAL_CONTACTS 13952 for 1000 frames
4 #TOTAL_CONTACTS 15747 for 1000 frames
5 #TOTAL_CONTACTS 13415 for 1000 frames
6 #TOTAL_CONTACTS 12375 for 1000 frames
7 #TOTAL_CONTACTS 10279 for 1000 frames
8 #TOTAL_CONTACTS 10751 for 1000 frames
9 #TOTAL_CONTACTS 14488 for 1000 frames
10 #TOTAL_CONTACTS 11291 for 1000 frames
11 #TOTAL_CONTACTS 13077 for 1000 frames
12 #TOTAL_CONTACTS 11372 for 1000 frames
13 #TOTAL_CONTACTS 14236 for 1000 frames
14 #TOTAL_CONTACTS 13848 for 1000 frames
15 #TOTAL_CONTACTS 14973 for 1000 frames
16 #TOTAL_CONTACTS 15461 for 1000 frames
17 #TOTAL_CONTACTS 13001 for 1000 frames
18 #TOTAL_CONTACTS 13445 for 1000 frames
19 #TOTAL_CONTACTS 10107 for 1000 frames
20 #TOTAL_CONTACTS 13457 for 1000 frames
21 #TOTAL_CONTACTS 12645 for 1000 frames
22 #TOTAL_CONTACTS 14142 for 1000 frames
23 #TOTAL_CONTACTS 12057 for 1000 frames
24 #TOTAL_CONTACTS 9385 for 1000 frames
25 #TOTAL_CONTACTS 11515 for 1000 frames
26 #TOTAL_CONTACTS 11420 for 1000 frames
27 #TOTAL_CONTACTS 13425 for 1000 frames
28 #TOTAL_CONTACTS 12097 for 1000 frames
29 #TOTAL_CONTACTS 12198 for 1000 frames
30 #TOTAL_CONTACTS 9033 for 1000 frames
31 #TOTAL_CONTACTS 10060 for 1000 frames
32 #TOTAL_CONTACTS 12629 for 1000 frames
33 #TOTAL_CONTACTS 15182 for 1000 frames
34 #TOTAL_CONTACTS 12514 for 1000 frames
35 #TOTAL_CONTACTS 14771 for 1000 frames
36 #TOTAL_CONTACTS 15288 for 1000 frames
37 #TOTAL_CONTACTS 14066 for 1000 frames
38 #TOTAL_CONTACTS 13973 for 1000 frames
39 #TOTAL_CONTACTS 13289 for 1000 frames
40 #TOTAL_CONTACTS 16266 for 1000 frames
41 #TOTAL_CONTACTS 15419 for 1000 frames
42 #TOTAL_CONTACTS 12376 for 1000 frames
43 #TOTAL_CONTACTS 10606 for 1000 frames
44 #TOTAL_CONTACTS 12130 for 1000 frames
45 #TOTAL_CONTACTS 13350 for 1000 frames
46 #TOTAL_CONTACTS 15122 for 1000 frames
47 #TOTAL_CONTACTS 7967 for 1000 frames
48 #TOTAL_CONTACTS 10329 for 1000 frames
49 #TOTAL_CONTACTS 9877 for 1000 frames
50 #TOTAL_CONTACTS 12583 for 1000 frames
51 #TOTAL_CONTACTS 9177 for 1000 frames
52 #TOTAL_CONTACTS 10891 for 1000 frames
53 #TOTAL_CONTACTS 14300 for 1000 frames
54 #TOTAL_CONTACTS 16906 for 1000 frames
55 #TOTAL_CONTACTS 15059 for 1000 frames
56 #TOTAL_CONTACTS 11768 for 1000 frames
57 #TOTAL_CONTACTS 16310 for 1000 frames
58 #TOTAL_CONTACTS 15291 for 1000 frames
59 #TOTAL_CONTACTS 14951 for 1000 frames
60 #TOTAL_CONTACTS 1431 for 100 frames
