#frame monomer_traj1 monomer_traj2 monomer_traj3 monomer_moy standard_error popc_alone_traj1 popc_alone_traj2 popc_alone_traj3 popc_alone_moy standard_error
32 34.615 57.692 42.308 44.872 6.784 0.000 0.000 0.000 0.000 0.000
33 46.154 42.308 34.615 41.026 3.392 0.000 0.000 0.000 0.000 0.000
34 42.308 53.846 42.308 46.154 3.846 0.000 0.000 0.000 0.000 0.000
35 42.308 50.000 50.000 47.436 2.564 0.000 0.000 0.000 0.000 0.000
36 38.462 46.154 61.538 48.718 6.784 0.000 0.000 0.000 0.000 0.000
37 42.308 57.692 57.692 52.564 5.128 0.000 0.000 0.000 0.000 0.000
38 46.154 46.154 57.692 50.000 3.846 1.562 0.000 0.000 0.521 0.521
39 50.000 50.000 34.615 44.872 5.128 1.562 0.000 0.000 0.521 0.521
40 38.462 34.615 38.462 37.179 1.282 0.000 0.000 0.000 0.000 0.000
41 38.462 42.308 53.846 44.872 4.623 0.000 0.000 0.000 0.000 0.000
42 42.308 46.154 42.308 43.590 1.282 1.562 0.000 0.000 0.521 0.521
43 46.154 53.846 53.846 51.282 2.564 0.000 0.000 0.000 0.000 0.000
44 65.385 57.692 42.308 55.128 6.784 1.562 0.000 0.000 0.521 0.521
45 57.692 42.308 46.154 48.718 4.623 0.000 0.000 0.000 0.000 0.000
46 46.154 65.385 34.615 48.718 8.974 0.000 0.000 0.000 0.000 0.000
47 65.385 46.154 15.385 42.308 14.561 0.000 0.000 0.000 0.000 0.000
48 50.000 50.000 38.462 46.154 3.846 0.000 0.000 0.000 0.000 0.000
49 57.692 42.308 42.308 47.436 5.128 0.000 0.000 0.000 0.000 0.000
50 46.154 46.154 38.462 43.590 2.564 0.000 0.000 0.000 0.000 0.000
51 57.692 46.154 42.308 48.718 4.623 0.000 0.000 0.000 0.000 0.000
52 53.846 57.692 23.077 44.872 10.954 0.000 0.000 0.000 0.000 0.000
53 57.692 46.154 38.462 47.436 5.588 1.562 0.000 0.000 0.521 0.521
54 61.538 53.846 50.000 55.128 3.392 1.562 0.000 0.000 0.521 0.521
55 65.385 34.615 26.923 42.308 11.750 0.000 0.000 0.000 0.000 0.000
56 42.308 38.462 30.769 37.179 3.392 0.000 0.000 0.000 0.000 0.000
57 38.462 53.846 50.000 47.436 4.623 0.000 0.000 0.000 0.000 0.000
58 46.154 30.769 46.154 41.026 5.128 0.000 0.000 0.000 0.000 0.000
59 50.000 42.308 19.231 37.179 9.245 0.000 0.000 0.000 0.000 0.000
60 50.000 34.615 42.308 42.308 4.441 0.000 0.000 0.000 0.000 0.000
61 73.077 34.615 50.000 52.564 11.177 0.000 0.000 0.000 0.000 0.000
62 53.846 34.615 42.308 43.590 5.588 0.000 0.000 0.000 0.000 0.000
63 46.154 26.923 34.615 35.897 5.588 0.000 0.000 0.000 0.000 0.000
64 84.615 42.308 34.615 53.846 15.544 0.000 0.000 0.000 0.000 0.000
65 42.308 30.769 30.769 34.615 3.846 0.000 0.000 0.000 0.000 0.000
66 61.538 50.000 38.462 50.000 6.662 0.000 0.000 0.000 0.000 0.000
67 57.692 38.462 61.538 52.564 7.138 0.000 0.000 0.000 0.000 0.000
68 61.538 61.538 46.154 56.410 5.128 0.000 0.000 0.000 0.000 0.000
69 69.231 46.154 46.154 53.846 7.692 0.000 0.000 0.000 0.000 0.000
70 42.308 38.462 46.154 42.308 2.221 0.000 0.000 0.000 0.000 0.000
71 26.923 69.231 53.846 50.000 12.364 0.000 0.000 0.000 0.000 0.000
72 46.154 42.308 46.154 44.872 1.282 0.000 0.000 0.000 0.000 0.000
73 50.000 61.538 57.692 56.410 3.392 0.000 0.000 0.000 0.000 0.000
74 38.462 46.154 65.385 50.000 8.006 0.000 0.000 0.000 0.000 0.000
75 30.769 38.462 53.846 41.026 6.784 0.000 0.000 0.000 0.000 0.000
76 53.846 53.846 53.846 53.846 0.000 0.000 0.000 0.000 0.000 0.000
77 50.000 30.769 34.615 38.462 5.875 0.000 0.000 0.000 0.000 0.000
78 42.308 26.923 19.231 29.487 6.784 0.000 0.000 0.000 0.000 0.000
79 42.308 34.615 46.154 41.026 3.392 0.000 0.000 0.000 0.000 0.000
80 42.308 26.923 46.154 38.462 5.875 0.000 0.000 0.000 0.000 0.000
81 46.154 34.615 46.154 42.308 3.846 0.000 0.000 0.000 0.000 0.000
82 53.846 19.231 57.692 43.590 12.230 0.000 0.000 0.000 0.000 0.000
83 42.308 23.077 50.000 38.462 8.006 0.000 0.000 0.000 0.000 0.000
84 53.846 42.308 53.846 50.000 3.846 0.000 0.000 0.000 0.000 0.000
85 50.000 30.769 53.846 44.872 7.138 0.000 0.000 0.000 0.000 0.000
86 30.769 30.769 88.462 50.000 19.231 0.000 0.000 0.000 0.000 0.000
87 46.154 38.462 84.615 56.410 14.276 0.000 0.000 0.000 0.000 0.000
88 46.154 42.308 76.923 55.128 10.954 0.000 0.000 0.000 0.000 0.000
89 42.308 30.769 76.923 50.000 13.868 0.000 0.000 0.000 0.000 0.000
90 30.769 34.615 42.308 35.897 3.392 0.000 0.000 0.000 0.000 0.000
91 42.308 30.769 46.154 39.744 4.623 0.000 0.000 0.000 0.000 0.000
92 46.154 26.923 26.923 33.333 6.410 0.000 0.000 0.000 0.000 0.000
93 46.154 26.923 34.615 35.897 5.588 0.000 0.000 0.000 0.000 0.000
94 38.462 23.077 30.769 30.769 4.441 0.000 0.000 0.000 0.000 0.000
95 61.538 50.000 38.462 50.000 6.662 0.000 0.000 0.000 0.000 0.000
96 53.846 50.000 38.462 47.436 4.623 0.000 0.000 0.000 0.000 0.000
97 53.846 46.154 38.462 46.154 4.441 0.000 0.000 0.000 0.000 0.000
98 42.308 38.462 50.000 43.590 3.392 0.000 0.000 0.000 0.000 0.000
99 42.308 53.846 53.846 50.000 3.846 0.000 0.000 0.000 0.000 0.000
100 46.154 61.538 30.769 46.154 8.882 0.000 0.000 0.000 0.000 0.000
101 46.154 61.538 50.000 52.564 4.623 0.000 0.000 0.000 0.000 0.000
102 38.462 50.000 30.769 39.744 5.588 0.000 0.000 0.000 0.000 0.000
103 42.308 46.154 50.000 46.154 2.221 0.000 0.000 0.000 0.000 0.000
104 50.000 46.154 57.692 51.282 3.392 0.000 0.000 0.000 0.000 0.000
105 38.462 61.538 53.846 51.282 6.784 0.000 0.000 0.000 0.000 0.000
106 38.462 50.000 53.846 47.436 4.623 0.000 0.000 0.000 0.000 0.000
107 46.154 42.308 61.538 50.000 5.875 0.000 0.000 0.000 0.000 0.000
108 50.000 42.308 57.692 50.000 4.441 0.000 0.000 0.000 0.000 0.000
109 57.692 50.000 69.231 58.974 5.588 0.000 0.000 0.000 0.000 0.000
110 57.692 34.615 61.538 51.282 8.407 0.000 0.000 0.000 0.000 0.000
111 50.000 46.154 53.846 50.000 2.221 0.000 0.000 0.000 0.000 0.000
112 53.846 46.154 42.308 47.436 3.392 0.000 0.000 0.000 0.000 0.000
113 38.462 30.769 30.769 33.333 2.564 0.000 0.000 0.000 0.000 0.000
114 46.154 38.462 26.923 37.179 5.588 0.000 0.000 0.000 0.000 0.000
115 42.308 42.308 42.308 42.308 0.000 0.000 0.000 0.000 0.000 0.000
116 61.538 50.000 30.769 47.436 8.974 0.000 0.000 0.000 0.000 0.000
117 57.692 53.846 34.615 48.718 7.138 0.000 0.000 0.000 0.000 0.000
118 23.077 42.308 46.154 37.179 7.138 0.000 0.000 0.000 0.000 0.000
119 34.615 42.308 53.846 43.590 5.588 0.000 0.000 0.000 0.000 0.000
120 38.462 50.000 42.308 43.590 3.392 0.000 0.000 0.000 0.000 0.000
121 46.154 50.000 53.846 50.000 2.221 0.000 0.000 0.000 0.000 0.000
122 38.462 42.308 53.846 44.872 4.623 0.000 0.000 0.000 0.000 0.000
123 50.000 46.154 69.231 55.128 7.138 0.000 0.000 0.000 0.000 0.000
124 34.615 30.769 61.538 42.308 9.679 0.000 0.000 0.000 0.000 0.000
125 38.462 50.000 61.538 50.000 6.662 0.000 0.000 0.000 0.000 0.000
126 46.154 50.000 50.000 48.718 1.282 0.000 0.000 0.000 0.000 0.000
127 34.615 38.462 46.154 39.744 3.392 0.000 0.000 0.000 0.000 0.000
128 38.462 53.846 57.692 50.000 5.875 0.000 0.000 0.000 0.000 0.000
129 30.769 50.000 38.462 39.744 5.588 0.000 0.000 0.000 0.000 0.000
130 46.154 53.846 42.308 47.436 3.392 0.000 0.000 0.000 0.000 0.000
131 30.769 57.692 42.308 43.590 7.798 0.000 0.000 0.000 0.000 0.000
132 38.462 84.615 50.000 57.692 13.868 0.000 0.000 0.000 0.000 0.000
133 34.615 46.154 34.615 38.462 3.846 0.000 0.000 0.000 0.000 0.000
134 30.769 46.154 30.769 35.897 5.128 0.000 0.000 0.000 0.000 0.000
135 53.846 61.538 53.846 56.410 2.564 0.000 0.000 0.000 0.000 0.000
136 42.308 50.000 46.154 46.154 2.221 0.000 0.000 0.000 0.000 0.000
137 38.462 53.846 34.615 42.308 5.875 0.000 0.000 0.000 0.000 0.000
138 50.000 46.154 61.538 52.564 4.623 0.000 0.000 0.000 0.000 0.000
139 46.154 42.308 46.154 44.872 1.282 0.000 0.000 0.000 0.000 0.000
140 30.769 46.154 73.077 50.000 12.364 0.000 0.000 0.000 0.000 0.000
141 50.000 34.615 46.154 43.590 4.623 0.000 0.000 0.000 0.000 0.000
142 46.154 46.154 30.769 41.026 5.128 0.000 0.000 0.000 0.000 0.000
143 50.000 50.000 42.308 47.436 2.564 0.000 0.000 0.000 0.000 0.000
144 65.385 42.308 38.462 48.718 8.407 0.000 0.000 0.000 0.000 0.000
145 57.692 34.615 50.000 47.436 6.784 0.000 0.000 0.000 0.000 0.000
146 50.000 34.615 46.154 43.590 4.623 0.000 0.000 0.000 0.000 0.000
147 50.000 46.154 34.615 43.590 4.623 0.000 0.000 0.000 0.000 0.000
148 61.538 34.615 42.308 46.154 8.006 0.000 0.000 0.000 0.000 0.000
149 46.154 34.615 42.308 41.026 3.392 0.000 0.000 0.000 0.000 0.000
150 42.308 42.308 42.308 42.308 0.000 0.000 0.000 0.000 0.000 0.000
151 46.154 50.000 46.154 47.436 1.282 0.000 0.000 0.000 0.000 0.000
152 34.615 34.615 42.308 37.179 2.564 0.000 0.000 0.000 0.000 0.000
153 46.154 42.308 61.538 50.000 5.875 0.000 0.000 0.000 0.000 0.000
154 42.308 46.154 42.308 43.590 1.282 0.000 0.000 0.000 0.000 0.000
155 34.615 42.308 65.385 47.436 9.245 0.000 0.000 0.000 0.000 0.000
156 26.923 53.846 53.846 44.872 8.974 0.000 0.000 0.000 0.000 0.000
157 38.462 50.000 38.462 42.308 3.846 0.000 0.000 0.000 0.000 0.000
158 53.846 46.154 46.154 48.718 2.564 0.000 0.000 0.000 0.000 0.000
159 38.462 50.000 53.846 47.436 4.623 0.000 0.000 0.000 0.000 0.000
160 42.308 50.000 30.769 41.026 5.588 0.000 0.000 0.000 0.000 0.000
161 26.923 42.308 34.615 34.615 4.441 0.000 0.000 0.000 0.000 0.000
162 26.923 42.308 53.846 41.026 7.798 0.000 0.000 0.000 0.000 0.000
163 50.000 57.692 50.000 52.564 2.564 0.000 0.000 0.000 0.000 0.000
164 26.923 38.462 53.846 39.744 7.798 0.000 0.000 0.000 0.000 0.000
165 50.000 46.154 46.154 47.436 1.282 0.000 0.000 0.000 0.000 0.000
166 42.308 46.154 38.462 42.308 2.221 0.000 0.000 0.000 0.000 0.000
167 38.462 57.692 50.000 48.718 5.588 0.000 0.000 0.000 0.000 0.000
168 46.154 42.308 57.692 48.718 4.623 0.000 0.000 0.000 0.000 0.000
169 26.923 38.462 42.308 35.897 4.623 0.000 0.000 0.000 0.000 0.000
170 46.154 50.000 46.154 47.436 1.282 0.000 0.000 0.000 0.000 0.000
171 46.154 61.538 50.000 52.564 4.623 0.000 0.000 0.000 0.000 0.000
172 46.154 53.846 46.154 48.718 2.564 0.000 0.000 0.000 0.000 0.000
173 38.462 57.692 57.692 51.282 6.410 0.000 0.000 0.000 0.000 0.000
174 38.462 34.615 57.692 43.590 7.138 0.000 0.000 0.000 0.000 0.000
175 38.462 42.308 50.000 43.590 3.392 0.000 0.000 0.000 0.000 0.000
176 53.846 30.769 30.769 38.462 7.692 0.000 0.000 0.000 0.000 0.000
177 53.846 57.692 30.769 47.436 8.407 0.000 0.000 0.000 0.000 0.000
178 57.692 34.615 34.615 42.308 7.692 0.000 0.000 0.000 0.000 0.000
179 42.308 50.000 42.308 44.872 2.564 0.000 0.000 3.125 1.042 1.042
180 53.846 57.692 42.308 51.282 4.623 0.000 0.000 0.000 0.000 0.000
181 46.154 34.615 61.538 47.436 7.798 0.000 0.000 1.562 0.521 0.521
182 46.154 30.769 46.154 41.026 5.128 0.000 0.000 1.562 0.521 0.521
183 50.000 53.846 50.000 51.282 1.282 0.000 0.000 0.000 0.000 0.000
184 26.923 46.154 53.846 42.308 8.006 0.000 0.000 0.000 0.000 0.000
185 34.615 38.462 50.000 41.026 4.623 0.000 0.000 0.000 0.000 0.000
186 42.308 26.923 34.615 34.615 4.441 0.000 0.000 0.000 0.000 0.000
187 19.231 46.154 34.615 33.333 7.798 0.000 0.000 0.000 0.000 0.000
188 42.308 23.077 34.615 33.333 5.588 0.000 0.000 0.000 0.000 0.000
189 46.154 30.769 38.462 38.462 4.441 0.000 0.000 0.000 0.000 0.000
190 38.462 38.462 65.385 47.436 8.974 0.000 0.000 0.000 0.000 0.000
191 42.308 50.000 61.538 51.282 5.588 0.000 0.000 0.000 0.000 0.000
192 46.154 50.000 57.692 51.282 3.392 0.000 0.000 0.000 0.000 0.000
193 34.615 46.154 57.692 46.154 6.662 0.000 0.000 0.000 0.000 0.000
194 30.769 34.615 57.692 41.026 8.407 0.000 0.000 0.000 0.000 0.000
195 30.769 42.308 34.615 35.897 3.392 0.000 0.000 0.000 0.000 0.000
196 30.769 53.846 42.308 42.308 6.662 0.000 0.000 0.000 0.000 0.000
197 30.769 38.462 34.615 34.615 2.221 0.000 0.000 0.000 0.000 0.000
198 38.462 42.308 57.692 46.154 5.875 0.000 0.000 0.000 0.000 0.000
199 26.923 42.308 42.308 37.179 5.128 0.000 0.000 0.000 0.000 0.000
200 53.846 69.231 50.000 57.692 5.875 0.000 0.000 0.000 0.000 0.000
201 53.846 50.000 42.308 48.718 3.392 0.000 0.000 0.000 0.000 0.000
202 65.385 30.769 26.923 41.026 12.230 0.000 0.000 0.000 0.000 0.000
203 46.154 34.615 34.615 38.462 3.846 0.000 0.000 0.000 0.000 0.000
204 38.462 26.923 38.462 34.615 3.846 0.000 0.000 0.000 0.000 0.000
205 57.692 26.923 50.000 44.872 9.245 0.000 0.000 0.000 0.000 0.000
206 46.154 34.615 53.846 44.872 5.588 0.000 0.000 0.000 0.000 0.000
207 34.615 46.154 53.846 44.872 5.588 0.000 0.000 0.000 0.000 0.000
208 26.923 38.462 61.538 42.308 10.176 0.000 0.000 1.562 0.521 0.521
209 30.769 26.923 53.846 37.179 8.407 0.000 0.000 0.000 0.000 0.000
210 38.462 42.308 61.538 47.436 7.138 0.000 0.000 0.000 0.000 0.000
211 19.231 50.000 42.308 37.179 9.245 0.000 0.000 0.000 0.000 0.000
212 19.231 42.308 50.000 37.179 9.245 0.000 0.000 1.562 0.521 0.521
213 34.615 23.077 42.308 33.333 5.588 0.000 0.000 1.562 0.521 0.521
214 38.462 30.769 46.154 38.462 4.441 0.000 0.000 1.562 0.521 0.521
215 38.462 46.154 38.462 41.026 2.564 0.000 0.000 0.000 0.000 0.000
216 23.077 38.462 57.692 39.744 10.013 0.000 0.000 0.000 0.000 0.000
217 34.615 26.923 42.308 34.615 4.441 0.000 0.000 0.000 0.000 0.000
218 38.462 38.462 34.615 37.179 1.282 0.000 0.000 0.000 0.000 0.000
219 42.308 42.308 34.615 39.744 2.564 0.000 0.000 0.000 0.000 0.000
220 46.154 30.769 53.846 43.590 6.784 0.000 0.000 0.000 0.000 0.000
221 50.000 53.846 53.846 52.564 1.282 0.000 0.000 0.000 0.000 0.000
222 61.538 42.308 42.308 48.718 6.410 0.000 0.000 0.000 0.000 0.000
223 53.846 46.154 34.615 44.872 5.588 0.000 0.000 0.000 0.000 0.000
224 53.846 38.462 42.308 44.872 4.623 0.000 0.000 0.000 0.000 0.000
225 65.385 42.308 23.077 43.590 12.230 0.000 0.000 0.000 0.000 0.000
226 50.000 19.231 19.231 29.487 10.256 0.000 0.000 0.000 0.000 0.000
227 57.692 38.462 26.923 41.026 8.974 0.000 0.000 0.000 0.000 0.000
228 57.692 42.308 34.615 44.872 6.784 0.000 0.000 0.000 0.000 0.000
229 53.846 38.462 26.923 39.744 7.798 0.000 0.000 0.000 0.000 0.000
230 61.538 46.154 42.308 50.000 5.875 0.000 0.000 0.000 0.000 0.000
231 53.846 38.462 46.154 46.154 4.441 0.000 0.000 0.000 0.000 0.000
232 61.538 26.923 42.308 43.590 10.013 0.000 0.000 0.000 0.000 0.000
233 38.462 42.308 50.000 43.590 3.392 0.000 0.000 1.562 0.521 0.521
234 50.000 42.308 57.692 50.000 4.441 0.000 0.000 0.000 0.000 0.000
235 61.538 38.462 38.462 46.154 7.692 1.562 0.000 0.000 0.521 0.521
236 65.385 42.308 46.154 51.282 7.138 0.000 0.000 0.000 0.000 0.000
237 50.000 38.462 46.154 44.872 3.392 1.562 0.000 0.000 0.521 0.521
238 61.538 38.462 46.154 48.718 6.784 0.000 0.000 0.000 0.000 0.000
239 30.769 38.462 57.692 42.308 8.006 1.562 0.000 0.000 0.521 0.521
240 50.000 69.231 57.692 58.974 5.588 1.562 0.000 0.000 0.521 0.521
241 61.538 53.846 38.462 51.282 6.784 0.000 0.000 1.562 0.521 0.521
242 34.615 46.154 65.385 48.718 8.974 4.688 0.000 0.000 1.562 1.562
243 57.692 30.769 61.538 50.000 9.679 1.562 0.000 0.000 0.521 0.521
244 50.000 34.615 38.462 41.026 4.623 0.000 0.000 3.125 1.042 1.042
245 38.462 57.692 57.692 51.282 6.410 3.125 0.000 0.000 1.042 1.042
246 30.769 42.308 61.538 44.872 8.974 0.000 0.000 0.000 0.000 0.000
247 42.308 50.000 46.154 46.154 2.221 0.000 0.000 0.000 0.000 0.000
248 65.385 57.692 61.538 61.538 2.221 0.000 0.000 0.000 0.000 0.000
249 50.000 46.154 65.385 53.846 5.875 0.000 0.000 0.000 0.000 0.000
250 57.692 30.769 61.538 50.000 9.679 1.562 0.000 0.000 0.521 0.521
251 46.154 50.000 61.538 52.564 4.623 0.000 0.000 0.000 0.000 0.000
252 57.692 46.154 50.000 51.282 3.392 0.000 0.000 0.000 0.000 0.000
253 57.692 42.308 61.538 53.846 5.875 0.000 0.000 0.000 0.000 0.000
254 30.769 38.462 50.000 39.744 5.588 0.000 0.000 0.000 0.000 0.000
255 46.154 53.846 53.846 51.282 2.564 1.562 0.000 0.000 0.521 0.521
256 46.154 46.154 50.000 47.436 1.282 0.000 0.000 0.000 0.000 0.000
257 50.000 46.154 50.000 48.718 1.282 0.000 0.000 0.000 0.000 0.000
258 46.154 61.538 38.462 48.718 6.784 1.562 0.000 0.000 0.521 0.521
259 34.615 38.462 42.308 38.462 2.221 1.562 0.000 0.000 0.521 0.521
260 46.154 46.154 53.846 48.718 2.564 1.562 0.000 0.000 0.521 0.521
261 38.462 30.769 57.692 42.308 8.006 0.000 0.000 0.000 0.000 0.000
262 50.000 30.769 34.615 38.462 5.875 0.000 0.000 0.000 0.000 0.000
263 53.846 38.462 50.000 47.436 4.623 0.000 0.000 0.000 0.000 0.000
264 34.615 38.462 53.846 42.308 5.875 0.000 0.000 0.000 0.000 0.000
265 53.846 53.846 50.000 52.564 1.282 0.000 0.000 0.000 0.000 0.000
266 69.231 42.308 53.846 55.128 7.798 0.000 0.000 0.000 0.000 0.000
267 42.308 46.154 50.000 46.154 2.221 0.000 0.000 1.562 0.521 0.521
268 38.462 50.000 50.000 46.154 3.846 0.000 0.000 0.000 0.000 0.000
269 53.846 53.846 61.538 56.410 2.564 0.000 0.000 1.562 0.521 0.521
270 46.154 46.154 46.154 46.154 0.000 0.000 0.000 0.000 0.000 0.000
271 30.769 30.769 42.308 34.615 3.846 0.000 0.000 0.000 0.000 0.000
272 23.077 34.615 46.154 34.615 6.662 0.000 0.000 0.000 0.000 0.000
273 42.308 30.769 38.462 37.179 3.392 0.000 0.000 0.000 0.000 0.000
274 30.769 34.615 34.615 33.333 1.282 0.000 0.000 0.000 0.000 0.000
275 53.846 19.231 26.923 33.333 10.494 0.000 0.000 0.000 0.000 0.000
276 53.846 38.462 50.000 47.436 4.623 0.000 0.000 1.562 0.521 0.521
277 30.769 30.769 50.000 37.179 6.410 0.000 0.000 0.000 0.000 0.000
278 30.769 34.615 42.308 35.897 3.392 0.000 0.000 0.000 0.000 0.000
279 46.154 38.462 38.462 41.026 2.564 0.000 0.000 0.000 0.000 0.000
280 34.615 42.308 50.000 42.308 4.441 0.000 0.000 0.000 0.000 0.000
281 50.000 46.154 53.846 50.000 2.221 0.000 0.000 1.562 0.521 0.521
282 34.615 42.308 46.154 41.026 3.392 0.000 0.000 0.000 0.000 0.000
283 53.846 38.462 50.000 47.436 4.623 0.000 0.000 0.000 0.000 0.000
284 38.462 38.462 65.385 47.436 8.974 0.000 0.000 1.562 0.521 0.521
285 50.000 30.769 34.615 38.462 5.875 0.000 0.000 0.000 0.000 0.000
286 34.615 42.308 46.154 41.026 3.392 0.000 0.000 0.000 0.000 0.000
287 57.692 50.000 38.462 48.718 5.588 0.000 0.000 0.000 0.000 0.000
288 30.769 53.846 30.769 38.462 7.692 0.000 0.000 0.000 0.000 0.000
289 46.154 57.692 26.923 43.590 8.974 0.000 0.000 0.000 0.000 0.000
290 30.769 50.000 50.000 43.590 6.410 0.000 0.000 0.000 0.000 0.000
291 46.154 53.846 38.462 46.154 4.441 0.000 0.000 0.000 0.000 0.000
292 53.846 53.846 30.769 46.154 7.692 0.000 0.000 0.000 0.000 0.000
293 65.385 42.308 38.462 48.718 8.407 0.000 0.000 0.000 0.000 0.000
294 57.692 42.308 46.154 48.718 4.623 0.000 0.000 0.000 0.000 0.000
295 61.538 23.077 38.462 41.026 11.177 0.000 0.000 0.000 0.000 0.000
296 61.538 34.615 50.000 48.718 7.798 0.000 0.000 0.000 0.000 0.000
297 42.308 26.923 50.000 39.744 6.784 0.000 0.000 0.000 0.000 0.000
298 38.462 30.769 38.462 35.897 2.564 0.000 0.000 0.000 0.000 0.000
299 46.154 30.769 42.308 39.744 4.623 0.000 0.000 0.000 0.000 0.000
300 42.308 46.154 57.692 48.718 4.623 0.000 0.000 0.000 0.000 0.000
301 46.154 30.769 65.385 47.436 10.013 0.000 0.000 0.000 0.000 0.000
302 34.615 34.615 46.154 38.462 3.846 0.000 0.000 0.000 0.000 0.000
303 53.846 34.615 50.000 46.154 5.875 0.000 0.000 0.000 0.000 0.000
304 53.846 38.462 61.538 51.282 6.784 0.000 0.000 0.000 0.000 0.000
305 34.615 38.462 50.000 41.026 4.623 0.000 0.000 1.562 0.521 0.521
306 23.077 38.462 61.538 41.026 11.177 0.000 0.000 0.000 0.000 0.000
307 38.462 38.462 73.077 50.000 11.538 0.000 0.000 0.000 0.000 0.000
308 53.846 46.154 65.385 55.128 5.588 0.000 0.000 0.000 0.000 0.000
309 34.615 38.462 61.538 44.872 8.407 0.000 0.000 0.000 0.000 0.000
310 50.000 38.462 38.462 42.308 3.846 0.000 0.000 0.000 0.000 0.000
311 53.846 50.000 69.231 57.692 5.875 0.000 0.000 0.000 0.000 0.000
312 57.692 23.077 61.538 47.436 12.230 0.000 0.000 0.000 0.000 0.000
313 57.692 34.615 53.846 48.718 7.138 0.000 0.000 0.000 0.000 0.000
314 57.692 34.615 50.000 47.436 6.784 0.000 0.000 0.000 0.000 0.000
315 26.923 19.231 50.000 32.051 9.245 0.000 0.000 3.125 1.042 1.042
316 34.615 38.462 69.231 47.436 10.954 0.000 0.000 1.562 0.521 0.521
317 50.000 23.077 50.000 41.026 8.974 0.000 0.000 3.125 1.042 1.042
318 50.000 61.538 61.538 57.692 3.846 0.000 0.000 1.562 0.521 0.521
319 57.692 61.538 53.846 57.692 2.221 0.000 0.000 0.000 0.000 0.000
320 50.000 42.308 53.846 48.718 3.392 0.000 0.000 0.000 0.000 0.000
321 50.000 30.769 53.846 44.872 7.138 0.000 0.000 0.000 0.000 0.000
322 46.154 30.769 53.846 43.590 6.784 0.000 0.000 0.000 0.000 0.000
323 46.154 26.923 53.846 42.308 8.006 3.125 0.000 1.562 1.562 0.902
324 53.846 26.923 57.692 46.154 9.679 1.562 0.000 0.000 0.521 0.521
325 53.846 46.154 50.000 50.000 2.221 1.562 0.000 0.000 0.521 0.521
326 42.308 46.154 46.154 44.872 1.282 1.562 0.000 0.000 0.521 0.521
327 46.154 42.308 50.000 46.154 2.221 1.562 0.000 0.000 0.521 0.521
328 53.846 57.692 53.846 55.128 1.282 1.562 0.000 0.000 0.521 0.521
