x	PMF_mean	std_dev	std_error
0.500000	6.139084	10.633206	6.139084
1.500000	6.139084	10.633206	6.139084
2.500000	6.139084	10.633206	6.139084
3.500000	6.138056	10.631425	6.138056
4.500000	6.121865	10.603382	6.121865
5.500000	5.720488	9.908176	5.720488
6.500000	5.101973	8.836877	5.101973
7.500000	4.122154	7.139780	4.122154
8.500000	3.267120	5.658818	3.267120
9.500000	2.552202	4.420543	2.552202
10.500000	1.963547	3.400963	1.963547
11.500000	1.480763	2.564757	1.480763
12.500000	1.028586	1.781564	1.028586
13.500000	0.703496	1.218491	0.703496
14.500000	0.440998	0.763831	0.440998
15.500000	0.305443	0.529043	0.305443
16.500000	0.245928	0.425959	0.245928
17.500000	0.243146	0.421142	0.243146
18.500000	0.305795	0.529652	0.305795
19.500000	0.410058	0.710241	0.410058
20.500000	0.503384	0.871887	0.503384
21.500000	0.563245	0.975570	0.563245
22.500000	0.515517	0.892901	0.515517
23.500000	0.432381	0.748906	0.432381
24.500000	0.306654	0.531140	0.306654
25.500000	0.188630	0.326716	0.188630
26.500000	0.074366	0.128807	0.074366
27.500000	0.001229	0.002128	0.001229
28.500000	-0.039405	0.068251	0.039405
29.500000	-0.032810	0.056829	0.032810
30.500000	-0.029820	0.051649	0.029820
31.500000	-0.010332	0.017895	0.010332
32.500000	-0.003415	0.005915	0.003415
33.500000	0.018625	0.032260	0.018625
34.500000	0.042139	0.072986	0.042139
35.500000	0.046625	0.080756	0.046625
36.500000	0.037464	0.064889	0.037464
37.500000	0.053438	0.092558	0.053438
38.500000	0.045830	0.079379	0.045830
39.500000	0.045622	0.079019	0.045622
40.500000	0.024595	0.042599	0.024595
41.500000	0.031822	0.055117	0.031822
42.500000	0.020343	0.035235	0.020343
43.500000	0.010520	0.018220	0.010520
44.500000	0.002925	0.005067	0.002925
45.500000	-0.006561	0.011364	0.006561
46.500000	-0.027507	0.047644	0.027507
47.500000	-0.020891	0.036185	0.020891
48.500000	-0.019025	0.032953	0.019025
49.500000	-0.016219	0.028093	0.016219
50.500000	0.014182	0.024565	0.014182
