x	PMF_mean	std_dev	std_error
0.500000	0.733401	0.073654	0.042524
1.500000	0.770488	0.146560	0.084616
2.500000	0.859121	0.281383	0.162456
3.500000	1.033068	0.317305	0.183196
4.500000	1.045911	0.185391	0.107035
5.500000	0.632185	0.148872	0.085951
6.500000	-0.264399	0.267346	0.154352
7.500000	-1.383168	0.274451	0.158454
8.500000	-2.422579	0.256409	0.148038
9.500000	-3.320239	0.246325	0.142216
10.500000	-3.951581	0.193519	0.111728
11.500000	-4.303907	0.173224	0.100011
12.500000	-4.390992	0.158631	0.091586
13.500000	-4.198903	0.179393	0.103573
14.500000	-3.697647	0.235788	0.136133
15.500000	-2.959010	0.281258	0.162384
16.500000	-1.967680	0.341337	0.197071
17.500000	-0.719128	0.440313	0.254215
18.500000	0.712978	0.500194	0.288787
19.500000	2.027678	0.616450	0.355908
20.500000	2.941484	0.598175	0.345357
21.500000	3.142681	0.445028	0.256937
22.500000	2.735100	0.172476	0.099579
23.500000	2.119388	0.053407	0.030835
24.500000	1.480687	0.075122	0.043372
25.500000	0.960146	0.042848	0.024738
26.500000	0.591284	0.027502	0.015878
27.500000	0.337340	0.039932	0.023055
28.500000	0.161568	0.062019	0.035807
29.500000	0.066387	0.087717	0.050644
30.500000	0.026214	0.199495	0.115179
31.500000	0.021009	0.221670	0.127981
32.500000	0.007181	0.266538	0.153886
33.500000	0.023555	0.235310	0.135856
34.500000	-0.002660	0.267987	0.154722
35.500000	0.010218	0.163255	0.094255
36.500000	-0.029993	0.110880	0.064017
37.500000	-0.030348	0.073297	0.042318
38.500000	-0.031150	0.057757	0.033346
39.500000	0.002599	0.035403	0.020440
40.500000	0.016633	0.038517	0.022238
41.500000	-0.021313	0.040729	0.023515
42.500000	-0.025079	0.020146	0.011631
43.500000	0.002357	0.049849	0.028780
44.500000	-0.022740	0.011796	0.006810
45.500000	-0.010551	0.014583	0.008419
46.500000	0.017567	0.058858	0.033981
47.500000	-0.004402	0.021054	0.012155
48.500000	0.023476	0.041210	0.023793
49.500000	0.024052	0.091265	0.052692
50.500000	0.011782	0.051775	0.029892
