x	PMF_mean	std_dev	std_error
0.500000	-8.244232	1.471670	0.849669
1.500000	-8.185885	1.504009	0.868340
2.500000	-8.163391	1.494678	0.862953
3.500000	-8.230757	1.475449	0.851851
4.500000	-8.792664	1.425569	0.823052
5.500000	-9.796593	1.384006	0.799056
6.500000	-11.135452	1.357731	0.783886
7.500000	-12.440636	1.379671	0.796554
8.500000	-13.609879	1.411375	0.814858
9.500000	-14.522288	1.439272	0.830964
10.500000	-15.173131	1.456440	0.840876
11.500000	-15.520395	1.441729	0.832383
12.500000	-15.581195	1.452301	0.838486
13.500000	-15.337157	1.489504	0.859965
14.500000	-14.763919	1.485993	0.857938
15.500000	-13.834768	1.451399	0.837966
16.500000	-12.597338	1.419753	0.819695
17.500000	-11.131732	1.366094	0.788715
18.500000	-9.435922	1.263625	0.729554
19.500000	-7.624863	1.127485	0.650954
20.500000	-5.832091	0.836771	0.483110
21.500000	-4.201324	0.481609	0.278057
22.500000	-3.070452	0.451134	0.260462
23.500000	-2.299416	0.766825	0.442726
24.500000	-1.951633	0.814940	0.470506
25.500000	-1.673871	0.723217	0.417549
26.500000	-1.240925	0.637231	0.367905
27.500000	-0.699859	0.607527	0.350756
28.500000	-0.434532	0.495441	0.286043
29.500000	-0.102035	0.455098	0.262751
30.500000	0.090807	0.690187	0.398479
31.500000	0.294165	0.646944	0.373513
32.500000	0.364864	0.735537	0.424663
33.500000	0.454061	0.632550	0.365203
34.500000	0.496414	0.802648	0.463409
35.500000	0.474725	0.879914	0.508019
36.500000	0.432209	0.758274	0.437790
37.500000	0.403971	0.615093	0.355124
38.500000	0.343140	0.356043	0.205562
39.500000	0.254947	0.354830	0.204861
40.500000	0.039708	0.233959	0.135076
41.500000	0.039790	0.271775	0.156909
42.500000	-0.095884	0.295190	0.170428
43.500000	0.026806	0.259345	0.149733
44.500000	0.048195	0.185264	0.106962
45.500000	0.083519	0.333725	0.192676
46.500000	-0.053981	0.200619	0.115827
47.500000	-0.044066	0.143515	0.082858
48.500000	-0.032034	0.463302	0.267487
49.500000	-0.012053	0.716965	0.413940
50.500000	0.109632	1.105847	0.638461
