x	PMF_mean	std_dev	std_error
0.500000	18.739832	0.032928	0.019011
1.500000	18.739832	0.032928	0.019011
2.500000	18.739832	0.032928	0.019011
3.500000	18.739832	0.032928	0.019011
4.500000	18.739832	0.032928	0.019011
5.500000	18.739832	0.032928	0.019011
6.500000	18.739832	0.032928	0.019011
7.500000	18.739832	0.032928	0.019011
8.500000	18.737576	0.036834	0.021266
9.500000	18.694459	0.111513	0.064382
10.500000	18.436361	0.545648	0.315030
11.500000	18.252016	0.683873	0.394834
12.500000	17.800973	1.007156	0.581482
13.500000	16.921082	1.129648	0.652203
14.500000	16.087919	1.242507	0.717362
15.500000	14.530268	0.880952	0.508618
16.500000	12.781317	0.532524	0.307453
17.500000	11.019196	0.607331	0.350643
18.500000	9.152294	0.987707	0.570253
19.500000	7.666181	0.951088	0.549111
20.500000	6.154941	0.641788	0.370536
21.500000	4.701495	0.269327	0.155496
22.500000	3.248705	0.113808	0.065707
23.500000	1.975990	0.063421	0.036616
24.500000	0.917639	0.016831	0.009717
25.500000	0.133743	0.036585	0.021122
26.500000	-0.327075	0.063046	0.036400
27.500000	-0.581461	0.089538	0.051695
28.500000	-0.655087	0.081155	0.046855
29.500000	-0.641304	0.046505	0.026849
30.500000	-0.549556	0.079514	0.045908
31.500000	-0.455388	0.067028	0.038699
32.500000	-0.347238	0.063564	0.036699
33.500000	-0.223380	0.037302	0.021537
34.500000	-0.146616	0.027754	0.016024
35.500000	-0.101407	0.029509	0.017037
36.500000	-0.054846	0.048066	0.027751
37.500000	0.002085	0.043132	0.024903
38.500000	0.009852	0.022977	0.013266
39.500000	0.005252	0.061353	0.035422
40.500000	0.041771	0.034199	0.019745
41.500000	0.022751	0.029159	0.016835
42.500000	0.014050	0.039122	0.022587
43.500000	0.011789	0.013843	0.007992
44.500000	0.008074	0.045061	0.026016
45.500000	0.013005	0.036562	0.021109
46.500000	0.004471	0.039844	0.023004
47.500000	-0.038870	0.016463	0.009505
48.500000	-0.039225	0.032025	0.018489
49.500000	-0.037818	0.018346	0.010592
50.500000	-0.038938	0.043379	0.025045
