x	PMF_mean	std_dev	std_error
0.500000	16.427703	1.589123	0.917481
1.500000	16.018959	2.202391	1.271551
2.500000	15.791050	2.384318	1.376587
3.500000	15.853734	1.883319	1.087335
4.500000	15.872031	1.347932	0.778229
5.500000	15.464935	1.018323	0.587929
6.500000	14.165895	0.894010	0.516157
7.500000	12.189042	0.279017	0.161091
8.500000	9.905679	0.238562	0.137734
9.500000	7.703656	0.215231	0.124264
10.500000	5.830037	0.233582	0.134858
11.500000	4.383927	0.307388	0.177471
12.500000	3.334499	0.356346	0.205737
13.500000	2.595299	0.398311	0.229965
14.500000	2.221125	0.244573	0.141204
15.500000	2.175935	0.119456	0.068968
16.500000	2.254782	0.055383	0.031975
17.500000	2.400975	0.204004	0.117782
18.500000	2.568430	0.451482	0.260664
19.500000	2.669824	0.355532	0.205266
20.500000	2.630677	0.109397	0.063161
21.500000	2.347225	0.114101	0.065876
22.500000	1.789964	0.174274	0.100617
23.500000	1.257552	0.160216	0.092500
24.500000	0.865718	0.131226	0.075763
25.500000	0.478545	0.140783	0.081281
26.500000	0.263806	0.139579	0.080586
27.500000	0.153163	0.168386	0.097218
28.500000	0.042566	0.112698	0.065066
29.500000	0.066314	0.080285	0.046352
30.500000	0.008595	0.094035	0.054291
31.500000	0.015956	0.098224	0.056710
32.500000	0.037495	0.090055	0.051993
33.500000	0.027025	0.117886	0.068062
34.500000	0.019050	0.079813	0.046080
35.500000	-0.036216	0.066403	0.038338
36.500000	0.025270	0.064613	0.037304
37.500000	0.029188	0.034997	0.020205
38.500000	0.058423	0.045759	0.026419
39.500000	0.038765	0.081253	0.046912
40.500000	0.046795	0.022407	0.012937
41.500000	0.004747	0.030075	0.017364
42.500000	-0.002586	0.026252	0.015157
43.500000	-0.035026	0.030553	0.017640
44.500000	-0.042429	0.041312	0.023851
45.500000	-0.054518	0.038700	0.022344
46.500000	-0.006032	0.027573	0.015919
47.500000	0.017131	0.041810	0.024139
48.500000	0.028509	0.061647	0.035592
49.500000	0.043409	0.036385	0.021007
50.500000	0.024139	0.049113	0.028356
