x	PMF_mean	std_dev	std_error
0.500000	18.445400	0.058180	0.033590
1.500000	18.445400	0.058180	0.033590
2.500000	18.445400	0.058180	0.033590
3.500000	18.445400	0.058180	0.033590
4.500000	18.445400	0.058180	0.033590
5.500000	16.891479	1.316233	0.759928
6.500000	14.910850	0.064545	0.037265
7.500000	12.612483	0.449320	0.259415
8.500000	9.973078	0.485981	0.280581
9.500000	7.296924	0.361684	0.208818
10.500000	4.951560	0.282931	0.163350
11.500000	3.272008	0.209003	0.120668
12.500000	2.073527	0.190636	0.110064
13.500000	1.343058	0.177653	0.102568
14.500000	0.981716	0.209711	0.121077
15.500000	0.879123	0.235676	0.136067
16.500000	1.138791	0.269960	0.155861
17.500000	1.697243	0.244209	0.140994
18.500000	2.304973	0.247361	0.142814
19.500000	2.749322	0.219043	0.126464
20.500000	2.854640	0.189256	0.109267
21.500000	2.531114	0.155772	0.089935
22.500000	1.969620	0.150423	0.086847
23.500000	1.387517	0.134980	0.077931
24.500000	0.902635	0.122649	0.070812
25.500000	0.513949	0.112380	0.064883
26.500000	0.225472	0.097655	0.056381
27.500000	0.037431	0.076551	0.044196
28.500000	-0.086794	0.070170	0.040513
29.500000	-0.126977	0.063324	0.036560
30.500000	-0.104937	0.035812	0.020676
31.500000	-0.096581	0.027247	0.015731
32.500000	-0.092371	0.021966	0.012682
33.500000	-0.052624	0.023608	0.013630
34.500000	-0.050798	0.018907	0.010916
35.500000	0.001584	0.014232	0.008217
36.500000	0.001450	0.015754	0.009095
37.500000	-0.015524	0.017617	0.010171
38.500000	-0.014517	0.012441	0.007183
39.500000	-0.005183	0.006742	0.003893
40.500000	-0.000741	0.015399	0.008890
41.500000	0.009561	0.019997	0.011545
42.500000	-0.003946	0.023365	0.013490
43.500000	-0.023690	0.014695	0.008484
44.500000	-0.028119	0.003861	0.002229
45.500000	0.000347	0.021878	0.012632
46.500000	-0.000591	0.029077	0.016788
47.500000	0.022723	0.015810	0.009128
48.500000	0.008282	0.013150	0.007592
49.500000	0.016174	0.013811	0.007974
50.500000	0.027377	0.018931	0.010930
