x	PMF_mean	std_dev	std_error
0.500000	16.985668	0.059437	0.034316
1.500000	16.985668	0.059437	0.034316
2.500000	16.984729	0.060472	0.034913
3.500000	16.885400	0.075157	0.043392
4.500000	16.068755	0.299636	0.172995
5.500000	13.725949	0.512643	0.295975
6.500000	10.582680	0.368267	0.212619
7.500000	7.532560	0.159466	0.092068
8.500000	4.823990	0.104785	0.060498
9.500000	2.514887	0.107185	0.061883
10.500000	0.557191	0.177717	0.102605
11.500000	-1.055748	0.163052	0.094138
12.500000	-2.343435	0.169924	0.098106
13.500000	-3.305223	0.153739	0.088761
14.500000	-3.946382	0.143176	0.082662
15.500000	-4.225671	0.124749	0.072024
16.500000	-4.121591	0.108903	0.062875
17.500000	-3.684438	0.132369	0.076423
18.500000	-2.918002	0.090486	0.052242
19.500000	-1.769163	0.034437	0.019882
20.500000	-0.475153	0.080788	0.046643
21.500000	0.767190	0.067053	0.038713
22.500000	1.725984	0.035923	0.020740
23.500000	2.302219	0.204006	0.117783
24.500000	2.513832	0.224571	0.129656
25.500000	2.466233	0.152741	0.088185
26.500000	2.229298	0.151862	0.087678
27.500000	1.887627	0.055459	0.032019
28.500000	1.596808	0.011141	0.006432
29.500000	1.297808	0.071700	0.041396
30.500000	1.030466	0.085421	0.049318
31.500000	0.793646	0.107041	0.061800
32.500000	0.627015	0.090697	0.052364
33.500000	0.445310	0.078424	0.045278
34.500000	0.372432	0.043980	0.025392
35.500000	0.239044	0.055988	0.032325
36.500000	0.162821	0.079103	0.045670
37.500000	0.094301	0.060559	0.034964
38.500000	0.046945	0.014080	0.008129
39.500000	0.044692	0.022873	0.013206
40.500000	0.024220	0.052967	0.030581
41.500000	0.032526	0.050384	0.029089
42.500000	0.029559	0.037634	0.021728
43.500000	0.011050	0.023870	0.013781
44.500000	0.014135	0.025844	0.014921
45.500000	-0.015465	0.023046	0.013306
46.500000	-0.025291	0.032243	0.018615
47.500000	-0.019404	0.024359	0.014064
48.500000	-0.033892	0.053192	0.030711
49.500000	-0.017438	0.114435	0.066069
50.500000	-0.023274	0.121084	0.069908
