x	PMF_mean	std_dev	std_error
0.500000	-15.324237	1.025773	0.592230
1.500000	-15.236079	1.053566	0.608276
2.500000	-15.119460	1.027201	0.593055
3.500000	-14.925563	1.024150	0.591293
4.500000	-14.699316	0.990513	0.571873
5.500000	-14.544484	0.958936	0.553642
6.500000	-14.523705	0.993005	0.573312
7.500000	-14.733601	0.990785	0.572030
8.500000	-15.069102	0.992950	0.573280
9.500000	-15.390300	0.984416	0.568353
10.500000	-15.563951	1.027857	0.593434
11.500000	-15.582002	1.032024	0.595839
12.500000	-15.316670	1.073470	0.619768
13.500000	-14.712695	1.086591	0.627344
14.500000	-13.759683	1.056320	0.609867
15.500000	-12.440354	0.990404	0.571810
16.500000	-10.826374	0.942711	0.544274
17.500000	-8.941393	0.904147	0.522010
18.500000	-6.817529	0.915829	0.528754
19.500000	-4.573362	0.880250	0.508213
20.500000	-2.538626	0.895537	0.517039
21.500000	-0.791267	1.480051	0.854508
22.500000	0.272861	2.355381	1.359880
23.500000	0.392088	2.178016	1.257478
24.500000	0.423068	2.054519	1.186177
25.500000	0.381401	1.893983	1.093492
26.500000	0.036408	1.326632	0.765932
27.500000	-0.226079	1.060191	0.612102
28.500000	-0.447043	1.025800	0.592246
29.500000	-0.565444	1.120303	0.646807
30.500000	-0.509166	1.316353	0.759997
31.500000	-0.277206	1.072485	0.619199
32.500000	-0.462197	1.264007	0.729775
33.500000	-0.499976	1.212793	0.700207
34.500000	-0.718045	1.154904	0.666784
35.500000	-0.635789	0.950517	0.548781
36.500000	-0.509398	1.181753	0.682286
37.500000	-0.305148	1.149149	0.663462
38.500000	-0.108763	1.306920	0.754550
39.500000	-0.142597	1.114173	0.643268
40.500000	-0.227905	1.135830	0.655772
41.500000	-0.039729	1.126247	0.650239
42.500000	0.012917	0.890009	0.513847
43.500000	0.009925	0.321898	0.185848
44.500000	0.058811	0.040738	0.023520
45.500000	-0.139399	0.332266	0.191834
46.500000	0.142790	0.647159	0.373638
47.500000	0.077656	0.773428	0.446539
48.500000	0.233828	1.113301	0.642764
49.500000	-0.128892	0.721041	0.416293
50.500000	0.043382	0.806219	0.465471
