#batch avg_duration max_duration contacts_count
0 #TOTAL_CONTACTS 3498 for 1000 frames
1 #TOTAL_CONTACTS 2944 for 1000 frames
2 #TOTAL_CONTACTS 2883 for 1000 frames
3 #TOTAL_CONTACTS 2845 for 1000 frames
4 #TOTAL_CONTACTS 3406 for 1000 frames
5 #TOTAL_CONTACTS 3135 for 1000 frames
6 #TOTAL_CONTACTS 2634 for 1000 frames
7 #TOTAL_CONTACTS 3273 for 1000 frames
8 #TOTAL_CONTACTS 3336 for 1000 frames
9 #TOTAL_CONTACTS 2864 for 1000 frames
10 #TOTAL_CONTACTS 3135 for 1000 frames
11 #TOTAL_CONTACTS 2911 for 1000 frames
12 #TOTAL_CONTACTS 2831 for 1000 frames
13 #TOTAL_CONTACTS 2904 for 1000 frames
14 #TOTAL_CONTACTS 3702 for 1000 frames
15 #TOTAL_CONTACTS 3550 for 1000 frames
16 #TOTAL_CONTACTS 3080 for 1000 frames
17 #TOTAL_CONTACTS 3540 for 1000 frames
18 #TOTAL_CONTACTS 2935 for 1000 frames
19 #TOTAL_CONTACTS 2899 for 1000 frames
20 #TOTAL_CONTACTS 3496 for 1000 frames
21 #TOTAL_CONTACTS 2946 for 1000 frames
22 #TOTAL_CONTACTS 2774 for 1000 frames
23 #TOTAL_CONTACTS 3126 for 1000 frames
24 #TOTAL_CONTACTS 2975 for 1000 frames
25 #TOTAL_CONTACTS 3040 for 1000 frames
26 #TOTAL_CONTACTS 3470 for 1000 frames
27 #TOTAL_CONTACTS 3793 for 1000 frames
28 #TOTAL_CONTACTS 2874 for 1000 frames
29 #TOTAL_CONTACTS 2674 for 1000 frames
30 #TOTAL_CONTACTS 3192 for 1000 frames
31 #TOTAL_CONTACTS 3178 for 1000 frames
32 #TOTAL_CONTACTS 2853 for 1000 frames
33 #TOTAL_CONTACTS 2698 for 1000 frames
34 #TOTAL_CONTACTS 3234 for 1000 frames
35 #TOTAL_CONTACTS 3513 for 1000 frames
36 #TOTAL_CONTACTS 3941 for 1000 frames
37 #TOTAL_CONTACTS 3316 for 1000 frames
38 #TOTAL_CONTACTS 3177 for 1000 frames
39 #TOTAL_CONTACTS 3001 for 1000 frames
40 #TOTAL_CONTACTS 2979 for 1000 frames
41 #TOTAL_CONTACTS 3026 for 1000 frames
42 #TOTAL_CONTACTS 3190 for 1000 frames
43 #TOTAL_CONTACTS 3356 for 1000 frames
44 #TOTAL_CONTACTS 2851 for 1000 frames
45 #TOTAL_CONTACTS 3236 for 1000 frames
46 #TOTAL_CONTACTS 3251 for 1000 frames
47 #TOTAL_CONTACTS 2674 for 1000 frames
48 #TOTAL_CONTACTS 2796 for 1000 frames
49 #TOTAL_CONTACTS 2741 for 1000 frames
50 #TOTAL_CONTACTS 2643 for 1000 frames
51 #TOTAL_CONTACTS 3297 for 1000 frames
52 #TOTAL_CONTACTS 3222 for 1000 frames
53 #TOTAL_CONTACTS 2902 for 1000 frames
54 #TOTAL_CONTACTS 3397 for 1000 frames
55 #TOTAL_CONTACTS 3516 for 1000 frames
56 #TOTAL_CONTACTS 3073 for 1000 frames
57 #TOTAL_CONTACTS 3470 for 1000 frames
58 #TOTAL_CONTACTS 3614 for 1000 frames
59 #TOTAL_CONTACTS 3744 for 1000 frames
60 #TOTAL_CONTACTS 477 for 100 frames
