#frame monomer_traj1 monomer_traj2 monomer_traj3 monomer_moy standard_error popc_alone_traj1 popc_alone_traj2 popc_alone_traj3 popc_alone_moy standard_error
140 57.692 38.462 38.462 44.872 6.410 0.000 0.000 0.000 0.000 0.000
141 65.385 23.077 57.692 48.718 13.011 0.000 0.000 0.000 0.000 0.000
142 38.462 57.692 50.000 48.718 5.588 0.000 0.000 0.000 0.000 0.000
143 50.000 65.385 46.154 53.846 5.875 0.000 0.000 0.000 0.000 0.000
144 42.308 46.154 30.769 39.744 4.623 0.000 0.000 0.000 0.000 0.000
145 30.769 46.154 53.846 43.590 6.784 0.000 0.000 3.125 1.042 1.042
146 76.923 46.154 61.538 61.538 8.882 0.000 0.000 1.562 0.521 0.521
147 46.154 38.462 76.923 53.846 11.750 0.000 0.000 0.000 0.000 0.000
148 34.615 57.692 53.846 48.718 7.138 0.000 0.000 0.000 0.000 0.000
149 30.769 42.308 50.000 41.026 5.588 0.000 0.000 0.000 0.000 0.000
150 57.692 30.769 53.846 47.436 8.407 0.000 0.000 0.000 0.000 0.000
151 57.692 50.000 57.692 55.128 2.564 0.000 0.000 0.000 0.000 0.000
152 57.692 42.308 57.692 52.564 5.128 0.000 0.000 0.000 0.000 0.000
153 30.769 57.692 65.385 51.282 10.494 0.000 0.000 0.000 0.000 0.000
154 38.462 50.000 65.385 51.282 7.798 0.000 0.000 0.000 0.000 0.000
155 42.308 69.231 30.769 47.436 11.395 0.000 0.000 0.000 0.000 0.000
156 38.462 61.538 38.462 46.154 7.692 0.000 0.000 0.000 0.000 0.000
157 42.308 50.000 65.385 52.564 6.784 0.000 0.000 0.000 0.000 0.000
158 57.692 53.846 61.538 57.692 2.221 0.000 0.000 0.000 0.000 0.000
159 57.692 50.000 38.462 48.718 5.588 0.000 0.000 0.000 0.000 0.000
160 53.846 73.077 61.538 62.821 5.588 0.000 0.000 3.125 1.042 1.042
161 50.000 57.692 53.846 53.846 2.221 0.000 0.000 0.000 0.000 0.000
162 26.923 76.923 38.462 47.436 15.115 0.000 0.000 0.000 0.000 0.000
163 65.385 61.538 38.462 55.128 8.407 0.000 0.000 0.000 0.000 0.000
164 42.308 50.000 57.692 50.000 4.441 0.000 0.000 0.000 0.000 0.000
165 42.308 73.077 69.231 61.538 9.679 0.000 0.000 0.000 0.000 0.000
166 50.000 57.692 69.231 58.974 5.588 0.000 0.000 0.000 0.000 0.000
167 57.692 46.154 53.846 52.564 3.392 0.000 0.000 0.000 0.000 0.000
168 57.692 61.538 61.538 60.256 1.282 0.000 0.000 0.000 0.000 0.000
169 57.692 42.308 42.308 47.436 5.128 0.000 0.000 0.000 0.000 0.000
170 50.000 46.154 76.923 57.692 9.679 0.000 0.000 0.000 0.000 0.000
171 50.000 42.308 53.846 48.718 3.392 0.000 0.000 0.000 0.000 0.000
172 57.692 61.538 46.154 55.128 4.623 0.000 0.000 0.000 0.000 0.000
173 42.308 61.538 61.538 55.128 6.410 0.000 0.000 0.000 0.000 0.000
174 46.154 69.231 53.846 56.410 6.784 0.000 0.000 0.000 0.000 0.000
175 38.462 53.846 69.231 53.846 8.882 0.000 0.000 0.000 0.000 0.000
176 30.769 23.077 34.615 29.487 3.392 0.000 0.000 0.000 0.000 0.000
177 46.154 38.462 38.462 41.026 2.564 0.000 0.000 0.000 0.000 0.000
178 46.154 34.615 57.692 46.154 6.662 0.000 0.000 0.000 0.000 0.000
179 26.923 61.538 50.000 46.154 10.176 0.000 0.000 0.000 0.000 0.000
180 53.846 42.308 69.231 55.128 7.798 0.000 0.000 0.000 0.000 0.000
181 30.769 50.000 57.692 46.154 8.006 0.000 0.000 0.000 0.000 0.000
182 53.846 61.538 50.000 55.128 3.392 0.000 0.000 0.000 0.000 0.000
183 61.538 65.385 65.385 64.103 1.282 0.000 0.000 0.000 0.000 0.000
184 42.308 34.615 42.308 39.744 2.564 0.000 0.000 0.000 0.000 0.000
185 34.615 50.000 57.692 47.436 6.784 0.000 0.000 0.000 0.000 0.000
186 34.615 34.615 34.615 34.615 0.000 0.000 0.000 0.000 0.000 0.000
187 34.615 61.538 53.846 50.000 8.006 0.000 0.000 0.000 0.000 0.000
188 46.154 38.462 46.154 43.590 2.564 0.000 0.000 0.000 0.000 0.000
189 42.308 57.692 53.846 51.282 4.623 0.000 0.000 0.000 0.000 0.000
190 61.538 65.385 50.000 58.974 4.623 0.000 0.000 0.000 0.000 0.000
191 50.000 42.308 53.846 48.718 3.392 0.000 0.000 0.000 0.000 0.000
192 57.692 53.846 50.000 53.846 2.221 0.000 0.000 0.000 0.000 0.000
193 50.000 50.000 65.385 55.128 5.128 0.000 0.000 0.000 0.000 0.000
194 23.077 34.615 61.538 39.744 11.395 0.000 0.000 0.000 0.000 0.000
195 61.538 19.231 57.692 46.154 13.507 0.000 0.000 0.000 0.000 0.000
196 34.615 38.462 34.615 35.897 1.282 0.000 0.000 0.000 0.000 0.000
197 34.615 38.462 69.231 47.436 10.954 0.000 0.000 0.000 0.000 0.000
198 26.923 50.000 53.846 43.590 8.407 0.000 0.000 0.000 0.000 0.000
199 53.846 19.231 73.077 48.718 15.754 0.000 0.000 0.000 0.000 0.000
200 50.000 46.154 76.923 57.692 9.679 0.000 0.000 0.000 0.000 0.000
201 50.000 69.231 69.231 62.821 6.410 0.000 0.000 0.000 0.000 0.000
202 53.846 23.077 61.538 46.154 11.750 0.000 0.000 0.000 0.000 0.000
203 53.846 34.615 57.692 48.718 7.138 0.000 0.000 0.000 0.000 0.000
204 65.385 46.154 53.846 55.128 5.588 0.000 0.000 0.000 0.000 0.000
205 38.462 50.000 65.385 51.282 7.798 0.000 0.000 0.000 0.000 0.000
206 38.462 34.615 69.231 47.436 10.954 0.000 0.000 0.000 0.000 0.000
207 50.000 46.154 61.538 52.564 4.623 0.000 0.000 0.000 0.000 0.000
208 57.692 61.538 69.231 62.821 3.392 0.000 0.000 0.000 0.000 0.000
209 34.615 46.154 65.385 48.718 8.974 0.000 0.000 0.000 0.000 0.000
210 61.538 65.385 65.385 64.103 1.282 0.000 0.000 0.000 0.000 0.000
211 61.538 50.000 73.077 61.538 6.662 0.000 0.000 0.000 0.000 0.000
212 38.462 46.154 61.538 48.718 6.784 0.000 0.000 0.000 0.000 0.000
213 23.077 69.231 65.385 52.564 14.785 0.000 0.000 0.000 0.000 0.000
214 57.692 65.385 46.154 56.410 5.588 0.000 0.000 0.000 0.000 0.000
215 42.308 69.231 50.000 53.846 8.006 0.000 0.000 0.000 0.000 0.000
216 69.231 57.692 69.231 65.385 3.846 0.000 0.000 0.000 0.000 0.000
217 53.846 53.846 57.692 55.128 1.282 0.000 0.000 0.000 0.000 0.000
218 46.154 61.538 50.000 52.564 4.623 0.000 0.000 0.000 0.000 0.000
219 50.000 38.462 38.462 42.308 3.846 0.000 0.000 0.000 0.000 0.000
220 46.154 76.923 76.923 66.667 10.256 0.000 0.000 0.000 0.000 0.000
221 69.231 42.308 57.692 56.410 7.798 0.000 0.000 0.000 0.000 0.000
222 46.154 46.154 46.154 46.154 0.000 0.000 0.000 0.000 0.000 0.000
223 42.308 50.000 38.462 43.590 3.392 0.000 0.000 0.000 0.000 0.000
224 57.692 50.000 46.154 51.282 3.392 0.000 0.000 0.000 0.000 0.000
225 42.308 50.000 30.769 41.026 5.588 0.000 0.000 0.000 0.000 0.000
226 42.308 42.308 42.308 42.308 0.000 0.000 0.000 0.000 0.000 0.000
227 46.154 38.462 57.692 47.436 5.588 0.000 0.000 0.000 0.000 0.000
228 50.000 61.538 42.308 51.282 5.588 0.000 0.000 0.000 0.000 0.000
229 65.385 76.923 46.154 62.821 8.974 0.000 0.000 0.000 0.000 0.000
230 38.462 57.692 53.846 50.000 5.875 0.000 0.000 0.000 0.000 0.000
231 53.846 46.154 38.462 46.154 4.441 0.000 0.000 0.000 0.000 0.000
232 53.846 50.000 57.692 53.846 2.221 0.000 0.000 0.000 0.000 0.000
233 34.615 65.385 34.615 44.872 10.256 0.000 0.000 0.000 0.000 0.000
234 46.154 34.615 46.154 42.308 3.846 0.000 0.000 0.000 0.000 0.000
235 38.462 53.846 73.077 55.128 10.013 0.000 0.000 0.000 0.000 0.000
236 34.615 42.308 65.385 47.436 9.245 0.000 0.000 0.000 0.000 0.000
237 50.000 46.154 53.846 50.000 2.221 0.000 0.000 0.000 0.000 0.000
238 30.769 46.154 57.692 44.872 7.798 0.000 0.000 0.000 0.000 0.000
239 50.000 46.154 34.615 43.590 4.623 0.000 0.000 0.000 0.000 0.000
240 42.308 53.846 50.000 48.718 3.392 0.000 0.000 0.000 0.000 0.000
241 57.692 38.462 42.308 46.154 5.875 0.000 0.000 0.000 0.000 0.000
242 61.538 42.308 50.000 51.282 5.588 0.000 0.000 0.000 0.000 0.000
243 30.769 30.769 34.615 32.051 1.282 0.000 0.000 0.000 0.000 0.000
244 46.154 30.769 38.462 38.462 4.441 0.000 0.000 0.000 0.000 0.000
245 46.154 50.000 50.000 48.718 1.282 0.000 0.000 0.000 0.000 0.000
246 53.846 38.462 34.615 42.308 5.875 0.000 0.000 0.000 0.000 0.000
247 50.000 42.308 50.000 47.436 2.564 0.000 0.000 0.000 0.000 0.000
248 38.462 69.231 61.538 56.410 9.245 0.000 0.000 0.000 0.000 0.000
249 42.308 38.462 65.385 48.718 8.407 0.000 0.000 0.000 0.000 0.000
250 34.615 57.692 69.231 53.846 10.176 0.000 0.000 0.000 0.000 0.000
251 57.692 38.462 65.385 53.846 8.006 0.000 0.000 0.000 0.000 0.000
252 61.538 69.231 57.692 62.821 3.392 0.000 0.000 1.562 0.521 0.521
253 46.154 46.154 57.692 50.000 3.846 0.000 0.000 0.000 0.000 0.000
254 50.000 57.692 38.462 48.718 5.588 0.000 0.000 0.000 0.000 0.000
255 65.385 34.615 61.538 53.846 9.679 0.000 0.000 0.000 0.000 0.000
256 61.538 76.923 50.000 62.821 7.798 0.000 0.000 0.000 0.000 0.000
257 46.154 42.308 61.538 50.000 5.875 0.000 0.000 1.562 0.521 0.521
258 53.846 65.385 38.462 52.564 7.798 0.000 0.000 1.562 0.521 0.521
259 42.308 50.000 46.154 46.154 2.221 0.000 0.000 0.000 0.000 0.000
260 61.538 76.923 42.308 60.256 10.013 0.000 0.000 0.000 0.000 0.000
261 65.385 50.000 34.615 50.000 8.882 0.000 0.000 3.125 1.042 1.042
262 53.846 46.154 46.154 48.718 2.564 0.000 0.000 1.562 0.521 0.521
263 38.462 53.846 73.077 55.128 10.013 0.000 0.000 1.562 0.521 0.521
264 34.615 42.308 53.846 43.590 5.588 0.000 0.000 1.562 0.521 0.521
265 53.846 61.538 50.000 55.128 3.392 0.000 0.000 0.000 0.000 0.000
266 65.385 30.769 53.846 50.000 10.176 0.000 0.000 0.000 0.000 0.000
267 65.385 50.000 46.154 53.846 5.875 0.000 0.000 3.125 1.042 1.042
268 19.231 53.846 50.000 41.026 10.954 0.000 0.000 1.562 0.521 0.521
269 61.538 57.692 69.231 62.821 3.392 0.000 0.000 0.000 0.000 0.000
270 38.462 61.538 53.846 51.282 6.784 0.000 0.000 3.125 1.042 1.042
271 38.462 34.615 50.000 41.026 4.623 0.000 0.000 0.000 0.000 0.000
272 57.692 46.154 61.538 55.128 4.623 0.000 0.000 0.000 0.000 0.000
273 42.308 65.385 42.308 50.000 7.692 0.000 0.000 0.000 0.000 0.000
274 50.000 50.000 50.000 50.000 0.000 0.000 0.000 0.000 0.000 0.000
275 34.615 57.692 61.538 51.282 8.407 0.000 0.000 0.000 0.000 0.000
276 53.846 42.308 34.615 43.590 5.588 0.000 0.000 0.000 0.000 0.000
277 38.462 30.769 46.154 38.462 4.441 0.000 0.000 0.000 0.000 0.000
278 38.462 19.231 46.154 34.615 8.006 0.000 0.000 0.000 0.000 0.000
279 38.462 65.385 50.000 51.282 7.798 0.000 0.000 0.000 0.000 0.000
280 34.615 61.538 53.846 50.000 8.006 0.000 0.000 0.000 0.000 0.000
281 50.000 26.923 50.000 42.308 7.692 0.000 0.000 0.000 0.000 0.000
282 46.154 53.846 80.769 60.256 10.494 0.000 0.000 0.000 0.000 0.000
283 38.462 65.385 26.923 43.590 11.395 0.000 0.000 0.000 0.000 0.000
284 69.231 42.308 46.154 52.564 8.407 0.000 0.000 0.000 0.000 0.000
285 53.846 46.154 46.154 48.718 2.564 0.000 0.000 0.000 0.000 0.000
286 46.154 53.846 38.462 46.154 4.441 0.000 0.000 0.000 0.000 0.000
287 50.000 26.923 46.154 41.026 7.138 0.000 0.000 0.000 0.000 0.000
288 46.154 61.538 42.308 50.000 5.875 0.000 0.000 0.000 0.000 0.000
289 53.846 50.000 42.308 48.718 3.392 0.000 0.000 0.000 0.000 0.000
290 46.154 42.308 53.846 47.436 3.392 0.000 0.000 0.000 0.000 0.000
291 50.000 53.846 53.846 52.564 1.282 0.000 0.000 0.000 0.000 0.000
292 46.154 46.154 50.000 47.436 1.282 0.000 0.000 0.000 0.000 0.000
293 46.154 57.692 57.692 53.846 3.846 0.000 0.000 0.000 0.000 0.000
294 50.000 50.000 69.231 56.410 6.410 0.000 0.000 0.000 0.000 0.000
295 42.308 42.308 53.846 46.154 3.846 0.000 0.000 0.000 0.000 0.000
296 34.615 65.385 38.462 46.154 9.679 0.000 0.000 0.000 0.000 0.000
297 42.308 53.846 53.846 50.000 3.846 0.000 0.000 0.000 0.000 0.000
298 34.615 34.615 76.923 48.718 14.103 0.000 0.000 0.000 0.000 0.000
299 61.538 65.385 61.538 62.821 1.282 0.000 0.000 0.000 0.000 0.000
300 65.385 42.308 46.154 51.282 7.138 0.000 0.000 0.000 0.000 0.000
301 38.462 34.615 30.769 34.615 2.221 0.000 0.000 0.000 0.000 0.000
302 65.385 53.846 38.462 52.564 7.798 0.000 0.000 0.000 0.000 0.000
303 30.769 42.308 50.000 41.026 5.588 0.000 0.000 0.000 0.000 0.000
304 53.846 34.615 53.846 47.436 6.410 0.000 0.000 0.000 0.000 0.000
305 57.692 57.692 65.385 60.256 2.564 0.000 0.000 0.000 0.000 0.000
306 34.615 53.846 53.846 47.436 6.410 0.000 0.000 0.000 0.000 0.000
307 50.000 53.846 69.231 57.692 5.875 0.000 0.000 0.000 0.000 0.000
308 50.000 65.385 46.154 53.846 5.875 0.000 0.000 0.000 0.000 0.000
309 34.615 34.615 57.692 42.308 7.692 0.000 0.000 0.000 0.000 0.000
310 26.923 61.538 30.769 39.744 10.954 0.000 0.000 0.000 0.000 0.000
311 30.769 61.538 53.846 48.718 9.245 0.000 0.000 0.000 0.000 0.000
312 34.615 57.692 53.846 48.718 7.138 0.000 0.000 0.000 0.000 0.000
313 53.846 53.846 69.231 58.974 5.128 0.000 0.000 0.000 0.000 0.000
314 65.385 84.615 73.077 74.359 5.588 0.000 0.000 0.000 0.000 0.000
315 46.154 34.615 30.769 37.179 4.623 0.000 0.000 0.000 0.000 0.000
316 46.154 50.000 57.692 51.282 3.392 0.000 0.000 0.000 0.000 0.000
317 34.615 50.000 23.077 35.897 7.798 0.000 0.000 0.000 0.000 0.000
318 57.692 61.538 53.846 57.692 2.221 0.000 0.000 0.000 0.000 0.000
319 34.615 34.615 50.000 39.744 5.128 0.000 0.000 0.000 0.000 0.000
320 53.846 34.615 53.846 47.436 6.410 0.000 0.000 0.000 0.000 0.000
321 38.462 65.385 46.154 50.000 8.006 0.000 0.000 0.000 0.000 0.000
322 61.538 57.692 34.615 51.282 8.407 0.000 0.000 0.000 0.000 0.000
323 42.308 53.846 46.154 47.436 3.392 0.000 0.000 0.000 0.000 0.000
324 46.154 53.846 23.077 41.026 9.245 0.000 0.000 0.000 0.000 0.000
325 46.154 50.000 42.308 46.154 2.221 0.000 0.000 0.000 0.000 0.000
326 46.154 42.308 46.154 44.872 1.282 0.000 0.000 0.000 0.000 0.000
327 46.154 92.308 42.308 60.256 16.064 0.000 0.000 0.000 0.000 0.000
328 30.769 61.538 46.154 46.154 8.882 0.000 0.000 0.000 0.000 0.000
