           z         mean           se
  -68.500000     0.000001     0.000001
  -67.500000     0.000011     0.000007
  -66.500000     0.000036     0.000021
  -65.500000     0.000117     0.000050
  -64.500000     0.000283     0.000083
  -63.500000     0.000643     0.000138
  -62.500000     0.001276     0.000179
  -61.500000     0.002232     0.000219
  -60.500000     0.003201     0.000233
  -59.500000     0.004098     0.000262
  -58.500000     0.004769     0.000231
  -57.500000     0.005142     0.000211
  -56.500000     0.005299     0.000207
  -55.500000     0.005406     0.000207
  -54.500000     0.005339     0.000216
  -53.500000     0.005319     0.000187
  -52.500000     0.005278     0.000214
  -51.500000     0.005230     0.000215
  -50.500000     0.005132     0.000235
  -49.500000     0.005138     0.000253
  -48.500000     0.005220     0.000240
  -47.500000     0.005059     0.000226
  -46.500000     0.005119     0.000227
  -45.500000     0.005048     0.000246
  -44.500000     0.005147     0.000257
  -43.500000     0.005214     0.000248
  -42.500000     0.005215     0.000240
  -41.500000     0.005240     0.000254
  -40.500000     0.005261     0.000305
  -39.500000     0.005342     0.000273
  -38.500000     0.005308     0.000287
  -37.500000     0.005381     0.000288
  -36.500000     0.005319     0.000267
  -35.500000     0.005424     0.000303
  -34.500000     0.005362     0.000279
  -33.500000     0.005486     0.000308
  -32.500000     0.005457     0.000305
  -31.500000     0.005587     0.000328
  -30.500000     0.005604     0.000341
  -29.500000     0.005651     0.000328
  -28.500000     0.005511     0.000327
  -27.500000     0.005156     0.000276
  -26.500000     0.004574     0.000266
  -25.500000     0.003957     0.000241
  -24.500000     0.003116     0.000216
  -23.500000     0.002329     0.000166
  -22.500000     0.001760     0.000111
  -21.500000     0.001401     0.000099
  -20.500000     0.001490     0.000085
  -19.500000     0.002137     0.000108
  -18.500000     0.003816     0.000194
  -17.500000     0.007043     0.000274
  -16.500000     0.012576     0.000385
  -15.500000     0.020363     0.000498
  -14.500000     0.029523     0.000756
  -13.500000     0.037474     0.000952
  -12.500000     0.041152     0.001138
  -11.500000     0.038437     0.001052
  -10.500000     0.031505     0.000798
   -9.500000     0.022775     0.000635
   -8.500000     0.014791     0.000380
   -7.500000     0.009278     0.000316
   -6.500000     0.005909     0.000219
   -5.500000     0.004332     0.000113
   -4.500000     0.003844     0.000047
   -3.500000     0.003828     0.000113
   -2.500000     0.004073     0.000149
   -1.500000     0.004205     0.000157
   -0.500000     0.004319     0.000179
    0.500000     0.004301     0.000209
    1.500000     0.004219     0.000187
    2.500000     0.003969     0.000187
    3.500000     0.003681     0.000181
    4.500000     0.003535     0.000143
    5.500000     0.003902     0.000152
    6.500000     0.005311     0.000164
    7.500000     0.008536     0.000265
    8.500000     0.014038     0.000432
    9.500000     0.021800     0.000676
   10.500000     0.030276     0.000866
   11.500000     0.036512     0.001095
   12.500000     0.037826     0.001149
   13.500000     0.034139     0.001042
   14.500000     0.026848     0.000812
   15.500000     0.018456     0.000580
   16.500000     0.011113     0.000405
   17.500000     0.006158     0.000284
   18.500000     0.003335     0.000182
   19.500000     0.001912     0.000143
   20.500000     0.001361     0.000082
   21.500000     0.001372     0.000046
   22.500000     0.001662     0.000047
   23.500000     0.002270     0.000049
   24.500000     0.002914     0.000062
   25.500000     0.003626     0.000069
   26.500000     0.004293     0.000075
   27.500000     0.004790     0.000116
   28.500000     0.004963     0.000124
   29.500000     0.005137     0.000125
   30.500000     0.005214     0.000144
   31.500000     0.005231     0.000142
   32.500000     0.005258     0.000147
   33.500000     0.005159     0.000099
   34.500000     0.005115     0.000110
   35.500000     0.005142     0.000134
   36.500000     0.005192     0.000135
   37.500000     0.005257     0.000147
   38.500000     0.005206     0.000138
   39.500000     0.005224     0.000123
   40.500000     0.005274     0.000121
   41.500000     0.005303     0.000165
   42.500000     0.005277     0.000151
   43.500000     0.005333     0.000194
   44.500000     0.005259     0.000148
   45.500000     0.005237     0.000142
   46.500000     0.005239     0.000116
   47.500000     0.005240     0.000140
   48.500000     0.005232     0.000127
   49.500000     0.005296     0.000084
   50.500000     0.005369     0.000117
   51.500000     0.005344     0.000119
   52.500000     0.005375     0.000119
   53.500000     0.005362     0.000130
   54.500000     0.005340     0.000141
   55.500000     0.005382     0.000153
   56.500000     0.005451     0.000136
   57.500000     0.005456     0.000163
   58.500000     0.005424     0.000135
   59.500000     0.005524     0.000162
   60.500000     0.005393     0.000179
   61.500000     0.005172     0.000158
   62.500000     0.004891     0.000227
   63.500000     0.004234     0.000249
   64.500000     0.003374     0.000240
   65.500000     0.002336     0.000235
   66.500000     0.001378     0.000192
   67.500000     0.000672     0.000137
   68.500000     0.000320     0.000093
   69.500000     0.000133     0.000050
   70.500000     0.000042     0.000024
   71.500000     0.000014     0.000010
   72.500000     0.000002     0.000002
   73.500000     0.000000     0.000000
