#batch avg_duration max_duration contacts_count
0 #TOTAL_CONTACTS 19011 for 1000 frames
1 #TOTAL_CONTACTS 17279 for 1000 frames
2 #TOTAL_CONTACTS 16885 for 1000 frames
3 #TOTAL_CONTACTS 19943 for 1000 frames
4 #TOTAL_CONTACTS 17476 for 1000 frames
5 #TOTAL_CONTACTS 16139 for 1000 frames
6 #TOTAL_CONTACTS 16824 for 1000 frames
7 #TOTAL_CONTACTS 21482 for 1000 frames
8 #TOTAL_CONTACTS 18003 for 1000 frames
9 #TOTAL_CONTACTS 18127 for 1000 frames
10 #TOTAL_CONTACTS 16362 for 1000 frames
11 #TOTAL_CONTACTS 20054 for 1000 frames
12 #TOTAL_CONTACTS 14877 for 1000 frames
13 #TOTAL_CONTACTS 18548 for 1000 frames
14 #TOTAL_CONTACTS 16247 for 1000 frames
15 #TOTAL_CONTACTS 20069 for 1000 frames
16 #TOTAL_CONTACTS 19769 for 1000 frames
17 #TOTAL_CONTACTS 17136 for 1000 frames
18 #TOTAL_CONTACTS 17586 for 1000 frames
19 #TOTAL_CONTACTS 18140 for 1000 frames
20 #TOTAL_CONTACTS 17405 for 1000 frames
21 #TOTAL_CONTACTS 16295 for 1000 frames
22 #TOTAL_CONTACTS 20759 for 1000 frames
23 #TOTAL_CONTACTS 17337 for 1000 frames
24 #TOTAL_CONTACTS 16063 for 1000 frames
25 #TOTAL_CONTACTS 17456 for 1000 frames
26 #TOTAL_CONTACTS 19261 for 1000 frames
27 #TOTAL_CONTACTS 18614 for 1000 frames
28 #TOTAL_CONTACTS 22281 for 1000 frames
29 #TOTAL_CONTACTS 15587 for 1000 frames
30 #TOTAL_CONTACTS 17133 for 1000 frames
31 #TOTAL_CONTACTS 18834 for 1000 frames
32 #TOTAL_CONTACTS 16360 for 1000 frames
33 #TOTAL_CONTACTS 19485 for 1000 frames
34 #TOTAL_CONTACTS 20527 for 1000 frames
35 #TOTAL_CONTACTS 19599 for 1000 frames
36 #TOTAL_CONTACTS 17620 for 1000 frames
37 #TOTAL_CONTACTS 14822 for 1000 frames
38 #TOTAL_CONTACTS 14404 for 1000 frames
39 #TOTAL_CONTACTS 15411 for 1000 frames
40 #TOTAL_CONTACTS 21486 for 1000 frames
41 #TOTAL_CONTACTS 17663 for 1000 frames
42 #TOTAL_CONTACTS 22643 for 1000 frames
43 #TOTAL_CONTACTS 20064 for 1000 frames
44 #TOTAL_CONTACTS 18648 for 1000 frames
45 #TOTAL_CONTACTS 21549 for 1000 frames
46 #TOTAL_CONTACTS 17799 for 1000 frames
47 #TOTAL_CONTACTS 16677 for 1000 frames
48 #TOTAL_CONTACTS 16539 for 1000 frames
49 #TOTAL_CONTACTS 16167 for 1000 frames
50 #TOTAL_CONTACTS 18381 for 1000 frames
51 #TOTAL_CONTACTS 20179 for 1000 frames
52 #TOTAL_CONTACTS 17470 for 1000 frames
53 #TOTAL_CONTACTS 20981 for 1000 frames
54 #TOTAL_CONTACTS 18291 for 1000 frames
55 #TOTAL_CONTACTS 18205 for 1000 frames
56 #TOTAL_CONTACTS 15714 for 1000 frames
57 #TOTAL_CONTACTS 16931 for 1000 frames
58 #TOTAL_CONTACTS 17841 for 1000 frames
59 #TOTAL_CONTACTS 16860 for 1000 frames
60 #TOTAL_CONTACTS 1137 for 100 frames
