#frame monomer_traj1 monomer_traj2 monomer_traj3 monomer_moy standard_error popc_alone_traj1 popc_alone_traj2 popc_alone_traj3 popc_alone_moy standard_error
66 65.385 57.692 69.231 64.103 3.392 0.000 0.000 0.000 0.000 0.000
67 84.615 57.692 76.923 73.077 8.006 0.000 0.000 0.000 0.000 0.000
68 65.385 92.308 76.923 78.205 7.798 0.000 0.000 0.000 0.000 0.000
69 69.231 69.231 76.923 71.795 2.564 0.000 0.000 0.000 0.000 0.000
70 69.231 69.231 76.923 71.795 2.564 0.000 0.000 0.000 0.000 0.000
71 69.231 61.538 76.923 69.231 4.441 0.000 0.000 0.000 0.000 0.000
72 53.846 76.923 73.077 67.949 7.138 0.000 0.000 0.000 0.000 0.000
73 73.077 65.385 84.615 74.359 5.588 0.000 0.000 0.000 0.000 0.000
74 84.615 73.077 92.308 83.333 5.588 0.000 0.000 0.000 0.000 0.000
75 88.462 69.231 69.231 75.641 6.410 0.000 0.000 0.000 0.000 0.000
76 76.923 57.692 84.615 73.077 8.006 0.000 0.000 0.000 0.000 0.000
77 69.231 42.308 76.923 62.821 10.494 0.000 0.000 0.000 0.000 0.000
78 50.000 69.231 80.769 66.667 8.974 0.000 0.000 0.000 0.000 0.000
79 76.923 84.615 61.538 74.359 6.784 0.000 0.000 0.000 0.000 0.000
80 88.462 65.385 92.308 82.051 8.407 0.000 0.000 0.000 0.000 0.000
81 100.000 69.231 84.615 84.615 8.882 0.000 0.000 0.000 0.000 0.000
82 76.923 80.769 76.923 78.205 1.282 0.000 0.000 0.000 0.000 0.000
83 73.077 73.077 100.000 82.051 8.974 0.000 0.000 0.000 0.000 0.000
84 76.923 57.692 100.000 78.205 12.230 0.000 0.000 0.000 0.000 0.000
85 80.769 69.231 76.923 75.641 3.392 0.000 0.000 0.000 0.000 0.000
86 92.308 84.615 84.615 87.179 2.564 0.000 0.000 0.000 0.000 0.000
87 76.923 69.231 76.923 74.359 2.564 0.000 0.000 0.000 0.000 0.000
88 80.769 92.308 69.231 80.769 6.662 0.000 0.000 0.000 0.000 0.000
89 92.308 80.769 76.923 83.333 4.623 0.000 0.000 0.000 0.000 0.000
90 92.308 69.231 69.231 76.923 7.692 0.000 0.000 0.000 0.000 0.000
91 76.923 76.923 92.308 82.051 5.128 0.000 0.000 0.000 0.000 0.000
92 76.923 65.385 76.923 73.077 3.846 0.000 0.000 0.000 0.000 0.000
93 84.615 65.385 76.923 75.641 5.588 0.000 0.000 0.000 0.000 0.000
94 92.308 69.231 84.615 82.051 6.784 0.000 0.000 0.000 0.000 0.000
95 73.077 80.769 84.615 79.487 3.392 0.000 0.000 0.000 0.000 0.000
96 69.231 53.846 73.077 65.385 5.875 0.000 0.000 0.000 0.000 0.000
97 80.769 69.231 61.538 70.513 5.588 0.000 0.000 0.000 0.000 0.000
98 73.077 76.923 84.615 78.205 3.392 0.000 0.000 0.000 0.000 0.000
99 84.615 69.231 65.385 73.077 5.875 0.000 0.000 0.000 0.000 0.000
100 73.077 65.385 69.231 69.231 2.221 0.000 0.000 0.000 0.000 0.000
101 92.308 80.769 84.615 85.897 3.392 0.000 0.000 0.000 0.000 0.000
102 69.231 69.231 84.615 74.359 5.128 0.000 0.000 0.000 0.000 0.000
103 92.308 80.769 65.385 79.487 7.798 0.000 0.000 0.000 0.000 0.000
104 80.769 80.769 69.231 76.923 3.846 0.000 0.000 0.000 0.000 0.000
105 92.308 69.231 80.769 80.769 6.662 0.000 0.000 0.000 0.000 0.000
106 65.385 73.077 84.615 74.359 5.588 0.000 0.000 0.000 0.000 0.000
107 80.769 84.615 73.077 79.487 3.392 0.000 0.000 0.000 0.000 0.000
108 73.077 69.231 76.923 73.077 2.221 0.000 0.000 0.000 0.000 0.000
109 76.923 65.385 84.615 75.641 5.588 0.000 0.000 0.000 0.000 0.000
110 57.692 92.308 69.231 73.077 10.176 0.000 0.000 0.000 0.000 0.000
111 84.615 80.769 92.308 85.897 3.392 0.000 0.000 0.000 0.000 0.000
112 80.769 69.231 61.538 70.513 5.588 0.000 0.000 0.000 0.000 0.000
113 76.923 57.692 57.692 64.103 6.410 0.000 0.000 0.000 0.000 0.000
114 76.923 61.538 65.385 67.949 4.623 0.000 0.000 0.000 0.000 0.000
115 84.615 73.077 80.769 79.487 3.392 0.000 0.000 0.000 0.000 0.000
116 65.385 73.077 84.615 74.359 5.588 0.000 0.000 0.000 0.000 0.000
117 84.615 84.615 65.385 78.205 6.410 0.000 0.000 0.000 0.000 0.000
118 76.923 76.923 69.231 74.359 2.564 0.000 0.000 0.000 0.000 0.000
119 92.308 76.923 69.231 79.487 6.784 0.000 0.000 0.000 0.000 0.000
120 53.846 50.000 76.923 60.256 8.407 0.000 0.000 0.000 0.000 0.000
121 73.077 76.923 69.231 73.077 2.221 0.000 0.000 0.000 0.000 0.000
122 76.923 92.308 61.538 76.923 8.882 3.125 0.000 0.000 1.042 1.042
123 92.308 84.615 84.615 87.179 2.564 0.000 0.000 0.000 0.000 0.000
124 84.615 80.769 50.000 71.795 10.954 0.000 0.000 0.000 0.000 0.000
125 50.000 100.000 61.538 70.513 15.115 0.000 0.000 0.000 0.000 0.000
126 61.538 88.462 76.923 75.641 7.798 0.000 0.000 0.000 0.000 0.000
127 92.308 92.308 65.385 83.333 8.974 0.000 0.000 0.000 0.000 0.000
128 92.308 92.308 80.769 88.462 3.846 0.000 0.000 0.000 0.000 0.000
129 84.615 69.231 69.231 74.359 5.128 0.000 0.000 0.000 0.000 0.000
130 84.615 69.231 53.846 69.231 8.882 0.000 0.000 0.000 0.000 0.000
131 69.231 73.077 84.615 75.641 4.623 0.000 0.000 0.000 0.000 0.000
132 84.615 73.077 69.231 75.641 4.623 0.000 0.000 0.000 0.000 0.000
133 69.231 92.308 88.462 83.333 7.138 0.000 0.000 0.000 0.000 0.000
134 57.692 80.769 69.231 69.231 6.662 1.562 0.000 0.000 0.521 0.521
135 73.077 57.692 73.077 67.949 5.128 0.000 0.000 0.000 0.000 0.000
136 73.077 76.923 73.077 74.359 1.282 0.000 0.000 0.000 0.000 0.000
137 53.846 80.769 76.923 70.513 8.407 0.000 0.000 0.000 0.000 0.000
138 61.538 76.923 84.615 74.359 6.784 0.000 0.000 0.000 0.000 0.000
139 69.231 73.077 80.769 74.359 3.392 0.000 0.000 0.000 0.000 0.000
140 76.923 69.231 76.923 74.359 2.564 0.000 0.000 0.000 0.000 0.000
141 84.615 84.615 76.923 82.051 2.564 0.000 0.000 0.000 0.000 0.000
142 53.846 92.308 76.923 74.359 11.177 0.000 0.000 0.000 0.000 0.000
143 73.077 84.615 76.923 78.205 3.392 0.000 0.000 0.000 0.000 0.000
144 73.077 69.231 53.846 65.385 5.875 1.562 0.000 0.000 0.521 0.521
145 84.615 69.231 73.077 75.641 4.623 0.000 0.000 0.000 0.000 0.000
146 57.692 61.538 92.308 70.513 10.954 1.562 0.000 0.000 0.521 0.521
147 57.692 92.308 76.923 75.641 10.013 0.000 0.000 0.000 0.000 0.000
148 46.154 73.077 100.000 73.077 15.544 0.000 0.000 0.000 0.000 0.000
149 57.692 69.231 73.077 66.667 4.623 0.000 0.000 0.000 0.000 0.000
150 57.692 84.615 65.385 69.231 8.006 0.000 0.000 0.000 0.000 0.000
151 65.385 84.615 69.231 73.077 5.875 0.000 0.000 0.000 0.000 0.000
152 76.923 73.077 57.692 69.231 5.875 0.000 0.000 0.000 0.000 0.000
153 76.923 92.308 73.077 80.769 5.875 1.562 0.000 0.000 0.521 0.521
154 65.385 84.615 76.923 75.641 5.588 0.000 0.000 0.000 0.000 0.000
155 65.385 73.077 73.077 70.513 2.564 3.125 0.000 0.000 1.042 1.042
156 69.231 73.077 80.769 74.359 3.392 1.562 0.000 0.000 0.521 0.521
157 84.615 84.615 92.308 87.179 2.564 1.562 0.000 0.000 0.521 0.521
158 69.231 69.231 50.000 62.821 6.410 0.000 0.000 0.000 0.000 0.000
159 50.000 84.615 84.615 73.077 11.538 0.000 0.000 0.000 0.000 0.000
160 84.615 76.923 46.154 69.231 11.750 0.000 0.000 0.000 0.000 0.000
161 84.615 73.077 80.769 79.487 3.392 0.000 0.000 0.000 0.000 0.000
162 76.923 76.923 92.308 82.051 5.128 0.000 0.000 0.000 0.000 0.000
163 69.231 69.231 80.769 73.077 3.846 0.000 0.000 0.000 0.000 0.000
164 65.385 92.308 76.923 78.205 7.798 0.000 0.000 0.000 0.000 0.000
165 84.615 80.769 69.231 78.205 4.623 0.000 0.000 0.000 0.000 0.000
166 61.538 61.538 61.538 61.538 0.000 0.000 0.000 0.000 0.000 0.000
167 57.692 76.923 57.692 64.103 6.410 0.000 0.000 0.000 0.000 0.000
168 73.077 92.308 76.923 80.769 5.875 0.000 0.000 0.000 0.000 0.000
169 84.615 73.077 80.769 79.487 3.392 0.000 0.000 0.000 0.000 0.000
170 76.923 73.077 92.308 80.769 5.875 0.000 0.000 0.000 0.000 0.000
171 69.231 69.231 65.385 67.949 1.282 0.000 0.000 0.000 0.000 0.000
172 69.231 50.000 61.538 60.256 5.588 0.000 0.000 0.000 0.000 0.000
173 61.538 69.231 76.923 69.231 4.441 0.000 0.000 0.000 0.000 0.000
174 46.154 76.923 53.846 58.974 9.245 0.000 0.000 0.000 0.000 0.000
175 61.538 84.615 84.615 76.923 7.692 0.000 0.000 0.000 0.000 0.000
176 84.615 61.538 84.615 76.923 7.692 0.000 0.000 0.000 0.000 0.000
177 84.615 50.000 76.923 70.513 10.494 0.000 0.000 0.000 0.000 0.000
178 65.385 57.692 69.231 64.103 3.392 0.000 0.000 0.000 0.000 0.000
179 76.923 80.769 69.231 75.641 3.392 0.000 0.000 0.000 0.000 0.000
180 76.923 61.538 80.769 73.077 5.875 0.000 0.000 0.000 0.000 0.000
181 80.769 80.769 84.615 82.051 1.282 0.000 0.000 0.000 0.000 0.000
182 92.308 84.615 84.615 87.179 2.564 0.000 0.000 0.000 0.000 0.000
183 80.769 73.077 53.846 69.231 8.006 0.000 0.000 0.000 0.000 0.000
184 92.308 92.308 76.923 87.179 5.128 0.000 0.000 0.000 0.000 0.000
185 84.615 80.769 84.615 83.333 1.282 0.000 0.000 0.000 0.000 0.000
186 65.385 65.385 84.615 71.795 6.410 0.000 0.000 0.000 0.000 0.000
187 88.462 84.615 73.077 82.051 4.623 0.000 0.000 0.000 0.000 0.000
188 80.769 76.923 69.231 75.641 3.392 0.000 0.000 0.000 0.000 0.000
189 76.923 73.077 76.923 75.641 1.282 0.000 0.000 0.000 0.000 0.000
190 92.308 100.000 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
191 76.923 84.615 69.231 76.923 4.441 0.000 0.000 0.000 0.000 0.000
192 61.538 57.692 69.231 62.821 3.392 0.000 0.000 0.000 0.000 0.000
193 69.231 69.231 92.308 76.923 7.692 0.000 0.000 0.000 0.000 0.000
194 73.077 84.615 84.615 80.769 3.846 0.000 0.000 0.000 0.000 0.000
195 61.538 69.231 76.923 69.231 4.441 0.000 0.000 0.000 0.000 0.000
196 80.769 73.077 84.615 79.487 3.392 0.000 0.000 0.000 0.000 0.000
197 61.538 80.769 69.231 70.513 5.588 0.000 0.000 0.000 0.000 0.000
198 69.231 92.308 73.077 78.205 7.138 0.000 0.000 0.000 0.000 0.000
199 69.231 65.385 100.000 78.205 10.954 0.000 0.000 0.000 0.000 0.000
200 84.615 53.846 84.615 74.359 10.256 0.000 0.000 0.000 0.000 0.000
201 53.846 57.692 76.923 62.821 7.138 0.000 0.000 0.000 0.000 0.000
202 57.692 57.692 65.385 60.256 2.564 0.000 0.000 0.000 0.000 0.000
203 100.000 76.923 65.385 80.769 10.176 0.000 0.000 0.000 0.000 0.000
204 65.385 84.615 69.231 73.077 5.875 0.000 0.000 0.000 0.000 0.000
205 76.923 80.769 65.385 74.359 4.623 0.000 0.000 0.000 0.000 0.000
206 50.000 76.923 69.231 65.385 8.006 0.000 0.000 0.000 0.000 0.000
207 84.615 69.231 69.231 74.359 5.128 0.000 0.000 0.000 0.000 0.000
208 65.385 92.308 73.077 76.923 8.006 0.000 0.000 0.000 0.000 0.000
209 50.000 76.923 73.077 66.667 8.407 0.000 0.000 0.000 0.000 0.000
210 84.615 80.769 73.077 79.487 3.392 0.000 0.000 0.000 0.000 0.000
211 73.077 69.231 76.923 73.077 2.221 0.000 0.000 0.000 0.000 0.000
212 61.538 92.308 65.385 73.077 9.679 0.000 0.000 0.000 0.000 0.000
213 57.692 42.308 76.923 58.974 10.013 0.000 0.000 0.000 0.000 0.000
214 53.846 57.692 80.769 64.103 8.407 0.000 0.000 0.000 0.000 0.000
215 69.231 46.154 73.077 62.821 8.407 0.000 0.000 0.000 0.000 0.000
216 57.692 53.846 84.615 65.385 9.679 0.000 0.000 0.000 0.000 0.000
217 80.769 76.923 69.231 75.641 3.392 0.000 0.000 0.000 0.000 0.000
218 65.385 84.615 53.846 67.949 8.974 0.000 0.000 0.000 0.000 0.000
219 69.231 84.615 73.077 75.641 4.623 0.000 0.000 0.000 0.000 0.000
220 65.385 80.769 76.923 74.359 4.623 0.000 0.000 0.000 0.000 0.000
221 69.231 73.077 76.923 73.077 2.221 0.000 0.000 0.000 0.000 0.000
222 76.923 84.615 69.231 76.923 4.441 0.000 0.000 0.000 0.000 0.000
223 61.538 80.769 61.538 67.949 6.410 0.000 0.000 0.000 0.000 0.000
224 84.615 92.308 76.923 84.615 4.441 0.000 0.000 0.000 0.000 0.000
225 84.615 65.385 50.000 66.667 10.013 0.000 0.000 0.000 0.000 0.000
226 73.077 80.769 92.308 82.051 5.588 0.000 0.000 0.000 0.000 0.000
227 73.077 65.385 84.615 74.359 5.588 0.000 0.000 0.000 0.000 0.000
228 65.385 69.231 76.923 70.513 3.392 0.000 0.000 0.000 0.000 0.000
229 57.692 84.615 69.231 70.513 7.798 0.000 0.000 0.000 0.000 0.000
230 69.231 92.308 92.308 84.615 7.692 0.000 0.000 0.000 0.000 0.000
231 61.538 73.077 76.923 70.513 4.623 0.000 0.000 0.000 0.000 0.000
232 84.615 57.692 69.231 70.513 7.798 0.000 0.000 0.000 0.000 0.000
233 84.615 69.231 76.923 76.923 4.441 0.000 0.000 0.000 0.000 0.000
234 84.615 61.538 76.923 74.359 6.784 0.000 0.000 0.000 0.000 0.000
235 76.923 69.231 76.923 74.359 2.564 0.000 0.000 0.000 0.000 0.000
236 61.538 80.769 65.385 69.231 5.875 0.000 0.000 0.000 0.000 0.000
237 69.231 69.231 76.923 71.795 2.564 0.000 0.000 0.000 0.000 0.000
238 65.385 73.077 53.846 64.103 5.588 0.000 0.000 0.000 0.000 0.000
239 65.385 76.923 84.615 75.641 5.588 0.000 0.000 0.000 0.000 0.000
240 65.385 65.385 88.462 73.077 7.692 0.000 0.000 0.000 0.000 0.000
241 80.769 69.231 84.615 78.205 4.623 0.000 0.000 0.000 0.000 0.000
242 92.308 76.923 76.923 82.051 5.128 0.000 0.000 0.000 0.000 0.000
243 73.077 69.231 69.231 70.513 1.282 0.000 0.000 0.000 0.000 0.000
244 53.846 61.538 84.615 66.667 9.245 0.000 0.000 0.000 0.000 0.000
245 76.923 69.231 69.231 71.795 2.564 0.000 0.000 0.000 0.000 0.000
246 61.538 61.538 76.923 66.667 5.128 0.000 0.000 0.000 0.000 0.000
247 73.077 80.769 84.615 79.487 3.392 0.000 0.000 0.000 0.000 0.000
248 92.308 84.615 61.538 79.487 9.245 0.000 0.000 0.000 0.000 0.000
249 69.231 100.000 61.538 76.923 11.750 0.000 0.000 0.000 0.000 0.000
250 80.769 69.231 80.769 76.923 3.846 0.000 0.000 0.000 0.000 0.000
251 76.923 76.923 80.769 78.205 1.282 0.000 0.000 0.000 0.000 0.000
252 57.692 73.077 61.538 64.103 4.623 0.000 0.000 0.000 0.000 0.000
253 92.308 61.538 84.615 79.487 9.245 0.000 0.000 0.000 0.000 0.000
254 73.077 61.538 46.154 60.256 7.798 0.000 0.000 0.000 0.000 0.000
255 80.769 80.769 84.615 82.051 1.282 0.000 0.000 0.000 0.000 0.000
256 76.923 76.923 84.615 79.487 2.564 0.000 0.000 0.000 0.000 0.000
257 76.923 84.615 73.077 78.205 3.392 0.000 0.000 0.000 0.000 0.000
258 76.923 57.692 46.154 60.256 8.974 0.000 0.000 0.000 0.000 0.000
259 73.077 84.615 76.923 78.205 3.392 0.000 0.000 0.000 0.000 0.000
260 42.308 84.615 46.154 57.692 13.507 0.000 0.000 0.000 0.000 0.000
261 61.538 69.231 100.000 76.923 11.750 0.000 0.000 0.000 0.000 0.000
262 84.615 61.538 69.231 71.795 6.784 0.000 0.000 0.000 0.000 0.000
263 61.538 92.308 80.769 78.205 8.974 0.000 0.000 0.000 0.000 0.000
264 80.769 76.923 84.615 80.769 2.221 0.000 0.000 0.000 0.000 0.000
265 73.077 65.385 92.308 76.923 8.006 0.000 0.000 0.000 0.000 0.000
266 76.923 57.692 69.231 67.949 5.588 0.000 0.000 0.000 0.000 0.000
267 69.231 69.231 73.077 70.513 1.282 0.000 0.000 0.000 0.000 0.000
268 76.923 69.231 73.077 73.077 2.221 0.000 0.000 0.000 0.000 0.000
269 76.923 88.462 76.923 80.769 3.846 0.000 0.000 0.000 0.000 0.000
270 73.077 69.231 84.615 75.641 4.623 0.000 0.000 0.000 0.000 0.000
271 61.538 65.385 73.077 66.667 3.392 0.000 0.000 0.000 0.000 0.000
272 57.692 76.923 57.692 64.103 6.410 0.000 0.000 0.000 0.000 0.000
273 80.769 50.000 69.231 66.667 8.974 0.000 0.000 0.000 0.000 0.000
274 69.231 65.385 84.615 73.077 5.875 0.000 0.000 0.000 0.000 0.000
275 69.231 92.308 80.769 80.769 6.662 0.000 0.000 0.000 0.000 0.000
276 73.077 69.231 80.769 74.359 3.392 0.000 0.000 0.000 0.000 0.000
277 92.308 53.846 65.385 70.513 11.395 0.000 0.000 0.000 0.000 0.000
278 84.615 76.923 73.077 78.205 3.392 0.000 0.000 0.000 0.000 0.000
279 57.692 69.231 61.538 62.821 3.392 0.000 0.000 0.000 0.000 0.000
280 88.462 76.923 69.231 78.205 5.588 0.000 0.000 0.000 0.000 0.000
281 73.077 84.615 84.615 80.769 3.846 0.000 0.000 0.000 0.000 0.000
282 69.231 61.538 69.231 66.667 2.564 0.000 0.000 0.000 0.000 0.000
283 61.538 80.769 61.538 67.949 6.410 0.000 0.000 0.000 0.000 0.000
284 61.538 84.615 57.692 67.949 8.407 0.000 0.000 0.000 0.000 0.000
285 84.615 65.385 69.231 73.077 5.875 0.000 0.000 0.000 0.000 0.000
286 92.308 92.308 57.692 80.769 11.538 0.000 0.000 0.000 0.000 0.000
287 50.000 76.923 69.231 65.385 8.006 0.000 0.000 0.000 0.000 0.000
288 53.846 76.923 65.385 65.385 6.662 0.000 0.000 0.000 0.000 0.000
289 57.692 73.077 80.769 70.513 6.784 0.000 0.000 0.000 0.000 0.000
290 88.462 100.000 69.231 85.897 8.974 0.000 0.000 0.000 0.000 0.000
291 80.769 69.231 53.846 67.949 7.798 0.000 0.000 0.000 0.000 0.000
292 76.923 84.615 76.923 79.487 2.564 0.000 0.000 0.000 0.000 0.000
293 76.923 61.538 69.231 69.231 4.441 0.000 0.000 0.000 0.000 0.000
294 92.308 61.538 100.000 84.615 11.750 0.000 0.000 0.000 0.000 0.000
295 69.231 76.923 80.769 75.641 3.392 0.000 0.000 0.000 0.000 0.000
296 84.615 53.846 84.615 74.359 10.256 0.000 0.000 0.000 0.000 0.000
297 65.385 76.923 92.308 78.205 7.798 0.000 0.000 0.000 0.000 0.000
298 80.769 88.462 100.000 89.744 5.588 0.000 0.000 0.000 0.000 0.000
299 84.615 76.923 88.462 83.333 3.392 0.000 0.000 0.000 0.000 0.000
300 76.923 69.231 73.077 73.077 2.221 0.000 0.000 0.000 0.000 0.000
301 84.615 57.692 76.923 73.077 8.006 0.000 0.000 0.000 0.000 0.000
302 65.385 61.538 65.385 64.103 1.282 0.000 0.000 0.000 0.000 0.000
303 76.923 65.385 84.615 75.641 5.588 0.000 0.000 0.000 0.000 0.000
304 80.769 65.385 84.615 76.923 5.875 0.000 0.000 0.000 0.000 0.000
305 88.462 53.846 69.231 70.513 10.013 0.000 0.000 0.000 0.000 0.000
306 80.769 73.077 92.308 82.051 5.588 0.000 0.000 0.000 0.000 0.000
307 92.308 76.923 92.308 87.179 5.128 0.000 0.000 0.000 0.000 0.000
308 50.000 73.077 84.615 69.231 10.176 0.000 0.000 0.000 0.000 0.000
309 69.231 76.923 69.231 71.795 2.564 0.000 0.000 0.000 0.000 0.000
310 84.615 92.308 84.615 87.179 2.564 0.000 0.000 0.000 0.000 0.000
311 69.231 84.615 80.769 78.205 4.623 0.000 0.000 0.000 0.000 0.000
312 73.077 61.538 61.538 65.385 3.846 0.000 0.000 0.000 0.000 0.000
313 92.308 84.615 80.769 85.897 3.392 0.000 0.000 0.000 0.000 0.000
314 92.308 57.692 69.231 73.077 10.176 0.000 0.000 0.000 0.000 0.000
315 73.077 50.000 73.077 65.385 7.692 0.000 0.000 0.000 0.000 0.000
316 84.615 53.846 65.385 67.949 8.974 0.000 0.000 0.000 0.000 0.000
317 50.000 76.923 76.923 67.949 8.974 0.000 0.000 0.000 0.000 0.000
318 50.000 65.385 65.385 60.256 5.128 0.000 0.000 0.000 0.000 0.000
319 57.692 69.231 69.231 65.385 3.846 0.000 0.000 0.000 0.000 0.000
320 84.615 92.308 84.615 87.179 2.564 0.000 0.000 0.000 0.000 0.000
321 57.692 84.615 73.077 71.795 7.798 0.000 0.000 0.000 0.000 0.000
322 65.385 73.077 92.308 76.923 8.006 0.000 0.000 0.000 0.000 0.000
323 61.538 53.846 84.615 66.667 9.245 0.000 0.000 0.000 0.000 0.000
324 61.538 76.923 73.077 70.513 4.623 0.000 0.000 0.000 0.000 0.000
325 69.231 73.077 61.538 67.949 3.392 0.000 0.000 0.000 0.000 0.000
326 76.923 65.385 92.308 78.205 7.798 0.000 0.000 0.000 0.000 0.000
327 73.077 76.923 76.923 75.641 1.282 0.000 0.000 0.000 0.000 0.000
328 61.538 69.231 65.385 65.385 2.221 0.000 0.000 0.000 0.000 0.000
