#batch avg_duration max_duration contacts_count
0 #TOTAL_CONTACTS 6837 for 1000 frames
1 #TOTAL_CONTACTS 7656 for 1000 frames
2 #TOTAL_CONTACTS 6773 for 1000 frames
3 #TOTAL_CONTACTS 6311 for 1000 frames
4 #TOTAL_CONTACTS 6795 for 1000 frames
5 #TOTAL_CONTACTS 5279 for 1000 frames
6 #TOTAL_CONTACTS 7275 for 1000 frames
7 #TOTAL_CONTACTS 7510 for 1000 frames
8 #TOTAL_CONTACTS 7714 for 1000 frames
9 #TOTAL_CONTACTS 7694 for 1000 frames
10 #TOTAL_CONTACTS 6816 for 1000 frames
11 #TOTAL_CONTACTS 7262 for 1000 frames
12 #TOTAL_CONTACTS 5293 for 1000 frames
13 #TOTAL_CONTACTS 6207 for 1000 frames
14 #TOTAL_CONTACTS 5934 for 1000 frames
15 #TOTAL_CONTACTS 6114 for 1000 frames
16 #TOTAL_CONTACTS 5777 for 1000 frames
17 #TOTAL_CONTACTS 6776 for 1000 frames
18 #TOTAL_CONTACTS 6103 for 1000 frames
19 #TOTAL_CONTACTS 6173 for 1000 frames
20 #TOTAL_CONTACTS 6762 for 1000 frames
21 #TOTAL_CONTACTS 7784 for 1000 frames
22 #TOTAL_CONTACTS 5971 for 1000 frames
23 #TOTAL_CONTACTS 6086 for 1000 frames
24 #TOTAL_CONTACTS 6152 for 1000 frames
25 #TOTAL_CONTACTS 5477 for 1000 frames
26 #TOTAL_CONTACTS 7198 for 1000 frames
27 #TOTAL_CONTACTS 7641 for 1000 frames
28 #TOTAL_CONTACTS 5837 for 1000 frames
29 #TOTAL_CONTACTS 6699 for 1000 frames
30 #TOTAL_CONTACTS 6728 for 1000 frames
31 #TOTAL_CONTACTS 7430 for 1000 frames
32 #TOTAL_CONTACTS 6312 for 1000 frames
33 #TOTAL_CONTACTS 5330 for 1000 frames
34 #TOTAL_CONTACTS 5023 for 1000 frames
35 #TOTAL_CONTACTS 5026 for 1000 frames
36 #TOTAL_CONTACTS 4702 for 1000 frames
37 #TOTAL_CONTACTS 4592 for 1000 frames
38 #TOTAL_CONTACTS 5246 for 1000 frames
39 #TOTAL_CONTACTS 4523 for 1000 frames
40 #TOTAL_CONTACTS 5875 for 1000 frames
41 #TOTAL_CONTACTS 4563 for 1000 frames
42 #TOTAL_CONTACTS 6817 for 1000 frames
43 #TOTAL_CONTACTS 7458 for 1000 frames
44 #TOTAL_CONTACTS 9478 for 1000 frames
45 #TOTAL_CONTACTS 9105 for 1000 frames
46 #TOTAL_CONTACTS 7699 for 1000 frames
47 #TOTAL_CONTACTS 7929 for 1000 frames
48 #TOTAL_CONTACTS 7650 for 1000 frames
49 #TOTAL_CONTACTS 7959 for 1000 frames
50 #TOTAL_CONTACTS 7298 for 1000 frames
51 #TOTAL_CONTACTS 9271 for 1000 frames
52 #TOTAL_CONTACTS 6654 for 1000 frames
53 #TOTAL_CONTACTS 5732 for 1000 frames
54 #TOTAL_CONTACTS 5801 for 1000 frames
55 #TOTAL_CONTACTS 6689 for 1000 frames
56 #TOTAL_CONTACTS 7404 for 1000 frames
57 #TOTAL_CONTACTS 7817 for 1000 frames
58 #TOTAL_CONTACTS 7105 for 1000 frames
59 #TOTAL_CONTACTS 6042 for 1000 frames
60 #TOTAL_CONTACTS 693 for 100 frames
