x	PMF_mean	std_dev	std_error
0.500000	4.572774	0.772846	0.446203
1.500000	4.433523	0.840565	0.485301
2.500000	3.972942	0.896281	0.517468
3.500000	3.129029	0.827033	0.477488
4.500000	2.131799	0.688682	0.397610
5.500000	0.836374	0.566767	0.327223
6.500000	-0.577706	0.606066	0.349912
7.500000	-2.036487	0.580189	0.334972
8.500000	-3.308143	0.557065	0.321622
9.500000	-4.370276	0.574087	0.331449
10.500000	-5.150490	0.611822	0.353236
11.500000	-5.631664	0.641197	0.370195
12.500000	-5.810854	0.662202	0.382323
13.500000	-5.656069	0.688773	0.397663
14.500000	-5.177133	0.694995	0.401255
15.500000	-4.423229	0.649677	0.375091
16.500000	-3.444004	0.555749	0.320862
17.500000	-2.261068	0.468030	0.270217
18.500000	-1.001964	0.353299	0.203977
19.500000	0.374896	0.275652	0.159148
20.500000	1.613277	0.317563	0.183345
21.500000	2.355884	0.416891	0.240692
22.500000	2.453143	0.518275	0.299226
23.500000	2.141723	0.419043	0.241934
24.500000	1.632771	0.276274	0.159507
25.500000	1.164437	0.325123	0.187710
26.500000	0.629250	0.459467	0.265273
27.500000	0.246984	0.524827	0.303009
28.500000	-0.014855	0.447032	0.258094
29.500000	-0.147747	0.423906	0.244742
30.500000	-0.177887	0.356126	0.205609
31.500000	-0.206642	0.367538	0.212198
32.500000	-0.242730	0.358384	0.206913
33.500000	-0.189852	0.350044	0.202098
34.500000	-0.183534	0.204083	0.117828
35.500000	-0.130113	0.173639	0.100251
36.500000	-0.117032	0.102358	0.059096
37.500000	-0.083478	0.067048	0.038710
38.500000	-0.024095	0.041714	0.024084
39.500000	-0.053037	0.056630	0.032695
40.500000	-0.039828	0.064753	0.037385
41.500000	-0.064983	0.132203	0.076328
42.500000	-0.047253	0.072474	0.041843
43.500000	-0.025507	0.080259	0.046337
44.500000	0.033178	0.059167	0.034160
45.500000	0.032971	0.028659	0.016546
46.500000	0.047262	0.075365	0.043512
47.500000	0.074632	0.110270	0.063665
48.500000	0.024358	0.100681	0.058128
49.500000	-0.034830	0.108163	0.062448
50.500000	-0.025249	0.055192	0.031865
