x	PMF_mean	std_dev	std_error
0.500000	13.000320	0.053449	0.030859
1.500000	13.000320	0.053449	0.030859
2.500000	13.000320	0.053449	0.030859
3.500000	13.000320	0.053449	0.030859
4.500000	13.000320	0.053449	0.030859
5.500000	13.000320	0.053449	0.030859
6.500000	13.000320	0.053449	0.030859
7.500000	13.000320	0.053449	0.030859
8.500000	13.000320	0.053449	0.030859
9.500000	13.000320	0.053449	0.030859
10.500000	13.000320	0.053449	0.030859
11.500000	13.000320	0.053449	0.030859
12.500000	13.000320	0.053449	0.030859
13.500000	13.000320	0.053449	0.030859
14.500000	13.000320	0.053449	0.030859
15.500000	12.993682	0.063937	0.036914
16.500000	12.943775	0.087098	0.050286
17.500000	12.662451	0.066798	0.038566
18.500000	12.106651	0.459859	0.265500
19.500000	10.764904	0.620860	0.358454
20.500000	9.261497	0.650061	0.375313
21.500000	7.213810	0.560504	0.323607
22.500000	5.359808	0.416068	0.240217
23.500000	3.661388	0.307964	0.177803
24.500000	2.321679	0.291955	0.168560
25.500000	1.261719	0.224896	0.129844
26.500000	0.414893	0.190200	0.109812
27.500000	-0.086616	0.156967	0.090625
28.500000	-0.402122	0.153183	0.088440
29.500000	-0.585184	0.138486	0.079955
30.500000	-0.704610	0.094840	0.054756
31.500000	-0.726873	0.067358	0.038889
32.500000	-0.696855	0.065200	0.037644
33.500000	-0.630235	0.047300	0.027309
34.500000	-0.552887	0.054885	0.031688
35.500000	-0.479414	0.034630	0.019994
36.500000	-0.376667	0.044005	0.025406
37.500000	-0.294253	0.031331	0.018089
38.500000	-0.235891	0.035947	0.020754
39.500000	-0.140603	0.060968	0.035200
40.500000	-0.130898	0.083926	0.048455
41.500000	-0.043256	0.080342	0.046385
42.500000	0.003435	0.052740	0.030449
43.500000	0.056759	0.018309	0.010571
44.500000	0.052003	0.035663	0.020590
45.500000	0.053074	0.034218	0.019756
46.500000	0.032824	0.038545	0.022254
47.500000	-0.001432	0.059801	0.034526
48.500000	-0.013845	0.091741	0.052967
49.500000	-0.008664	0.124822	0.072066
50.500000	-0.005180	0.141359	0.081614
