x	PMF_mean	std_dev	std_error
0.500000	0.248113	0.126734	0.073170
1.500000	0.082578	0.211519	0.122121
2.500000	-0.286193	0.312976	0.180697
3.500000	-0.960063	0.359876	0.207774
4.500000	-1.845185	0.372708	0.215183
5.500000	-2.914174	0.381067	0.220009
6.500000	-4.070750	0.414685	0.239418
7.500000	-5.213202	0.417074	0.240798
8.500000	-6.252223	0.407347	0.235182
9.500000	-7.079158	0.397502	0.229498
10.500000	-7.653521	0.389420	0.224832
11.500000	-7.950304	0.369847	0.213531
12.500000	-7.959021	0.368892	0.212980
13.500000	-7.696685	0.364507	0.210448
14.500000	-7.139143	0.364395	0.210384
15.500000	-6.297759	0.377311	0.217841
16.500000	-5.201439	0.391155	0.225833
17.500000	-3.851398	0.418271	0.241489
18.500000	-2.315683	0.457041	0.263873
19.500000	-0.665130	0.575548	0.332293
20.500000	0.895739	0.721708	0.416679
21.500000	2.161163	0.838985	0.484388
22.500000	2.910255	0.823793	0.475617
23.500000	2.849224	0.474427	0.273910
24.500000	2.397068	0.418059	0.241367
25.500000	1.908858	0.326601	0.188563
26.500000	1.422284	0.357567	0.206442
27.500000	1.021556	0.366258	0.211459
28.500000	0.735200	0.367756	0.212324
29.500000	0.566811	0.434934	0.251109
30.500000	0.438317	0.461854	0.266651
31.500000	0.379753	0.384658	0.222082
32.500000	0.265805	0.407318	0.235165
33.500000	0.234647	0.452911	0.261488
34.500000	0.212366	0.414987	0.239593
35.500000	0.190321	0.432364	0.249626
36.500000	0.148056	0.345520	0.199486
37.500000	0.154649	0.278307	0.160681
38.500000	0.130425	0.215489	0.124413
39.500000	0.110412	0.166023	0.095854
40.500000	0.014780	0.114298	0.065990
41.500000	0.010230	0.050313	0.029048
42.500000	0.049228	0.058211	0.033608
43.500000	0.042165	0.082248	0.047486
44.500000	0.058076	0.097009	0.056008
45.500000	0.020779	0.070318	0.040598
46.500000	-0.060925	0.084204	0.048615
47.500000	-0.024825	0.024867	0.014357
48.500000	-0.048621	0.117056	0.067582
49.500000	-0.060887	0.036513	0.021081
50.500000	-0.118153	0.035101	0.020266
