x	PMF_mean	std_dev	std_error
0.500000	-13.300787	0.463907	0.267837
1.500000	-13.256019	0.447545	0.258390
2.500000	-13.132342	0.473267	0.273241
3.500000	-12.952024	0.463746	0.267744
4.500000	-12.764287	0.460475	0.265856
5.500000	-12.622799	0.487191	0.281280
6.500000	-12.609113	0.485483	0.280294
7.500000	-12.705852	0.447748	0.258507
8.500000	-12.904365	0.452401	0.261194
9.500000	-13.099187	0.443019	0.255777
10.500000	-13.268593	0.425692	0.245773
11.500000	-13.244172	0.442404	0.255422
12.500000	-13.006000	0.461659	0.266539
13.500000	-12.482697	0.434931	0.251108
14.500000	-11.625647	0.377263	0.217813
15.500000	-10.447212	0.355143	0.205042
16.500000	-8.985213	0.315211	0.181987
17.500000	-7.379946	0.268318	0.154913
18.500000	-5.458243	0.259036	0.149555
19.500000	-3.581287	0.325783	0.188091
20.500000	-1.828349	0.460987	0.266151
21.500000	-0.270744	0.506762	0.292579
22.500000	0.510644	0.513069	0.296221
23.500000	0.441923	0.054712	0.031588
24.500000	0.368565	0.363411	0.209816
25.500000	0.393257	0.064329	0.037141
26.500000	0.082838	0.169003	0.097574
27.500000	0.079068	0.179483	0.103625
28.500000	0.135001	0.103778	0.059916
29.500000	-0.008849	0.211322	0.122007
30.500000	0.110478	0.373988	0.215922
31.500000	0.226122	0.167953	0.096968
32.500000	0.092497	0.296605	0.171245
33.500000	0.235730	0.283047	0.163417
34.500000	0.270532	0.436223	0.251854
35.500000	0.136030	0.315214	0.181989
36.500000	0.035653	0.305359	0.176299
37.500000	0.151752	0.562525	0.324774
38.500000	0.019479	0.048298	0.027885
39.500000	0.078323	0.042735	0.024673
40.500000	0.071201	0.080136	0.046266
41.500000	-0.182959	0.295416	0.170558
42.500000	-0.109348	0.276534	0.159657
43.500000	0.037327	0.204255	0.117927
44.500000	0.012654	0.127877	0.073830
45.500000	-0.119928	0.097457	0.056267
46.500000	0.090306	0.248822	0.143658
47.500000	0.105397	0.160651	0.092752
48.500000	0.030256	0.327358	0.189000
49.500000	0.065094	0.139891	0.080766
50.500000	0.270128	0.040809	0.023561
