x	PMF_mean	std_dev	std_error
0.500000	12.851893	0.374912	0.216456
1.500000	12.851893	0.374912	0.216456
2.500000	12.851893	0.374912	0.216456
3.500000	12.844571	0.386134	0.222935
4.500000	12.811839	0.396101	0.228689
5.500000	12.689152	0.574213	0.331522
6.500000	11.824699	0.721392	0.416496
7.500000	9.327447	0.791621	0.457043
8.500000	6.768920	0.864955	0.499382
9.500000	4.485758	0.910078	0.525434
10.500000	2.663599	1.057280	0.610421
11.500000	1.299194	1.240905	0.716437
12.500000	0.276823	1.296114	0.748311
13.500000	-0.435137	1.290887	0.745294
14.500000	-0.759485	1.292324	0.746124
15.500000	-0.763930	1.256156	0.725242
16.500000	-0.444240	1.140683	0.658574
17.500000	0.222718	1.031992	0.595821
18.500000	1.146056	0.811979	0.468796
19.500000	2.262086	0.760790	0.439242
20.500000	3.267877	0.588978	0.340046
21.500000	3.977931	0.684942	0.395451
22.500000	4.397136	0.823129	0.475234
23.500000	4.569836	0.802168	0.463132
24.500000	4.450915	0.571734	0.330091
25.500000	4.122219	0.469107	0.270839
26.500000	3.649697	0.336528	0.194294
27.500000	3.106821	0.246521	0.142329
28.500000	2.592865	0.217036	0.125306
29.500000	2.115328	0.260039	0.150133
30.500000	1.665652	0.183475	0.105929
31.500000	1.342474	0.143046	0.082587
32.500000	1.057102	0.148704	0.085854
33.500000	0.885729	0.104561	0.060368
34.500000	0.693944	0.175451	0.101297
35.500000	0.579120	0.117661	0.067932
36.500000	0.411855	0.103242	0.059607
37.500000	0.303422	0.098493	0.056865
38.500000	0.187151	0.112450	0.064923
39.500000	0.131220	0.077564	0.044782
40.500000	0.071529	0.106730	0.061621
41.500000	0.010854	0.118893	0.068643
42.500000	-0.007542	0.010926	0.006308
43.500000	-0.074121	0.054395	0.031405
44.500000	-0.053701	0.033563	0.019377
45.500000	0.000179	0.029280	0.016905
46.500000	0.014400	0.025193	0.014545
47.500000	0.023295	0.033552	0.019371
48.500000	0.018691	0.032230	0.018608
49.500000	-0.003585	0.043424	0.025071
50.500000	0.043850	0.093200	0.053809
