-68.5 7.169907e-07
-67.5 1.037404e-05
-66.5 3.839044e-05
-65.5 9.199040e-05
-64.5 4.022149e-04
-63.5 9.422809e-04
-62.5 1.993861e-03
-61.5 3.162847e-03
-60.5 3.751090e-03
-59.5 4.465845e-03
-58.5 4.647633e-03
-57.5 4.881099e-03
-56.5 4.894420e-03
-55.5 5.026946e-03
-54.5 5.110189e-03
-53.5 5.181794e-03
-52.5 4.961741e-03
-51.5 4.609853e-03
-50.5 4.489853e-03
-49.5 4.444743e-03
-48.5 4.096511e-03
-47.5 4.689388e-03
-46.5 4.499462e-03
-45.5 4.383667e-03
-44.5 4.701137e-03
-43.5 4.584736e-03
-42.5 4.262874e-03
-41.5 4.203278e-03
-40.5 3.825878e-03
-39.5 3.922194e-03
-38.5 3.648591e-03
-37.5 3.926598e-03
-36.5 4.201584e-03
-35.5 4.153104e-03
-34.5 4.624930e-03
-33.5 4.582270e-03
-32.5 4.614894e-03
-31.5 4.676630e-03
-30.5 4.994915e-03
-29.5 5.068022e-03
-28.5 4.727666e-03
-27.5 4.386858e-03
-26.5 3.550663e-03
-25.5 3.226525e-03
-24.5 2.548429e-03
-23.5 1.843938e-03
-22.5 1.289222e-03
-21.5 1.058218e-03
-20.5 1.371614e-03
-19.5 2.155285e-03
-18.5 3.280569e-03
-17.5 5.031866e-03
-16.5 8.291062e-03
-15.5 1.438158e-02
-14.5 2.208045e-02
-13.5 2.930282e-02
-12.5 3.275197e-02
-11.5 3.107923e-02
-10.5 2.729421e-02
 -9.5 2.148136e-02
 -8.5 1.598946e-02
 -7.5 1.129107e-02
 -6.5 6.955769e-03
 -5.5 3.873965e-03
 -4.5 2.304138e-03
 -3.5 1.116763e-03
 -2.5 6.852876e-04
 -1.5 5.000341e-04
 -0.5 3.733973e-04
  0.5 4.095871e-04
  1.5 4.407576e-04
  2.5 5.387306e-04
  3.5 8.695394e-04
  4.5 1.528989e-03
  5.5 3.077484e-03
  6.5 5.889351e-03
  7.5 1.002191e-02
  8.5 1.591642e-02
  9.5 2.207989e-02
 10.5 2.964330e-02
 11.5 3.622195e-02
 12.5 4.014091e-02
 13.5 4.104659e-02
 14.5 3.834546e-02
 15.5 3.152680e-02
 16.5 2.240543e-02
 17.5 1.412703e-02
 18.5 8.336788e-03
 19.5 4.839866e-03
 20.5 4.071060e-03
 21.5 3.782744e-03
 22.5 3.674098e-03
 23.5 3.504030e-03
 24.5 3.696038e-03
 25.5 4.020356e-03
 26.5 4.672202e-03
 27.5 4.906674e-03
 28.5 5.828881e-03
 29.5 5.739204e-03
 30.5 5.741808e-03
 31.5 5.957346e-03
 32.5 6.160458e-03
 33.5 5.667486e-03
 34.5 5.249042e-03
 35.5 4.794857e-03
 36.5 4.753545e-03
 37.5 4.846370e-03
 38.5 4.854180e-03
 39.5 4.886403e-03
 40.5 5.216444e-03
 41.5 4.806438e-03
 42.5 4.980095e-03
 43.5 5.118740e-03
 44.5 5.270871e-03
 45.5 5.496031e-03
 46.5 5.961449e-03
 47.5 6.317581e-03
 48.5 6.685352e-03
 49.5 6.549892e-03
 50.5 6.627426e-03
 51.5 6.867434e-03
 52.5 6.995338e-03
 53.5 6.845188e-03
 54.5 6.243109e-03
 55.5 6.210676e-03
 56.5 6.383893e-03
 57.5 6.397322e-03
 58.5 6.798093e-03
 59.5 6.547361e-03
 60.5 6.410387e-03
 61.5 6.369382e-03
 62.5 6.197751e-03
 63.5 5.824481e-03
 64.5 5.027936e-03
 65.5 3.728200e-03
 66.5 2.585983e-03
 67.5 1.426792e-03
 68.5 5.464631e-04
 69.5 2.609890e-04
 70.5 6.082891e-05
 71.5 2.810402e-05
 72.5 7.866827e-06
 73.5 5.723441e-07
