x	PMF_mean	std_dev	std_error
0.500000	-20.280277	3.205836	1.850890
1.500000	-20.160975	3.206328	1.851174
2.500000	-19.916104	3.205751	1.850841
3.500000	-19.575541	3.202317	1.848858
4.500000	-19.155488	3.204930	1.850367
5.500000	-18.731922	3.202563	1.849001
6.500000	-18.361186	3.198237	1.846503
7.500000	-18.089403	3.183309	1.837884
8.500000	-17.921487	3.167832	1.828949
9.500000	-17.784988	3.172512	1.831651
10.500000	-17.597352	3.186828	1.839916
11.500000	-17.261506	3.215550	1.856499
12.500000	-16.710239	3.230409	1.865077
13.500000	-15.861003	3.243585	1.872685
14.500000	-14.692869	3.260787	1.882616
15.500000	-13.198268	3.284890	1.896532
16.500000	-11.388916	3.305389	1.908367
17.500000	-9.295706	3.299212	1.904801
18.500000	-6.988212	3.306894	1.909236
19.500000	-4.647110	3.243624	1.872707
20.500000	-2.422223	3.320493	1.917088
21.500000	-0.572079	3.225063	1.861991
22.500000	0.808982	2.853943	1.647725
23.500000	0.808982	2.853943	1.647725
24.500000	1.009308	1.748173	1.009308
25.500000	0.450892	0.780968	0.450892
26.500000	0.215289	0.372892	0.215289
27.500000	0.031493	0.054548	0.031493
28.500000	0.031493	0.054548	0.031493
29.500000	0.031493	0.054548	0.031493
30.500000	0.031493	0.054548	0.031493
31.500000	-0.119222	0.206499	0.119222
32.500000	-0.047240	0.081822	0.047240
33.500000	-0.562855	0.855102	0.493693
34.500000	-0.047240	0.081822	0.047240
35.500000	-0.564953	0.858724	0.495784
36.500000	-0.486220	0.925187	0.534157
37.500000	-0.486220	0.925187	0.534157
38.500000	-0.399339	1.014876	0.585939
39.500000	-0.399339	1.014876	0.585939
40.500000	0.031493	0.054548	0.031493
41.500000	0.031493	0.054548	0.031493
42.500000	0.031493	0.054548	0.031493
43.500000	0.031493	0.054548	0.031493
44.500000	0.031493	0.054548	0.031493
45.500000	0.031493	0.054548	0.031493
46.500000	-0.047240	0.081822	0.047240
47.500000	-0.047240	0.081822	0.047240
48.500000	-0.047240	0.081822	0.047240
49.500000	-0.047240	0.081822	0.047240
50.500000	-0.564953	0.858724	0.495784
51.500000	-0.636936	0.813360	0.469594
52.500000	-0.703235	0.786890	0.454311
53.500000	-0.636936	0.813360	0.469594
54.500000	-0.636936	0.813360	0.469594
55.500000	-0.636936	0.813360	0.469594
56.500000	-0.564953	0.858724	0.495784
57.500000	-0.703235	0.786890	0.454311
58.500000	-0.764682	0.776843	0.448511
59.500000	-0.821940	0.780536	0.450643
60.500000	-0.875543	0.795266	0.459147
61.500000	-0.875543	0.795266	0.459147
62.500000	-0.764682	0.776843	0.448511
63.500000	-0.821940	0.780536	0.450643
64.500000	-0.764682	0.776843	0.448511
65.500000	-0.703235	0.786890	0.454311
66.500000	-0.564953	0.858724	0.495784
67.500000	0.031493	0.054548	0.031493
68.500000	0.324859	0.562671	0.324859
69.500000	0.450892	0.780968	0.450892
70.500000	0.779491	1.350119	0.779491
71.500000	1.326696	2.297905	1.326696
72.500000	1.842893	3.191984	1.842893
73.500000	1.842893	3.191984	1.842893
74.500000	1.842893	3.191984	1.842893
75.500000	1.842893	3.191984	1.842893
