x	PMF_mean	std_dev	std_error
0.500000	-9.231326	1.374007	0.793283
1.500000	-9.406315	1.310937	0.756870
2.500000	-9.788588	1.271867	0.734313
3.500000	-10.413268	1.199668	0.692629
4.500000	-11.400404	1.108094	0.639758
5.500000	-12.626795	1.045986	0.603900
6.500000	-13.917309	1.031449	0.595508
7.500000	-15.115088	1.031124	0.595319
8.500000	-16.140788	1.061787	0.613023
9.500000	-16.937353	1.098464	0.634198
10.500000	-17.485618	1.119102	0.646114
11.500000	-17.763338	1.130568	0.652733
12.500000	-17.751720	1.139633	0.657968
13.500000	-17.438467	1.151116	0.664597
14.500000	-16.811295	1.157995	0.668569
15.500000	-15.865584	1.155754	0.667275
16.500000	-14.625231	1.133926	0.654673
17.500000	-13.131256	1.095384	0.632420
18.500000	-11.412137	1.018120	0.587812
19.500000	-9.526155	0.944175	0.545119
20.500000	-7.634395	0.792673	0.457650
21.500000	-5.814134	0.619215	0.357504
22.500000	-4.288349	0.388497	0.224299
23.500000	-3.097441	0.462568	0.267064
24.500000	-2.333052	0.652917	0.376962
25.500000	-1.723190	0.741343	0.428015
26.500000	-1.131541	0.683860	0.394826
27.500000	-0.532822	0.601836	0.347470
28.500000	-0.286461	0.460728	0.266001
29.500000	-0.072722	0.339199	0.195837
30.500000	0.139680	0.525518	0.303408
31.500000	0.304335	0.519401	0.299876
32.500000	0.304335	0.519401	0.299876
33.500000	0.327548	0.396921	0.229162
34.500000	0.423467	0.674306	0.389311
35.500000	0.467449	0.685377	0.395702
36.500000	0.348317	0.548224	0.316517
37.500000	0.304335	0.519401	0.299876
38.500000	0.265024	0.310223	0.179107
39.500000	0.242703	0.217338	0.125480
40.500000	-0.030926	0.145718	0.084130
41.500000	0.007085	0.210848	0.121733
42.500000	-0.068901	0.308484	0.178103
43.500000	0.039537	0.155038	0.089511
44.500000	0.003171	0.132743	0.076639
45.500000	0.011765	0.297071	0.171514
46.500000	-0.097339	0.202878	0.117132
47.500000	-0.018600	0.112575	0.064995
48.500000	0.074184	0.273226	0.157747
49.500000	0.080026	0.541646	0.312719
50.500000	0.166972	0.773378	0.446510
51.500000	0.106636	0.830971	0.479761
52.500000	0.277683	1.047984	0.605054
53.500000	0.387838	1.393893	0.804765
54.500000	0.444131	1.334182	0.770290
55.500000	0.387838	1.393893	0.804765
56.500000	0.302896	1.471612	0.849635
57.500000	0.105450	1.206058	0.696318
58.500000	-0.293441	0.960519	0.554556
59.500000	-0.526592	0.869588	0.502057
60.500000	-0.619376	0.725932	0.419117
61.500000	-0.686535	0.786368	0.454010
62.500000	-0.631615	0.789661	0.455911
63.500000	-0.408923	0.872696	0.503851
64.500000	0.003704	0.848375	0.489809
65.500000	0.809667	0.954048	0.550820
66.500000	1.719415	0.734960	0.424329
67.500000	2.611294	0.618208	0.356923
68.500000	3.782523	0.858488	0.495648
69.500000	4.072089	0.667203	0.385210
70.500000	4.344963	1.110280	0.641021
71.500000	4.344963	1.110280	0.641021
72.500000	4.344963	1.110280	0.641021
