x	PMF_mean	std_dev	std_error
0.500000	17.503868	0.058025	0.033501
1.500000	17.503868	0.058025	0.033501
2.500000	17.503868	0.058025	0.033501
3.500000	17.503868	0.058025	0.033501
4.500000	17.503868	0.058025	0.033501
5.500000	17.503868	0.058025	0.033501
6.500000	17.503868	0.058025	0.033501
7.500000	17.503868	0.058025	0.033501
8.500000	17.503868	0.058025	0.033501
9.500000	17.503868	0.058025	0.033501
10.500000	17.503868	0.058025	0.033501
11.500000	17.503868	0.058025	0.033501
12.500000	16.680876	0.723711	0.417835
13.500000	15.045794	0.398648	0.230159
14.500000	13.164011	0.900756	0.520052
15.500000	11.674540	1.014067	0.585472
16.500000	10.338271	0.952154	0.549727
17.500000	9.229058	0.919471	0.530857
18.500000	8.342048	0.793357	0.458045
19.500000	7.502108	0.625796	0.361304
20.500000	6.423852	0.420936	0.243028
21.500000	5.108489	0.284493	0.164252
22.500000	3.669423	0.191539	0.110585
23.500000	2.389362	0.135633	0.078308
24.500000	1.325491	0.100698	0.058138
25.500000	0.515390	0.068835	0.039742
26.500000	-0.069226	0.057239	0.033047
27.500000	-0.423566	0.050303	0.029043
28.500000	-0.584718	0.047453	0.027397
29.500000	-0.627428	0.051767	0.029888
30.500000	-0.597780	0.047534	0.027444
31.500000	-0.508990	0.065063	0.037564
32.500000	-0.417645	0.069129	0.039911
33.500000	-0.340186	0.079116	0.045678
34.500000	-0.276527	0.068708	0.039669
35.500000	-0.225377	0.054200	0.031292
36.500000	-0.178156	0.050801	0.029330
37.500000	-0.143106	0.031743	0.018327
38.500000	-0.098920	0.035590	0.020548
39.500000	-0.053746	0.040645	0.023466
40.500000	-0.038762	0.037023	0.021375
41.500000	-0.010640	0.040400	0.023325
42.500000	-0.004844	0.037027	0.021378
43.500000	0.008873	0.017367	0.010027
44.500000	0.013859	0.015133	0.008737
45.500000	0.011153	0.009272	0.005353
46.500000	0.009297	0.005165	0.002982
47.500000	0.008269	0.031696	0.018300
48.500000	-0.000639	0.053768	0.031043
49.500000	0.003434	0.061120	0.035288
50.500000	0.006948	0.079871	0.046113
51.500000	0.007907	0.090250	0.052106
52.500000	0.015106	0.097696	0.056405
53.500000	0.024261	0.110317	0.063692
54.500000	0.022265	0.130728	0.075476
55.500000	0.019255	0.135871	0.078445
56.500000	0.017568	0.128778	0.074350
57.500000	0.015474	0.114704	0.066225
58.500000	0.026218	0.102275	0.059048
59.500000	0.018536	0.095238	0.054985
60.500000	0.025685	0.093525	0.053997
61.500000	0.021705	0.079149	0.045697
62.500000	0.021795	0.086808	0.050119
63.500000	0.022314	0.062230	0.035928
64.500000	0.053267	0.043307	0.025003
65.500000	0.090252	0.039870	0.023019
66.500000	0.180650	0.027520	0.015889
67.500000	0.389494	0.036738	0.021211
68.500000	0.733791	0.054648	0.031551
69.500000	1.341894	0.084056	0.048529
70.500000	2.236333	0.104119	0.060113
71.500000	3.464661	0.166360	0.096048
72.500000	5.029088	0.290307	0.167609
73.500000	6.906129	0.501677	0.289644
74.500000	9.182117	0.645877	0.372897
75.500000	11.761181	0.558490	0.322444
76.500000	14.374744	0.383743	0.221554
77.500000	16.279799	0.070168	0.040512
78.500000	17.503868	0.058025	0.033501
79.500000	17.503868	0.058025	0.033501
