-73.5 6.676399e-06
-72.5 5.409150e-05
-71.5 2.071402e-04
-70.5 5.544566e-04
-69.5 1.241262e-03
-68.5 2.532922e-03
-67.5 4.600971e-03
-66.5 6.896298e-03
-65.5 8.906375e-03
-64.5 1.058129e-02
-63.5 1.081135e-02
-62.5 1.087331e-02
-61.5 1.042043e-02
-60.5 1.032050e-02
-59.5 1.003126e-02
-58.5 1.044053e-02
-57.5 1.045493e-02
-56.5 1.043845e-02
-55.5 1.054023e-02
-54.5 1.055691e-02
-53.5 1.050430e-02
-52.5 1.060458e-02
-51.5 1.060419e-02
-50.5 1.060164e-02
-49.5 1.065918e-02
-48.5 1.069428e-02
-47.5 1.070931e-02
-46.5 1.045965e-02
-45.5 1.042431e-02
-44.5 1.036218e-02
-43.5 1.024926e-02
-42.5 1.024789e-02
-41.5 1.053811e-02
-40.5 1.034356e-02
-39.5 1.045744e-02
-38.5 1.017457e-02
-37.5 1.050943e-02
-36.5 1.046005e-02
-35.5 1.119143e-02
-34.5 1.144859e-02
-33.5 1.150467e-02
-32.5 1.183751e-02
-31.5 1.275747e-02
-30.5 1.327287e-02
-29.5 1.355295e-02
-28.5 1.405833e-02
-27.5 1.370127e-02
-26.5 1.259682e-02
-25.5 1.051780e-02
-24.5 8.115700e-03
-23.5 5.580109e-03
-22.5 3.662428e-03
-21.5 2.367428e-03
-20.5 1.797440e-03
-19.5 1.371076e-03
-18.5 1.092162e-03
-17.5 8.248277e-04
-16.5 5.522535e-04
-15.5 3.414119e-04
-14.5 2.137267e-04
-13.5 1.231132e-04
-12.5 7.031991e-05
-11.5 2.544396e-05
-10.5 1.426575e-06
 -9.5 0.000000e+00
 -8.5 0.000000e+00
 -7.5 0.000000e+00
 -6.5 0.000000e+00
 -5.5 0.000000e+00
 -4.5 0.000000e+00
 -3.5 0.000000e+00
 -2.5 0.000000e+00
 -1.5 0.000000e+00
 -0.5 0.000000e+00
  0.5 0.000000e+00
  1.5 0.000000e+00
  2.5 0.000000e+00
  3.5 0.000000e+00
  4.5 0.000000e+00
  5.5 0.000000e+00
  6.5 0.000000e+00
  7.5 0.000000e+00
  8.5 0.000000e+00
  9.5 0.000000e+00
 10.5 0.000000e+00
 11.5 0.000000e+00
 12.5 4.206559e-07
 13.5 2.709788e-06
 14.5 1.732084e-05
 15.5 4.421964e-05
 16.5 8.803026e-05
 17.5 1.897646e-04
 18.5 3.175536e-04
 19.5 4.787964e-04
 20.5 8.994875e-04
 21.5 1.563893e-03
 22.5 2.744456e-03
 23.5 4.612000e-03
 24.5 6.605054e-03
 25.5 9.129258e-03
 26.5 1.123851e-02
 27.5 1.290016e-02
 28.5 1.331016e-02
 29.5 1.325509e-02
 30.5 1.270560e-02
 31.5 1.232990e-02
 32.5 1.151455e-02
 33.5 1.110805e-02
 34.5 1.079382e-02
 35.5 1.026859e-02
 36.5 1.014650e-02
 37.5 1.011355e-02
 38.5 1.011014e-02
 39.5 1.054386e-02
 40.5 1.090572e-02
 41.5 1.084214e-02
 42.5 1.084948e-02
 43.5 1.040799e-02
 44.5 1.042138e-02
 45.5 1.016571e-02
 46.5 1.008118e-02
 47.5 1.020418e-02
 48.5 9.868069e-03
 49.5 9.744899e-03
 50.5 1.002844e-02
 51.5 1.003279e-02
 52.5 1.003310e-02
 53.5 9.767572e-03
 54.5 1.007990e-02
 55.5 1.025858e-02
 56.5 1.053590e-02
 57.5 1.062301e-02
 58.5 1.090066e-02
 59.5 1.118127e-02
 60.5 1.123375e-02
 61.5 1.113065e-02
 62.5 1.098723e-02
 63.5 1.110931e-02
 64.5 1.065838e-02
 65.5 1.106270e-02
 66.5 1.098817e-02
 67.5 1.057264e-02
 68.5 9.537766e-03
 69.5 7.277200e-03
 70.5 4.946302e-03
 71.5 2.750278e-03
 72.5 1.244852e-03
 73.5 5.708881e-04
 74.5 1.823182e-04
 75.5 9.353594e-05
 76.5 3.401238e-05
 77.5 4.724474e-06
