 -76.50	0.00000
 -75.50	0.00000
 -74.50	0.00001
 -73.50	0.00002
 -72.50	0.00007
 -71.50	0.00020
 -70.50	0.00061
 -69.50	0.00155
 -68.50	0.00314
 -67.50	0.00556
 -66.50	0.00862
 -65.50	0.01170
 -64.50	0.01414
 -63.50	0.01590
 -62.50	0.01689
 -61.50	0.01741
 -60.50	0.01766
 -59.50	0.01758
 -58.50	0.01767
 -57.50	0.01772
 -56.50	0.01759
 -55.50	0.01761
 -54.50	0.01756
 -53.50	0.01769
 -52.50	0.01771
 -51.50	0.01783
 -50.50	0.01780
 -49.50	0.01768
 -48.50	0.01766
 -47.50	0.01766
 -46.50	0.01770
 -45.50	0.01772
 -44.50	0.01766
 -43.50	0.01765
 -42.50	0.01766
 -41.50	0.01770
 -40.50	0.01785
 -39.50	0.01798
 -38.50	0.01799
 -37.50	0.01789
 -36.50	0.01798
 -35.50	0.01791
 -34.50	0.01793
 -33.50	0.01819
 -32.50	0.01836
 -31.50	0.01838
 -30.50	0.01832
 -29.50	0.01806
 -28.50	0.01759
 -27.50	0.01687
 -26.50	0.01551
 -25.50	0.01366
 -24.50	0.01139
 -23.50	0.00880
 -22.50	0.00664
 -21.50	0.00480
 -20.50	0.00372
 -19.50	0.00351
 -18.50	0.00427
 -17.50	0.00551
 -16.50	0.00647
 -15.50	0.00669
 -14.50	0.00610
 -13.50	0.00488
 -12.50	0.00340
 -11.50	0.00214
 -10.50	0.00116
  -9.50	0.00051
  -8.50	0.00017
  -7.50	0.00005
  -6.50	0.00001
  -5.50	0.00000
  -4.50	0.00000
  -3.50	0.00000
  -2.50	0.00000
  -1.50	0.00000
  -0.50	0.00000
   0.50	0.00000
   1.50	0.00000
   2.50	0.00000
   3.50	0.00000
   4.50	0.00001
   5.50	0.00001
   6.50	0.00003
   7.50	0.00007
   8.50	0.00015
   9.50	0.00035
  10.50	0.00080
  11.50	0.00164
  12.50	0.00284
  13.50	0.00429
  14.50	0.00562
  15.50	0.00636
  16.50	0.00606
  17.50	0.00520
  18.50	0.00412
  19.50	0.00343
  20.50	0.00355
  21.50	0.00453
  22.50	0.00622
  23.50	0.00828
  24.50	0.01063
  25.50	0.01279
  26.50	0.01452
  27.50	0.01611
  28.50	0.01713
  29.50	0.01790
  30.50	0.01847
  31.50	0.01864
  32.50	0.01858
  33.50	0.01857
  34.50	0.01852
  35.50	0.01838
  36.50	0.01843
  37.50	0.01843
  38.50	0.01841
  39.50	0.01858
  40.50	0.01867
  41.50	0.01868
  42.50	0.01859
  43.50	0.01865
  44.50	0.01865
  45.50	0.01874
  46.50	0.01879
  47.50	0.01889
  48.50	0.01891
  49.50	0.01884
  50.50	0.01878
  51.50	0.01863
  52.50	0.01856
  53.50	0.01873
  54.50	0.01890
  55.50	0.01904
  56.50	0.01902
  57.50	0.01890
  58.50	0.01880
  59.50	0.01884
  60.50	0.01878
  61.50	0.01869
  62.50	0.01849
  63.50	0.01823
  64.50	0.01797
  65.50	0.01766
  66.50	0.01701
  67.50	0.01592
  68.50	0.01398
  69.50	0.01105
  70.50	0.00791
  71.50	0.00505
  72.50	0.00278
  73.50	0.00134
  74.50	0.00055
  75.50	0.00020
  76.50	0.00007
  77.50	0.00003
  78.50	0.00001
  79.50	0.00000
  80.50	0.00000
