           z         mean           se
  -27.500000     0.000001     0.000001
  -26.500000     0.000001     0.000001
  -25.500000     0.000004     0.000004
  -24.500000     0.000011     0.000004
  -23.500000     0.000029     0.000007
  -22.500000     0.000076     0.000012
  -21.500000     0.000210     0.000032
  -20.500000     0.000550     0.000078
  -19.500000     0.001289     0.000139
  -18.500000     0.002884     0.000293
  -17.500000     0.006789     0.000523
  -16.500000     0.013643     0.000934
  -15.500000     0.024636     0.001543
  -14.500000     0.039429     0.002007
  -13.500000     0.055403     0.002448
  -12.500000     0.067488     0.003123
  -11.500000     0.071980     0.003583
  -10.500000     0.066072     0.003459
   -9.500000     0.053256     0.002988
   -8.500000     0.037552     0.002409
   -7.500000     0.023454     0.001805
   -6.500000     0.013373     0.001302
   -5.500000     0.007144     0.000790
   -4.500000     0.003973     0.000522
   -3.500000     0.002402     0.000338
   -2.500000     0.001489     0.000192
   -1.500000     0.000938     0.000115
   -0.500000     0.000677     0.000086
    0.500000     0.000740     0.000073
    1.500000     0.000983     0.000082
    2.500000     0.001525     0.000080
    3.500000     0.002407     0.000139
    4.500000     0.004078     0.000377
    5.500000     0.007164     0.000572
    6.500000     0.012984     0.000861
    7.500000     0.022412     0.001381
    8.500000     0.035870     0.002198
    9.500000     0.052139     0.002769
   10.500000     0.067149     0.003368
   11.500000     0.074384     0.003937
   12.500000     0.070689     0.003760
   13.500000     0.058718     0.003200
   14.500000     0.042103     0.002505
   15.500000     0.025744     0.001662
   16.500000     0.014084     0.000984
   17.500000     0.006894     0.000515
   18.500000     0.003051     0.000274
   19.500000     0.001301     0.000162
   20.500000     0.000528     0.000085
   21.500000     0.000188     0.000037
   22.500000     0.000071     0.000020
   23.500000     0.000026     0.000010
   24.500000     0.000011     0.000007
   25.500000     0.000004     0.000003
