           z         mean           se
  -74.500000     0.000004     0.000002
  -73.500000     0.000018     0.000009
  -72.500000     0.000054     0.000022
  -71.500000     0.000213     0.000068
  -70.500000     0.000505     0.000104
  -69.500000     0.001182     0.000156
  -68.500000     0.002607     0.000214
  -67.500000     0.004496     0.000199
  -66.500000     0.006721     0.000190
  -65.500000     0.008950     0.000209
  -64.500000     0.010104     0.000255
  -63.500000     0.011046     0.000264
  -62.500000     0.011296     0.000293
  -61.500000     0.011285     0.000289
  -60.500000     0.011583     0.000400
  -59.500000     0.011668     0.000376
  -58.500000     0.011488     0.000345
  -57.500000     0.011536     0.000325
  -56.500000     0.011771     0.000360
  -55.500000     0.011893     0.000307
  -54.500000     0.011803     0.000455
  -53.500000     0.011704     0.000340
  -52.500000     0.011867     0.000513
  -51.500000     0.011761     0.000405
  -50.500000     0.012016     0.000556
  -49.500000     0.011777     0.000394
  -48.500000     0.011614     0.000468
  -47.500000     0.011630     0.000382
  -46.500000     0.011248     0.000481
  -45.500000     0.011656     0.000334
  -44.500000     0.011542     0.000376
  -43.500000     0.011475     0.000382
  -42.500000     0.011724     0.000371
  -41.500000     0.011652     0.000361
  -40.500000     0.011810     0.000301
  -39.500000     0.011731     0.000281
  -38.500000     0.011390     0.000427
  -37.500000     0.011956     0.000421
  -36.500000     0.011876     0.000403
  -35.500000     0.011941     0.000441
  -34.500000     0.011568     0.000421
  -33.500000     0.011609     0.000455
  -32.500000     0.011662     0.000463
  -31.500000     0.011483     0.000549
  -30.500000     0.011194     0.000497
  -29.500000     0.010612     0.000457
  -28.500000     0.010245     0.000403
  -27.500000     0.008944     0.000460
  -26.500000     0.007474     0.000382
  -25.500000     0.006155     0.000351
  -24.500000     0.004732     0.000279
  -23.500000     0.003391     0.000310
  -22.500000     0.002172     0.000198
  -21.500000     0.001594     0.000147
  -20.500000     0.001218     0.000118
  -19.500000     0.001186     0.000195
  -18.500000     0.001518     0.000225
  -17.500000     0.001829     0.000288
  -16.500000     0.001922     0.000303
  -15.500000     0.001880     0.000349
  -14.500000     0.001662     0.000476
  -13.500000     0.001557     0.000605
  -12.500000     0.001103     0.000433
  -11.500000     0.000574     0.000268
  -10.500000     0.000212     0.000112
   -9.500000     0.000078     0.000070
   -8.500000     0.000030     0.000030
   -7.500000     0.000011     0.000011
   -6.500000     0.000000     0.000000
   -5.500000     0.000000     0.000000
   -4.500000     0.000000     0.000000
   -3.500000     0.000000     0.000000
   -2.500000     0.000000     0.000000
   -1.500000     0.000000     0.000000
   -0.500000     0.000000     0.000000
    0.500000     0.000000     0.000000
    1.500000     0.000000     0.000000
    2.500000     0.000000     0.000000
    3.500000     0.000000     0.000000
    4.500000     0.000000     0.000000
    5.500000     0.000000     0.000000
    6.500000     0.000000     0.000000
    7.500000     0.000002     0.000002
    8.500000     0.000007     0.000005
    9.500000     0.000052     0.000027
   10.500000     0.000194     0.000090
   11.500000     0.000496     0.000213
   12.500000     0.000976     0.000365
   13.500000     0.001300     0.000400
   14.500000     0.001420     0.000348
   15.500000     0.001459     0.000311
   16.500000     0.001386     0.000227
   17.500000     0.001290     0.000195
   18.500000     0.001060     0.000128
   19.500000     0.001061     0.000132
   20.500000     0.001254     0.000128
   21.500000     0.001685     0.000178
   22.500000     0.002318     0.000147
   23.500000     0.003235     0.000203
   24.500000     0.004400     0.000221
   25.500000     0.005899     0.000270
   26.500000     0.007345     0.000420
   27.500000     0.008716     0.000455
   28.500000     0.009953     0.000462
   29.500000     0.010338     0.000485
   30.500000     0.010847     0.000569
   31.500000     0.010977     0.000585
   32.500000     0.011265     0.000664
   33.500000     0.011020     0.000605
   34.500000     0.010965     0.000534
   35.500000     0.010818     0.000566
   36.500000     0.010759     0.000545
   37.500000     0.010485     0.000543
   38.500000     0.010555     0.000566
   39.500000     0.010513     0.000540
   40.500000     0.010464     0.000552
   41.500000     0.010722     0.000536
   42.500000     0.010365     0.000455
   43.500000     0.010543     0.000551
   44.500000     0.010385     0.000460
   45.500000     0.010335     0.000554
   46.500000     0.010394     0.000520
   47.500000     0.010627     0.000527
   48.500000     0.010590     0.000388
   49.500000     0.010389     0.000319
   50.500000     0.010631     0.000397
   51.500000     0.010524     0.000289
   52.500000     0.010851     0.000299
   53.500000     0.010791     0.000380
   54.500000     0.011031     0.000308
   55.500000     0.011129     0.000215
   56.500000     0.011463     0.000355
   57.500000     0.011257     0.000396
   58.500000     0.011233     0.000341
   59.500000     0.011474     0.000318
   60.500000     0.011125     0.000337
   61.500000     0.011198     0.000300
   62.500000     0.011316     0.000289
   63.500000     0.011167     0.000313
   64.500000     0.011110     0.000294
   65.500000     0.010882     0.000271
   66.500000     0.010444     0.000272
   67.500000     0.009579     0.000181
   68.500000     0.008416     0.000199
   69.500000     0.006411     0.000142
   70.500000     0.004426     0.000203
   71.500000     0.002565     0.000204
   72.500000     0.001078     0.000157
   73.500000     0.000495     0.000105
   74.500000     0.000219     0.000074
   75.500000     0.000086     0.000029
   76.500000     0.000021     0.000009
   77.500000     0.000007     0.000005
