           z         mean           se
  -72.500000     0.000005     0.000003
  -71.500000     0.000030     0.000008
  -70.500000     0.000171     0.000033
  -69.500000     0.000580     0.000052
  -68.500000     0.001620     0.000135
  -67.500000     0.003244     0.000145
  -66.500000     0.005183     0.000158
  -65.500000     0.007159     0.000189
  -64.500000     0.008589     0.000214
  -63.500000     0.009609     0.000171
  -62.500000     0.010508     0.000175
  -61.500000     0.010632     0.000308
  -60.500000     0.010586     0.000180
  -59.500000     0.010695     0.000269
  -58.500000     0.010516     0.000282
  -57.500000     0.010726     0.000275
  -56.500000     0.010418     0.000311
  -55.500000     0.010690     0.000306
  -54.500000     0.010848     0.000286
  -53.500000     0.011115     0.000369
  -52.500000     0.010645     0.000365
  -51.500000     0.010624     0.000300
  -50.500000     0.010941     0.000362
  -49.500000     0.010709     0.000368
  -48.500000     0.010407     0.000307
  -47.500000     0.010295     0.000277
  -46.500000     0.010305     0.000322
  -45.500000     0.010367     0.000213
  -44.500000     0.009882     0.000222
  -43.500000     0.010112     0.000257
  -42.500000     0.010271     0.000298
  -41.500000     0.010467     0.000301
  -40.500000     0.010124     0.000355
  -39.500000     0.010277     0.000317
  -38.500000     0.009999     0.000380
  -37.500000     0.009943     0.000420
  -36.500000     0.010184     0.000545
  -35.500000     0.009874     0.000488
  -34.500000     0.010441     0.000525
  -33.500000     0.010057     0.000437
  -32.500000     0.010230     0.000450
  -31.500000     0.010056     0.000499
  -30.500000     0.010183     0.000528
  -29.500000     0.009879     0.000540
  -28.500000     0.009160     0.000494
  -27.500000     0.008827     0.000514
  -26.500000     0.007431     0.000400
  -25.500000     0.006500     0.000376
  -24.500000     0.005196     0.000317
  -23.500000     0.004014     0.000302
  -22.500000     0.002980     0.000205
  -21.500000     0.002293     0.000174
  -20.500000     0.002320     0.000248
  -19.500000     0.002507     0.000326
  -18.500000     0.003535     0.000454
  -17.500000     0.004627     0.000698
  -16.500000     0.006202     0.001039
  -15.500000     0.007674     0.001292
  -14.500000     0.008262     0.001407
  -13.500000     0.008454     0.001611
  -12.500000     0.007443     0.001578
  -11.500000     0.005690     0.001347
  -10.500000     0.003742     0.001012
   -9.500000     0.002012     0.000675
   -8.500000     0.001073     0.000400
   -7.500000     0.000584     0.000235
   -6.500000     0.000235     0.000116
   -5.500000     0.000086     0.000047
   -4.500000     0.000041     0.000022
   -3.500000     0.000009     0.000006
   -2.500000     0.000002     0.000002
   -1.500000     0.000000     0.000000
   -0.500000     0.000000     0.000000
    0.500000     0.000000     0.000000
    1.500000     0.000000     0.000000
    2.500000     0.000000     0.000000
    3.500000     0.000020     0.000020
    4.500000     0.000023     0.000020
    5.500000     0.000057     0.000049
    6.500000     0.000095     0.000077
    7.500000     0.000283     0.000128
    8.500000     0.000588     0.000214
    9.500000     0.001343     0.000396
   10.500000     0.002767     0.000615
   11.500000     0.004564     0.000974
   12.500000     0.005981     0.000929
   13.500000     0.007222     0.001032
   14.500000     0.007644     0.001190
   15.500000     0.007261     0.001028
   16.500000     0.006416     0.001013
   17.500000     0.004665     0.000701
   18.500000     0.003448     0.000497
   19.500000     0.002746     0.000378
   20.500000     0.002125     0.000282
   21.500000     0.002157     0.000182
   22.500000     0.002706     0.000141
   23.500000     0.003682     0.000186
   24.500000     0.004717     0.000278
   25.500000     0.005872     0.000324
   26.500000     0.007096     0.000308
   27.500000     0.007947     0.000459
   28.500000     0.008689     0.000507
   29.500000     0.009213     0.000570
   30.500000     0.009972     0.000576
   31.500000     0.010049     0.000424
   32.500000     0.009910     0.000504
   33.500000     0.009813     0.000424
   34.500000     0.009842     0.000416
   35.500000     0.009595     0.000345
   36.500000     0.009748     0.000354
   37.500000     0.009876     0.000402
   38.500000     0.009649     0.000333
   39.500000     0.009766     0.000390
   40.500000     0.010012     0.000371
   41.500000     0.009906     0.000516
   42.500000     0.010143     0.000552
   43.500000     0.009960     0.000524
   44.500000     0.009813     0.000473
   45.500000     0.009820     0.000492
   46.500000     0.009914     0.000551
   47.500000     0.010383     0.000527
   48.500000     0.009860     0.000361
   49.500000     0.009905     0.000474
   50.500000     0.009646     0.000411
   51.500000     0.009839     0.000370
   52.500000     0.009913     0.000473
   53.500000     0.009820     0.000449
   54.500000     0.009844     0.000455
   55.500000     0.009925     0.000429
   56.500000     0.009992     0.000363
   57.500000     0.010118     0.000353
   58.500000     0.009785     0.000335
   59.500000     0.010080     0.000360
   60.500000     0.010056     0.000359
   61.500000     0.010038     0.000399
   62.500000     0.010016     0.000312
   63.500000     0.010149     0.000300
   64.500000     0.010014     0.000276
   65.500000     0.009628     0.000240
   66.500000     0.009262     0.000279
   67.500000     0.008589     0.000344
   68.500000     0.006759     0.000218
   69.500000     0.004647     0.000230
   70.500000     0.002631     0.000149
   71.500000     0.001254     0.000111
   72.500000     0.000483     0.000079
   73.500000     0.000121     0.000024
   74.500000     0.000030     0.000010
   75.500000     0.000004     0.000003
