 -72.50	0.00000
 -71.50	0.00001
 -70.50	0.00005
 -69.50	0.00020
 -68.50	0.00059
 -67.50	0.00148
 -66.50	0.00294
 -65.50	0.00505
 -64.50	0.00742
 -63.50	0.00957
 -62.50	0.01111
 -61.50	0.01232
 -60.50	0.01311
 -59.50	0.01346
 -58.50	0.01372
 -57.50	0.01392
 -56.50	0.01408
 -55.50	0.01399
 -54.50	0.01403
 -53.50	0.01385
 -52.50	0.01376
 -51.50	0.01368
 -50.50	0.01361
 -49.50	0.01362
 -48.50	0.01366
 -47.50	0.01360
 -46.50	0.01358
 -45.50	0.01348
 -44.50	0.01334
 -43.50	0.01319
 -42.50	0.01303
 -41.50	0.01299
 -40.50	0.01299
 -39.50	0.01294
 -38.50	0.01284
 -37.50	0.01274
 -36.50	0.01247
 -35.50	0.01225
 -34.50	0.01199
 -33.50	0.01162
 -32.50	0.01111
 -31.50	0.01055
 -30.50	0.00989
 -29.50	0.00901
 -28.50	0.00825
 -27.50	0.00716
 -26.50	0.00619
 -25.50	0.00532
 -24.50	0.00459
 -23.50	0.00398
 -22.50	0.00374
 -21.50	0.00401
 -20.50	0.00524
 -19.50	0.00801
 -18.50	0.01294
 -17.50	0.01960
 -16.50	0.02624
 -15.50	0.03084
 -14.50	0.03191
 -13.50	0.02905
 -12.50	0.02327
 -11.50	0.01613
 -10.50	0.00957
  -9.50	0.00497
  -8.50	0.00220
  -7.50	0.00078
  -6.50	0.00023
  -5.50	0.00007
  -4.50	0.00002
  -3.50	0.00000
  -2.50	0.00000
  -1.50	0.00000
  -0.50	0.00000
   0.50	0.00000
   1.50	0.00000
   2.50	0.00000
   3.50	0.00001
   4.50	0.00003
   5.50	0.00009
   6.50	0.00026
   7.50	0.00082
   8.50	0.00221
   9.50	0.00514
  10.50	0.01025
  11.50	0.01739
  12.50	0.02523
  13.50	0.03167
  14.50	0.03463
  15.50	0.03315
  16.50	0.02774
  17.50	0.02022
  18.50	0.01306
  19.50	0.00769
  20.50	0.00473
  21.50	0.00345
  22.50	0.00313
  23.50	0.00338
  24.50	0.00400
  25.50	0.00480
  26.50	0.00583
  27.50	0.00692
  28.50	0.00796
  29.50	0.00902
  30.50	0.00991
  31.50	0.01068
  32.50	0.01126
  33.50	0.01170
  34.50	0.01189
  35.50	0.01223
  36.50	0.01253
  37.50	0.01280
  38.50	0.01300
  39.50	0.01317
  40.50	0.01330
  41.50	0.01335
  42.50	0.01339
  43.50	0.01334
  44.50	0.01333
  45.50	0.01338
  46.50	0.01337
  47.50	0.01357
  48.50	0.01349
  49.50	0.01365
  50.50	0.01366
  51.50	0.01365
  52.50	0.01363
  53.50	0.01375
  54.50	0.01380
  55.50	0.01383
  56.50	0.01392
  57.50	0.01399
  58.50	0.01414
  59.50	0.01422
  60.50	0.01406
  61.50	0.01406
  62.50	0.01396
  63.50	0.01367
  64.50	0.01339
  65.50	0.01258
  66.50	0.01151
  67.50	0.00982
  68.50	0.00758
  69.50	0.00524
  70.50	0.00323
  71.50	0.00172
  72.50	0.00082
  73.50	0.00033
  74.50	0.00010
  75.50	0.00002
  76.50	0.00000
  77.50	0.00000
