           z         mean           se
    0.500000    10.258206     0.412495
    1.500000     9.980071     0.432914
    2.500000     8.602800     0.656613
    3.500000     5.488872     0.643921
    4.500000     1.481424     0.627445
    5.500000    -1.978155     0.533135
    6.500000    -5.018128     0.488636
    7.500000    -7.646488     0.475777
    8.500000    -9.831190     0.454000
    9.500000   -11.557801     0.437528
   10.500000   -12.836826     0.423770
   11.500000   -13.648108     0.420400
   12.500000   -14.046211     0.422212
   13.500000   -14.028922     0.419916
   14.500000   -13.570597     0.422349
   15.500000   -12.707221     0.423878
   16.500000   -11.519003     0.420766
   17.500000   -10.031382     0.427724
   18.500000    -8.298372     0.418682
   19.500000    -6.432643     0.397250
   20.500000    -4.375134     0.410729
   21.500000    -2.520759     0.395663
   22.500000    -0.956131     0.399499
   23.500000    -0.000718     0.329863
   24.500000     0.266016     0.398828
   25.500000     0.156689     0.308260
   26.500000     0.128593     0.268000
   27.500000     0.225844     0.260309
   28.500000     0.140966     0.277119
   29.500000     0.119983     0.256830
   30.500000     0.249444     0.264402
   31.500000     0.279220     0.292904
   32.500000     0.239860     0.326251
   33.500000     0.101960     0.265033
   34.500000     0.177588     0.191918
   35.500000     0.270907     0.267523
   36.500000     0.130252     0.194271
   37.500000     0.045122     0.152159
   38.500000    -0.005154     0.192041
   39.500000     0.022982     0.173146
   40.500000     0.128192     0.116698
   41.500000    -0.063243     0.113377
   42.500000    -0.054938     0.041767
   43.500000     0.009820     0.063443
   44.500000    -0.050656     0.049225
   45.500000    -0.057002     0.057795
   46.500000     0.060446     0.085186
   47.500000    -0.108214     0.089932
   48.500000     0.044909     0.135191
   49.500000     0.090685     0.101509
   50.500000    -0.070384     0.086258
   51.500000    -0.142931     0.121474
   52.500000    -0.157104     0.147517
   53.500000    -0.098570     0.149095
   54.500000    -0.082985     0.157263
   55.500000    -0.074166     0.154748
   56.500000    -0.042441     0.185176
   57.500000     0.082748     0.190911
   58.500000     0.348655     0.196693
   59.500000     0.806910     0.293907
   60.500000     1.422096     0.273036
   61.500000     1.738135     0.303733
   62.500000     2.252314     0.270999
   63.500000     2.632077     0.370989
   64.500000     3.696039     0.332527
   65.500000     5.447592     0.549989
   66.500000     5.027506     0.560377
   67.500000     7.704209     0.456427
   68.500000     9.303554     0.645219
   69.500000    10.064114     0.345339
