#batch avg_duration max_duration contacts_count
0 #TOTAL_CONTACTS 3549 for 1000 frames
1 #TOTAL_CONTACTS 4508 for 1000 frames
2 #TOTAL_CONTACTS 4232 for 1000 frames
3 #TOTAL_CONTACTS 4306 for 1000 frames
4 #TOTAL_CONTACTS 3729 for 1000 frames
5 #TOTAL_CONTACTS 3553 for 1000 frames
6 #TOTAL_CONTACTS 3956 for 1000 frames
7 #TOTAL_CONTACTS 3464 for 1000 frames
8 #TOTAL_CONTACTS 4480 for 1000 frames
9 #TOTAL_CONTACTS 4912 for 1000 frames
10 #TOTAL_CONTACTS 5338 for 1000 frames
11 #TOTAL_CONTACTS 4895 for 1000 frames
12 #TOTAL_CONTACTS 4560 for 1000 frames
13 #TOTAL_CONTACTS 4407 for 1000 frames
14 #TOTAL_CONTACTS 4301 for 1000 frames
15 #TOTAL_CONTACTS 4177 for 1000 frames
16 #TOTAL_CONTACTS 4066 for 1000 frames
17 #TOTAL_CONTACTS 4493 for 1000 frames
18 #TOTAL_CONTACTS 4162 for 1000 frames
19 #TOTAL_CONTACTS 4007 for 1000 frames
20 #TOTAL_CONTACTS 4678 for 1000 frames
21 #TOTAL_CONTACTS 4263 for 1000 frames
22 #TOTAL_CONTACTS 3888 for 1000 frames
23 #TOTAL_CONTACTS 4313 for 1000 frames
24 #TOTAL_CONTACTS 4387 for 1000 frames
25 #TOTAL_CONTACTS 4284 for 1000 frames
26 #TOTAL_CONTACTS 3863 for 1000 frames
27 #TOTAL_CONTACTS 4568 for 1000 frames
28 #TOTAL_CONTACTS 4430 for 1000 frames
29 #TOTAL_CONTACTS 4832 for 1000 frames
30 #TOTAL_CONTACTS 4973 for 1000 frames
31 #TOTAL_CONTACTS 4402 for 1000 frames
32 #TOTAL_CONTACTS 4850 for 1000 frames
33 #TOTAL_CONTACTS 4887 for 1000 frames
34 #TOTAL_CONTACTS 3822 for 1000 frames
35 #TOTAL_CONTACTS 4361 for 1000 frames
36 #TOTAL_CONTACTS 5143 for 1000 frames
37 #TOTAL_CONTACTS 4889 for 1000 frames
38 #TOTAL_CONTACTS 3699 for 1000 frames
39 #TOTAL_CONTACTS 3528 for 1000 frames
40 #TOTAL_CONTACTS 4536 for 1000 frames
41 #TOTAL_CONTACTS 4777 for 1000 frames
42 #TOTAL_CONTACTS 4890 for 1000 frames
43 #TOTAL_CONTACTS 4954 for 1000 frames
44 #TOTAL_CONTACTS 4607 for 1000 frames
45 #TOTAL_CONTACTS 4271 for 1000 frames
46 #TOTAL_CONTACTS 3698 for 1000 frames
47 #TOTAL_CONTACTS 3678 for 1000 frames
48 #TOTAL_CONTACTS 3541 for 1000 frames
49 #TOTAL_CONTACTS 3879 for 1000 frames
50 #TOTAL_CONTACTS 4205 for 1000 frames
51 #TOTAL_CONTACTS 3555 for 1000 frames
52 #TOTAL_CONTACTS 4189 for 1000 frames
53 #TOTAL_CONTACTS 4074 for 1000 frames
54 #TOTAL_CONTACTS 3948 for 1000 frames
55 #TOTAL_CONTACTS 4212 for 1000 frames
56 #TOTAL_CONTACTS 4466 for 1000 frames
57 #TOTAL_CONTACTS 4021 for 1000 frames
58 #TOTAL_CONTACTS 4514 for 1000 frames
59 #TOTAL_CONTACTS 3806 for 1000 frames
60 #TOTAL_CONTACTS 432 for 100 frames
